PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",3600,C,DET,UTA,8405970,744810,2,2,,0.1639,0.3198,1.3849,0.7971,0,0,0,0,0.024,0.062,0.4837,0.086,6.5,1.81,6.29,9.08,1,0,14.55,0,,31729,0.557,4.77,17.8,172,2075,30594,0
31730,"Alexander Wennberg",3800,C,SJS,COL,8406080,741444,3,1,,0.152,0.3483,1.0358,1.2748,0,0,0,0,0.0411,0.0879,0.5003,0.129,6.84,1.8,5.91,8.54,2,0.72,14.4,0.3,,31730,0.505,4.93,19.3,184,1950,30199,0,
18501,"Shea Theodore",4800,D,VGK,VAN,8406070,741466,1,2,,0.1271,0.4847,1.8242,1.5107,0,0,0,0,0.0177,0.0745,0.6118,0.0922,9.07,1.89,6.73,9.77,3,2.1,17.68,4,,18501,0.411,6.29,22.7,185,180961,30663,1,
16760,"Hampus Lindholm",3600,D,BOS,FLA,8405960,659813,3,2,,0.0804,0.3312,1.4809,1.7358,0,0,0,0,0.0237,0.0978,0.4116,0.1215,7.72,2.14,6.08,8.7,4,1.42,15.5,2,,16760,0.666,5.42,21.3,160,2153,31037,0,
17172,"Mark Stone",7700,W,VGK,VAN,8406070,556369,2,1,,0.4931,0.8509,2.2673,0.6796,0,0,0,0,0.1483,0.2968,1.344,0.4451,13.68,1.78,10.52,15.37,5,2.78,27.15,6.3,,17172,0.673,9.87,19.9,185,180961,31019,1,
31746,"Radek Faksa",2500,C,DAL,STL,8405990,659857,4,,,0.0764,0.121,0.7042,0.537,0,0,0,0,0,0,0.1974,0,3.23,1.29,4.44,6.3,6,0,8.91,0,,31746,1.188,2.78,11.3,181,1954,30523,1
6209652,"Jonathan Lekkerimaki",2600,W,VAN,VGK,8406070,1394915,4,1,,0.1655,0.2287,1.3106,0.3594,0,0,0,0,0.0495,0.0865,0.3942,0.136,5.2,2,5.84,8.32,7,0,12.68,0.7,,6209652,0.814,4.05,12.7,179,2129,204708,0,
36584,"Clayton Keller",6500,W,UTA,DET,8405970,920216,1,1,,0.3859,0.6075,2.5181,0.3702,0,0,0,0,0.1111,0.2183,0.9934,0.3294,11.29,1.74,8.76,12.64,8,2.21,22.5,4,,36584,0.29,7.94,17.9,183,2005,32089,1,
37698,"Alex DeBrincat",7100,W,DET,UTA,8405970,920337,2,1,,0.4184,0.4682,3.1531,0.5116,0,0,0,0,0.1159,0.1631,0.8866,0.279,12.38,1.74,9.14,13,9,2.91,24.08,2.3,,37698,0.664,8.52,18.7,172,2075,37837,0,
2075138,"Nico Sturm",2500,C,MIN,NSH,8406010,1163937,4,,,0.1071,0.1237,0.8352,0.4743,0,0,0,0,0,0,0.2308,0,3.6,1.44,4.94,6.99,10,0,9.92,0,,2075138,1.032,2.96,10.8,178,1938,87741,0
