PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,OWNERSHIP
37884,"Thomas Bryant",,,CLE,NYK,156896,896601,,11,3.6,3.96,0.45,0.39,0.54,0.19,0.32,4.05,7.56,8.01,0.51,4.41,1.65,0.89,1.15,0.78,0.66,2.8,1.28,10.02,10.02,10.17,6.23,14.88,0,0,0.01,6.15,8.28,10.17,11.83,14.66,15.85,21.52,0.33%,131,127,THURS,38313,18,37884,
13895,"Anthony Davis",,,DAL,GSW,156898,603096,,33.5,26.44,13.26,2.67,0.95,2.44,1.47,1.84,29.11,39.7,42.37,3.31,15.93,15.92,8.48,3.24,8.53,6.64,19.16,9.43,53.85,53.85,53.98,44.35,64.14,10.74,10.74,36.1,44.3,49.91,53.98,58.05,64.67,67.22,77.66,20.50%,140,150,THURS,12369,23,13895,
18947,"D'Angelo Russell",,,DAL,GSW,156898,844038,,16,6.17,1.7,2.37,1.02,1.15,0.69,0.03,8.54,7.87,10.24,0.72,4.07,2.56,1.08,2.93,1.19,0.95,5.49,2.1,12.78,12.78,13.23,7.9,19.18,0,0,2.81,7.89,10.94,13.23,15.52,19.34,20.61,28.5,0.31%,140,150,THURS,12060,26,18947,
1115204,"Daniel Gafford",,,DAL,GSW,156898,1061647,,17,6.15,4.55,0.87,0,1.08,0.61,1.13,7.02,10.7,11.57,1.74,5.42,3.68,2.39,0,1.9,1.36,3.68,2.39,17.06,17.06,16.08,11.07,21.9,0.14,0.14,2.72,11.06,13.82,16.08,18.34,22.11,23.37,29.65,0.35%,140,150,THURS,71699,27,1115204,
1203483,"Caleb Martin",,,DAL,GSW,156898,842969,,18,2.7,2.3,1.3,0.3,0.4,0.62,0.23,4,5,6.3,0.85,3.6,1.63,0.66,0.99,0.65,0.48,2.62,0.96,9.56,9.56,9.18,5.19,14.45,0,0,0.05,5.01,7.23,9.18,11.13,14.19,15.58,21.14,0.04%,140,150,THURS,73187,29,1203483,
2484012,"Naji Marshall",,,DAL,GSW,156898,1060704,,33.5,14.64,4.87,2.66,1.23,1.8,1.36,0.15,17.3,19.51,22.17,1.51,7.53,7.59,4.13,3.91,3.34,2.7,11.5,5.36,27.2,27.2,27.47,20.2,35.32,1.11,1.11,15.96,20.09,24.42,27.47,30.78,35.61,37.64,46.8,3.63%,140,150,THURS,70165,30,2484012,
3267960,"Brandon Williams",,,DAL,GSW,156898,1134688,,24.5,9.62,2.57,4.58,0.66,1.71,1.02,0.41,14.2,12.19,16.77,1.43,7.15,5.64,2.42,2.61,3.47,2.79,8.25,3.08,22.15,22.15,22.05,15.68,29.09,1.17,1.17,15,15.54,19.04,22.05,24.81,29.32,31.07,39.09,5.56%,140,150,THURS,87233,31,3267960,
3587932,"Jaden Hardy",,,DAL,GSW,156898,1357748,,24.5,10.93,2.52,1.09,1.78,1.54,0.11,0.1,12.02,13.45,14.54,0.21,3.61,4.99,2.11,4.76,1.79,1.38,9.75,3.89,14.68,14.68,16.26,10.16,23.38,0,0,13.67,10.16,13.47,16.26,19.05,23.63,25.15,33.79,4.11%,140,150,THURS,194859,32,3587932,
8985575,"Cooper Flagg",,,DAL,GSW,156898,1519128,,36,21.18,8.5,3.14,1.33,2.71,1.16,0.66,24.32,29.68,32.82,1.82,11.64,14.81,6.71,3.85,4.81,3.78,18.66,8.04,38.84,38.84,39.74,31.14,49.56,1.66,1.66,23.15,30.82,35.92,39.74,43.56,49.68,52.22,61.14,8.49%,140,150,THURS,458047,35,8985575,
9095566,"Miles Kelly",,,DAL,GSW,156898,1324019,,2,0.75,0.25,0.18,0.12,0.11,0.08,0.02,0.93,1,1.18,0.1,0.43,0.37,0.16,0.35,0.07,0.06,0.72,0.28,1.51,1.51,1.54,0.51,3.08,0,0,0,0,0,1.54,2.46,4.31,4.31,8.62,0.04%,140,150,THURS,179596,36,9095566,
9147605,"Ryan Nembhard",,,DAL,GSW,156898,1323621,,27,9.83,2.49,5.68,1.06,1.73,1.18,0.03,15.51,12.32,18,1.21,8.17,5.82,2.49,3.05,2.1,1.66,8.87,3.55,23.24,23.24,23.61,16.91,31.08,2.42,2.42,16.54,16.83,20.85,23.61,26.62,31.15,33.15,42.2,6.03%,140,150,THURS,179441,37,9147605,
10613000,"Moussa Cisse",,,DAL,GSW,156898,1231606,,8,1.71,3.6,0.2,0,0.37,0.21,0.53,1.91,5.31,5.51,0.74,3.8,0.95,0.56,0,1.39,0.58,0.95,0.56,8.18,8.18,7.81,4.32,11.9,0,0,0,4.17,5.99,7.81,9.11,11.72,12.76,17.44,0.30%,140,150,THURS,148674,40,10613000,
13301,"Jonas Valanciunas",,,DEN,MIN,156900,599780,,13.5,9.05,4.07,1.08,0.17,1.13,0.28,0.4,10.13,13.12,14.2,0.68,5.15,5.86,3.4,0.65,2.16,1.74,6.51,3.57,16.46,16.46,16.64,11.42,22.29,0.94,0.94,5.15,11.26,14.19,16.64,18.84,22.27,23.74,30.1,0.53%,145,146,THURS,12323,41,13301,
16879,"Tim Hardaway Jr.",,,DEN,MIN,156900,551771,,25.5,10.99,2.23,1.24,2.2,0.38,0.65,0.03,12.23,13.22,14.46,0.68,3.47,3.2,1.38,5.83,1.9,1.64,9.03,3.58,17.19,17.19,17.91,11.54,25.35,0.75,0.75,6.26,11.51,14.84,17.91,20.98,25.33,27.38,35.82,0.44%,145,146,THURS,12479,42,16879,
31812,"Nikola Jokic",,,DEN,MIN,156900,830650,,34.5,28.61,11.33,9.92,2.14,3.06,1.28,0.65,38.53,39.94,49.86,1.93,21.25,13.77,7.93,5.22,7.74,6.33,18.99,10.07,59.82,59.82,62.95,51.93,74.55,2.6,2.6,19.92,51.59,58.26,62.95,67.39,74.55,77.51,89.86,3.39%,145,146,THURS,12576,44,31812,
35211,"Jamal Murray",,,DEN,MIN,156900,891352,,34.5,24.45,3.66,6.07,2.88,2.05,1.02,0.28,30.52,28.11,34.18,1.3,9.73,11.95,5.88,6.92,4.63,4.07,18.87,8.76,39.8,39.8,41.29,31.93,51.7,1.91,1.91,11.81,31.94,37.26,41.29,45.32,51.86,54.38,65.97,1.09%,145,146,THURS,28062,45,35211,
408913,"Bruce Brown",,,DEN,MIN,156900,941834,,25,8.15,4.86,2.2,0.57,0.78,1.03,0.32,10.35,13.01,15.21,1.35,7.06,5.13,2.46,1.79,1.88,1.54,6.92,3.03,20.55,20.55,20.13,14.29,26.82,0.54,0.54,7.84,14.27,17.33,20.13,22.68,26.76,28.54,36.44,0.25%,145,146,THURS,75331,46,408913,
1115625,"Cameron Johnson",,,DEN,MIN,156900,843005,,34,13.52,4.74,2.71,2.27,0.84,0.63,0.34,16.23,18.26,20.97,0.97,7.45,4.55,2.14,5.6,2.9,2.44,10.15,4.41,25.34,25.34,26.19,18.9,34.2,5.51,5.51,11.18,18.89,23.17,26.19,29.72,34.5,36.77,46.34,8.50%,145,146,THURS,70669,47,1115625,
2439457,"Zeke Nnaji",,,DEN,MIN,156900,1193676,,5,1,0.62,0.25,0.07,0.12,0.11,0.1,1.25,1.62,1.87,0.21,0.87,0.58,0.28,0.26,0.38,0.24,0.84,0.35,2.63,2.63,2.55,0.38,5.41,0,0,0,0,1.42,2.55,3.68,5.67,6.23,10.2,0.20%,145,146,THURS,92620,48,2439457,
3588036,"Peyton Watson",,,DEN,MIN,156900,1326502,,28,12.53,4.76,1.26,1.2,1.2,1.33,0.56,13.79,17.29,18.55,1.89,6.02,6.73,3.29,3.42,3.43,2.36,10.15,4.49,24.6,24.6,24.17,17.42,31.56,1.16,1.16,9.35,17.37,21.15,24.17,26.94,31.47,33.74,42.8,0.33%,145,146,THURS,180124,49,3588036,
4878294,"Jalen Pickett",,,DEN,MIN,156900,1136567,,14,4.4,2.04,1.83,0.93,0.61,0.23,0.04,6.23,6.44,8.27,0.27,3.87,1.75,0.72,2.47,0.22,0.18,4.22,1.65,9.79,9.79,10.4,5.8,16.25,0,0,0.35,5.98,8.32,10.4,12.74,16.38,17.94,24.96,0.26%,145,146,THURS,87084,51,4878294,
4878295,"Julian Strawther",,,DEN,MIN,156900,1241584,,2,0.81,0.24,0.1,0.14,0.06,0.01,0.02,0.91,1.05,1.15,0.03,0.34,0.34,0.14,0.44,0.16,0.13,0.78,0.28,1.28,1.28,1.36,0.3,2.69,0,0,0,0,0,1.36,2.04,4.76,4.76,9.52,0.04%,145,146,THURS,149531,52,4878295,
4878296,"Hunter Tyson",,,DEN,MIN,156900,1132015,,1,0.44,0.27,0.05,0.08,0.01,0.02,0,0.49,0.71,0.76,0.02,0.32,0.18,0.06,0.27,0.1,0.09,0.45,0.14,0.89,0.89,0.93,0.21,1.84,0,0,0,0.4,0.66,0.93,1.2,1.59,1.69,1.77,0.04%,145,146,THURS,89546,53,4878296,
6863241,"Spencer Jones",,,DEN,MIN,156900,1176586,,23,7.51,3.03,1.4,1.14,0.73,0.47,0.36,8.91,10.54,11.94,0.83,4.43,3.44,1.5,3.31,1.48,1.09,6.75,2.64,15.01,15.01,15.26,9.79,21.48,0.16,0.16,1.46,9.76,12.76,15.26,17.76,21.51,23.02,31.02,0.27%,145,146,THURS,89746,55,6863241,
1079,"Stephen Curry",,,GSW,DAL,156898,338365,,33.5,28.93,4.36,4.02,5.4,4.21,1.1,0.67,32.95,33.29,37.31,1.77,8.38,8.55,3.91,13.59,5.34,4.92,22.14,9.31,41.29,41.29,44.71,32.54,58.43,0,0,22.47,31.3,31.3,31.3,31.3,31.3,31.3,31.3,0%,150,140,THURS,12231,61,1079,
13327,"Jimmy Butler",,,GSW,DAL,156898,458730,,33.5,22.75,6.61,4.85,0.93,1.85,1.35,0.15,27.6,29.36,34.21,1.5,11.46,10.76,5.49,2.41,10.67,8.99,13.17,6.42,40.61,40.61,41.02,27.42,56.75,0,0,29.32,28.71,28.71,28.71,28.71,28.71,28.71,28.71,0%,150,140,THURS,12346,62,13327,
13976,"Draymond Green",,,GSW,DAL,156898,468895,,29,9.53,6.58,4.44,1.36,2.41,1.41,1.24,13.97,16.11,20.55,2.65,11.02,4.76,2.03,4.18,2.07,1.39,8.94,3.39,29.63,29.63,29.37,20.53,39.45,0,0,21,20.56,20.56,20.56,20.56,20.56,20.56,20.56,0%,150,140,THURS,12401,63,13976,
35206,"Buddy Hield",,,GSW,DAL,156898,697086,,4,1.48,0.67,0.31,0.33,0.21,0.17,0.04,1.79,2.15,2.46,0.21,0.98,0.44,0.19,0.91,0.11,0.1,1.35,0.52,3.17,3.17,3.27,1.71,5.2,0,0,0,2.29,2.29,2.29,2.29,2.29,2.29,2.29,0%,150,140,THURS,27988,64,35206,
3005536,"Moses Moody",,,GSW,DAL,156898,1231366,,23,9.03,3.4,1.33,1.59,0.97,0.66,0.41,10.36,12.43,13.76,1.07,4.73,3.25,1.4,4.27,1.8,1.45,7.52,2.99,17.35,17.35,17.73,9.18,28.32,0,0,11.95,12.41,12.41,12.41,12.41,12.41,12.41,12.41,0%,150,140,THURS,149270,65,3005536,
3007111,"Jonathan Kuminga",,,GSW,DAL,156898,1271708,,4,2.18,1.07,0.43,0.18,0.33,0.03,0.08,2.61,3.25,3.68,0.11,1.5,1.25,0.57,0.54,0.71,0.51,1.79,0.75,4.11,4.11,4.4,2.78,6.3,0,0,0,3.08,3.08,3.08,3.08,3.08,3.08,3.08,0%,150,140,THURS,165213,66,3007111,
3588138,"Gui Santos",,,GSW,DAL,156898,1391940,,6,2.57,1.09,0.51,0.42,0.5,0.11,0.04,3.08,3.66,4.17,0.15,1.6,0.94,0.43,1.26,0.62,0.46,2.2,0.85,4.59,4.59,4.96,2.58,7.9,0,0,0,3.47,3.47,3.47,3.47,3.47,3.47,3.47,0%,150,140,THURS,195274,67,3588138,
4878333,"Trayce Jackson-Davis",,,GSW,DAL,156898,1187569,,12,4.25,3.21,1.23,0,0.41,0.54,0.37,5.48,7.46,8.69,0.91,4.44,2.77,1.78,0,1.2,0.68,2.77,1.78,12.27,12.27,11.82,6.33,18.6,0,0,1.94,8.27,8.27,8.27,8.27,8.27,8.27,8.27,0%,150,140,THURS,91712,68,4878333,
4878334,"Brandin Podziemski",,,GSW,DAL,156898,1324108,,26,11.62,4.73,3.01,1.8,1.62,1.21,0.07,14.63,16.35,19.36,1.28,7.74,5.58,2.51,4.76,1.68,1.2,10.34,4.31,24.03,24.03,24.78,16.46,34.37,0,0,13.89,17.35,17.35,17.35,17.35,17.35,17.35,17.35,0%,150,140,THURS,179628,69,4878334,
6412896,"Quinten Post",,,GSW,DAL,156898,1193672,,24,10.23,4.7,1.73,1.7,0.95,0.69,0.7,11.96,14.93,16.66,1.39,6.43,2.7,1.52,5.48,3.19,2.1,8.18,3.22,21.69,21.69,21.86,14.01,31.11,0,0,12.98,15.3,15.3,15.3,15.3,15.3,15.3,15.3,0%,150,140,THURS,92403,70,6412896,
8998311,"Will Richard",,,GSW,DAL,156898,1323578,,12,3.35,1.39,0.65,0.5,0.52,0.46,0.11,4,4.74,5.39,0.57,2.04,1.52,0.66,1.45,0.61,0.51,2.97,1.16,7.18,7.18,7.19,2.85,12.29,0,0,0.02,5.03,5.03,5.03,5.03,5.03,5.03,5.03,0%,150,140,THURS,180292,73,8998311,
36041,"Gary Payton II",,,GSW,DAL,156898,846407,,8,2.08,1.15,1.08,0.2,0.33,0.28,0.07,3.16,3.23,4.31,0.35,2.23,1.27,0.68,0.62,0.2,0.13,1.89,0.88,5.8,5.8,5.78,3.01,9.21,0,0,0,4.05,4.05,4.05,4.05,4.05,4.05,4.05,0%,150,140,THURS,31188,76,36041,
409081,"De'Anthony Melton",,,GSW,DAL,156898,946801,,16,6.46,1.99,2.01,1.11,0.83,0.75,0.25,8.47,8.45,10.46,1,4,2.58,0.91,4.1,1.6,1.31,6.68,2.02,14.03,14.03,14.14,7.45,22.6,0,0,5.14,9.9,9.9,9.9,9.9,9.9,9.9,9.9,0%,150,140,THURS,75321,77,409081,
3888921,"Pat Spencer",,,GSW,DAL,156898,1176145,,9,3.73,1.24,1.11,0.49,0.51,0.3,0.08,4.84,4.97,6.08,0.38,2.35,1.87,0.81,1.41,0.78,0.63,3.28,1.3,7.51,7.51,7.72,4,12.44,0,0,0,5.4,5.4,5.4,5.4,5.4,5.4,5.4,0%,150,140,THURS,90408,79,3888921,
1348,"Kevin Durant",,,HOU,LAL,156899,329525,,34,24.16,3.88,3.66,2.23,2.4,0.85,0.51,27.82,28.04,31.7,1.36,7.54,11.75,6.16,5.32,5.97,5.16,17.07,8.39,35.99,35.99,37.14,28.22,47.11,0,0,4.66,28.25,33.22,37.14,41.32,47.6,49.72,60.16,0.00%,141,152,THURS,12157,83,1348,
16848,"Steven Adams",,,HOU,LAL,156899,679478,,18,5.11,5.88,1.33,0,0.87,0.58,0.45,6.44,10.99,12.32,1.03,7.21,3.5,1.72,0,2.87,1.67,3.5,1.72,16.38,16.38,16.09,11.12,21.7,0,0,1.55,10.9,13.75,16.09,18.17,21.28,22.84,29.33,0.00%,141,152,THURS,12478,84,16848,
18610,"Clint Capela",,,HOU,LAL,156899,830647,,6.5,2.14,2.2,0.24,0,0.17,0.34,0.18,2.38,4.34,4.58,0.52,2.44,1.68,0.91,0,0.56,0.33,1.68,0.91,6.53,6.53,6.21,3.16,10.03,0,0,0,3.24,4.86,6.21,7.83,10.26,11.34,16.2,0.00%,141,152,THURS,12572,85,18610,
408932,"Aaron Holiday",,,HOU,LAL,156899,884087,,8,3.27,0.72,0.66,0.64,0.35,0.19,0.09,3.93,3.99,4.65,0.28,1.38,1.05,0.47,1.57,0.47,0.41,2.62,1.11,5.61,5.61,5.87,2.25,10.73,0,0,0,2.13,4,5.87,7.47,10.41,11.74,17.34,0.00%,141,152,THURS,75332,88,408932,
409174,"Josh Okogie",,,HOU,LAL,156899,941460,,24.5,7.19,3.53,1.37,0.94,0.75,1.29,0.27,8.56,10.72,12.09,1.56,4.9,2.85,1.29,2.54,2.47,1.78,5.39,2.23,17.41,17.41,16.87,11.05,23.16,0,0,2.74,11.07,14.17,16.87,19.32,23.18,24.73,32.97,0.00%,141,152,THURS,75296,89,409174,
2448431,"Jae'Sean Tate",,,HOU,LAL,156899,844040,,1,0.24,0.16,0.05,0.02,0.02,0.04,0.01,0.29,0.4,0.45,0.05,0.21,0.14,0.07,0.06,0.05,0.04,0.2,0.09,0.64,0.64,0.62,0.1,1.24,0,0,0,0.27,0.44,0.62,0.8,1.06,1.13,1.18,0.00%,141,152,THURS,70482,90,2448431,
3006967,"Alperen Sengun",,,HOU,LAL,156899,1323508,,34,22.83,7.93,6.07,0.75,3.04,1.31,0.61,28.9,30.76,36.83,1.92,14,14.91,7.59,2.63,7.65,5.41,17.54,8.34,44.17,44.17,44.99,35.96,55.25,0,0,8.06,35.79,41.16,44.99,49.08,55.21,57.77,69.02,0.00%,141,152,THURS,165221,92,3006967,
3587947,"Jabari Smith",,,HOU,LAL,156899,1342755,,34,13.45,6.51,1.95,1.97,1.65,0.64,0.55,15.4,19.96,21.91,1.19,8.46,5.85,2.62,5.37,2.86,2.3,11.22,4.59,26.11,26.11,27.16,19.57,35.76,0,0,6.37,19.29,23.86,27.16,30.21,35.79,37.82,48.23,0.00%,141,152,THURS,180850,94,3587947,
3587949,"Tari Eason",,,HOU,LAL,156899,1235198,,19,8.56,3.75,1.18,1.26,1.12,0.58,0.32,9.74,12.31,13.49,0.9,4.93,3.9,1.92,3.18,1.32,0.94,7.08,3.18,16.41,16.41,16.89,11.15,23.85,0,0,1.6,11.08,14.51,16.89,19.53,24.02,25.86,33.78,0.00%,141,152,THURS,148583,95,3587949,
4874279,"Amen Thompson",,,HOU,LAL,156899,1429337,,35,17.44,6.44,4.37,0.34,2.34,1.3,0.53,21.81,23.88,28.25,1.83,10.81,11.62,6.29,1.61,5.3,3.84,13.23,6.63,34.87,34.87,34.84,26.98,43.38,0,0,3.69,26.84,31.49,34.84,37.94,43.36,45.45,54.71,0.00%,141,152,THURS,266069,96,4874279,
6412914,"Reed Sheppard",,,HOU,LAL,156899,1465031,,26,11.38,2.98,3.24,2.4,1.69,1.38,0.43,14.62,14.36,17.6,1.81,6.22,4.21,1.73,6.03,0.93,0.73,10.24,4.13,23.56,23.56,23.94,16.65,32.72,0,0,10.53,16.55,20.88,23.94,27.51,32.85,34.89,44.57,0.00%,141,152,THURS,288915,97,6412914,
1227,"LeBron James",,,LAL,HOU,156899,214152,,36,27.89,5.93,7.32,2.36,3.25,1.06,0.61,35.21,33.82,41.14,1.67,13.25,15.37,7.78,6.45,7.11,5.27,21.82,10.14,47.75,47.75,49.67,39.25,60.46,12.74,12.74,25.98,39.24,45.2,49.67,53.89,60.85,63.58,76.49,11.89%,152,141,THURS,12624,101,1227,
18567,"Marcus Smart",,,LAL,HOU,156899,697132,,30,12.56,1.7,2.61,2.14,1.49,1.47,0.49,15.17,14.26,16.87,1.96,4.31,4.31,1.74,6.52,3.21,2.65,10.83,3.88,22.91,22.91,22.85,15.93,30.58,1.8,1.8,7.3,15.97,19.66,22.85,26.04,30.71,32.68,41.77,0.90%,152,141,THURS,12548,102,18567,
37845,"Maxi Kleber",,,LAL,HOU,156899,1072048,,6,1.07,0.83,0.34,0.18,0.17,0.16,0.09,1.41,1.9,2.24,0.25,1.17,0.42,0.16,0.59,0.3,0.22,1.01,0.34,3.16,3.16,3.12,0.96,6.36,0,0,0,1.04,2.08,3.12,4.16,6.24,7.28,11.18,0.09%,152,141,THURS,38337,103,37845,
409024,"Jarred Vanderbilt",,,LAL,HOU,156899,1067852,,21,5.12,4.96,1.36,0.36,1.31,0.87,0.28,6.48,10.08,11.44,1.15,6.32,3.24,1.48,1.18,1.6,1.08,4.42,1.84,15.25,15.25,15.19,10.38,20.43,0.3,0.3,0.71,10.36,13.12,15.19,17.26,20.48,21.86,28.31,0.23%,152,141,THURS,69989,105,409024,
409301,"Deandre Ayton",,,LAL,HOU,156899,1061507,,31,13.77,9.03,1,0.06,2.39,0.8,0.9,14.77,22.8,23.8,1.7,10.03,9.86,6.32,0.3,1.36,0.95,10.16,6.38,28.82,28.82,29.53,22.17,37.06,0.78,0.78,3.03,22.03,26.01,29.53,32.58,37.03,38.9,46.64,0.24%,152,141,THURS,75293,106,409301,
1115443,"Jaxson Hayes",,,LAL,HOU,156899,1140887,,18,6.86,4.21,0.68,0.02,0.52,0.24,0.44,7.54,11.07,11.75,0.68,4.89,3.69,2.76,0.12,2.02,1.29,3.81,2.78,14.45,14.45,14.26,9.76,19.43,0,0,0.06,9.74,12.12,14.26,16.16,19.49,20.68,26.62,0.04%,152,141,THURS,71368,109,1115443,
3012783,"Austin Reaves",,,LAL,HOU,156899,953291,,32,24.35,3,6.88,3.13,3.12,0.67,0.16,31.23,27.35,34.23,0.83,9.88,8.99,4.4,8.51,7.06,6.15,17.5,7.53,37.64,37.64,40.25,31.08,50.94,4.81,4.81,6.87,30.96,36.12,40.25,44.38,51.09,53.67,66.31,4.05%,152,141,THURS,91245,110,3012783,
3587973,"Jake LaRavia",,,LAL,HOU,156899,1175125,,30,9.08,4.59,1.74,1.19,1.26,0.55,0.75,10.82,13.67,15.41,1.3,6.33,3.99,1.72,3.31,2.83,2.06,7.3,2.91,19.84,19.84,20.02,14.13,26.57,0.92,0.92,1.23,14.06,17.4,20.02,22.64,26.69,28.6,36.47,0.62%,152,141,THURS,89808,111,3587973,
4878217,"Nick Smith",,,LAL,HOU,156899,1401374,,22,6.06,2.24,1.25,1.15,1.12,1.04,0.34,7.31,8.3,9.55,1.38,3.49,2.74,1.12,3.02,0.43,0.36,5.76,2.27,13.64,13.64,13.51,8.27,19.64,0,0,1.75,8.11,11.05,13.51,15.72,19.65,21.12,28.74,0.04%,152,141,THURS,244998,112,4878217,
6412974,"Bronny James",,,LAL,HOU,156899,1463593,,2,1.02,0.11,0.24,0.13,0.13,0.11,0.02,1.26,1.13,1.37,0.13,0.35,0.51,0.22,0.37,0.21,0.18,0.88,0.35,1.77,1.77,1.78,0.58,3.6,0,0,0,0,0,1.78,2.37,4.15,5.34,9.49,0.00%,152,141,THURS,288827,113,6412974,
6412975,"Dalton Knecht",,,LAL,HOU,156899,1324634,,8,3.28,0.6,0.71,0.64,0.49,0.22,0.05,3.99,3.88,4.59,0.27,1.31,1.15,0.52,1.78,0.45,0.33,2.93,1.16,5.39,5.39,5.71,2.2,10.08,0,0,0,2.08,4.15,5.71,7.27,9.86,11.16,16.35,0.11%,152,141,THURS,179854,114,6412975,
8998386,"Adou Thiero",,,LAL,HOU,156899,1408189,,4,1.46,0.47,0.15,0.17,0.05,0.03,0.05,1.61,1.93,2.08,0.08,0.62,0.8,0.36,0.49,0.34,0.24,1.29,0.53,2.44,2.44,2.49,0.38,4.73,0,0,0,0,1.56,2.49,4.05,6.23,7.16,11.83,0.26%,152,141,THURS,245047,115,8998386,
