PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31730,"Alexander Wennberg",4100,C,SJS,VGK,8404180,741444,2,1,,0.1924,0.4416,1.1462,1.0513,0,0,0,0,0.0467,0.1121,0.634,0.1588,7.44,1.81,6.84,10.06,1,0.35,16.2,8.7,,31730,0.554,5.47,20,184,1950,30199,1,
18501,"Shea Theodore",4800,D,VGK,SJS,8404180,741466,2,2,,0.1215,0.4454,2.0655,1.4735,0,0,0,0,0.0188,0.0682,0.5669,0.087,9.18,1.91,6.75,9.77,2,2.19,17.82,14,,18501,0.398,6.29,21.2,185,180961,30663,0,
17172,"Mark Stone",6400,W,VGK,SJS,8404180,556369,1,1,,0.4571,0.718,2.4195,0.6526,0,0,0,0,0.1394,0.2377,1.1751,0.3771,12.87,2.01,9.63,13.96,3,2.89,25.2,29.7,,17172,0.675,9.21,19.4,185,180961,31019,0,
36584,"Clayton Keller",7300,W,UTA,CBJ,8404160,920216,1,1,,0.4117,0.6925,2.8392,0.4292,0,0,0,0,0.1219,0.2156,1.1042,0.3375,12.74,1.75,9.71,14.02,4,2.68,25.17,17,,36584,0.328,8.84,19.2,183,2005,32089,1,
35829,"Logan Stanley",2500,D,WPG,NJD,8404100,920227,3,,,0.0404,0.1815,0.9975,1.2796,0,0,0,0,0,0,0.2219,0,4.98,1.99,4.84,6.84,5,0,11.18,0,,35829,1.463,3.98,14.5,169,53599,82920,1,40
1283987,"Michael Eyssimont",2500,W,BOS,PIT,8404170,920469,3,2,,0.1536,0.1841,1.8682,0.3079,0,0,0,0,0.024,0.0433,0.3377,0.0673,5.71,2.28,5.36,7.48,6,0.16,12.57,0,,1283987,1.232,4.48,11.7,160,2153,83273,1,40
4200188,"Nick Blankenburg",2700,D,NSH,WSH,8404190,1382727,3,2,,0.0946,0.2639,1.462,1.1426,0,0,0,0,0.0363,0.0563,0.3585,0.0926,6.35,2.35,5.73,8.16,7,0.41,13.68,4.3,,4200188,1.036,4.79,18.1,173,1959,184512,1,
18484,"Adam Lowry",2800,C,WPG,NJD,8404100,607959,3,,,0.146,0.2052,1.2176,0.7999,0,0,0,0,0,0,0.3512,0,5.49,1.96,5.44,7.74,8,0,12.45,0,,18484,1.95,4.69,15,169,53599,30843,1,40
37907,"Connor Clifton",2500,D,PIT,BOS,8404170,744943,3,,,0.0373,0.1762,0.8812,1.5072,0,0,0,0,0,0,0.2135,0,5.17,2.07,4.93,6.93,9,0.06,11.48,0,,37907,3.008,4.82,15.7,159,1927,82491,0,40
35776,"Danton Heinen",2500,W,CBJ,UTA,8404160,831469,4,,,0.096,0.1565,0.8833,0.5081,0,0,0,0,0,0,0.2525,0,3.8,1.52,4.99,7.03,10,0,10.19,1,,35776,0.901,3.04,11,171,2023,31458,0,
2578776,"Justin Brazeau",3400,W,PIT,BOS,8404170,956418,3,2,,0.2311,0.217,1.6345,0.5348,0,0,0,0,0.0372,0.0441,0.4481,0.0813,6.54,1.92,6.41,9.07,11,0,14.74,0,,2578776,1.701,5.32,12.8,159,1927,82518,0,40
34611,"Anthony Mantha",3600,W,PIT,BOS,8404170,741457,1,2,,0.2691,0.2975,1.7661,0.5479,0,0,0,0,0.0367,0.0522,0.5666,0.0889,7.52,2.09,7.12,10.09,12,0.14,16.63,0,,34611,1.024,5.68,15.8,159,1927,30621,0,40
17367,"Vladislav Namestnikov",2500,W,WPG,NJD,8404100,600129,3,2,,0.116,0.2078,0.964,0.4887,0,0,0,0,0.0214,0.0422,0.3238,0.0636,4.33,1.73,5.3,7.6,13,0,11.11,0,,17367,0.937,3.48,11.7,169,53599,30823,1,40
18560,"Barclay Goodrow",2500,W,SJS,VGK,8404180,790352,4,,,0.0884,0.1207,0.7747,0.716,0,0,0,0,0,0,0.2091,0,3.74,1.5,4.98,7.03,14,0,10.11,0.7,,18560,1.604,3.31,12,184,1950,30687,1,
31684,"Ben Hutton",3000,D,VGK,SJS,8404180,681485,3,,,0.0614,0.1603,1.3776,1.1354,0,0,0,0,0,0,0.2217,0,5.38,1.79,4.87,6.84,15,0.33,11.61,0.7,,31684,0.74,3.89,14.3,185,180961,30700,0,
35781,"Mikhail Sergachev",5900,D,UTA,CBJ,8404160,920218,1,1,,0.1494,0.6253,2.0372,1.8727,0,0,0,0,0.0718,0.1837,0.7747,0.2555,11.15,1.89,7.24,10.54,16,3.65,20.42,21,,35781,0.983,7.93,24.2,183,2005,31482,1,
5245899,"Reid Schaefer",2500,W,NSH,WSH,8404190,1394928,3,,,0.141,0.1367,1.0891,0.5583,0,0,0,0,0,0,0.2777,0,4.49,1.8,5.02,7.07,17,0,10.92,1,,5245899,1.621,3.85,10.8,173,1959,204721,1,
2296155,"Yegor Chinakhov",3000,W,PIT,BOS,8404170,1209293,2,2,,0.1916,0.2054,1.5798,0.3427,0,0,0,0,0.0328,0.0392,0.397,0.072,5.71,1.9,5.91,8.37,18,0,13.27,0,,2296155,1.112,4.49,12,159,1927,158667,0,40
34598,"Noel Acciari",2500,W,PIT,BOS,8404170,873205,4,,,0.126,0.1195,1.0553,1.0128,0,0,0,0,0,0,0.2455,0,5,2,5.12,7.17,19,0,11.55,0,,34598,1.884,4.24,13.2,159,1927,31008,0,40
36587,"Tyson Jost",2500,W,NSH,WSH,8404190,920219,4,,,0.0935,0.1585,1.0543,0.3747,0,0,0,0,0,0,0.252,0,3.83,1.53,5,7.04,20,0,10.23,0.7,,36587,1.039,3.14,11,173,1959,32100,1,
6422693,"Igor Chernyshov",4000,W,SJS,VGK,8404180,1428062,1,2,,0.2664,0.3392,1.9006,0.4987,0,0,0,0,0.0363,0.0524,0.6056,0.0887,7.87,1.97,7.29,10.41,21,0.32,17.2,14,,6422693,1.004,5.9,16.4,184,1950,449712,1,
14207,"Steven Stamkos",5300,W,NSH,WSH,8404190,456624,1,1,,0.3384,0.4353,2.3766,0.5107,0,0,0,0,0.1115,0.1291,0.7737,0.2406,9.95,1.88,8.26,11.74,22,1.39,20.52,13.7,,14207,0.935,7.25,17.7,173,1959,30516,1,
