PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,OWNERSHIP
18415,"Arizona Cardinals",,DST,ARI,CIN,147571,,0,0,0,0,0,0,0,0,0,0,0,0,4.19,4.19,4.19,0,0,0,0,0,0,0,-0.24,9.23,4.76,36.7,0,0.88%,SUN,355,8463,101,18415,
8228473,"Shedeur Sanders",,QB,CLE,PIT,147564,,30.29,18.39,171.46,0.96,1.35,4.05,13.7,0.09,0,0,0,0,11.26,11.22,11.22,185.16,1.05,185.16,1.05,13.7,0.09,0,6.04,18.21,0.48,21.12,0,0.17%,SUN,1272321,174956,102,8228473,
8228474,"Dylan Sampson",,RB,CLE,PIT,147564,Q,0,0,0,0,0,10.79,29.12,0.25,2.7,2.17,16.85,0.07,8.63,8.56,7.47,45.97,0.32,29.12,0.25,45.97,0.32,0,3.79,16.25,0.2,4.7,0,0.98%,SUN,1399910,237307,103,8228474,
8244748,"Raheim Sanders",,RB,CLE,PIT,147564,,0,0,0,0,0,8.29,36.39,0.22,0.34,0.23,1.52,0.01,5.37,5.32,5.2,37.91,0.23,36.39,0.22,37.91,0.23,0,2.33,13.41,0.96,15.38,0,0.16%,SUN,1285895,169694,104,8244748,
981990,"Trayveon Williams",,RB,CLE,PIT,147564,,0,0,0,0,0,2.14,6.24,0.06,2.36,1.73,9.78,0.06,4.03,4.02,3.15,16.02,0.12,6.24,0.06,16.02,0.12,0,0.71,10.18,0.1,4.86,0,0.07%,SUN,910605,65923,105,981990,
1844833,"Jerry Jeudy",,WR,CLE,PIT,147564,,0,0,0,0,0,0,0,0,6.1,3.68,39.91,0.17,8.79,8.77,6.93,39.91,0.17,0,0,39.91,0.17,0,3.84,16.19,3.58,26.5,0,3.72%,SUN,973935,63591,106,1844833,
4687650,"Cedric Tillman",,WR,CLE,PIT,147564,,0,0,0,0,0,0,0,0,2.85,1.7,16.72,0.07,3.79,3.78,2.93,16.72,0.07,0,0,16.72,0.07,0,0.16,9.08,0.14,7.7,0,0.25%,SUN,1124664,66189,107,4687650,
6228432,"Malachi Corley",,WR,CLE,PIT,147564,,0,0,0,0,0,0.03,0.13,0,3.15,1.98,15.3,0.08,3.99,3.98,2.99,15.43,0.08,0.13,0,15.43,0.08,0,0.53,9.14,0.06,7.46,0,0.43%,SUN,1215291,142762,108,6228432,
8268155,"Gage Larvadain",,WR,CLE,PIT,147564,,0,0,0,0,0,0,0,0,1.15,0.67,6,0.03,1.45,1.45,1.11,6,0.03,0,0,6,0.03,0,0,2.9,0,1.8,0,0.07%,SUN,1323007,172942,109,8268155,
9683249,"Isaiah Bond",,WR,CLE,PIT,147564,,0,0,0,0,0,0.34,1.48,0.01,3.06,1.84,23.58,0.08,4.88,4.87,3.95,25.06,0.09,1.48,0.01,25.06,0.09,0,0.57,10.92,0.38,12,0,0.73%,SUN,1398503,233809,110,9683249,
4715678,"Blake Whiteheart",,TE,CLE,PIT,147564,,0,0,0,0,0,0,0,0,1.23,0.76,5.54,0.06,1.67,1.66,1.28,5.54,0.06,0,0,5.54,0.06,0,0,3.34,0.06,2.5,0,0.01%,SUN,1109731,43416,111,4715678,
8222999,"Harold Fannin",,TE,CLE,PIT,147564,Q,0,0,0,0,0,0,0,0,6.82,4.4,36.97,0.31,9.96,9.92,7.72,36.97,0.31,0,0,36.97,0.31,0,4.33,19.03,7.9,35.88,0,1.38%,SUN,1394752,235727,112,8222999,
6227809,"Brenden Bates",,TE,CLE,PIT,147564,,0,0,0,0,0,0,0,0,0.53,0.33,2.6,0.02,0.71,0.71,0.54,2.6,0.02,0,0,2.6,0.02,0,0,1.42,0.04,1.58,0,0.00%,SUN,1113381,56021,113,6227809,
4715807,"Andre Szmyt",,K,CLE,PIT,147564,,0,0,0,0,0,0,0,0,0,0,0,0,6.35,6.35,6.35,0,0,0,0,0,0,5.64,1.56,12.17,,,0,0.00%,SUN,1066885,48721,114,4715807,
18438,"Pittsburgh Steelers",,DST,PIT,CLE,147564,,0,0,0,0,0,0,0,0,0,0,0,0,9.11,9.11,9.11,0,0,0,0,0,0,0,4.56,14.95,16.26,62.92,0,16.04%,SUN,356,8487,115,18438,
35539,"Dak Prescott",,QB,DAL,WAS,147559,,36.22,23.65,266.23,2.02,0.65,3.33,12.42,0.14,0,0,0,0,20.98,20.95,20.95,278.65,2.16,278.65,2.16,12.42,0.14,0,13.64,29.64,,,31.26,0.00%,MAIN,n/a,26479,116,35539,
2862245,"Javonte Williams",,RB,DAL,WAS,147559,,0,0,0,0,0,14.39,66.97,0.79,2.27,1.69,10.34,0.14,15.39,15.34,14.49,77.31,0.93,66.97,0.79,77.31,0.93,0,7.65,25.58,,,36.34,0.00%,MAIN,n/a,51941,117,2862245,
4857291,"Hunter Luepke",,RB,DAL,WAS,147559,,0,0,0,0,0,0.65,2.48,0.04,0.65,0.5,4.04,0.04,1.62,1.61,1.36,6.52,0.08,2.48,0.04,6.52,0.08,0,0,4.46,,,0.15,0.00%,MAIN,n/a,54709,118,4857291,
3515762,"Malik Davis",,RB,DAL,WAS,147559,,0,0,0,0,0,5.74,24.22,0.32,0.41,0.29,2.39,0.03,5.04,5.03,4.88,26.61,0.35,24.22,0.32,26.61,0.35,0,1.72,13.86,,,2.56,0.00%,MAIN,n/a,187724,119,3515762,
1844578,"CeeDee Lamb",,WR,DAL,WAS,147559,,0,0,0,0,0,0.57,3.07,0.02,10.23,6.89,82.65,0.48,19.33,19.3,15.85,85.72,0.5,3.07,0.02,85.72,0.5,0,11.54,31.89,,,43.89,0.00%,MAIN,n/a,54073,120,1844578,
3491429,"George Pickens",,WR,DAL,WAS,147559,,0,0,0,0,0,0,0,0,9.52,5.97,78.44,0.52,17.73,17.7,14.71,78.44,0.52,0,0,78.44,0.52,0,9.7,29.7,,,37.19,0.00%,MAIN,n/a,93289,121,3491429,
3491808,"Jalen Tolbert",,WR,DAL,WAS,147559,,0,0,0,0,0,0,0,0,0.53,0.33,3.76,0.03,0.88,0.89,0.72,3.76,0.03,0,0,3.76,0.03,0,0,1.76,,,0.08,0.00%,MAIN,n/a,61568,122,3491808,
3757806,"KaVontae Turpin",,WR,DAL,WAS,147559,,0,0,0,0,0,1.15,6.19,0.04,4.06,2.68,31.13,0.19,7.78,7.76,6.42,37.32,0.23,6.19,0.04,37.32,0.23,0,2.96,15.62,,,9.79,0.00%,MAIN,n/a,62263,123,3757806,
4687579,"Jonathan Mingo",,WR,DAL,WAS,147559,,0,0,0,0,0,0,0,0,1.51,0.79,9.35,0.07,2.14,2.14,1.74,9.35,0.07,0,0,9.35,0.07,0,0,5.83,,,1,0.00%,MAIN,n/a,143483,124,4687579,
3491809,"Jake Ferguson",,TE,DAL,WAS,147559,,0,0,0,0,0,0,0,0,5.33,3.85,33.42,0.39,9.54,9.51,7.58,33.42,0.39,0,0,33.42,0.39,0,3.84,18.59,,,28.2,0.00%,MAIN,n/a,49557,125,3491809,
4687679,"Luke Schoonmaker",,TE,DAL,WAS,147559,,0,0,0,0,0,0,0,0,1,0.66,5.74,0.07,1.65,1.64,1.31,5.74,0.07,0,0,5.74,0.07,0,0,3.3,,,1.45,0.00%,MAIN,n/a,55014,126,4687679,
6227896,"Brevyn Spann-Ford",,TE,DAL,WAS,147559,,0,0,0,0,0,0,0,0,0.7,0.46,3.77,0.05,1.13,1.13,0.9,3.77,0.05,0,0,3.77,0.05,0,0,2.26,,,1.12,0.00%,MAIN,n/a,44276,127,6227896,
4947257,"Brandon Aubrey",,K,DAL,WAS,147559,,0,0,0,0,0,0,0,0,0,0,0,0,10.65,10.65,10.65,0,0,0,0,0,0,9.07,5.02,17.56,,,0,0.00%,MAIN,n/a,280333,128,4947257,
18445,"Washington Commanders",,DST,WAS,DAL,147559,,0,0,0,0,0,0,0,0,0,0,0,0,3.77,3.77,3.77,0,0,0,0,0,0,0,-0.97,8.28,,,6.13,0.00%,MAIN,n/a,8494,129,18445,
6227935,"Bo Nix",,QB,DEN,KCC,147561,,34.85,22.45,226.53,1.75,0.67,4.55,17.26,0.28,0,0,0,0,19.07,19.03,19.03,243.79,2.03,243.79,2.03,17.26,0.28,0,12.09,27.78,10.18,55.16,31.14,0.00%,MAIN,n/a,91530,130,6227935,
4773040,"Jaleel McLaughlin",,RB,DEN,KCC,147561,,0,0,0,0,0,6.07,24.86,0.23,0.71,0.56,2.83,0.02,4.81,4.79,4.51,27.69,0.25,24.86,0.23,27.69,0.25,0,1.87,13.23,0.28,7.88,3.42,0.00%,MAIN,n/a,173596,131,4773040,
3491354,"Tyler Badie",,RB,DEN,KCC,147561,,0,0,0,0,0,1.08,4.14,0.04,1.67,1.16,7.17,0.05,2.81,2.79,2.21,11.31,0.09,4.14,0.04,11.31,0.09,0,0.09,7.06,0,1.78,0.36,0.00%,MAIN,n/a,50826,132,3491354,
8223044,"RJ Harvey",,RB,DEN,KCC,147561,,0,0,0,0,0,12.75,51.75,0.63,4.01,3.09,23.02,0.17,15.39,15.31,13.76,74.77,0.8,51.75,0.63,74.77,0.8,0,7.86,25.33,6.78,36.7,32.66,0.00%,MAIN,n/a,132462,133,8223044,
328827,"Courtland Sutton",,WR,DEN,KCC,147561,,0,0,0,0,0,0,0,0,8.62,5.28,62.23,0.52,14.98,14.95,12.31,62.23,0.52,0,0,62.23,0.52,0,7.82,26.48,13.32,43.78,34.85,0.00%,MAIN,n/a,40663,134,328827,
4687701,"Marvin Mims",,WR,DEN,KCC,147561,,0,0,0,0,0,1.09,4.23,0.02,3.29,2.25,24.5,0.17,6.26,6.24,5.11,28.73,0.19,4.23,0.02,28.73,0.19,0,2.19,13.54,1.14,16.46,5.25,0.00%,MAIN,n/a,138890,135,4687701,
6227934,"Troy Franklin",,WR,DEN,KCC,147561,,0,0,0,0,0,0.54,1.36,0.01,6.41,3.85,44.94,0.35,10.75,10.73,8.8,46.3,0.36,1.36,0.01,46.3,0.36,0,4.89,19.86,6.52,31.56,20.08,0.00%,MAIN,n/a,170594,136,6227934,
2946514,"Michael Bandy",,WR,DEN,KCC,147561,,0,0,0,0,0,0,0,0,0.08,0.05,0.48,0,0.1,0.1,0.07,0.48,0,0,0,0.48,0,0,0,0.2,,,0.02,0.00%,MAIN,n/a,68941,137,2946514,
982599,"Lil'Jordan Humphrey",,WR,DEN,KCC,147561,,0,0,0,0,0,0,0,0,3.19,2.09,21.39,0.16,5.18,5.17,4.12,21.39,0.16,0,0,21.39,0.16,0,1.52,12.28,0.78,16.62,5.05,0.00%,MAIN,n/a,51064,138,982599,
36968,"Evan Engram",,TE,DEN,KCC,147561,,0,0,0,0,0,0,0,0,4.69,3.25,27.74,0.21,7.28,7.25,5.62,27.74,0.21,0,0,27.74,0.21,0,2.77,14.9,6.1,32,23.12,0.00%,MAIN,n/a,33338,139,36968,
1844770,"Adam Trautman",,TE,DEN,KCC,147561,,0,0,0,0,0,0,0,0,2.1,1.36,13.3,0.09,3.22,3.21,2.53,13.3,0.09,0,0,13.3,0.09,0,0,8.86,0.98,11.18,4.96,0.00%,MAIN,n/a,50142,140,1844770,
35411,"Wil Lutz",,K,DEN,KCC,147561,,0,0,0,0,0,0,0,0,0,0,0,0,7.97,7.97,7.97,0,0,0,0,0,0,7.22,3.36,13.65,,,0,0.00%,MAIN,n/a,26281,141,35411,
18429,"Kansas City Chiefs",,DST,KCC,DEN,147561,,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.4,4.4,0,0,0,0,0,0,0,0,9.68,3.8,34.48,10.53,0.00%,MAIN,n/a,8478,142,18429,
35673,"Jared Goff",,QB,DET,MIN,147560,,31.27,21.69,246.19,1.88,0.53,1.31,1.66,0.02,0,0,0,0,17.65,17.63,17.63,247.85,1.9,247.85,1.9,1.66,0.02,0,11.01,26.26,,,16.88,0.00%,MAIN,n/a,29304,143,35673,
982082,"David Montgomery",,RB,DET,MIN,147560,,0,0,0,0,0,7.53,33.29,0.49,1.24,0.98,7.77,0.06,8.36,8.32,7.83,41.06,0.55,33.29,0.49,41.06,0.55,0,3.22,19.09,,,8.68,0.00%,MAIN,n/a,63253,144,982082,
4687730,"Jahmyr Gibbs",,RB,DET,MIN,147560,,0,0,0,0,0,16.49,79.71,0.69,6.11,4.75,37.9,0.33,23.67,23.59,21.21,117.61,1.02,79.71,0.69,117.61,1.02,0,14.65,35.17,,,75.22,0.00%,MAIN,n/a,146244,145,4687730,
4715839,"Jacob Saylors",,RB,DET,MIN,147560,,0,0,0,0,0,0.11,0.49,0,0.03,0.02,0.17,0,0.09,0.08,0.07,0.66,0,0.49,0,0.66,0,0,0,0.18,,,0.02,0.00%,MAIN,n/a,147717,146,4715839,
35608,"Kalif Raymond",,WR,DET,MIN,147560,,0,0,0,0,0,0,0,0,0.87,0.62,6.5,0.06,1.63,1.62,1.31,6.5,0.06,0,0,6.5,0.06,0,0,3.26,,,0.17,0.00%,MAIN,n/a,25842,147,35608,
2861659,"Amon-Ra St. Brown",,WR,DET,MIN,147560,,0,0,0,0,0,0.51,2.45,0,8.5,6.07,72.72,0.54,17.62,17.59,14.55,75.17,0.54,2.45,0,75.17,0.54,0,9.71,29.44,,,37.72,0.00%,MAIN,n/a,56173,148,2861659,
3491483,"Jameson Williams",,WR,DET,MIN,147560,,0,0,0,0,0,1.02,4.89,0.01,7.79,4.84,71.78,0.54,16.32,16.28,13.86,76.67,0.55,4.89,0.01,76.67,0.55,0,8.65,28.18,,,36.76,0.00%,MAIN,n/a,134955,149,3491483,
8223065,"Isaac TeSlaa",,WR,DET,MIN,147560,,0,0,0,0,0,0,0,0,2.76,1.88,23.15,0.18,5.27,5.26,4.32,23.15,0.18,0,0,23.15,0.18,0,1.5,12.43,,,4.09,0.00%,MAIN,n/a,258713,150,8223065,
1018905,"Tom Kennedy",,WR,DET,MIN,147560,,0,0,0,0,0,0,0,0,0.08,0.05,0.63,0,0.11,0.12,0.09,0.63,0,0,0,0.63,0,0,0,0.22,,,0.02,0.00%,MAIN,n/a,67701,151,1018905,
36910,"Anthony Firkser",,TE,DET,MIN,147560,,0,0,0,0,0,0,0,0,1.38,1.01,9.52,0.06,2.31,2.31,1.8,9.52,0.06,0,0,9.52,0.06,0,0,6.33,,,1.81,0.00%,MAIN,n/a,33123,152,36910,
2873657,"Shane Zylstra",,TE,DET,MIN,147560,,0,0,0,0,0,0,0,0,2.41,1.71,14.75,0.1,3.77,3.76,2.9,14.75,0.1,0,0,14.75,0.1,0,0.2,9.23,,,4.67,0.00%,MAIN,n/a,163111,153,2873657,
1844743,"Giovanni Ricci",,TE,DET,MIN,147560,,0,0,0,0,0,0,0,0,0.11,0.07,0.75,0,0.14,0.15,0.11,0.75,0,0,0,0.75,0,0,0,0.28,,,0.07,0.00%,MAIN,n/a,56294,154,1844743,
5072171,"Jake Bates",,K,DET,MIN,147560,,0,0,0,0,0,0,0,0,0,0,0,0,9.21,9.21,9.21,0,0,0,0,0,0,7.91,4.24,15.56,,,0,0.00%,MAIN,n/a,141936,155,5072171,
18431,"Minnesota Vikings",,DST,MIN,DET,147560,,0,0,0,0,0,0,0,0,0,0,0,0,4.97,4.97,4.97,0,0,0,0,0,0,0,-0.59,10.92,,,8.05,0.00%,MAIN,n/a,8480,156,18431,
3491780,"Malik Willis",,QB,GBP,BAL,147569,,26.77,15.81,163.58,1.37,0.56,6.82,28.46,0.17,0,0,0,0,15.32,15.27,15.27,192.04,1.54,192.04,1.54,28.46,0.17,0,9.01,23.26,3.92,47.18,0,0.00%,SAT,976323,61593,157,3491780,
973101,"Josh Jacobs",,RB,GBP,BAL,147569,,0,0,0,0,0,14.94,58.82,0.47,1.94,1.34,8.85,0.06,11.61,11.55,10.88,67.67,0.53,58.82,0.47,67.67,0.53,0,5.65,21.04,5.84,27.64,0,0.00%,SAT,944416,63616,158,973101,
4799359,"Emanuel Wilson",,RB,GBP,BAL,147569,,0,0,0,0,0,6.46,25.54,0.18,0.98,0.72,4.21,0.03,4.93,4.91,4.55,29.75,0.21,25.54,0.18,29.75,0.21,0,1.94,13.18,0,3.24,0,0.00%,SAT,1447759,265720,159,4799359,
4744672,"Chris Brooks",,RB,GBP,BAL,147569,,0,0,0,0,0,0.6,2.26,0.01,1.21,0.83,5.23,0.04,1.87,1.87,1.45,7.49,0.05,2.26,0.01,7.49,0.05,0,0,5.14,0,0.88,0,0.00%,SAT,1127065,52186,160,4744672,
3491515,"Christian Watson",,WR,GBP,BAL,147569,Q,0,0,0,0,0,0.18,0.98,0,5.67,3.13,36.83,0.34,9,8.99,7.42,37.81,0.34,0.98,0,37.81,0.34,0,3.41,18.11,5.38,33.08,0,0.00%,SAT,1067918,54757,161,3491515,
3491516,"Romeo Doubs",,WR,GBP,BAL,147569,,0,0,0,0,0,0,0,0,4.12,2.44,27.35,0.25,6.7,6.68,5.46,27.35,0.25,0,0,27.35,0.25,0,2.26,15.32,3.7,23.32,0,0.00%,SAT,1122653,54634,162,3491516,
4687753,"Jayden Reed",,WR,GBP,BAL,147569,,0,0,0,0,0,0.7,3.49,0.02,4.03,2.55,25.28,0.24,6.98,6.97,5.69,28.77,0.26,3.49,0.02,28.77,0.26,0,2.49,15.13,4.46,30.78,0,0.00%,SAT,1123398,56280,163,4687753,
4687750,"Dontayvion Wicks",,WR,GBP,BAL,147569,,0,0,0,0,0,0,0,0,1.72,0.98,10.26,0.1,2.6,2.59,2.1,10.26,0.1,0,0,10.26,0.1,0,0,7.15,0.16,6.06,0,0.00%,SAT,1172428,116819,164,4687750,
8217102,"Matthew Golden",,WR,GBP,BAL,147569,,0,0,0,0,0,0,0,0,1.66,1.1,11.89,0.1,2.88,2.88,2.33,11.89,0.1,0,0,11.89,0.1,0,0,7.92,0.1,4.36,0,0.00%,SAT,1379267,232717,165,8217102,
8223085,"Savion Williams",,WR,GBP,BAL,147569,,0,0,0,0,0,0.09,0.28,0,0.18,0.12,1.01,0.01,0.31,0.31,0.25,1.29,0.01,0.28,0,1.29,0.01,0,0,0.62,0,0.46,0,0.00%,SAT,1213872,143955,166,8223085,
4687754,"Luke Musgrave",,TE,GBP,BAL,147569,,0,0,0,0,0,0,0,0,3.93,2.59,21.5,0.15,5.62,5.6,4.3,21.5,0.15,0,0,21.5,0.15,0,1.61,12.78,5.38,34,0,0.00%,SAT,1179790,131320,167,4687754,
4688224,"Josh Whyle",,TE,GBP,BAL,147569,,0,0,0,0,0,0,0,0,1.28,0.81,6.67,0.05,1.77,1.77,1.36,6.67,0.05,0,0,6.67,0.05,0,0,3.54,0.24,6.2,0,0.00%,SAT,1107037,45261,168,4688224,
6228455,"McCallan Castles",,TE,GBP,BAL,147569,,0,0,0,0,0,0,0,0,0.03,0.02,0.16,0,0.04,0.04,0.03,0.16,0,0,0,0.16,0,0,0,0.08,,,0,0.00%,SAT,1127066,52088,169,6228455,
18228,"Brandon McManus",,K,GBP,BAL,147569,,0,0,0,0,0,0,0,0,0,0,0,0,7.49,7.49,7.49,0,0,0,0,0,0,6.68,2.74,13.14,,,0,0.00%,SAT,513098,5150,170,18228,
18446,"Baltimore Ravens",,DST,BAL,GBP,147569,,0,0,0,0,0,0,0,0,0,0,0,0,5.41,5.41,5.41,0,0,0,0,0,0,0,1.03,11.03,4.42,33.1,0,0.00%,SAT,366,8465,171,18446,
4687775,"C.J. Stroud",,QB,HOU,LAC,147563,,33.39,21.43,217.91,1.28,0.55,2.86,8.32,0.09,0,0,0,0,14.87,14.83,14.83,226.23,1.37,226.23,1.37,8.32,0.09,0,9.01,22.31,2.56,37.9,0,0.00%,SAT,1214084,134990,172,4687775,
36919,"Dare Ogunbowale",,RB,HOU,LAC,147563,,0,0,0,0,0,0.69,2.67,0.02,0.73,0.5,3.73,0.02,1.37,1.37,1.12,6.4,0.04,2.67,0.02,6.4,0.04,0,0,3.77,0,0.4,0,0.00%,SAT,703015,33261,173,36919,
328152,"Nick Chubb",,RB,HOU,LAC,147563,,0,0,0,0,0,4.1,15.98,0.12,0.91,0.65,4.66,0.03,3.6,3.59,3.26,20.64,0.15,15.98,0.12,20.64,0.15,0,0.98,9.9,0.04,1.94,0,0.00%,SAT,822857,69339,174,328152,
8228596,"Woody Marks",,RB,HOU,LAC,147563,,0,0,0,0,0,13.68,51.33,0.39,2.04,1.33,11.2,0.06,10.3,10.21,9.54,62.53,0.45,51.33,0.39,62.53,0.45,0,5.23,18.79,1.8,18.66,0,0.00%,SAT,1231652,140070,175,8228596,
6228029,"Jawhar Jordan",,RB,HOU,LAC,147563,,0,0,0,0,0,2.09,7.72,0.06,1.11,0.85,5.27,0.03,2.68,2.67,2.24,12.99,0.09,7.72,0.06,12.99,0.09,0,0.31,7.27,0,0.78,0,0.00%,SAT,1164137,126130,176,6228029,
328952,"Christian Kirk",,WR,HOU,LAC,147563,,0,0,0,0,0,0.07,0.26,0,3.93,2.57,26.58,0.14,6.1,6.09,4.8,26.84,0.14,0.26,0,26.84,0.14,0,2.12,12.4,0.9,20.42,0,0.00%,SAT,865801,40550,177,328952,
2861874,"Nico Collins",,WR,HOU,LAC,147563,,0,0,0,0,0,0.14,0.77,0,8.28,5.61,67.7,0.42,15.53,15.5,12.69,68.47,0.42,0.77,0,68.47,0.42,0,8.26,26.87,12.76,36.26,0,0.00%,SAT,1074698,55094,178,2861874,
4687773,"Xavier Hutchinson",,WR,HOU,LAC,147563,,0,0,0,0,0,0.58,3.18,0.01,2.02,1.21,12.42,0.07,3.24,3.23,2.62,15.6,0.08,3.18,0.01,15.6,0.08,0,0.12,8.29,0.06,7.66,0,0.00%,SAT,1213636,144616,179,4687773,
8223113,"Jaylin Noel",,WR,HOU,LAC,147563,,0,0,0,0,0,0.29,0.54,0.01,1.59,1.11,10.54,0.06,2.63,2.63,2.07,11.08,0.07,0.54,0.01,11.08,0.07,0,0,7.23,0.42,10.38,0,0.00%,SAT,1286370,170855,180,8223113,
8223114,"Jayden Higgins",,WR,HOU,LAC,147563,,0,0,0,0,0,0,0,0,4.46,2.78,28.02,0.16,6.55,6.53,5.14,28.02,0.16,0,0,28.02,0.16,0,2.51,13.11,1.04,14.64,0,0.00%,SAT,1274492,176220,181,8223114,
328583,"Dalton Schultz",,TE,HOU,LAC,147563,,0,0,0,0,0,0,0,0,6.16,4.16,39.67,0.22,9.48,9.43,7.35,39.67,0.22,0,0,39.67,0.22,0,4.36,17.38,7.7,30.76,0,0.00%,SAT,830523,40358,182,328583,
1844156,"Harrison Bryant",,TE,HOU,LAC,147563,,0,0,0,0,0,0,0,0,0.08,0.05,0.45,0,0.09,0.1,0.07,0.45,0,0,0,0.45,0,0,0,0.18,,,0,0.00%,SAT,916467,48915,183,1844156,
6228030,"Cade Stover",,TE,HOU,LAC,147563,,0,0,0,0,0,0,0,0,2.06,1.43,9.07,0.07,2.74,2.73,2.01,9.07,0.07,0,0,9.07,0.07,0,0,6.82,0.2,5.64,0,0.00%,SAT,1175182,134970,184,6228030,
35506,"Ka'imi Fairbairn",,K,HOU,LAC,147563,,0,0,0,0,0,0,0,0,0,0,0,0,8.07,8.07,8.07,0,0,0,0,0,0,6.95,3.16,14.53,,,0,0.00%,SAT,691032,25821,185,35506,
18439,"Los Angeles Chargers",,DST,LAC,HOU,147563,,0,0,0,0,0,0,0,0,0,0,0,0,7.38,7.38,7.38,0,0,0,0,0,0,0,2.44,13.94,7.04,46.12,0,0.00%,SAT,357,8488,186,18439,
11603,"Philip Rivers",,QB,IND,JAC,147567,,30.73,20.51,204.45,1.4,0.65,0.21,0.38,0.03,0,0,0,0,13.49,13.49,13.49,204.83,1.43,204.83,1.43,0.38,0.03,0,7.68,20.73,0.98,34.04,0,1.44%,SUN,246054,,187,11603,
21604,"Ameer Abdullah",,RB,IND,JAC,147567,,0,0,0,0,0,3.55,12.64,0.08,1.05,0.81,5.51,0.02,3.2,3.19,2.78,18.15,0.1,12.64,0.08,18.15,0.1,0,0.75,8.28,0.02,1.8,0,0.04%,SUN,590796,8542,188,21604,
1844485,"Jonathan Taylor",,RB,IND,JAC,147567,,0,0,0,0,0,21.51,86.33,0.88,3.58,2.72,20.18,0.06,20.25,20.15,18.79,106.51,0.94,86.33,0.88,106.51,0.94,0,11.91,30.82,28.44,63.36,0,25.78%,SUN,1065406,49574,189,1844485,
3491514,"Tyler Goodson",,RB,IND,JAC,147567,,0,0,0,0,0,0.37,1.18,0.01,0.09,0.06,0.36,0,0.27,0.27,0.24,1.54,0.01,1.18,0.01,1.54,0.01,0,0,0.54,0,0.02,0,0.00%,SUN,1168918,93098,190,3491514,
35473,"Laquon Treadwell",,WR,IND,JAC,147567,,0,0,0,0,0,0,0,0,0.27,0.17,1.82,0.01,0.41,0.41,0.32,1.82,0.01,0,0,1.82,0.01,0,0,0.82,0,0.36,0,0.02%,SUN,748554,26086,191,35473,
982346,"Ashton Dulin",,WR,IND,JAC,147567,Q,0,0,0,0,0,0,0,0,1.08,0.66,8.31,0.05,1.79,1.78,1.45,8.31,0.05,0,0,8.31,0.05,0,0,3.58,,,0,0.13%,SUN,1166036,88148,192,982346,
1844489,"Michael Pittman",,WR,IND,JAC,147567,,0,0,0,0,0,0,0,0,5.7,3.9,38.28,0.28,9.45,9.43,7.48,38.28,0.28,0,0,38.28,0.28,0,4.18,17.84,5.42,29.1,0,3.08%,SUN,911348,56170,193,1844489,
3491723,"Alec Pierce",,WR,IND,JAC,147567,,0,0,0,0,0,0,0,0,5.27,2.98,42.62,0.26,8.88,8.86,7.37,42.62,0.26,0,0,42.62,0.26,0,3.47,17.39,5.12,26.7,0,1.89%,SUN,1107027,45282,194,3491723,
4687801,"Josh Downs",,WR,IND,JAC,147567,,0,0,0,0,0,0,0,0,4.88,3.34,31.73,0.24,7.96,7.94,6.27,31.73,0.24,0,0,31.73,0.24,0,3.31,15.85,5.86,32.9,0,2.07%,SUN,1215077,137663,195,4687801,
36928,"Mo Alie-Cox",,TE,IND,JAC,147567,,0,0,0,0,0,0,0,0,0.69,0.42,4.14,0.03,1.01,1.01,0.8,4.14,0.03,0,0,4.14,0.03,0,0,2.02,0.04,1.9,0,0.01%,SUN,712506,33588,196,36928,
4687800,"Will Mallory",,TE,IND,JAC,147567,,0,0,0,0,0,0,0,0,0.78,0.55,5,0.04,1.28,1.28,1,5,0.04,0,0,5,0.04,0,0,2.56,,,0,0.00%,SUN,1121873,52403,197,4687800,
8217153,"Tyler Warren",,TE,IND,JAC,147567,,0,0,0,0,0,0.37,0.5,0,7.35,5.28,47.94,0.4,12.53,12.48,9.84,48.44,0.4,0.5,0,48.44,0.4,0,6.01,21.98,14.12,41.3,0,11.89%,SUN,1229083,137548,198,8217153,
4688036,"Blake Grupe",,K,IND,JAC,147567,,0,0,0,0,0,0,0,0,0,0,0,0,7.97,7.97,7.97,0,0,0,0,0,0,7,3.16,13.96,,,0,0.00%,SUN,1073055,69320,199,4688036,
18428,"Jacksonville Jaguars",,DST,JAC,IND,147567,,0,0,0,0,0,0,0,0,0,0,0,0,6.62,6.62,6.62,0,0,0,0,0,0,0,1.5,14.03,4.32,32.2,0,3.17%,SUN,365,8477,200,18428,
2861939,"Trevor Lawrence",,QB,JAC,IND,147567,,32.36,20.15,244.66,1.91,0.56,6.45,21.09,0.25,0,0,0,0,20.99,20.94,20.94,265.75,2.16,265.75,2.16,21.09,0.25,0,13.2,29.95,12.2,60.28,0,17.58%,SUN,1110711,50547,201,2861939,
