PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
16681,"Elias Lindholm",4400,C,BOS,MTL,8405230,741408,1,1,,0.2665,0.4982,1.8492,0.7402,0,0,0,0,0.0833,0.1784,0.7647,0.2617,9.02,2.05,7.8,11.3,126,0.94,19,7.3,,16681,1.22,6.92,18.1,160,2153,30409,1,
34560,"Nick Paul",3100,W,TBL,CBJ,8405200,744807,4,2,,0.1702,0.1775,1.3114,0.424,0,0,0,0,0.021,0.0245,0.3477,0.0455,5.08,1.64,5.7,8.05,127,0,12.38,2.3,,34560,0.983,3.98,13.5,167,2218,82903,0,
2299484,"Daemon Hunt",2500,D,MIN,FLA,8405220,1248196,3,,,0.0175,0.128,0.5335,1.2732,0,0,0,0,0,0,0.1455,0,3.79,1.52,4.62,6.49,128,0,9.7,0.3,,2299484,0.834,2.84,13.2,178,1938,158615,1,
14465,"John Carlson",5600,D,WSH,EDM,8405210,456839,1,2,,0.1101,0.4978,1.7788,1.849,0,0,0,0,0.0357,0.1575,0.6079,0.1932,9.58,1.71,6.73,9.77,129,2.61,18.19,2.3,,14465,0.799,6.78,23.7,168,2232,30360,0,
16684,"Sean Monahan",3300,C,CBJ,TBL,8405200,741409,2,2,,0.1933,0.3083,1.6638,0.4823,0,0,0,0,0.0285,0.0521,0.5016,0.0806,6.64,2.01,6.37,9.12,130,0.04,14.79,4.7,,16684,0.56,4.86,16.1,171,2023,29892,1,
4200358,"Arber Xhekaj",2500,D,MTL,BOS,8405230,1345074,3,,,0.0275,0.0873,0.7189,0.7345,0,0,0,0,0,0,0.1148,0,2.99,1.2,4.49,6.35,131,0,8.74,0,,4200358,1.775,2.86,10.5,162,2017,166621,0
2295876,"Kaiden Guhle",2700,D,MTL,BOS,8405230,1248087,2,,,0.0632,0.1767,1.0219,1.5954,0,0,0,0,0,0,0.2399,0,5.81,2.15,4.97,6.96,132,0.66,12.17,0.7,,2295876,1.425,4.42,16.7,162,2017,158569,0,
16861,"Nick Bjugstad",2600,C,STL,LAK,8405190,550769,4,,,0.139,0.1404,1.3234,0.5215,0,0,0,0,0,0,0.2794,0,4.8,1.85,5.08,7.11,133,0,11.3,0,,16861,1.488,3.98,12.3,174,1944,29998,1
4593447,"David Jiricek",2500,D,MIN,FLA,8405220,1264180,3,,,0.0219,0.1089,0.6338,0.8777,0,0,0,0,0,0,0.1308,0,3.17,1.27,4.5,6.36,134,0,8.93,0,,4593447,0.616,2.39,11.1,178,1938,204729,1
1278918,"Fabian Zetterlund",3100,W,OTT,CAR,8405240,1057171,3,2,,0.1808,0.2009,1.5323,0.682,0,0,0,0,0.0393,0.053,0.3817,0.0923,6.08,1.96,5.94,8.41,135,0,13.68,3.3,,1278918,1.422,4.86,13.5,163,2050,91992,1,
17212,"Brendan Gallagher",2600,W,MTL,BOS,8405230,555807,3,2,,0.1822,0.1948,1.6165,0.3119,0,0,0,0,0.0295,0.0471,0.377,0.0766,5.59,2.15,5.75,8.09,136,0,12.95,2.7,,17212,0.917,4.3,12.4,162,2017,29796,0,
1283126,"Eetu Luostarinen",3100,W,FLA,MIN,8405220,1057150,1,2,,0.1646,0.3187,1.4736,0.7104,0,0,0,0,0.0213,0.0421,0.4833,0.0634,6.5,2.1,6.33,9.1,137,0,14.6,2.7,,1283126,2.057,5.51,17.9,166,2047,91962,0,
17115,"Patrick Kane",5000,W,DET,WPG,8405170,392942,2,2,,0.2273,0.4095,2.1411,0.3298,0,0,0,0,0.0384,0.1091,0.6368,0.1475,8.06,1.61,7.15,10.26,138,0.65,17.21,2.3,,17115,0.371,5.73,15.7,172,2075,30639,0,
2296056,"Hendrix Lapierre",2500,C,WSH,EDM,8405210,1248089,4,,,0.0677,0.1651,0.6825,0.3558,0,0,0,0,0,0,0.2328,0,3.05,1.22,4.58,6.58,139,0,8.91,0,,2296056,0.545,2.38,8.4,168,2232,158581,0
2581887,"Dylan Samberg",2900,D,WPG,DET,8405170,1057151,2,,,0.051,0.2476,1.3111,1.7364,0,0,0,0,0,0,0.2986,0,6.77,2.33,5.19,7.32,140,1.39,13.41,1,,2581887,1.139,4.91,20.2,169,53599,161771,1,
5274485,"Ethen Frank",4100,W,WSH,EDM,8405210,1418688,3,2,,0.2091,0.2251,1.4774,0.6087,0,0,0,0,0.0354,0.0495,0.4342,0.0849,6.24,1.52,6.41,9.07,141,0,14.44,2.3,,5274485,0.898,4.73,12.8,168,2232,246121,0,
17222,"James van Riemsdyk",4000,W,DET,WPG,8405170,392943,3,1,,0.232,0.2678,1.6405,0.3261,0,0,0,0,0.0742,0.0859,0.4998,0.1601,6.47,1.62,6.55,9.33,142,0,14.85,4,,17222,0.448,4.73,13.8,172,2075,29821,0,
14278,"Lars Eller",2500,C,OTT,CAR,8405240,392954,4,,,0.1009,0.1323,0.9447,0.5435,0,0,0,0,0,0,0.2332,0,3.87,1.55,4.99,7.03,143,0,10.26,0.7,,14278,0.694,2.97,11.4,163,2050,29793,1,
2298980,"Tyler Kleven",2500,D,OTT,CAR,8405240,1248156,3,,,0.0345,0.111,0.8179,1.5486,0,0,0,0,0,0,0.1455,0,4.8,1.92,4.74,6.61,144,0,10.87,0.7,,2298980,1.447,3.74,15.7,163,2050,158612,1,
2033165,"Philip Broberg",3300,D,STL,LAK,8405190,1172190,1,2,,0.0831,0.3252,1.389,1.5673,0,0,0,0,0.0215,0.084,0.4083,0.1055,7.24,2.19,6.02,8.65,145,1,14.95,1.3,,2033165,0.745,5.18,21.6,174,1944,112788,1,
2298879,"Mason Lohrei",2700,D,BOS,MTL,8405230,1248178,3,2,,0.0714,0.355,1.0132,1.0578,0,0,0,0,0.0264,0.1269,0.4264,0.1533,5.75,2.13,5.45,7.93,146,0.1,12.73,1,,2298879,0.595,4.29,16.5,160,2153,158578,1,
16714,"Mattias Ekholm",3600,D,EDM,WSH,8405210,595927,1,2,,0.1108,0.3091,1.7624,1.313,0,0,0,0,0.014,0.0416,0.4199,0.0556,7.54,2.09,6.09,8.68,147,1.23,15.34,3.3,,16714,1.179,5.59,20.8,177,1953,30023,1,
2296089,"Cole Perfetti",3400,W,WPG,DET,8405170,1248079,2,2,,0.1975,0.2939,1.7631,0.4316,0,0,0,0,0.029,0.0562,0.4914,0.0852,6.68,1.96,6.16,8.74,148,0.3,14.56,1,,2296089,0.809,5,14.4,169,53599,158621,1,
1286332,"Mark Kastelic",2500,W,BOS,MTL,8405230,1078261,4,,,0.1446,0.1323,1.2432,0.6373,0,0,0,0,0,0,0.2769,0,4.87,1.95,5.1,7.13,149,0,11.4,1.3,,1286332,2.646,4.6,12.5,160,2153,92008,1,
8131982,"Ivan Demidov",4600,W,MTL,BOS,8405230,1425047,2,1,,0.2494,0.5134,1.775,0.3787,0,0,0,0,0.0846,0.1864,0.7628,0.271,8.24,1.79,7.33,10.66,150,0.65,17.62,3.7,,8131982,0.655,6.17,15.5,162,2017,449321,0,
5297439,"Brandt Clarke",4800,D,LAK,STL,8405190,1321460,2,1,,0.0999,0.4259,1.9183,1.4966,0,0,0,0,0.0404,0.1665,0.5258,0.2069,8.66,1.8,6.37,9.18,151,2.06,16.81,7.3,,5297439,0.626,6.13,19.7,182,2054,164942,0,
5269556,"Zachary Bolduc",2600,W,MTL,BOS,8405230,1321471,4,2,,0.2157,0.1994,1.4189,0.4342,0,0,0,0,0.0448,0.0406,0.4151,0.0854,5.78,2.22,6.26,8.8,152,0,13.79,3,,5269556,1.407,4.69,12.3,162,2017,165112,0,
5298406,"Jeff Malott",2700,W,LAK,STL,8405190,1288571,4,,,0.0821,0.1016,0.8605,0.3181,0,0,0,0,0,0,0.1837,0,3.06,1.13,4.95,7,153,0,9.4,0,,5298406,1.589,2.87,8.1,182,2054,165687,0
6875967,"Stephen Halliday",2500,W,OTT,CAR,8405240,1395062,4,2,,0.107,0.153,0.9561,0.3219,0,0,0,0,0.0388,0.0647,0.26,0.1035,3.69,1.48,4.96,7.01,154,0,10.04,1.7,,6875967,0.851,3.01,8.4,163,2050,231522,1,
917153,"Alexandre Texier",3900,W,MTL,BOS,8405230,1057153,1,,,0.2045,0.2415,1.5873,0.3974,0,0,0,0,0,0,0.446,0,6.11,1.57,6.39,9.05,155,0,14.29,3.7,,917153,0.938,4.65,14.1,162,2017,87772,0,
1283122,"Morgan Geekie",4900,W,BOS,MTL,8405230,1057175,3,1,,0.3808,0.4059,2.0454,0.3447,0,0,0,0,0.1333,0.1662,0.7867,0.2995,9.28,1.89,8.15,11.65,156,0.84,19.71,6,,1283122,1.445,7.17,16.1,160,2153,82840,1,
7005309,"Oliver Kapanen",4100,C,MTL,BOS,8405230,1321692,2,2,,0.2805,0.2357,1.8754,0.8296,0,0,0,0,0.0447,0.0444,0.5162,0.0891,7.97,1.94,7.01,9.87,157,0.71,16.94,4.7,,7005309,0.55,5.65,15.9,162,2017,165003,0,
1321494,"Logan Mailloux",2500,D,STL,LAK,8405190,1321494,3,,,0.0343,0.149,0.8712,1.1006,0,0,0,0,0,0,0.1833,0,4.24,1.7,4.61,6.47,158,0,10.14,0,,1321494,1.261,3.4,14.9,174,1944,164998,1
1286008,"Darren Raddysh",6500,D,TBL,CBJ,8405200,849370,1,1,,0.145,0.5866,2.2905,1.2664,0,0,0,0,0.0688,0.2455,0.7316,0.3143,10.14,1.56,7.1,10.39,159,2.78,19.23,8,,1286008,1.134,7.5,24.7,167,2218,82823,0,
18683,"Jordan Martinook",2900,W,CAR,OTT,8405240,660807,3,,,0.1466,0.2026,1.3579,0.5857,0,0,0,0,0,0,0.3492,0,5.34,1.84,5.39,7.68,160,0,12.24,1.7,,18683,1.137,4.2,14.3,165,2181,30721,0,
671953,"Drake Batherson",5200,W,OTT,CAR,8405240,1057231,1,1,,0.2842,0.452,2.1093,0.4209,0,0,0,0,0.0974,0.1841,0.7362,0.2815,8.9,1.71,7.86,11.34,161,0.76,18.96,4,,671953,1.472,6.92,17.4,163,2050,82907,1,
1286328,"Jonathan Aspirot",2500,D,BOS,MTL,8405230,1139863,1,,,0.033,0.1371,0.6972,1.1053,0,0,0,0,0,0,0.1701,0,3.91,1.56,4.55,6.42,162,0,9.73,0,,1286328,1.421,3.26,14.9,160,2153,82895,1
4904615,"Emmitt Finnie",2800,W,DET,WPG,8405170,1453286,3,,,0.1196,0.1534,1.0254,0.402,0,0,0,0,0,0,0.273,0,4.03,1.44,5.01,7.05,163,0,10.44,1,,4904615,1.021,3.27,11.1,172,2075,278331,0,
4712483,"Dmitri Voronkov",3300,W,CBJ,TBL,8405200,1159069,4,2,,0.2021,0.2014,1.3556,0.3849,0,0,0,0,0.0364,0.0387,0.4035,0.0751,5.49,1.66,6.33,9,164,0,13.59,2.3,,4712483,0.927,4.26,10.9,171,2023,264236,1,
4200335,"Matt Boldy",7800,W,MIN,FLA,8405220,1172193,2,1,,0.392,0.4917,2.8675,0.6371,0,0,0,0,0.1293,0.197,0.8837,0.3263,11.91,1.53,9.15,13.01,165,2.43,23.62,5,,4200335,0.65,8.31,19.4,178,1938,163195,1,
2575612,"Morgan Barron",2700,C,WPG,DET,8405170,1057892,4,,,0.1451,0.1559,1.5268,0.527,0,0,0,0,0,0,0.301,0,5.27,1.95,5.15,7.17,166,0,11.86,0.3,,2575612,1.856,4.48,12.8,169,53599,161740,1,
2575732,"Jeremy Swayman",8100,G,BOS,MTL,8405230,1057221,,,C,0,0,0,0,0.5238,23.6695,3.2514,0.0442,0,0,0,0,9.68,1.2,8.6,10.87,167,0.77,20.69,5,,2575732,0,7.59,,160,2153,161755,1,
414800,"Jacob Bernard-Docker",2500,D,DET,WPG,8405170,1121472,1,,,0.0358,0.1459,0.9166,1.7806,0,0,0,0,0,0,0.1817,0,5.59,2.24,4.77,6.64,168,0.65,11.7,1,,414800,1.23,4.11,18.4,172,2075,75434,0,
37779,"Nick Suzuki",6500,C,MTL,BOS,8405230,1057111,1,1,,0.3676,0.6653,2.1047,0.6921,0,0,0,0,0.1115,0.2783,1.0329,0.3898,11.21,1.72,9.03,13.19,169,1.85,22.77,10.7,,37779,0.791,8.25,19.7,162,2017,40159,0,
1283986,"Jordan Spence",2600,D,OTT,CAR,8405240,1172292,2,,,0.0441,0.2278,0.9223,1.1486,0,0,0,0,0,0,0.2719,0,4.89,1.88,4.96,7.1,170,0,11.24,0.7,,1283986,1.042,3.77,16.5,163,2050,91920,1,
2035786,"Kirill Kaprizov",9100,W,MIN,FLA,8405220,878291,1,1,,0.5793,0.6727,3.2182,0.4338,0,0,0,0,0.1948,0.2455,1.252,0.4403,15.03,1.65,11.05,15.81,171,3.58,29.17,11.7,,2035786,0.696,10.39,21.4,178,1938,112789,1,
2295912,"Tim Stutzle",6700,C,OTT,CAR,8405240,1207614,1,1,,0.3498,0.6383,2.1772,0.6948,0,0,0,0,0.1033,0.2896,0.9881,0.3929,11.08,1.65,8.69,12.6,172,2.08,22.2,6.7,,2295912,1.495,8.47,20.6,163,2050,158609,1,
35894,"Tanner Jeannot",2500,W,BOS,MTL,8405230,956183,4,,,0.1435,0.1786,1.0591,0.5545,0,0,0,0,0,0,0.3221,0,4.67,1.87,5.18,7.34,173,0,11.3,0.7,,35894,2.893,4.64,12.6,160,2153,82999,1,
16689,"Boone Jenner",4200,W,CBJ,TBL,8405200,607582,2,2,,0.2526,0.2752,2.0354,0.8423,0,0,0,0,0.0238,0.0315,0.5278,0.0553,8.23,1.96,6.77,9.53,174,1.22,16.9,5,,16689,1.834,6.44,16.4,171,2023,30551,1,
2296188,"Lucas Raymond",5500,W,DET,WPG,8405170,1207659,1,1,,0.2912,0.5656,2.0661,0.3781,0,0,0,0,0.0733,0.2495,0.8568,0.3228,9.43,1.71,8.15,11.87,175,0.99,19.86,4.7,,2296188,0.659,6.94,18.2,172,2075,158681,0,
1283476,"Moritz Seider",5800,D,DET,WPG,8405170,1166563,1,1,,0.1171,0.5503,2.1143,2.2152,0,0,0,0,0.0487,0.2117,0.6674,0.2604,11.23,1.94,7.24,10.54,176,3.73,20.5,6.7,,1283476,2.363,8.55,26.2,172,2075,92082,0,
415161,"Tyler Tucker",2500,D,STL,LAK,8405190,1121672,2,,,0.0448,0.1368,1.0347,1.1548,0,0,0,0,0,0,0.1816,0,4.67,1.87,4.65,6.5,177,0,10.62,0.7,,415161,1.893,3.95,16.2,174,1944,75516,1,
555946,"Alexey Toropchenko",2500,W,STL,LAK,8405190,1057223,4,,,0.0988,0.1159,1.0375,0.7085,0,0,0,0,0,0,0.2147,0,4.19,1.68,5.05,7.09,178,0,10.65,0,,555946,2.118,3.86,12.2,174,1944,82507,1
4204293,"Jet Greaves",7400,G,CBJ,TBL,8405200,1343652,,,C,0,0,0,0,0.4762,23.7355,3.2544,0.0437,0,0,0,0,9.55,1.29,8.6,10.87,179,0.64,20.56,5.3,,4204293,0,7.34,,171,2023,166787,1,
4200667,"Andrei Kuzmenko",3300,W,LAK,STL,8405190,906485,3,1,,0.2793,0.3574,1.5025,0.2873,0,0,0,0,0.077,0.1096,0.6367,0.1866,7.07,2.14,7.22,10.35,180,0,16.31,7.3,,4200667,0.454,5.22,16,182,2054,192003,0,
17138,"Corey Perry",3300,W,LAK,STL,8405190,229391,1,1,,0.2745,0.2973,1.8435,0.3455,0,0,0,0,0.0705,0.0891,0.5718,0.1596,7.37,2.23,7.1,10.07,181,0.01,16.46,4.7,,17138,0.736,5.47,16.5,182,2054,31038,0,
4200186,"Cole Sillinger",2900,W,CBJ,TBL,8405200,1321465,3,,,0.1442,0.2356,1.6174,0.5638,0,0,0,0,0,0,0.3798,0,5.88,2.03,5.46,7.74,182,0.22,12.87,1.3,,4200186,1.276,4.63,14.6,171,2023,165095,1,
31694,"Dylan Larkin",6300,C,DET,WPG,8405170,831080,1,1,,0.3442,0.4854,2.6817,0.4365,0,0,0,0,0.0947,0.1712,0.8296,0.2659,10.71,1.7,8.48,12.14,183,1.92,21.56,7.3,,31694,0.612,7.56,19.6,172,2075,30619,0,
555682,"Mathieu Joseph",2500,W,STL,LAK,8405190,878270,3,,,0.1138,0.1983,1.0636,0.6362,0,0,0,0,0,0,0.3121,0,4.66,1.86,5.2,7.36,184,0,11.32,0.3,,555682,1.71,4.03,13,174,1944,40258,1,
122302,"Anthony Cirelli",5200,C,TBL,CBJ,8405200,878193,1,2,,0.2792,0.3549,1.8696,0.8796,0,0,0,0,0.0209,0.0347,0.6341,0.0556,8.67,1.67,7.34,10.46,185,1.07,18.07,4.7,,122302,0.643,6.19,18.2,167,2218,39720,0,
1177560,"Kirby Dach",3200,W,MTL,BOS,8405230,1172185,4,2,,0.175,0.2909,1.4821,0.5844,0,0,0,0,0.0338,0.0871,0.4659,0.1209,6.24,1.95,6.09,8.69,186,0,14.04,2,,1177560,1.276,4.98,13.2,162,2017,88648,0,
4200357,"Cole Caufield",6400,W,MTL,BOS,8405230,1172196,1,1,,0.4474,0.4363,3.1386,0.2924,0,0,0,0,0.1441,0.1503,0.8837,0.2944,12.06,1.88,8.91,12.59,187,2.83,23.46,10,,4200357,0.729,8.37,17.4,162,2017,162925,0,
414868,"Andrei Svechnikov",6600,W,CAR,OTT,8405240,1121431,1,1,,0.3297,0.5202,2.4773,0.3136,0,0,0,0,0.1051,0.175,0.8499,0.2801,10.18,1.54,8.75,12.64,188,1.12,21.38,3.7,,414868,1.903,7.94,17.2,165,2181,75375,0,
4200359,"Juraj Slafkovsky",5600,W,MTL,BOS,8405230,1264222,2,1,,0.2814,0.4342,1.936,0.7524,0,0,0,0,0.0904,0.1316,0.7156,0.222,9.01,1.61,7.55,10.85,189,1.19,18.67,5.7,,4200359,1.817,7.13,17.4,162,2017,204713,0,
4579713,"Marco Kasper",3000,W,DET,WPG,8405170,1264486,1,2,,0.2102,0.2235,1.6472,0.5373,0,0,0,0,0.0301,0.0369,0.4337,0.067,6.39,2.13,6.41,9.07,190,0,14.59,6,,4579713,1.92,5.33,14.7,172,2075,204732,0,
1145198,"Mikey Anderson",2700,D,LAK,STL,8405190,1057213,1,,,0.0453,0.2092,0.9713,1.4444,0,0,0,0,0,0,0.2545,0,5.43,2.01,5.02,7.16,191,0.23,11.86,0.7,,1145198,1.562,4.31,21.3,182,2054,88354,0,
414593,"K'Andre Miller",3400,D,CAR,OTT,8405240,1121464,2,2,,0.1156,0.3835,1.5057,1.2548,0,0,0,0,0.0282,0.0949,0.4991,0.1231,7.43,2.19,6.29,9.12,192,0.91,15.48,1.7,,414593,1.611,5.86,22.3,165,2181,75389,0,
4200013,"J.J. Moser",3200,D,TBL,CBJ,8405200,1167037,1,,,0.084,0.2796,1.3472,1.6962,0,0,0,0,0,0,0.3636,0,7.25,2.27,5.8,8.24,193,1.24,14.67,3,,4200013,1.202,5.27,22.7,167,2218,165063,0,
5273644,"Uvis Balinskis",3100,D,FLA,MIN,8405220,906398,2,1,,0.0836,0.3206,1.6149,0.9899,0,0,0,0,0.0368,0.1327,0.4042,0.1695,6.52,2.1,5.96,8.57,194,0.35,14.15,4.7,,5273644,1.549,5.25,21.9,166,2047,263498,0,
2299081,"Justin Sourdif",4000,C,WSH,EDM,8405210,1248635,2,2,,0.2027,0.2788,1.5025,0.4961,0,0,0,0,0.0276,0.0425,0.4815,0.0701,6.31,1.58,6.55,9.34,195,0,14.69,1.3,,2299081,1.247,4.99,15.5,168,2232,158643,0,
1279073,"Egor Zamula",2500,D,CBJ,TBL,8405200,1138767,3,,,0.0216,0.1368,0.4798,0.9087,0,0,0,0,0,0,0.1584,0,3.13,1.25,4.47,6.34,196,0,8.85,0,,1279073,0.417,2.27,11.3,171,2023,83664,1
2563804,"Jake Christiansen",2500,D,CBJ,TBL,8405200,1139867,3,,,0.0172,0.1138,0.6484,0.7618,0,0,0,0,0,0,0.131,0,2.98,1.19,4.46,6.32,197,0,8.69,0.3,,2563804,0.681,2.31,9.9,171,2023,83379,1,
4900972,"Otto Stenberg",2600,W,STL,LAK,8405190,1453026,3,2,,0.1143,0.229,1.0685,0.569,0,0,0,0,0.0224,0.0526,0.3433,0.075,4.71,1.81,5.35,7.65,198,0,11.56,0.7,,4900972,1.526,4.04,15.6,174,1944,260604,1,
18667,"David Pastrnak",8700,W,BOS,MTL,8405230,831092,1,1,,0.5753,0.7175,3.6855,0.3026,0,0,0,0,0.1921,0.2847,1.2928,0.4768,15.96,1.83,11.04,15.8,199,4.52,30.09,11,,18667,0.998,11.05,20.1,160,2153,30380,1,
35895,"Joel Eriksson Ek",5700,C,MIN,FLA,8405220,878051,2,2,,0.2889,0.3819,2.5935,0.5853,0,0,0,0,0.0707,0.0953,0.6708,0.166,9.7,1.7,7.72,10.98,200,1.7,19.58,5,,35895,1.679,7.36,18,178,1938,31428,1,
18726,"Josh Anderson",2500,W,MTL,BOS,8405230,680908,3,,,0.1813,0.1147,1.3587,0.4876,0,0,0,0,0,0,0.296,0,5.03,2.01,5.56,7.8,201,0,12.15,1.3,,18726,1.687,4.24,13.6,162,2017,30198,0,
2299043,"Alexander Nikishin",3700,D,CAR,OTT,8405240,1188993,3,1,,0.1047,0.3829,1.6191,1.1193,0,0,0,0,0.0546,0.1848,0.4876,0.2394,7.27,1.96,6.24,9.07,202,0.81,15.26,6.7,,2299043,1.469,5.75,17.6,165,2181,158548,0,
18486,"Trevor van Riemsdyk",2500,D,WSH,EDM,8405210,824086,3,,,0.0181,0.1564,0.5485,1.3262,0,0,0,0,0,0,0.1745,0,4.06,1.62,4.62,6.49,203,0,9.97,0,,18486,0.29,2.75,13.5,168,2232,30796,0
414769,"Jesperi Kotkaniemi",2500,W,CAR,OTT,8405240,1121432,4,,,0.1176,0.2028,1.0724,0.3678,0,0,0,0,0,0,0.3204,0,4.28,1.71,5.32,7.62,204,0,11.09,0.3,,414769,0.882,3.4,10.6,165,2181,75403,0,
414554,"Noah Dobson",5100,D,MTL,BOS,8405230,1121443,1,2,,0.1164,0.3965,1.8554,1.9731,0,0,0,0,0.0303,0.1086,0.5129,0.1389,9.5,1.86,6.52,9.34,205,2.75,17.85,4.3,,414554,0.873,6.62,22.3,162,2017,75356,0,
415369,"Isac Lundestrom",2500,C,CBJ,TBL,8405200,1121465,4,,,0.0717,0.1209,0.64,0.4746,0,0,0,0,0,0,0.1926,0,2.99,1.2,4.42,6.28,206,0,8.65,0.7,,415369,0.566,2.31,10.5,171,2023,75538,1,
415067,"Kirill Marchenko",6700,W,CBJ,TBL,8405200,1105812,1,1,,0.3579,0.4566,2.6558,0.5028,0,0,0,0,0.092,0.1423,0.8145,0.2343,10.74,1.6,8.49,12.15,207,1.94,21.61,6.3,,415067,0.804,7.65,17.7,171,2023,75493,1,
4200187,"Kent Johnson",3700,W,CBJ,TBL,8405200,1321456,2,1,,0.1948,0.3515,1.6285,0.4454,0,0,0,0,0.0504,0.1225,0.5463,0.1729,6.78,1.83,6.3,9.07,208,0.25,14.84,3,,4200187,0.278,4.87,15.4,171,2023,165088,1,
4783915,"Mackie Samoskevich",3000,W,FLA,MIN,8405220,1321478,3,,,0.1415,0.2049,1.7673,0.3924,0,0,0,0,0,0,0.3464,0,5.67,1.89,5.53,7.78,209,0,12.75,3,,4783915,1.699,4.68,12.4,166,2047,165068,0,
555945,"Niko Mikkola",2500,D,FLA,MIN,8405220,878283,2,,,0.0582,0.18,1.2805,1.3394,0,0,0,0,0,0,0.2382,0,5.68,2.27,4.93,6.91,210,0.57,11.99,1.7,,555945,2.056,4.72,21.6,166,2047,82506,0,
17960,"John Gibson",7600,G,DET,WPG,8405170,607585,,,B,0,0,0,0,0.4878,24.1231,3.0197,0.056,0,0,0,0,10.69,1.41,8.6,10.87,211,1.78,21.7,6,,17960,0,8.34,,172,2075,30647,0,
31681,"Joel Edmundson",2600,D,LAK,STL,8405190,607596,2,,,0.0505,0.195,1.1268,1.3076,0,0,0,0,0,0,0.2455,0,5.38,2.07,4.88,6.87,212,0.32,11.63,0.7,,31681,1.396,4.22,18.6,182,2054,30448,0,
10183786,"Dominic James",2600,C,TBL,CBJ,8405200,1363785,2,2,,0.1348,0.2165,1.1497,0.4564,0,0,0,0,0.0152,0.0274,0.3513,0.0426,4.77,1.83,5.33,7.63,213,0,11.59,2,,10183786,1.372,3.99,12.7,167,2218,231534,0,
414801,"Brady Tkachuk",7400,W,OTT,CAR,8405240,1121433,2,1,,0.3962,0.4468,3.5726,0.4279,0,0,0,0,0.134,0.1691,0.843,0.3031,12.75,1.72,9.26,13.1,214,3.16,24.6,5.7,,414801,2.738,9.69,16.9,163,2050,75435,1,
414831,"Rasmus Sandin",2900,D,WSH,EDM,8405210,1121477,3,,,0.0464,0.2485,0.9038,1.4716,0,0,0,0,0,0,0.2949,0,5.58,1.92,5.02,7.16,215,0.38,12.01,1,,414831,1.203,4.25,18.1,168,2232,75423,0,
4900970,"Dalibor Dvorsky",2700,C,STL,LAK,8405190,1364159,3,1,,0.1611,0.2265,1.362,0.4221,0,0,0,0,0.0407,0.074,0.3876,0.1147,5.33,1.97,5.85,8.33,216,0,12.82,3,,4900970,1.37,4.4,14.9,174,1944,260559,1,
36284,"Alexandre Carrier",3000,D,MTL,BOS,8405230,878262,3,,,0.0458,0.2314,0.8769,1.9132,0,0,0,0,0,0,0.2772,0,6.33,2.11,5.22,7.37,217,0.92,13.01,2,,36284,0.855,4.42,18.9,162,2017,83002,0,
4234221,"Alex Turcotte",3000,C,LAK,STL,8405190,1172188,3,2,,0.1496,0.3038,1.5638,0.5296,0,0,0,0,0.0197,0.0429,0.4534,0.0626,6.14,2.05,5.88,8.48,218,0.05,13.67,3.3,,4234221,0.888,4.68,15.1,182,2054,161844,0,
2299483,"Marat Khusnutdinov",2800,W,BOS,MTL,8405230,1243501,1,,,0.1708,0.2458,0.975,0.5306,0,0,0,0,0,0,0.4166,0,5.08,1.81,5.78,8.28,219,0,12.48,2.7,,2299483,0.863,3.95,14,160,2153,158614,1,
415163,"Joel Hofer",7200,G,STL,LAK,8405190,1121577,,,B,0,0,0,0,0.4651,23.6275,2.7745,0.071,0,0,0,0,11.07,1.54,7.94,10.19,220,2.84,21.23,8,,415163,0,8.64,,174,1944,75518,1,
186696,"Casey Mittelstadt",2700,W,BOS,MTL,8405230,1057106,2,2,,0.1601,0.3369,1.142,0.3208,0,0,0,0,0.0317,0.0782,0.497,0.1099,5.39,2,6.19,8.98,221,0,13.31,4,,186696,0.433,4.04,15.1,160,2153,39758,1,
415103,"Jonatan Berggren",2500,W,STL,LAK,8405190,1121489,1,2,,0.1905,0.2448,1.4141,0.3078,0,0,0,0,0.0385,0.0567,0.4353,0.0952,5.58,2.23,5.9,8.36,222,0,13.13,3,,415103,0.731,4.26,14.9,174,1944,75503,1,
34832,"Evan Rodrigues",3400,C,FLA,MIN,8405220,869892,3,2,,0.1652,0.282,2.0161,0.3499,0,0,0,0,0.0238,0.0545,0.4472,0.0783,6.65,1.96,6.25,8.81,223,0.18,14.65,3,,34832,1.22,5.13,16,166,2047,30754,0,
4900562,"Axel Sandin-Pellikka",2700,D,DET,WPG,8405170,1432316,2,2,,0.0534,0.1833,0.8864,0.8484,0,0,0,0,0.0187,0.063,0.2367,0.0817,4.15,1.54,4.73,6.72,224,0,10.2,0,,4900562,0.465,3.06,13.2,172,2075,260599,0
31733,"Connor McDavid",10200,C,EDM,WSH,8405210,878032,1,1,,0.5975,1.2192,3.6552,0.3846,0,0,0,0,0.1784,0.5132,1.8167,0.6916,19.18,1.88,12,17.5,225,6.75,34.54,25.3,,31733,0.89,13.29,22.5,177,1953,31006,1,
