PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
18467,"Anthony Duclair",3800,W,NYI,NYR,8405460,743259,1,2,,0.2926,0.3825,1.8582,0.577,0,0,0,0,0.0655,0.1153,0.6751,0.1808,8.4,2.21,7.54,10.84,1,0.59,18.05,0,,18467,0.564,6.09,15.9,156,2135,30344,1
34547,"Nick Jensen",2600,D,OTT,COL,8405410,733469,2,,,0.0281,0.1974,0.6834,1.3661,0,0,0,0,0,0,0.2255,0,4.63,1.78,4.78,6.79,2,0,10.75,0,,34547,0.867,3.44,16.5,163,2050,30618,1
893763,"Will Borgen",2500,D,NYR,NYI,8405460,878229,2,,,0.0512,0.1846,1.1011,1.4618,0,0,0,0,0,0,0.2358,0,5.62,2.25,4.88,6.87,3,0.56,11.87,0,,893763,1.889,4.55,18.8,157,2059,83676,0
34619,"Scott Wedgewood",8300,G,COL,OTT,8405410,554543,,,B,0,0,0,0,0.6,24.9124,3.0662,0.0543,0,0,0,0,11.58,1.4,8.63,10.94,4,2.64,22.63,0,,34619,0,9.35,,176,2155,29973,0
14246,"Casey Cizikas",2500,C,NYI,NYR,8405460,521884,4,,,0.1226,0.1343,0.9895,0.6765,0,0,0,0,0,0,0.2569,0,4.36,1.74,5.01,7.06,5,0,10.77,0,,14246,1.82,3.85,11.3,156,2135,30928,1
16700,"Rasmus Ristolainen",3200,D,PHI,CBJ,8405400,741411,1,,,0.0582,0.212,1.4577,1.8239,0,0,0,0,0,0,0.2702,0,7.05,2.2,5.27,7.38,6,1.59,13.8,0,,16700,1.723,5.34,19.4,158,2229,31067,0
31735,"Bo Horvat",7600,C,NYI,NYR,8405460,741412,2,1,,0.4668,0.4198,3.0631,0.5045,0,0,0,0,0.1023,0.1099,0.8866,0.2122,12.34,1.62,9.58,13.53,7,2.42,24.6,0,,31735,0.977,8.64,19.1,156,2135,31049,1
17113,"Valeri Nichushkin",5100,W,COL,OTT,8405410,741413,2,2,,0.3434,0.3209,2.1133,0.4236,0,0,0,0,0.0228,0.0419,0.6643,0.0647,8.72,1.71,7.94,11.27,8,0.49,18.88,0,,17113,1.038,6.43,16.6,176,2155,30530,0
896240,"Victor Olofsson",4300,W,COL,OTT,8405410,831548,1,1,,0.3389,0.3426,2.231,0.3929,0,0,0,0,0.1043,0.1139,0.6815,0.2182,8.96,2.08,7.93,11.26,9,0.74,19.11,0,,896240,0.566,6.42,18.7,176,2155,81307,0
14408,"James Reimer",7100,G,OTT,COL,8405410,446889,,,B,0,0,0,0,0.4237,25.9156,3.6168,0.0286,0,0,0,0,9.87,1.39,9.43,11.69,10,0.1,21.94,0,,14408,0,7.24,,163,2050,30203,1
