PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6400,PG/SG,ATL,HOU,158653,522878,-,27,15.64,2.8,3.27,2.23,1.22,0.72,0.5,18.91,18.44,21.71,1.22,6.07,7.82,3.58,5.68,2.34,1.79,13.5,5.81,26.35,26.35,26.99,4.22,0.05%,135,141,THURS,12451,1,17121,19.5,35.41,0.88,0.88,2.96,19.42,23.71,26.99,30.27,35.57,37.84,47.67,
37814,"Luke Kennard",4200,PG/SG,ATL,HOU,158653,887661,-,23,7.74,2.44,2.13,1.63,0.58,0.81,0.13,9.87,10.18,12.31,0.94,4.57,1.95,1.05,3.62,0.83,0.74,5.57,2.68,16.1,16.1,16.39,3.9,0.48%,135,141,THURS,38279,3,37814,10.46,23.21,1.24,1.24,1.99,10.5,13.57,16.39,18.95,23.3,25.1,34.06,
1115445,"Nickeil Alexander-Walker",7100,SG,ATL,HOU,158653,1067668,-,33,17.5,2.86,3.38,2.81,1.77,1.41,0.6,20.88,20.36,23.74,2.01,6.24,7.28,3.16,7.27,3.24,2.76,14.55,5.97,30.26,30.26,30.69,4.32,0.71%,135,141,THURS,69666,4,1115445,22.62,39.88,2.34,2.34,4.31,22.32,26.89,30.69,34.24,39.82,41.85,53.01,
2439277,"Onyeka Okongwu",7600,C,ATL,HOU,158653,1185367,Q,33,16.58,7.59,2.85,1.62,1.9,1.33,0.75,19.43,24.17,27.02,2.08,10.44,8.38,4.34,4.5,3.97,3.04,12.88,5.96,34.3,34.3,34.67,4.56,0.44%,135,141,THURS,91845,5,2439277,26.13,43.83,2.45,2.45,6.6,26,30.85,34.67,38.24,44.1,46.4,55.57,
2439347,"Vit Krejci",3500,SG/SF,ATL,HOU,158653,1257428,,12,4.41,1.05,0.8,1.08,0.24,0.28,0.1,5.21,5.46,6.26,0.38,1.85,0.94,0.41,2.54,0.47,0.34,3.48,1.49,7.77,7.77,8.1,2.31,0.45%,135,141,THURS,161284,6,2439347,3.56,13.49,0,0,0.02,3.66,5.75,8.1,10.19,13.33,14.89,21.95,
3005263,"Jalen Johnson",10000,PF,ATL,HOU,158653,1230356,,36.5,22.4,10.13,6.36,1.71,3.21,1.38,0.54,28.76,32.53,38.89,1.92,16.49,13.57,6.51,4.99,5.59,4.26,18.56,8.22,46.65,46.65,48.54,4.85,7.34%,135,141,THURS,165214,7,3005263,38.61,59.32,5.1,5.1,13.42,38.63,44.03,48.54,52.79,59.48,62.32,74.68,
3005340,"Corey Kispert",3900,SF/PF,ATL,HOU,158653,1077554,,17,8.21,1.58,1.35,1.52,0.66,0.53,0.03,9.56,9.79,11.14,0.56,2.93,2.8,1.28,4.07,1.39,1.1,6.87,2.8,13.15,13.15,13.76,3.53,0.19%,135,141,THURS,72585,8,3005340,8.27,20.25,0.48,0.48,0.87,8.2,11.38,13.76,16.41,20.38,22.23,30.17,
3587713,"Christian Koloko",3300,C,ATL,HOU,158653,1193674,,12,3.29,2.26,0.4,0.03,0.4,0.4,0.73,3.69,5.55,5.95,1.13,2.66,2.71,1.46,0.13,0.5,0.27,2.84,1.49,9.59,9.59,8.79,2.66,0.05%,135,141,THURS,92616,9,3587713,5.04,13.26,0,0,0,5.02,7.03,8.79,10.55,13.31,14.32,19.34,
3587993,"Dyson Daniels",7000,PG,ATL,HOU,158653,1357745,,33.5,11.42,6.18,6.17,0.49,1.63,1.93,0.41,17.59,17.6,23.77,2.34,12.35,8.67,4.45,1.82,1.78,1.08,10.49,4.94,33.48,33.48,32.67,4.67,8.51%,135,141,THURS,195261,11,3587993,24.98,41.52,7.62,7.62,6.8,24.95,29.33,32.67,36.01,41.67,43.99,53.76,
4878163,"Mouhamed Gueye",3700,PF/C,ATL,HOU,158653,1325101,,13,2.95,2.98,0.96,0.36,0.24,0.79,0.13,3.91,5.93,6.89,0.92,3.94,1.64,0.68,1.29,0.77,0.5,2.93,1.04,10.49,10.49,10.02,2.71,0.28%,135,141,THURS,180180,13,4878163,5.9,14.95,0,0,0.01,6.06,8.17,10.02,12.13,15.29,16.61,22.68,
409154,"Michael Porter Jr.",8200,SF,BKN,DEN,158656,1061724,,33,25.79,7.26,2.12,4.08,2.19,0.92,0.22,27.91,33.05,35.17,1.14,9.38,10.7,5.14,10.38,3.97,3.27,21.08,9.22,38.91,38.91,41.62,5.08,0%,126,145,THURS,75295,20,409154,31.99,51.97,0,0,17.39,32,37.53,41.62,45.95,52.45,54.85,65.68,
1115132,"Nic Claxton",6300,C,BKN,DEN,158656,1061682,,28.5,11.93,7.3,3.09,0.04,1.11,0.74,1.41,15.02,19.23,22.32,2.15,10.39,8.42,4.91,0.22,3.41,1.99,8.64,4.95,30.67,30.67,29.67,4.71,0%,126,145,THURS,71024,22,1115132,22.58,37.37,0,0,5.48,22.67,26.53,29.67,32.81,37.63,39.32,47.76,
1115590,"Terance Mann",3400,SG/SF,BKN,DEN,158656,879504,Q,28,9.17,3.12,3.79,1.11,1.13,0.66,0.3,12.96,12.29,16.08,0.96,6.91,4.61,2.25,2.99,1.64,1.32,7.6,3.36,20.35,20.35,20.67,6.08,0%,126,145,THURS,74628,23,1115590,14.24,28.18,0,0,24.42,14.05,17.76,20.67,23.32,28.09,29.94,38.69,
3005094,"Day'Ron Sharpe",4600,C,BKN,DEN,158656,1243725,,19.5,8.09,6.85,2.08,0.17,1.31,0.7,0.28,10.17,14.94,17.02,0.98,8.93,5.16,2.95,0.73,2.45,1.68,5.89,3.12,21.06,21.06,21.23,4.62,0%,126,145,THURS,148967,24,3005094,15.41,27.87,0,0,4.96,15.49,18.73,21.23,23.73,27.97,29.72,37.21,
3587834,"Tyrese Martin",3100,PG,BKN,DEN,158656,1134107,,18.5,7.17,2.32,0.79,1.43,0.69,0.53,0.06,7.96,9.49,10.28,0.59,3.11,2.73,1.11,4.11,0.86,0.66,6.84,2.54,12.22,12.22,12.81,4.13,0%,126,145,THURS,89873,28,3587834,7.46,19.1,0,0,2.73,7.47,10.41,12.81,15.21,19.22,21.08,28.82,
3587995,"E.J. Liddell",3000,PF/C,BKN,DEN,158656,1176246,,3.5,0.78,0.72,0.01,0.16,0.05,0.01,0.01,0.79,1.5,1.51,0.02,0.73,0.23,0.1,0.54,0.14,0.11,0.77,0.26,1.67,1.67,1.79,0.6,0%,126,145,THURS,89615,29,3587995,0.26,3.79,0,0,0,0,1.43,1.79,3.58,5.37,6.8,11.46,
4878198,"Jalen Wilson",3000,SF/PF,BKN,DEN,158656,1174884,,17,5.63,1.93,0.85,0.93,0.37,0.39,0.41,6.48,7.56,8.41,0.8,2.78,2.13,0.84,2.76,1.45,1.14,4.89,1.77,11.25,11.25,11.2,3.73,0%,126,145,THURS,90541,32,4878198,6.57,16.8,0,0,0.81,6.47,9.21,11.2,13.44,16.92,18.19,24.64,
8985497,"Drake Powell",3100,SG,BKN,DEN,158656,1542179,,24.5,7.03,1.78,1.83,0.97,1.01,0.46,0.37,8.86,8.81,10.64,0.83,3.61,3.11,1.33,3.17,1.63,1.46,6.28,2.3,13.39,13.39,13.64,4.4,0%,126,145,THURS,503267,35,8985497,8.5,19.34,0,0,2.8,8.47,11.05,13.64,15.76,19.28,20.93,27.75,
8985499,"Danny Wolf",4200,PF/C,BKN,DEN,158656,1415928,,25.5,11.42,5.9,2.2,1.68,0.89,0.98,0.55,13.62,17.32,19.52,1.53,8.1,5.77,2.25,4.94,2.28,1.9,10.71,3.93,25.5,25.5,25.62,6.1,0%,126,145,THURS,247158,37,8985499,18.57,33.56,0,0,30.23,18.46,22.59,25.62,28.93,33.88,36.09,46.28,
8998169,"Ben Saraf",3200,PG,BKN,DEN,158656,1590554,,21,6.95,2.24,3.28,1,1.59,0.89,0.55,10.23,9.19,12.47,1.44,5.52,3.31,1.3,3.5,1.68,1.34,6.81,2.3,17.29,17.29,17.26,5.39,0%,126,145,THURS,622358,38,8998169,11.39,24.11,0,0,12.75,11.33,14.68,17.26,20.09,24.22,26.02,34,
8998170,"Nolan Traore",3500,PG,BKN,DEN,158656,1590550,,21,6.74,1.03,2.68,1.06,0.88,0.25,0.14,9.42,7.77,10.45,0.39,3.71,3.47,1.2,3.28,1.44,1.16,6.75,2.26,12.29,12.29,12.92,3.69,0%,126,145,THURS,622357,39,8998170,7.82,18.96,0,0,0.94,7.8,10.48,12.92,15.11,18.77,20.26,27.79,
18939,"Pat Connaughton",3200,SF/PF,CHA,DAL,158654,601514,,1,0.37,0.15,0.13,0.07,0.03,0.01,0,0.5,0.52,0.65,0.01,0.28,0.13,0.06,0.19,0.07,0.05,0.32,0.13,0.75,0.75,0.79,0.25,0.00%,136,140,THURS,12091,43,18939,0.29,1.58,0,0,0,0.34,0.56,0.79,1.02,1.35,1.44,1.5,
408896,"Collin Sexton",4600,PG/SG,CHA,DAL,158654,1061642,,18,11.34,1.51,2.93,1.03,1.64,0.94,0.13,14.27,12.85,15.78,1.07,4.44,5.71,2.78,2.6,3.12,2.7,8.31,3.81,19.12,19.12,19.46,4.23,0.05%,136,140,THURS,75326,44,408896,13.07,26.58,2.08,2.08,3.73,12.97,16.61,19.46,22.31,26.73,28.54,36.33,
409262,"Miles Bridges",6500,PF,CHA,DAL,158654,957479,,31,15.34,5.84,3.52,2.03,1.09,0.36,0.57,18.86,21.18,24.7,0.93,9.36,7.09,3.32,6.05,3.09,2.6,13.14,5.35,29.33,29.33,30.31,4.66,5.66%,136,140,THURS,75304,45,409262,22.93,39.34,8.74,8.74,6.87,22.86,27.23,30.31,33.91,39.56,41.87,51.37,
2439295,"LaMelo Ball",7600,PG,CHA,DAL,158654,1257420,,24,16.62,3.86,6.55,2.74,2.53,1.01,0.3,23.17,20.48,27.03,1.31,10.41,6.88,2.75,7.86,3.33,2.88,14.74,5.49,32.48,32.48,34.17,4.5,7.24%,136,140,THURS,161285,48,2439295,25.58,44.36,3.73,3.73,7.04,25.13,30.15,34.17,38.02,44.47,46.98,58.29,
2439366,"Josh Green",3600,SG/SF,CHA,DAL,158654,1193670,,16,4.43,2.12,1.02,0.84,0.63,0.58,0.21,5.45,6.55,7.57,0.79,3.14,1.64,0.72,2.12,0.64,0.47,3.76,1.56,10.24,10.24,10.3,2.86,0.05%,136,140,THURS,92617,49,2439366,5.73,15.75,0,0,0.06,5.67,8.24,10.3,12.36,15.71,17.25,23.18,
3588157,"Moussa Diabate",5200,C,CHA,DAL,158654,1324359,,26.5,9.53,9.36,1.19,0.02,1.1,0.6,1.1,10.72,18.89,20.08,1.7,10.55,5.61,3.61,0.1,3.57,2.25,5.71,3.63,26.55,26.55,26.13,5.03,6.87%,136,140,THURS,179227,51,3588157,19.73,33.99,8.05,8.05,12.02,19.73,23.2,26.13,29.33,34.4,36,44.53,
4878218,"Brandon Miller",7400,SF,CHA,DAL,158654,1401381,,32,20.71,5.57,3.81,3.35,2.61,1.26,0.47,24.52,26.28,30.09,1.73,9.38,8.55,3.88,9.1,3.41,2.92,17.65,7.23,35.69,35.69,37.3,5.04,14.68%,136,140,THURS,244988,52,4878218,28.2,47.21,18.04,18.04,15.37,27.98,33.27,37.3,41.33,47.38,49.65,61.25,
6412779,"Tidjane Salaun",3400,PF,CHA,DAL,158654,1504463,,16,5.58,4.63,0.65,0.95,0.69,0.09,0.16,6.23,10.21,10.86,0.25,5.28,2.06,0.88,2.72,1.36,0.97,4.78,1.83,12.17,12.17,12.98,3.82,0.35%,136,140,THURS,448015,54,6412779,8.05,18.92,0,0,1.06,8.01,10.64,12.98,15.06,18.95,20.51,27.26,
8985519,"Kon Knueppel",6700,SG,CHA,DAL,158654,1519132,,31.5,17.71,5.17,3.27,3.11,2.17,0.83,0.24,20.98,22.88,26.15,1.07,8.44,6.03,2.92,7.38,2.84,2.54,13.41,6.03,29.86,29.86,31.72,4.73,11.17%,136,140,THURS,458104,57,8985519,23.23,41.28,14.27,14.27,9.59,23.02,27.88,31.72,35.3,41.18,43.74,54.23,
8998193,"Ryan Kalkbrenner",4800,C,CHA,DAL,158654,1236052,,20,7.03,5.31,0.9,0,0.8,0.41,1.03,7.93,12.34,13.24,1.44,6.21,3.61,2.79,0,2.16,1.44,3.61,2.79,18.27,18.27,17.52,3.65,0.26%,136,140,THURS,149525,59,8998193,12.22,23.37,0.34,0.34,0.36,12.26,15.02,17.52,19.77,23.28,25.03,32.04,
8998194,"Sion James",3500,SG/SF,CHA,DAL,158654,1232338,,24,6.59,3.71,2.76,1.13,0.84,0.38,0.23,9.35,10.3,13.06,0.61,6.47,2.15,0.76,3.2,1.95,1.69,5.35,1.89,16.17,16.17,16.73,4.78,0.41%,136,140,THURS,148709,60,8998194,11.03,23.48,3.14,3.14,6.82,10.72,14.12,16.73,19.08,23.27,25.1,32.94,
13296,"Nikola Vucevic",7800,C,CHI,MIA,158939,457598,,33,17.49,9.03,3.92,1.67,1.29,0.67,0.79,21.41,26.52,30.44,1.46,12.95,10.31,5.46,4.46,1.91,1.55,14.77,7.13,37.3,37.3,38.61,4.95,5.63%,130,137,THURS,12334,62,13296,28.15,50.14,8.42,8.42,17.23,27.03,27.03,27.03,27.03,27.03,27.03,27.03,
408969,"Kevin Huerter",4000,SG/SF,CHI,MIA,158939,944785,,20.5,7.8,2.9,2.22,1.28,0.63,1.03,0.35,10.02,10.7,12.92,1.38,5.12,3.84,1.69,3.86,0.81,0.6,7.7,2.97,18.12,18.12,17.86,4.47,0.13%,130,137,THURS,70259,64,408969,11.44,25.48,4.13,4.13,6.48,12.5,12.5,12.5,12.5,12.5,12.5,12.5,
1115205,"Coby White",7000,SG,CHI,MIA,158939,1138387,,31,20.1,3.76,4.53,2.84,2.94,0.89,0.18,24.63,23.86,28.39,1.07,8.29,8.06,3.66,7.77,5.02,4.26,15.83,6.5,31.68,31.68,33.75,4.82,6.34%,130,137,THURS,86731,66,1115205,22.79,46.5,9.61,9.61,17.13,23.63,23.63,23.63,23.63,23.63,23.63,23.63,
2439190,"Patrick Williams",3400,PF/C,CHI,MIA,158939,1174904,,16,6.64,2.36,0.85,1.19,0.47,0.53,0.21,7.49,9,9.85,0.74,3.21,2.88,1.17,3.17,1.03,0.74,6.05,2.36,12.5,12.5,12.72,3.74,1.04%,130,137,THURS,91367,67,2439190,5.19,22.81,3.21,3.21,7.34,8.9,8.9,8.9,8.9,8.9,8.9,8.9,
2439210,"Isaac Okoro",4000,SF,CHI,MIA,158939,1193432,,26,7.74,2.72,1.6,1.16,0.45,0.68,0.64,9.34,10.46,12.06,1.32,4.32,3.26,1.55,3.2,1.6,1.16,6.46,2.71,16.91,16.91,16.54,4.14,1.62%,130,137,THURS,92179,68,2439210,6.66,24.48,4.98,4.98,8.97,11.58,11.58,11.58,11.58,11.58,11.58,11.58,
2439601,"Jalen Smith",6200,PF/C,CHI,MIA,158939,1133792,,27,11.13,9.1,1.82,1.62,0.89,0.82,1.04,12.95,20.23,22.05,1.86,10.92,4.63,2.3,4.56,2.28,1.68,9.19,3.92,29.47,29.47,29.48,4.75,1.22%,130,137,THURS,70255,70,2439601,20.55,39.67,5.37,5.37,14.73,20.64,20.64,20.64,20.64,20.64,20.64,20.64,
3005172,"Ayo Dosunmu",5500,PG/SG,CHI,MIA,158939,1133782,,26,13.24,2.89,2.86,1.75,1.19,0.86,0.53,16.1,16.13,18.99,1.39,5.75,6.23,3.19,4.28,1.96,1.63,10.51,4.94,23.98,23.98,24.24,4.41,0.05%,130,137,THURS,72047,71,3005172,14.61,35.69,2.41,2.41,13.23,16.97,16.97,16.97,16.97,16.97,16.97,16.97,
3007077,"Josh Giddey",7700,PG,CHI,MIA,158939,1323503,,28,16.83,7.47,7.21,1.38,2.89,0.84,0.12,24.04,24.3,31.51,0.96,14.68,10.26,4.65,3.79,4.35,3.4,14.05,6.03,36.6,36.6,38.85,5.05,9.07%,130,137,THURS,165223,72,3007077,28.22,50.83,10.21,10.21,19.67,27.2,27.2,27.2,27.2,27.2,27.2,27.2,
3587732,"Dalen Terry",3000,SF,CHI,MIA,158939,1239611,,3.5,1.23,0.47,0.17,0.16,0.14,0.19,0.07,1.4,1.7,1.87,0.26,0.64,0.67,0.28,0.48,0.3,0.19,1.15,0.44,2.69,2.69,2.6,0.87,0.05%,130,137,THURS,149208,73,3587732,1.03,4.71,0,0,0,1.82,1.82,1.82,1.82,1.82,1.82,1.82,
6412799,"Matas Buzelis",5900,PF,CHI,MIA,158939,1501940,,29,15.99,5.7,2.81,1.72,1.54,0.53,1.33,18.8,21.69,24.5,1.86,8.51,8.79,4.08,4.74,3.39,2.68,13.53,5.8,31.09,31.09,31.18,5.28,10.00%,130,137,THURS,368367,75,6412799,21.27,42.52,9.86,9.86,26.05,21.83,21.83,21.83,21.83,21.83,21.83,21.83,
13315,"Klay Thompson",4900,SF/PF,DAL,CHA,158654,457611,Q,20,11.11,1.65,1.42,2.47,0.79,0.27,0.42,12.53,12.76,14.18,0.69,3.07,3.49,1.48,6.38,0.86,0.73,9.87,3.95,16.5,16.5,17.52,3.58,0.00%,140,136,THURS,12329,82,13315,11.37,24.89,0,0,1.1,11.26,14.77,17.52,20.52,25.03,27.03,36.04,
18566,"Dwight Powell",4400,C,DAL,CHA,158654,552309,,23.5,4.8,5.95,1.35,0.03,0.81,0.66,0.34,6.15,10.75,12.1,1,7.3,2.18,1.4,0.09,3.04,1.91,2.27,1.43,16.16,16.16,15.88,3.61,0.15%,140,136,THURS,12550,85,18566,10.92,20.99,0.52,0.52,0.18,10.92,13.65,15.88,17.87,21.09,22.33,28.53,
1115204,"Daniel Gafford",4700,C,DAL,CHA,158654,1061647,Q,18,7.02,4.81,0.97,0,0.97,0.53,0.7,7.99,11.83,12.8,1.23,5.78,4.06,2.75,0,2.14,1.52,4.06,2.75,16.97,16.97,16.47,3.5,2.07%,140,136,THURS,71699,88,1115204,11.38,22.35,0.57,0.57,0.23,11.32,14.15,16.47,18.53,22.39,23.93,30.37,
1115314,"PJ Washington",6600,SF/PF,DAL,CHA,158654,1067857,,28,12.41,6.41,1.82,1.28,1.07,0.84,1.39,14.23,18.82,20.64,2.23,8.23,7.14,3.23,3.85,3.06,2.1,10.99,4.51,28.45,28.45,27.8,4.21,5.00%,140,136,THURS,69997,89,1115314,20.43,36.21,0.42,0.42,2.7,20.27,24.42,27.8,30.92,36.37,38.45,47.29,
