PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
14120,"Nazem Kadri",6200,C,CGY,MTL,8403800,504258,1,1,,0.3451,0.4764,2.9826,0.3782,0,0,0,0,0.103,0.1385,0.8215,0.2415,11.16,1.8,8.58,12.23,1,2.27,22.14,0,,14120,0.78,7.85,19.4,175,2134,29811,0
36543,"Rasmus Andersson",5900,D,CGY,MTL,8403800,878174,1,1,,0.1294,0.4263,2.1087,2.1219,0,0,0,0,0.0589,0.1331,0.5557,0.192,10.49,1.78,6.61,9.42,2,3.64,18.95,0,,36543,0.64,7.13,24.6,175,2134,30906,0
35813,"MacKenzie Weegar",5200,D,CGY,MTL,8403800,745370,2,2,,0.1112,0.3872,2.1075,2.0525,0,0,0,0,0.0248,0.0807,0.4984,0.1055,10.03,1.93,6.61,9.42,3,3.18,18.49,0,,35813,2.305,7.58,22.5,175,2134,30010,0
1283633,"Dustin Wolf",7200,G,CGY,MTL,8403800,1172526,,,B,0,0,0,0,0.4348,23.1207,3.2427,0.044,0,0,0,0,9.01,1.25,8.1,10.3,4,0.62,19.38,0,,1283633,0,6.75,,175,2134,92022,0
16683,"Mikael Backlund",4500,C,CGY,MTL,8403800,392966,3,2,,0.2259,0.3142,2.4694,0.493,0,0,0,0,0.0311,0.0559,0.5401,0.087,8.41,1.87,7.02,9.91,5,1.14,17.4,0,,16683,0.685,5.96,18.5,175,2134,29880,0
36283,"Blake Coleman",4200,W,CGY,MTL,8403800,607967,3,2,,0.2378,0.2627,2.1901,0.7084,0,0,0,0,0.0218,0.0441,0.5005,0.0659,8.09,1.93,6.74,9.5,6,1.11,16.72,0,,36283,1.933,6.38,17.7,175,2134,30084,0
14274,"Jonathan Huberdeau",3900,W,CGY,MTL,8403800,600077,2,1,,0.2109,0.4589,1.5791,0.5912,0,0,0,0,0.0645,0.1756,0.6698,0.2401,7.65,1.96,7.28,10.63,7,0.11,16.97,0,,14274,0.667,5.72,17.7,175,2134,30539,0
4541612,"Matt Coronato",4100,W,CGY,MTL,8403800,1321466,3,1,,0.2646,0.2868,2.0711,0.358,0,0,0,0,0.0903,0.0982,0.5514,0.1885,7.65,1.87,7.19,10.14,8,0.2,16.85,0,,4541612,0.413,5.46,15.4,175,2134,165045,0
414517,"Yegor Sharangovich",3600,W,CGY,MTL,8403800,1072797,2,2,,0.2661,0.2443,1.9476,0.4463,0,0,0,0,0.0458,0.0566,0.5104,0.1024,7.38,2.05,6.97,9.82,9,0.16,16.3,0,,414517,0.345,5.19,17.1,175,2134,75419,0
414630,"Joel Farabee",3200,W,CGY,MTL,8403800,1121445,1,,,0.2209,0.2399,1.7367,0.6965,0,0,0,0,0,0,0.4608,0,7,2.19,6.5,9.15,10,0.27,15.32,0,,414630,0.907,5.17,16,175,2134,75354,0
1144545,"Morgan Frost",3300,C,CGY,MTL,8403800,1057136,2,1,,0.1841,0.3141,1.727,0.5772,0,0,0,0,0.0641,0.1258,0.4982,0.1899,6.85,2.08,6.38,9.14,11,0.24,15.02,0,,1144545,0.686,5.1,15,175,2134,83279,0
2296274,"Connor Zary",2800,W,CGY,MTL,8403800,1248091,1,2,,0.2018,0.2791,1.4891,0.394,0,0,0,0,0.0395,0.071,0.4809,0.1105,6.12,2.19,6.55,9.33,12,0,14.5,0,,2296274,0.628,4.58,14.9,175,2134,158630,0
