PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3600,C,DET,VAN,8403890,744810,2,2,,0.1855,0.3522,1.3351,0.5962,0,0,0,0,0.029,0.0679,0.5377,0.0969,6.43,1.79,6.25,9.03,1,0,14.43,1,,31729,0.528,4.77,15.9,172,2075,30594,1,
17172,"Mark Stone",6300,W,VGK,CBJ,8404000,556369,1,1,,0.421,0.7117,2.3814,0.688,0,0,0,0,0.1231,0.2265,1.1327,0.3496,12.51,1.99,9.63,13.96,2,2.53,24.84,7.7,,17172,0.715,8.97,19.6,185,180961,31019,1,
17211,"Marcus Foligno",2500,W,MIN,SEA,8403950,522049,4,,,0.1307,0.1427,0.8434,0.5939,0,0,0,0,0,0,0.2734,0,4.11,1.64,4.99,7.03,3,0,10.5,0,,17211,2.391,3.99,11.5,178,1938,30272,0,40
18467,"Anthony Duclair",2800,W,NYI,NSH,8403930,743259,3,2,,0.1772,0.2264,1.2369,0.5093,0,0,0,0,0.0262,0.0481,0.4036,0.0743,5.41,1.93,5.86,8.34,4,0,12.91,0.3,,18467,0.5,4,13.1,156,2135,30344,0,
34547,"Nick Jensen",2500,D,OTT,COL,8403960,733469,2,,,0.0222,0.157,0.6083,1.4326,0,0,0,0,0,0,0.1792,0,4.39,1.76,4.62,6.49,5,0,10.3,0.7,,34547,0.818,3.21,15.8,163,2050,30618,0,
821533,"Riley Stillman",2500,D,EDM,WPG,8403970,920436,3,,,0.018,0.1166,0.6149,0.9301,0,0,0,0,0,0,0.1346,0,3.24,1.3,4.5,6.36,6,0,9,0,,821533,1.297,2.77,12.7,177,1953,82240,0,40
893763,"Will Borgen",2500,D,NYR,BUF,8403910,878229,2,,,0.0492,0.1929,1.0311,1.301,0,0,0,0,0,0,0.2421,0,5.23,2.09,4.88,6.87,7,0.17,11.48,0.7,,893763,1.928,4.36,18.2,157,2059,83676,1,
37698,"Alex DeBrincat",7400,W,DET,VAN,8403890,920337,2,1,,0.4324,0.5063,3.1773,0.4036,0,0,0,0,0.1314,0.1818,0.9387,0.3132,12.64,1.71,9.13,12.99,8,3.18,24.33,5.7,,37698,0.647,8.68,17.4,172,2075,37837,1,
1279401,"Rodrigo Abols",2600,C,PHI,TOR,8403850,920579,4,,,0.1215,0.1835,1.1978,0.497,0,0,0,0,0,0,0.305,0,4.63,1.78,5.21,7.36,9,0,11.3,0.3,,1279401,1.157,3.74,11,158,2229,92052,1,
2075138,"Nico Sturm",2500,C,MIN,SEA,8403950,1163937,4,,,0.1063,0.1183,0.8985,0.4782,0,0,0,0,0,0,0.2246,0,3.67,1.47,4.97,7.02,10,0,10.03,0.3,,2075138,1.085,3.03,10.8,178,1938,87741,0,
35829,"Logan Stanley",2500,D,WPG,EDM,8403970,920227,3,,,0.0365,0.1907,0.8259,1.1107,0,0,0,0,0,0,0.2272,0,4.42,1.77,4.74,6.74,11,0,10.49,0.3,,35829,1.417,3.63,14.1,169,53599,82920,1,
4200188,"Nick Blankenburg",2800,D,NSH,NYI,8403930,1382727,3,2,,0.0894,0.2534,1.3911,1.0545,0,0,0,0,0.0324,0.0509,0.3428,0.0833,5.98,2.14,5.67,8.11,12,0.11,13.24,2,,4200188,0.963,4.52,16.8,173,1959,184512,1,
18484,"Adam Lowry",2700,C,WPG,EDM,8403970,607959,3,,,0.1558,0.2158,1.1917,0.705,0,0,0,0,0,0,0.3716,0,5.43,2.01,5.41,7.7,13,0,12.35,0.3,,18484,1.89,4.64,14.5,169,53599,30843,1,
34619,"Scott Wedgewood",8500,G,COL,OTT,8403960,554543,,,C,0,0,0,0,0.726,23.179,2.6886,0.0793,0,0,0,0,12.07,1.42,7.46,9.81,14,4.34,21.62,7.7,,34619,0,10.2,,176,2155,29973,1,
