PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",4000,C,DET,TOR,8404900,744810,2,2,,0.1777,0.3515,1.5463,0.5406,0,0,0,0,0.0248,0.0657,0.5292,0.0905,6.62,1.66,6.31,9.08,1,0.08,14.7,6.9,,31729,0.511,4.86,16.2,172,2075,30594,0,
18467,"Anthony Duclair",3500,W,NYI,SEA,8404970,743259,1,1,,0.2768,0.3465,1.8427,0.4997,0,0,0,0,0.0684,0.1123,0.6233,0.1807,7.91,2.26,7.29,10.41,2,0.36,17.24,5.9,,18467,0.82,5.89,16.9,156,2135,30344,0,
36584,"Clayton Keller",6900,W,UTA,PHI,8404950,920216,1,1,,0.4049,0.6803,2.5644,0.3842,0,0,0,0,0.1198,0.2538,1.0852,0.3736,11.98,1.74,9.6,13.94,3,2.03,24.27,10.2,,36584,0.384,8.48,19.2,183,2005,32089,1,
37698,"Alex DeBrincat",7500,W,DET,TOR,8404900,920337,2,1,,0.4327,0.4923,3.3081,0.4076,0,0,0,0,0.118,0.1691,0.925,0.2871,12.8,1.71,9.26,13.1,4,3.21,24.65,12.8,,37698,0.716,8.78,17.8,172,2075,37837,0,
34619,"Scott Wedgewood",8500,G,COL,ANA,8404920,554543,,,C,0,0,0,0,0.75,23.8153,2.6007,0.086,0,0,0,0,12.98,1.53,7.98,10.33,5,4.71,23.19,12.2,,34619,0,10.99,,176,2155,29973,1,
14246,"Casey Cizikas",2500,C,NYI,SEA,8404970,521884,4,,,0.1052,0.1241,0.9339,0.5831,0,0,0,0,0,0,0.2293,0,3.92,1.57,4.99,7.03,6,0,10.31,0.1,,14246,1.635,3.46,10.1,156,2135,30928,0,
37907,"Connor Clifton",2500,D,PIT,CGY,8404980,744943,3,,,0.0373,0.2035,0.9954,1.7116,0,0,0,0,0,0,0.2408,0,5.88,2.35,5.11,7.25,7,0.59,12.42,1.4,,37907,2.838,5.16,15.1,159,1927,82491,0,
6231006,"Maxim Tsyplakov",2500,W,NYI,SEA,8404970,1072913,4,,,0.1021,0.1928,1.0717,0.3554,0,0,0,0,0,0,0.2949,0,4.08,1.63,5.15,7.31,8,0,10.67,0.1,,6231006,1.135,3.38,9.6,156,2135,363028,0,
5721344,"Cutter Gauthier",6600,W,ANA,COL,8404920,1394905,3,1,,0.3123,0.2807,2.8256,0.706,0,0,0,0,0.0831,0.08,0.593,0.1631,10.05,1.52,7.45,10.37,9,2.33,19.59,2.2,,5721344,0.943,7.08,15.5,180,1997,204709,0,
17453,"Jake McCabe",2900,D,TOR,DET,8404900,660793,1,,,0.0555,0.2995,1.0068,1.7249,0,0,0,0,0,0,0.355,0,6.6,2.28,5.34,7.63,10,1.07,13.44,7,,17453,2.101,5.31,18.8,164,2146,30280,1,
2578776,"Justin Brazeau",3000,W,PIT,CGY,8404980,956418,3,2,,0.219,0.1938,1.516,0.5835,0,0,0,0,0.0339,0.0345,0.4128,0.0684,6.18,2.06,6.27,8.82,11,0,14.21,4.5,,2578776,1.768,5.11,12.3,159,1927,82518,0,
