PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
16760,"Hampus Lindholm",3500,D,BOS,OTT,8402700,659813,2,2,,0.0777,0.3499,1.4813,1.4825,0,0,0,0,0.021,0.0647,0.4276,0.0857,7.31,2.09,5.62,8.08,1,1.49,14.5,0,,16760,0.782,5.26,22.2,160,2153,31037,1
17172,"Mark Stone",6100,W,VGK,EDM,8402760,556369,3,1,,0.3493,0.6829,2.2418,0.6419,0,0,0,0,0.1016,0.2169,1.0322,0.3185,11.28,1.85,9.03,13.19,2,1.92,22.84,0,,17172,0.637,8.19,18,185,180961,31019,0
31746,"Radek Faksa",2500,C,DAL,TOR,8402660,659857,4,,,0.0767,0.1194,0.7629,0.5026,0,0,0,0,0,0,0.1961,0,3.25,1.3,4.47,6.32,3,0,8.97,0,,31746,1.151,2.78,11.3,181,1954,30523,1
17211,"Marcus Foligno",2600,W,MIN,COL,8402620,522049,4,,,0.1283,0.1416,0.8913,0.6867,0,0,0,0,0,0,0.2699,0,4.31,1.66,5.01,7.06,4,0,10.72,0,,17211,2.718,4.27,12.6,178,1938,30272,1
34547,"Nick Jensen",2500,D,OTT,BOS,8402700,733469,2,,,0.0262,0.1728,0.6641,1.0984,0,0,0,0,0,0,0.199,0,3.97,1.59,4.71,6.72,5,0,10,0,,34547,0.768,2.99,14.8,163,2050,30618,0
821533,"Riley Stillman",2500,D,EDM,VGK,8402760,920436,3,,,0.0226,0.1594,0.7888,1.1604,0,0,0,0,0,0,0.182,0,4.17,1.67,4.58,6.44,6,0,10.03,0,,821533,1.55,3.5,15,177,1953,82240,1
893763,"Will Borgen",2500,D,NYR,NSH,8402670,878229,2,,,0.055,0.2072,1.1247,1.4806,0,0,0,0,0,0,0.2622,0,5.84,2.34,5.06,7.2,7,0.6,12.32,0,,893763,1.879,4.7,18.1,157,2059,83676,0
36584,"Clayton Keller",7400,W,UTA,WPG,8402800,920216,1,1,,0.3841,0.5996,2.6189,0.412,0,0,0,0,0.1116,0.2184,0.9837,0.33,11.49,1.55,8.76,12.65,8,2.41,22.7,0,,36584,0.34,8.07,19.5,183,2005,32089,1
2075138,"Nico Sturm",2500,C,MIN,COL,8402620,1163937,4,,,0.103,0.1119,0.949,0.5628,0,0,0,0,0,0,0.2149,0,3.83,1.53,4.99,7.03,9,0,10.22,0,,2075138,1.171,3.16,11.4,178,1938,87741,1
35829,"Logan Stanley",2600,D,WPG,UTA,8402800,920227,3,,,0.0336,0.1665,0.8364,1.283,0,0,0,0,0,0,0.2001,0,4.6,1.77,4.81,6.81,10,0,10.76,0,,35829,1.372,3.67,14,169,53599,82920,0
