PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
13563,"Kirk Cousins",5100,QB,ATL,NOS,147585,,33.17,21.2,215.62,1.68,0.71,0.66,1.43,0.04,0,0,0,0,15.25,2.99,35.22,2.21,1.81%,MAIN,403308,2307,1,13563,15.25,15.25,217.05,1.72,217.05,1.72,1.43,0.04,0,9.1,23.42,1.9,
3491931,"Tyler Allgeier",4700,RB,ATL,NOS,147585,,0,0,0,0,0,9.34,39.8,0.41,0.9,0.71,5.34,0.04,7.91,1.68,18,0.78,0.79%,MAIN,1131198,125422,2,3491931,7.87,7.51,45.14,0.45,39.8,0.41,45.14,0.45,0,3.29,17.5,1.4,
4687512,"Bijan Robinson",8700,RB,ATL,NOS,147585,,0,0,0,0,0,16.35,79.84,0.66,7.66,5.57,44.65,0.32,25.13,2.89,68.94,53.65,42.29%,MAIN,1228244,123168,3,4687512,25.05,22.26,124.49,0.98,79.84,0.66,124.49,0.98,0,15.53,37.42,38.02,
8261767,"Nate Carter",4000,RB,ATL,NOS,147585,,0,0,0,0,0,0.11,0.53,0,0.04,0.03,0.21,0,0.1,0.03,,0,0.00%,MAIN,1214132,134222,4,8261767,0.11,0.09,0.74,0,0.53,0,0.74,0,0,0,0.2,,
982204,"David Sills",3400,WR,ATL,NOS,147585,,0,0,0,0,0,0,0,0,1.84,1.07,10.71,0.08,2.61,0.77,4.22,0.03,0.01%,MAIN,866973,65587,5,982204,2.61,2.07,10.71,0.08,0,0,10.71,0.08,0,0,6.96,0.08,
1844218,"Darnell Mooney",3900,WR,ATL,NOS,147585,,0,0,0,0,0,0.01,0.04,0,4.22,2.49,29.69,0.18,6.55,1.68,15.38,0.43,0.45%,MAIN,912027,62802,6,1844218,6.54,5.29,29.73,0.18,0.04,0,29.73,0.18,0,2.38,14.1,0.84,
3491928,"Drake London",6900,WR,ATL,NOS,147585,,0,0,0,0,0,0,0,0,8.32,5.78,60.94,0.49,15.08,2.19,33.42,5.83,7.25%,MAIN,1178741,140160,7,3491928,15.04,12.15,60.94,0.49,0,0,60.94,0.49,0,7.8,25.26,9.54,
4773069,"Dylan Drummond",3000,WR,ATL,NOS,147585,,0,0,0,0,0,0,0,0,1.88,1.15,10.13,0.08,2.63,0.88,5.78,0.07,0.02%,MAIN,1108534,48414,8,4773069,2.63,2.05,10.13,0.08,0,0,10.13,0.08,0,0,7.23,0.1,
3515974,"Deven Thompkins",3000,WR,ATL,NOS,147585,,0,0,0,0,0,0,0,0,0.08,0.05,0.35,0,0.08,0.03,,0.01,0.00%,MAIN,1130833,49660,9,3515974,0.09,0.06,0.35,0,0,0,0.35,0,0,0,0.16,,
1849814,"Charlie Woerner",2500,TE,ATL,NOS,147585,,0,0,0,0,0,0,0,0,0.97,0.65,5.2,0.06,1.52,0.61,4.46,0.01,0.00%,MAIN,922040,58179,10,1849814,1.52,1.19,5.2,0.06,0,0,5.2,0.06,0,0,3.04,0.1,
2862126,"Kyle Pitts",5500,TE,ATL,NOS,147585,,0,0,0,0,0,0,0,0,7.21,4.76,49.1,0.42,12.26,2.23,27.4,3.28,3.59%,MAIN,1123026,54917,11,2862126,12.22,9.84,49.1,0.42,0,0,49.1,0.42,0,5.73,22.64,6.26,
3491690,"Teagan Quitoriano",2500,TE,ATL,NOS,147585,,0,0,0,0,0,0,0,0,0.04,0.02,0.26,0,0.05,0.02,,0,0.00%,MAIN,1128538,63778,12,3491690,0.05,0.04,0.26,0,0,0,0.26,0,0,0,0.1,,
36842,"Zane Gonzalez",,K,ATL,NOS,147585,,0,0,0,0,0,0,0,0,0,0,0,0,8.05,21,,0,0.00%,MAIN,732774,33774,13,36842,8.05,8.05,0,0,0,0,0,0,7.09,3.08,14.59,,
18433,"New Orleans Saints",2500,DST,NOS,ATL,147585,,0,0,0,0,0,0,0,0,0,0,0,0,5.31,2.12,33.48,0.58,2.66%,MAIN,350,8482,14,18433,5.31,5.31,0,0,0,0,0,0,0,0.76,11.43,4.56,
