PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3700,C,DET,WSH,8405450,744810,2,2,,0.2077,0.4072,1.6783,0.678,0,0,0,0,0.0313,0.0812,0.6149,0.1125,7.64,2.06,7.1,10.22,1,0.28,16.73,6.7,,31729,0.589,5.58,18.1,172,2075,30594,1,
31730,"Alexander Wennberg",4300,C,SJS,EDM,8405580,741444,2,1,,0.1564,0.4257,1.1331,1.1004,0,0,0,0,0.0408,0.103,0.5821,0.1438,7.11,1.65,6.14,8.99,2,0.75,14.97,0.4,,31730,0.528,5.21,20.2,184,1950,30199,0,
18501,"Shea Theodore",4900,D,VGK,DAL,8405700,741466,1,2,,0.1122,0.3849,1.9985,1.4717,0,0,0,0,0.0161,0.061,0.4971,0.0771,8.65,1.77,6.46,9.25,3,1.96,16.92,0.3,,18501,0.41,5.93,22.3,185,180961,30663,1,
16760,"Hampus Lindholm",3400,D,BOS,PHI,8405550,659813,3,2,,0.0832,0.3588,1.4237,1.242,0,0,0,0,0.0193,0.0853,0.442,0.1046,6.86,2.02,6.01,8.62,4,0.63,14.55,1.9,,16760,0.712,5.01,21.3,160,2153,31037,1,
17172,"Mark Stone",7600,W,VGK,DAL,8405700,556369,1,1,,0.4252,0.6631,2.2034,0.6416,0,0,0,0,0.1333,0.2418,1.0883,0.3751,11.8,1.55,9.55,13.9,5,1.91,24.02,0.6,,17172,0.656,8.56,19.3,185,180961,31019,1,
31746,"Radek Faksa",2500,C,DAL,VGK,8405700,659857,4,,,0.07,0.1075,0.6764,0.6078,0,0,0,0,0,0,0.1775,0,3.18,1.27,4.44,6.3,6,0,8.86,0.1,,31746,1.151,2.71,11.4,181,1954,30523,0,
17211,"Marcus Foligno",2600,W,MIN,CGY,8405620,522049,3,,,0.1569,0.1634,1.0088,0.6465,0,0,0,0,0,0,0.3203,0,4.78,1.84,5.2,7.36,7,0,11.44,0.3,,17211,2.778,4.64,12.8,178,1938,30272,1,
18467,"Anthony Duclair",3900,W,NYI,NYR,8405430,743259,1,1,,0.2432,0.3205,1.6552,0.5973,0,0,0,0,0.0519,0.0927,0.5637,0.1446,7.33,1.88,6.83,9.77,8,0.25,16.07,1.4,,18467,0.544,5.34,15.9,156,2135,30344,0,
893763,"Will Borgen",2500,D,NYR,NYI,8405430,878229,2,,,0.0522,0.1985,1.0898,1.381,0,0,0,0,0,0,0.2507,0,5.53,2.21,4.88,6.87,9,0.47,11.78,0,,893763,1.959,4.56,18.8,157,2059,83676,1,40
6209652,"Jonathan Lekkerimaki",3000,W,VAN,ANA,8405630,1394915,4,1,,0.2394,0.3458,1.844,0.3686,0,0,0,0,0.0822,0.1469,0.5852,0.2291,7.36,2.45,6.82,9.75,10,0.29,16.09,3.3,,6209652,1.052,5.67,15.4,179,2129,204708,1,
36584,"Clayton Keller",6500,W,UTA,CAR,8405510,920216,1,1,,0.3842,0.5698,2.4408,0.4689,0,0,0,0,0.1114,0.2074,0.954,0.3188,11.08,1.7,8.76,12.65,11,2,22.29,0.6,,36584,0.306,7.81,19.3,183,2005,32089,0,
37698,"Alex DeBrincat",6600,W,DET,WSH,8405450,920337,2,1,,0.565,0.5279,3.4402,0.418,0,0,0,0,0.1674,0.195,1.0929,0.3624,14.52,2.2,10.77,15.31,12,3.36,28.31,13.1,,37698,0.673,9.88,18.3,172,2075,37837,1,
2075138,"Nico Sturm",2500,C,MIN,CGY,8405620,1163937,4,,,0.1015,0.1207,0.8885,0.4502,0,0,0,0,0,0,0.2222,0,3.58,1.43,4.97,7.02,13,0,9.94,0.1,,2075138,1.082,2.97,10.8,178,1938,87741,1,
35829,"Logan Stanley",2500,D,WPG,TBL,8405530,920227,3,2,,0.0445,0.2235,1.0641,1.4073,0,0,0,0,0.0118,0.0593,0.268,0.0711,5.57,2.23,5.06,7.2,14,0.33,12.05,0.1,,35829,1.56,4.45,17.2,169,53599,82920,0,
1283987,"Michael Eyssimont",2500,W,BOS,PHI,8405550,920469,3,,,0.1251,0.1307,1.4031,0.2308,0,0,0,0,0,0,0.2558,0,4.29,1.72,5.11,7.13,15,0,10.83,0.3,,1283987,1.083,3.45,9.4,160,2153,83273,1,
