PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3900,C,DET,OTT,8404660,744810,2,2,,0.1989,0.371,1.5265,0.6867,0,0,0,0,0.029,0.0668,0.5699,0.0958,7.13,1.83,6.59,9.57,1,0.3,15.57,16,,31729,0.545,5.21,16.8,172,2075,30594,1,
31746,"Radek Faksa",2500,C,DAL,TBL,8404700,659857,4,,,0.0634,0.0987,0.6594,0.5872,0,0,0,0,0,0,0.1621,0,3.02,1.21,4.44,6.3,2,0,8.7,0,,31746,1.138,2.59,11.1,181,1954,30523,1,40
34547,"Nick Jensen",2600,D,OTT,DET,8404660,733469,2,,,0.0312,0.1902,0.7341,1.1904,0,0,0,0,0,0,0.2214,0,4.37,1.68,4.74,6.74,3,0,10.44,0.3,,34547,0.823,3.28,16.1,163,2050,30618,0,
37698,"Alex DeBrincat",7200,W,DET,OTT,8404660,920337,2,1,,0.4562,0.5038,2.9927,0.4232,0,0,0,0,0.1381,0.1803,0.96,0.3184,12.46,1.73,9.13,12.99,4,3,24.15,22.7,,37698,0.629,8.64,17.3,172,2075,37837,1,
5274308,"Max Crozier",2900,D,TBL,DAL,8404700,1172319,3,,,0.0452,0.1812,1.3088,1.064,0,0,0,0,0,0,0.2264,0,5.11,1.76,4.87,6.84,5,0.06,11.34,1,,5274308,1.295,4.02,15.8,167,2218,262433,0,
16699,"Zemgus Girgensons",2500,W,TBL,DAL,8404700,659858,3,,,0.1165,0.1102,1.1803,0.6138,0,0,0,0,0,0,0.2267,0,4.38,1.75,5.08,7.11,6,0,10.88,1,,16699,2.411,4.14,14.4,167,2218,30275,0,
9190220,"Isaac Howard",2500,W,EDM,STL,8404690,1394927,3,2,,0.1212,0.1433,1.1069,0.2302,0,0,0,0,0.0118,0.0166,0.2645,0.0284,3.85,1.54,4.99,7.03,7,0,10.24,1,,9190220,0.652,2.98,9.9,177,1953,204733,1,
555386,"Trent Frederic",2500,W,EDM,STL,8404690,920239,2,,,0.1334,0.1596,1.1258,0.4275,0,0,0,0,0,0,0.293,0,4.38,1.75,5.01,7.05,8,0,10.79,1,,555386,2.3,4.14,11.7,177,1953,82490,1,
16667,"Cam Fowler",3300,D,STL,EDM,8404690,550762,3,,,0.0617,0.2648,1.062,1.2086,0,0,0,0,0,0,0.3265,0,5.55,1.68,5.26,7.55,9,0.1,12.28,0.3,,16667,0.371,3.89,19.5,174,1944,30980,0,
5278036,"Matt Savoie",2500,W,EDM,STL,8404690,1394907,3,2,,0.1606,0.2044,1.3579,0.4703,0,0,0,0,0.0113,0.0183,0.365,0.0296,5.28,2.11,5.85,8.33,10,0,12.77,6,,5278036,0.533,3.89,14,177,1953,204712,1,
58046,"Connor Ingram",8200,G,EDM,STL,8404690,893577,,,B,0,0,0,0,0.6296,22.9871,2.7803,0.072,0,0,0,0,11.21,1.37,7.43,9.73,11,3.51,20.72,16,,58046,0,9.23,,177,1953,40250,1,
14408,"James Reimer",7500,G,OTT,DET,8404660,446889,,,B,0,0,0,0,0.4762,23.8788,3.3372,0.0399,0,0,0,0,9.4,1.25,8.6,10.87,12,0.49,20.41,10.7,,14408,0,7.17,,163,2050,30203,0,
