PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
13296,"Nikola Vucevic",7600,C,BOS,MIA,159214,457598,-,25,13.42,6.68,2.85,1.29,1.02,0.53,0.66,16.27,20.1,22.95,1.19,9.53,8.06,4.14,3.48,1.55,1.26,11.54,5.43,28.26,28.26,28.68,3.77,0.27%,125,137,FRI,12334,1,13296,21.28,36.93,0.29,0.29,0.68,21.25,25.61,28.68,32.27,37.39,39.44,50.19,
35181,"Jaylen Brown",9700,SF,BOS,MIA,159214,883436,-,36,29.34,8.44,4.04,2.51,3.75,0.94,0.4,33.38,37.78,41.82,1.34,12.48,16.59,7.85,7.19,8.08,6.13,23.78,10.36,45.8,45.8,48.42,4.99,22.05%,125,137,FRI,28025,2,35181,38.16,58.79,21.26,21.26,16.42,37.83,43.88,48.42,52.45,58.76,61.28,73.64,
37858,"Derrick White",8200,PG/SG,BOS,MIA,159214,796009,-,34,15.68,4.18,5.86,2.75,1.69,0.7,0.93,21.54,19.86,25.72,1.63,10.04,6.31,2.59,7.71,2.56,2.24,14.02,5.34,32.69,32.69,33.6,4.1,2.92%,125,137,FRI,38299,4,37858,25.15,43.35,3.14,3.14,2.79,24.82,29.59,33.6,37.36,43.38,45.89,56.92,
2439093,"Payton Pritchard",7200,PG,BOS,MIA,159214,945610,,33,18.43,3.63,5.31,3.15,1.06,0.52,0.18,23.74,22.06,27.37,0.7,8.94,7.6,3.66,8.27,1.94,1.67,15.87,6.81,31.79,31.79,33.44,4.64,18.30%,125,137,FRI,73477,5,2439093,24.68,42.93,13.69,13.69,8.43,24.57,29.81,33.44,37.24,43.07,45.6,57.25,
3005208,"Luka Garza",4400,C,BOS,MIA,159214,1061057,,13,6.39,3.33,0.84,0.62,0.34,0.47,0.41,7.23,9.72,10.56,0.88,4.17,2.85,1.6,1.54,1.76,1.34,4.39,2.22,13.95,13.95,13.71,3.12,0.52%,125,137,FRI,72919,6,3005208,8.53,19.42,0.04,0.04,0.1,8.6,11.56,13.71,15.86,19.62,20.97,27.69,
3005606,"Neemias Queta",5900,C,BOS,MIA,159214,1142902,,21,8.64,6.75,1.53,0,0.8,0.81,1.37,10.17,15.39,16.92,2.18,8.28,5.72,3.57,0,2.17,1.5,5.72,3.57,24.78,24.78,23.4,3.97,0.30%,125,137,FRI,86307,7,3005606,17.24,30.27,0.99,0.99,1.25,17.11,20.63,23.4,25.92,30.19,31.95,40.51,
3022247,"Sam Hauser",5100,SF/PF,BOS,MIA,159214,922378,,26,10.19,3.74,1.45,2.92,0.44,0.62,0.32,11.64,13.93,15.38,0.94,5.19,1.34,0.6,7.16,0.24,0.23,8.5,3.52,19.23,19.23,20.16,3.95,1.10%,125,137,FRI,72761,8,3022247,13.31,28.21,4.37,4.37,3.16,13.1,16.88,20.16,22.93,28.22,30.24,39.82,
4878181,"Jordan Walsh",3600,PF,BOS,MIA,159214,1401388,,13,4.08,2.3,0.51,0.66,0.38,0.35,0.26,4.59,6.38,6.89,0.61,2.81,1.82,0.76,1.95,0.82,0.6,3.77,1.42,9.06,9.06,9.08,2.52,0.37%,125,137,FRI,245001,9,4878181,4.81,14.22,0.17,0.17,0.01,4.67,7.26,9.08,10.9,14.01,15.31,22.05,
6412744,"Baylor Scheierman",4000,SG/SF,BOS,MIA,159214,1177129,,21,6.69,4.8,1.59,1.63,0.94,0.62,0.19,8.28,11.49,13.08,0.81,6.39,1.62,0.65,4.37,0.62,0.5,5.99,2.28,16.33,16.33,17.05,4.26,11.82%,125,137,FRI,90655,10,6412744,11.22,23.87,12.42,12.42,3.51,11.11,14.47,17.05,19.63,24.02,25.83,33.84,
8998149,"Hugo Gonzalez",3800,SG/SF,BOS,MIA,159214,1590553,,17,3.97,3.55,0.68,0.62,0.56,0.8,0.15,4.65,7.52,8.2,0.95,4.23,2.06,0.93,1.79,0.57,0.27,3.85,1.55,11.54,11.54,11.36,2.99,0.22%,125,137,FRI,622359,11,8998149,6.72,16.62,0.64,0.64,0.06,6.87,9.25,11.36,13.47,16.64,18.23,25.1,
