PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
18899,"Kristaps Porzingis",5700,PF/C,ATL,NOP,157598,877869,-,21.5,17.04,4.39,1.99,1.83,1.06,0.61,1.1,19.03,21.43,23.42,1.71,6.38,7.24,3.46,4.87,5.53,4.62,12.11,5.29,29.36,29.36,29.35,5.15,9.84%,135,143,WED,12577,1,18899,21.93,38.04,8.28,8.28,17.11,21.75,25.94,29.35,32.76,38.04,40.36,49.79,
37814,"Luke Kennard",3600,PG/SG,ATL,NOP,157598,887661,-,21,7.95,2.37,3.07,1.69,0.76,0.81,0.01,11.02,10.32,13.39,0.82,5.44,2.05,1.04,3.8,0.89,0.8,5.85,2.73,17.1,17.1,17.62,4.89,6.93%,135,143,WED,38279,2,37814,11.67,24.93,6.09,6.09,9.02,11.66,15.03,17.62,20.47,25.13,26.95,35.5,
1115445,"Nickeil Alexander-Walker",6900,SG/SF,ATL,NOP,157598,1067668,-,33,20.94,3.55,3.31,2.72,2.15,1.13,0.3,24.25,24.49,27.8,1.43,6.86,10.97,4.8,7,3.78,3.16,17.97,7.52,32.31,32.31,33.5,4.86,7.14%,135,143,WED,69666,4,1115445,25.39,43.05,9.03,9.03,10.64,25.19,29.97,33.5,37.03,43.07,45.59,55.92,
2439277,"Onyeka Okongwu",7100,C,ATL,NOP,157598,1185367,Q,31,16.03,8.14,3.56,1.32,1.63,1.38,0.99,19.59,24.17,27.73,2.37,11.7,8.74,4.59,3.72,3.79,2.89,12.46,5.91,36.62,36.62,36.69,5.17,17.95%,135,143,WED,91845,5,2439277,28.73,45.73,18.42,18.42,15,28.46,33.16,36.69,39.98,46.1,48.21,58.8,
2439347,"Vit Krejci",4200,SG/SF,ATL,NOP,157598,1257428,,25,8.76,2.41,1.49,2.13,0.81,1.26,0.19,10.25,11.17,12.66,1.45,3.9,1.77,0.88,4.78,0.83,0.62,6.55,3.01,17.43,17.43,17.57,4.18,0.96%,135,143,WED,161284,6,2439347,11.23,24.86,1.74,1.74,4,11.2,14.77,17.57,20.46,24.95,26.99,35.39,
3005263,"Jalen Johnson",10600,PF,ATL,NOP,157598,1230356,,36,25.97,10.41,9.58,1.44,3.85,1.11,0.59,35.55,36.38,45.96,1.7,19.99,16.76,8.46,4.17,6.09,4.71,20.93,9.9,54.08,54.08,57.22,5.4,25.27%,135,143,WED,165214,7,3005263,46.27,68.51,26.59,26.59,30.16,46.23,52.47,57.22,61.72,68.71,71.46,83.71,
3587993,"Dyson Daniels",6800,PG/SG,ATL,NOP,157598,1357745,,34,12.5,6.24,7.48,0.54,2.1,1.52,0.72,19.98,18.74,26.22,2.24,13.72,9.7,4.81,2.02,2.06,1.26,11.72,5.35,35.83,35.83,35.59,5.23,15.60%,135,143,WED,195261,9,3587993,27.62,44.7,16.33,16.33,16.24,27.57,32.08,35.59,39.35,44.86,47.37,56.89,
4388493,"Keaton Wallace",3100,PG,ATL,NOP,157598,1063166,,4,1.93,0.59,0.53,0.31,0.27,0.14,0.04,2.46,2.52,3.05,0.18,1.12,0.76,0.33,0.89,0.41,0.33,1.65,0.64,3.7,3.7,3.84,1.24,0.04%,135,143,WED,245561,10,4388493,1.3,7.1,0,0,0,1.28,2.56,3.84,4.91,7.04,7.89,12.16,
4878163,"Mouhamed Gueye",3400,PF/C,ATL,NOP,157598,1325101,,6.5,2.13,1.85,0.44,0.2,0.24,0.18,0.2,2.57,3.98,4.42,0.38,2.29,1.23,0.58,0.56,0.49,0.38,1.79,0.78,5.91,5.91,5.84,1.72,0.13%,135,143,WED,180180,11,4878163,2.74,9.84,0,0,0,2.78,4.45,5.84,7.23,9.73,10.85,16.13,
6412725,"Zaccharie Risacher",4600,SF,ATL,NOP,157598,1432544,,24,10.91,4.11,1.52,1.53,0.81,0.58,0.43,12.43,15.02,16.54,1.01,5.63,5.5,2.5,4.5,1.93,1.33,10,4.03,20.34,20.34,20.72,4.5,1.67%,135,143,WED,368366,13,6412725,14.41,27.97,2.47,2.47,5.59,14.15,17.94,20.72,23.75,28.05,30.07,38.66,
8985462,"Asa Newell",3100,PF/C,ATL,NOP,157598,1524332,,4,1.29,0.91,0.26,0.15,0.14,0.11,0.07,1.55,2.2,2.46,0.18,1.17,0.69,0.31,0.43,0.29,0.22,1.12,0.46,3.17,3.17,3.18,1.03,0.27%,135,143,WED,457543,15,8985462,1.03,6.3,0,0,0,1.06,2.12,3.18,4.24,6.09,7.16,10.87,
409154,"Michael Porter Jr.",8700,SF,BKN,ORL,157597,1061724,,33,22.99,7.26,3.34,3.62,2.53,0.82,0.25,26.33,30.25,33.59,1.07,10.6,9.46,4.69,9.06,3.39,2.74,18.52,8.31,37.39,37.39,40.03,4.6,1.46%,126,138,WED,75295,18,409154,30.71,50.63,2.5,2.5,8.81,30.4,35.72,40.03,44.34,50.67,53.46,65.87,
1115132,"Nic Claxton",6200,C,BKN,ORL,157597,1061682,,29.5,12.54,7.74,3.51,0.04,1.36,0.78,1.16,16.05,20.28,23.79,1.94,11.25,8.65,5.16,0.24,3.53,2.1,8.89,5.2,31.55,31.55,30.96,4.99,5.49%,126,138,WED,71024,20,1115132,23.6,38.76,4.77,4.77,12.99,23.72,27.71,30.96,33.96,38.95,40.95,50.19,
1115590,"Terance Mann",3900,SG,BKN,ORL,157597,879504,,23.5,5.69,3.1,3.67,0.69,0.81,0.77,0.49,9.36,8.79,12.46,1.26,6.77,2.88,1.38,1.93,1.04,0.86,4.81,2.07,17.89,17.89,17.53,4.49,1.55%,126,138,WED,74628,21,1115590,11.72,23.95,1.5,1.5,4.34,11.86,15.21,17.53,20.11,23.97,25.78,33.77,
3005094,"Day'Ron Sharpe",5300,C,BKN,ORL,157597,1243725,,18,7.31,5.57,2.91,0.16,1.1,1.12,0.49,10.22,12.88,15.79,1.61,8.48,4.68,2.68,0.64,2.22,1.47,5.32,2.84,22.09,22.09,21.41,4.04,0.08%,126,138,WED,148967,22,3005094,15.5,28.19,0.16,0.16,1.61,15.22,18.83,21.41,24.25,28.37,29.92,37.66,
3005097,"Cam Thomas",6700,SG,BKN,ORL,157597,1232020,,23,17.6,1.99,2.27,1.83,1.84,0.33,0.07,19.87,19.59,21.86,0.4,4.26,8.79,3.85,5.04,5.1,4.4,13.83,5.68,22.75,22.75,24.29,3.63,0.30%,126,138,WED,149404,23,3005097,17.39,32.43,0.18,0.18,0.53,17.37,21.14,24.29,27.69,32.51,34.48,43.8,
3005396,"Ziaire Williams",3800,SF/PF,BKN,ORL,157597,1231313,,12.5,3.94,1.24,0.4,0.66,0.53,0.78,0.43,4.34,5.18,5.58,1.21,1.64,1.41,0.6,2.06,0.94,0.79,3.47,1.26,9.13,9.13,8.58,2.26,0.04%,126,138,WED,149033,24,3005396,4.5,13.57,0,0,0,4.41,6.62,8.58,10.54,13.73,14.95,20.84,
4878197,"Noah Clowney",5600,PF,BKN,ORL,157597,1401380,,28,13.14,3.78,1.66,2.33,2.07,0.77,0.83,14.8,16.92,18.58,1.6,5.44,3.91,1.53,6.96,3.86,3.08,10.87,3.86,22.9,22.9,23.69,4.23,0.58%,126,138,WED,244975,29,4878197,16.44,31.71,1.1,1.1,4.67,16.38,20.41,23.69,26.97,31.75,34.02,43.35,
8985497,"Drake Powell",3100,SG/SF,BKN,ORL,157597,1542179,,13,3.88,1.63,0.73,0.59,0.51,0.35,0.18,4.61,5.51,6.24,0.53,2.36,1.78,0.78,1.71,0.75,0.55,3.49,1.37,8.01,8.01,8.11,2.62,0.33%,126,138,WED,503267,33,8985497,4.13,12.94,0,0,0.02,4.19,6.28,8.11,9.94,13.08,14.39,20.41,
8985498,"Egor Demin",5400,PG,BKN,ORL,157597,1523978,,27,11.56,3.45,3.49,1.94,1.54,0.85,0.27,15.05,15.01,18.5,1.12,6.94,4.57,1.96,5.58,2.29,1.81,10.15,3.9,22.76,22.76,23.55,4.36,0.40%,126,138,WED,455367,34,8985498,16.46,31.66,1.46,1.46,5.79,16.38,20.48,23.55,26.62,31.74,33.79,43.52,
8985499,"Danny Wolf",4500,PF/C,BKN,ORL,157597,1415928,,19.5,6.33,3.53,1.83,0.72,0.81,0.45,0.28,8.16,9.86,11.69,0.73,5.36,3.38,1.53,2.08,1.41,1.11,5.46,2.25,14.69,14.69,14.9,3.31,0.05%,126,138,WED,247158,35,8985499,9.86,21.05,0.06,0.06,0.2,9.76,12.59,14.9,17.21,21.07,22.86,30.06,
8998170,"Nolan Traore",3200,PG,BKN,ORL,157597,1590550,,13,4.88,1.45,1.6,0.63,0.78,0.38,0.1,6.48,6.33,7.93,0.48,3.05,2.42,1.05,1.82,1.06,0.88,4.24,1.68,9.68,9.68,9.98,3.12,0.04%,126,138,WED,622357,37,8998170,5.45,15.33,0,0,0.16,5.39,8.09,9.98,12.14,15.37,16.99,23.47,
35181,"Jaylen Brown",9800,SF,BOS,DEN,157595,883436,,34.5,29.58,6.81,4.5,2.5,3.23,0.95,0.35,34.08,36.39,40.89,1.3,11.31,16.34,8.1,7.14,7.77,5.88,23.48,10.6,45.17,45.17,47.3,4.83,5.60%,125,145,WED,28025,39,35181,37.2,57.9,5.13,5.13,12.91,37.13,42.98,47.3,51.62,58.23,60.78,71.97,
37858,"Derrick White",8000,PG/SG,BOS,DEN,157595,796009,,34,18.47,4.3,5.74,3.45,1.69,1.33,1.47,24.21,22.77,28.51,2.8,10.04,6.5,2.8,9.35,2.91,2.53,15.85,6.25,38.95,38.95,39.02,4.88,10.63%,125,145,WED,38299,41,37858,29.86,49.17,12.12,12.12,12.77,29.88,35.07,39.02,43.22,49.39,51.86,62.24,
409191,"Anfernee Simons",4800,PG/SG,BOS,DEN,157595,1121307,,25,13.49,2.61,2.48,2.27,1.01,0.5,0.02,15.97,16.1,18.58,0.52,5.09,5.45,2.32,5.96,2.28,2.05,11.41,4.59,20.89,20.89,22.14,4.61,2.19%,125,145,WED,75325,43,409191,15.23,30.14,3.18,3.18,8.23,15.37,19.01,22.14,25.53,30.48,32.56,41.68,
2439093,"Payton Pritchard",6900,PG,BOS,DEN,157595,945610,,33,17.54,4.4,5.49,3.47,1.05,1.07,0.13,23.03,21.94,27.43,1.2,9.89,6.11,2.82,9.17,1.75,1.48,15.28,6.29,33.61,33.61,34.96,5.07,10.98%,125,145,WED,73477,44,2439093,26.07,44.72,9.08,9.08,15.31,25.77,30.88,34.96,38.79,44.66,47.21,58.95,
3005208,"Luka Garza",4400,C,BOS,DEN,157595,1061057,,21,9.82,4.8,1.35,0.88,0.61,0.73,0.79,11.17,14.62,15.97,1.52,6.15,4.2,2.48,2.32,2.88,2.2,6.52,3.36,21.56,21.56,21.03,4.78,0.59%,125,145,WED,72919,46,3005208,14.79,27.99,1.28,1.28,7.57,14.62,18.21,21.03,23.59,27.95,29.75,37.7,
3005606,"Neemias Queta",5100,C,BOS,DEN,157595,1142902,,24,10.01,7.57,1.14,0,0.62,0.93,1.26,11.15,17.58,18.72,2.19,8.71,6.4,4.27,0,2.22,1.47,6.4,4.27,26.75,26.75,25.41,4.98,3.72%,125,145,WED,86307,47,3005606,19.03,33.07,2.28,2.28,11.05,18.93,22.56,25.41,28.52,33.19,35.03,44.08,
3022247,"Sam Hauser",3700,SF/PF,BOS,DEN,157595,922378,,22,8.04,3.41,1.2,2.32,0.41,0.52,0.33,9.24,11.45,12.65,0.85,4.61,1.09,0.46,5.8,0.17,0.16,6.89,2.78,16.07,16.07,16.76,4.53,3.32%,125,145,WED,72761,48,3022247,10.41,23.92,3.67,3.67,6.48,10.31,13.92,16.76,19.6,23.98,26.04,34.55,
