PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
13315,"Klay Thompson",4500,SF/PF,DAL,LAL,159396,457611,-,24,11.79,2.27,1.49,2.66,0.75,0.73,0.25,13.28,14.06,15.55,0.98,3.76,3.71,1.52,6.91,0.92,0.78,10.62,4.18,18.94,18.94,19.78,4.4,0.05%,140,152,THURS,12329,1,13315,12.37,28.24,2.53,2.53,7.87,12.51,16.58,19.78,23.08,27.92,30.25,40.44,
13990,"Khris Middleton",4900,PF,DAL,LAL,159396,512053,-,23,10.69,3,3.27,1.18,1.26,0.64,0.1,13.96,13.69,16.96,0.74,6.27,5.71,2.57,3.31,2.37,2.01,9.02,3.75,20.16,20.16,20.79,4.24,0.38%,140,152,THURS,12405,3,13990,14.03,28.32,1.43,1.43,4.37,13.95,17.66,20.79,23.64,28.76,30.47,39.02,
18566,"Dwight Powell",3200,C,DAL,LAL,159396,552309,-,2.5,0.35,0.65,0.18,0,0.04,0.08,0.03,0.53,1,1.18,0.11,0.83,0.17,0.1,0,0.23,0.15,0.17,0.1,1.69,1.69,1.63,0.51,0.40%,140,152,THURS,12550,4,18566,1.63,1.63,0,0,0,0.7,1.16,1.63,2.1,2.79,2.97,3.1,
18938,"Tyus Jones",3900,PG,DAL,LAL,159396,842297,,21.5,4.39,1.78,3.52,0.87,0.34,0.57,0.04,7.91,6.17,9.69,0.61,5.3,1.96,0.75,2.38,0.3,0.27,4.34,1.62,13.3,13.3,13.38,3.43,0.05%,140,152,THURS,12049,5,18938,7.69,20.07,0.13,0.13,0.91,7.83,10.77,13.38,15.99,20.23,22.19,29.7,
409321,"Marvin Bagley",4500,C,DAL,LAL,159396,1076209,,23.5,13.1,7.37,1.51,0.32,1.51,0.74,0.92,14.61,20.47,21.98,1.66,8.88,8.17,4.86,0.84,3.52,2.4,9.01,5.18,27.68,27.68,27.53,6.12,31.49%,140,152,THURS,75292,6,409321,20.56,35.41,24.29,24.29,32.01,20.39,24.22,27.53,30.33,35.18,37.22,47.16,
1115204,"Daniel Gafford",4700,C,DAL,LAL,159396,1061647,,21.5,8.65,7.29,1.13,0,1,0.88,1.06,9.78,15.94,17.07,1.94,8.42,4.94,3.4,0,2.62,1.84,4.94,3.4,23.91,23.91,22.97,4.89,6.19%,140,152,THURS,71699,7,1115204,16.99,29.74,9.1,9.1,7.83,17.04,20.5,22.97,25.69,30.13,31.86,39.77,
1115314,"PJ Washington",5900,SF/PF,DAL,LAL,159396,1067857,,29,13.01,6.1,1.94,1.36,1.64,1.06,0.99,14.95,19.11,21.05,2.05,8.04,7.58,3.34,4.1,3.31,2.27,11.68,4.7,27.75,27.75,27.62,4.68,17.41%,140,152,THURS,69997,8,1115314,20.5,35.61,19.28,19.28,8.47,20.17,24.26,27.62,30.74,35.79,37.71,46.84,
2484012,"Naji Marshall",6000,SG/SF,DAL,LAL,159396,1060704,,34,19.25,5.5,4.44,1.51,1.66,0.73,0.2,23.69,24.75,29.19,0.93,9.94,10.72,5.5,4.87,4.73,3.73,15.59,7.01,33.64,33.64,34.65,5.78,43.22%,140,152,THURS,70165,10,2484012,26.41,43.7,35.62,35.62,32.8,26.53,31.31,34.65,38.17,43.85,46.02,55.76,
3267960,"Brandon Williams",4800,PG/SG,DAL,LAL,159396,1134688,,23,16.01,2.67,3.72,0.92,2.06,1.42,0.1,19.73,18.68,22.4,1.52,6.39,8.88,4.4,3.48,5.63,4.46,12.36,5.32,27.29,27.29,27.4,5.71,27.94%,140,152,THURS,87233,11,3267960,20.09,35.36,19.95,19.95,25.21,19.95,24.21,27.4,30.59,35.38,37.24,46.55,
3588176,"Max Christie",5000,SG,DAL,LAL,159396,1340703,,32,13.49,3.24,2.77,2.38,1,0.67,0.27,16.26,16.73,19.5,0.94,6.01,4.71,2.03,5.93,2.64,2.27,10.64,4.41,23.35,23.35,24.27,4.85,12.31%,140,152,THURS,179747,12,3588176,17.13,32.25,14.1,14.1,11.11,16.84,21.05,24.27,26.99,31.7,33.68,41.86,
6413040,"AJ Johnson",3000,PG/SG,DAL,LAL,159396,1502175,,6,2.16,0.74,0.51,0.25,0.28,0.21,0,2.67,2.9,3.41,0.21,1.25,1.52,0.54,0.96,0.41,0.34,2.48,0.79,4.16,4.16,4.26,1.42,0.33%,140,152,THURS,449000,14,6413040,4.26,4.26,0,0,0,1.83,3.04,4.26,5.48,7.3,7.76,8.11,
1227,"LeBron James",8800,PF,LAL,DAL,159396,214152,,34,26.39,6.44,7.66,2.14,3.16,0.98,0.56,34.05,32.83,40.49,1.54,14.1,14.4,7.34,5.99,6.93,5.29,20.39,9.48,47.07,47.07,48.86,5.55,57.18%,152,140,THURS,12624,22,1227,39.1,59.42,63.04,63.04,30.65,39.24,44.7,48.86,52.76,59.52,62.11,74.07,
18567,"Marcus Smart",5000,SG/SF,LAL,DAL,159396,697132,,30.5,11.36,3.58,3.33,1.93,1.64,1.13,0.44,14.69,14.94,18.27,1.57,6.91,4.15,1.7,5.66,2.69,2.17,9.81,3.63,23.72,23.72,24.12,4.82,9.28%,152,140,THURS,12548,23,18567,17.18,31.92,14.27,14.27,10.16,17.16,20.89,24.12,27.1,31.83,33.82,43.77,
37814,"Luke Kennard",4500,PG/SG,LAL,DAL,159396,887661,,24.5,9.42,2.67,2.34,1.96,0.55,0.53,0.3,11.76,12.09,14.43,0.83,5.01,2.48,1.32,4.36,0.99,0.88,6.84,3.28,18.07,18.07,18.63,4.14,0.28%,152,140,THURS,38279,24,37814,12.36,25.85,4.1,4.1,3.33,12.34,15.86,18.63,21.4,25.93,27.95,35.5,
37845,"Maxi Kleber",3700,C,LAL,DAL,159396,1072048,,14,2.72,2.91,0.92,0.39,0.47,0.57,0.13,3.64,5.63,6.55,0.7,3.83,1.09,0.49,1.3,0.78,0.57,2.39,0.88,9.22,9.22,9.1,2.46,0.45%,152,140,THURS,38337,25,37845,5.19,13.79,0.03,0.03,0,5.46,7.54,9.1,10.92,14.04,15.08,20.8,
409024,"Jarred Vanderbilt",3900,PF,LAL,DAL,159396,1067852,,18,5.89,5.34,1.37,0.51,1,1.08,0.49,7.26,11.23,12.6,1.57,6.71,3.39,1.65,1.63,1.64,1.04,5.02,2.16,18.06,18.06,17.52,4.49,0.51%,152,140,THURS,69989,27,409024,11.8,23.97,1.32,1.32,4.25,12.05,15.06,17.52,20.26,24.09,26.01,34.22,
1115368,"Rui Hachimura",4800,SF/PF,LAL,DAL,159396,955893,,28,12.7,3.93,0.97,1.8,0.7,0.54,0.47,13.67,16.63,17.6,1.01,4.9,5.87,2.98,4.13,1.76,1.32,10,4.78,21.2,21.2,21.64,4.51,0.71%,152,140,THURS,72577,29,1115368,14.9,29.17,7.06,7.06,6.4,15.1,18.87,21.64,24.66,29.19,31.2,39,
1115443,"Jaxson Hayes",4000,C,LAL,DAL,159396,1140887,,21,11.35,5.33,1.23,0.03,0.67,0.45,0.8,12.58,16.68,17.91,1.25,6.56,6.03,4.51,0.11,3.51,2.24,6.14,4.54,22.67,22.67,22.14,5.54,33.71%,152,140,THURS,71368,30,1115443,16.52,28.38,23.47,23.47,14.17,16.44,19.73,22.14,24.55,28.5,30.03,37.05,
3012783,"Austin Reaves",7700,PG/SG,LAL,DAL,159396,953291,,29,23.96,5.18,4.76,3.14,3.02,0.8,0.49,28.72,29.14,33.9,1.29,9.94,8.65,4.17,8.49,7.12,6.18,17.14,7.31,38.17,38.17,40.3,5.23,47.15%,152,140,THURS,91245,31,3012783,31.2,50.19,47.98,47.98,19.39,31.18,36.24,40.3,43.85,49.93,52.47,63.87,
3587973,"Jake LaRavia",4900,SG/SF,LAL,DAL,159396,1175125,,25,9.58,3.89,1.47,1.27,1.26,1.27,0.75,11.05,13.47,14.94,2.02,5.36,3.98,1.78,3.54,2.93,2.21,7.52,3.05,21.25,21.25,20.7,4.22,1.43%,152,140,THURS,89808,32,3587973,14.38,27.77,5.54,5.54,3.31,14.47,17.96,20.7,23.44,27.68,29.68,37.91,
4878161,"Kobe Bufkin",3600,PG,LAL,DAL,159396,1324350,,3,0.93,0.43,0.21,0.11,0.13,0.05,0.07,1.14,1.36,1.57,0.12,0.64,0.6,0.22,0.47,0.2,0.16,1.07,0.33,1.99,1.99,2.01,0.56,0.00%,152,140,THURS,180318,33,4878161,0.34,4.06,0,0,0,0,1.34,2.01,3.35,5.69,6.7,10.72,
6412975,"Dalton Knecht",3300,SG/SF,LAL,DAL,159396,1324634,,1,0.54,0.19,0.03,0.1,0.05,0.01,0,0.57,0.73,0.76,0.01,0.22,0.2,0.09,0.29,0.07,0.05,0.49,0.19,0.79,0.79,0.87,0.26,0.30%,152,140,THURS,179854,36,6412975,0.87,0.87,0,0,0,0.37,0.62,0.87,1.12,1.49,1.59,1.66,
4887609,"Drew Timme",3200,PF/C,LAL,DAL,159396,1191176,,12,4.49,2.5,0.7,0.48,0.52,0.52,0,5.19,6.99,7.69,0.52,3.2,2.67,1.33,1.45,0.68,0.41,4.12,1.81,9.58,9.58,9.69,3.03,0.05%,152,140,THURS,267104,43,4887609,5.24,15.12,0.02,0.02,0.14,5.29,7.93,9.69,11.75,14.98,16.44,22.61,
18617,"Gary Harris",3300,SF,MIL,OKC,159394,712593,,1,0.11,0.08,0.07,0.03,0.01,0.04,0.01,0.18,0.19,0.26,0.05,0.15,0.03,0.01,0.08,0.01,0.01,0.11,0.04,0.45,0.45,0.43,0.13,0.05%,134,148,THURS,12531,45,18617,0.43,0.43,0,0,0,0.18,0.31,0.43,0.55,0.74,0.78,0.82,
18909,"Bobby Portis",6800,PF/C,MIL,OKC,159394,750703,,20,10.06,5.03,1.28,1.13,0.61,0.61,0.35,11.34,15.09,16.37,0.96,6.31,6.28,2.96,2.68,0.98,0.76,8.96,4.09,20.29,20.29,20.47,3.01,0.25%,134,148,THURS,12075,46,18909,14.2,27.59,0.68,0.68,0.02,14.25,17.88,20.47,23.32,27.73,29.54,37.83,
18915,"Myles Turner",6400,C,MIL,OKC,159394,843762,,27,11.44,6.43,1.5,1.69,1.11,0.56,1.34,12.94,17.87,19.37,1.9,7.93,4.12,2.01,4.38,3.09,2.36,8.5,3.7,26,26,25.91,4.05,1.14%,134,148,THURS,12071,47,18915,18.81,34.05,5.79,5.79,1.74,18.98,22.83,25.91,28.99,34.12,36.2,45.15,
37886,"Kyle Kuzma",6700,SF/PF,MIL,OKC,159394,844476,Q,28.5,11.42,6.16,2.91,1.09,1.9,0.86,0.37,14.33,17.58,20.49,1.23,9.07,6.89,3.11,3.47,2.77,1.94,10.36,4.2,24.97,24.97,25.61,3.82,1.48%,134,148,THURS,38296,51,37886,18.71,33.38,4.36,4.36,0.74,18.76,22.57,25.61,28.65,33.72,35.75,44.12,
1115225,"Kevin Porter Jr.",7800,PG/SG,MIL,OKC,159394,1135158,,35,17.29,5.72,6.79,1.67,3.39,1.49,0.51,24.08,23.01,29.8,2,12.51,9.58,4.18,5.15,4.74,3.91,14.73,5.85,36.95,36.95,37.98,4.87,38.39%,134,148,THURS,86566,53,1115225,29.3,47.42,30.37,30.37,11.19,29.04,34.22,37.98,41.74,47.18,49.78,60.15,
