PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31730,"Alexander Wennberg",4200,C,SJS,WSH,8404440,741444,2,1,,0.1743,0.424,1.1331,1.1128,0,0,0,0,0.0498,0.1267,0.5983,0.1765,7.28,1.73,6.56,9.56,1,0.48,15.68,1.3,,31730,0.513,5.33,19.8,184,1950,30199,0,
18501,"Shea Theodore",5000,D,VGK,TOR,8404520,741466,1,2,,0.1175,0.4239,2.2176,1.4488,0,0,0,0,0.0164,0.0588,0.5414,0.0752,9.26,1.85,6.46,9.25,2,2.57,17.53,4.5,,18501,0.434,6.32,22.6,185,180961,30663,1,
17172,"Mark Stone",6900,W,VGK,TOR,8404520,556369,1,1,,0.4461,0.6537,2.3845,0.6238,0,0,0,0,0.1314,0.2096,1.0998,0.341,12.26,1.78,9.63,13.96,3,2.28,24.59,6.4,,17172,0.713,8.83,19.8,185,180961,31019,1,
31746,"Radek Faksa",2500,C,DAL,UTA,8404540,659857,4,,,0.0658,0.1024,0.6805,0.6515,0,0,0,0,0,0,0.1682,0,3.2,1.28,4.46,6.32,4,0,8.91,0.1,,31746,1.1,2.69,11.1,181,1954,30523,0,
17211,"Marcus Foligno",2700,W,MIN,WPG,8404470,522049,3,,,0.1429,0.1567,0.9588,0.5949,0,0,0,0,0,0,0.2996,0,4.46,1.65,4.99,7.03,5,0,10.85,0.3,,17211,2.906,4.49,13.3,178,1938,30272,1,
18467,"Anthony Duclair",3200,W,NYI,EDM,8404510,743259,1,2,,0.2153,0.2688,1.4395,0.5619,0,0,0,0,0.0253,0.0465,0.4841,0.0718,6.38,1.99,6.57,9.35,6,0,14.79,4.3,,18467,0.571,4.69,15,156,2135,30344,0,
36584,"Clayton Keller",7200,W,UTA,DAL,8404540,920216,1,1,,0.3792,0.6136,2.635,0.3972,0,0,0,0,0.117,0.1989,0.9928,0.3159,11.54,1.6,8.76,12.64,7,2.46,22.75,1,,36584,0.323,8.08,19.3,183,2005,32089,1,
1279401,"Rodrigo Abols",2500,C,PHI,PIT,8404460,920579,4,,,0.1063,0.1617,1.0653,0.5851,0,0,0,0,0,0,0.268,0,4.32,1.73,5.18,7.34,8,0,10.95,0.1,,1279401,1.147,3.51,11,158,2229,92052,0,
2075138,"Nico Sturm",2500,C,MIN,WPG,8404470,1163937,3,,,0.1204,0.1412,1.0656,0.4947,0,0,0,0,0,0,0.2616,0,4.19,1.68,5.01,7.05,9,0,10.6,0.4,,2075138,1.419,3.56,13.5,178,1938,87741,1,
35829,"Logan Stanley",2500,D,WPG,MIN,8404470,920227,3,2,,0.044,0.1939,1.0979,1.1952,0,0,0,0,0.0062,0.0148,0.2379,0.021,5.07,2.03,4.82,6.8,10,0.08,11.24,0.3,,35829,1.504,4.1,15.9,169,53599,82920,0,
