PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6200,PG/SG,ATL,BOS,158095,522878,-,31.5,20.88,2.86,3.96,2.98,1.88,0.59,0.16,24.84,23.74,27.7,0.75,6.82,10.42,4.78,7.56,3.13,2.39,17.98,7.76,30.62,30.62,32.46,5.24,10.59%,135,125,SAT,12451,1,17121,24.1,42.12,11.58,11.58,21.73,24.16,28.94,32.46,36.23,42.27,44.79,55.36,
37814,"Luke Kennard",3300,PG/SG,ATL,BOS,158095,887661,-,20.5,7.61,1.58,2.25,1.62,0.64,0.52,0.12,9.86,9.19,11.44,0.64,3.83,1.93,1,3.6,0.83,0.75,5.53,2.62,14.16,14.16,14.73,4.46,0.20%,135,125,SAT,38279,3,37814,8.95,21.63,0.4,0.4,5.26,8.89,12.19,14.73,17.27,21.59,23.36,30.73,
1115445,"Nickeil Alexander-Walker",6700,SG,ATL,BOS,158095,1067668,-,33.5,17.25,3.45,3.28,2.21,1.72,0.77,0.39,20.53,20.7,23.98,1.16,6.73,9.02,3.97,5.76,3.18,2.67,14.78,6.18,28.07,28.07,29.05,4.34,0.30%,135,125,SAT,69666,4,1115445,21.14,37.71,1.03,1.03,4.06,21.04,25.54,29.05,32.31,37.82,39.82,49.34,
2439277,"Onyeka Okongwu",7300,C,ATL,BOS,158095,1185367,,34,14.62,9.61,3.97,1.21,1.19,1.46,0.52,18.59,24.23,28.2,1.98,13.58,8.02,4.16,3.43,3.53,2.68,11.45,5.37,36.86,36.86,37.1,5.08,9.02%,135,125,SAT,91845,5,2439277,28.47,46.6,5.25,5.25,14.99,28.48,33.18,37.1,40.76,46.77,48.86,59.05,
2439347,"Vit Krejci",4300,SF,ATL,BOS,158095,1257428,,24,8.75,2.2,1.22,2.14,0.68,0.96,0.4,9.97,10.95,12.17,1.36,3.42,1.82,0.84,4.94,0.89,0.66,6.76,2.98,16.62,16.62,16.78,3.9,0.31%,135,125,SAT,161284,6,2439347,10.74,24.01,0.35,0.35,2.32,10.68,13.98,16.78,19.58,24.15,26.21,34.58,
3005263,"Jalen Johnson",10200,PF,ATL,BOS,158095,1230356,,36,20.8,9.03,8.7,1.14,2.68,1.26,0.77,29.5,29.83,38.53,2.03,17.73,13.46,6.79,3.35,4.92,3.78,16.81,7.93,48.1,48.1,49.59,4.86,12.03%,135,125,SAT,165214,7,3005263,39.55,60.66,13.72,13.72,13.98,39.37,45.1,49.59,54.08,60.55,63.3,74.26,
3005340,"Corey Kispert",3800,SF/PF,ATL,BOS,158095,1077554,,20.5,8.81,1.73,1.79,1.63,0.66,0.48,0.08,10.6,10.54,12.33,0.56,3.52,2.95,1.4,4.35,1.47,1.13,7.3,3.03,14.59,14.59,15.26,4.02,0.13%,135,125,SAT,72585,8,3005340,9.55,21.84,0.36,0.36,2.32,9.66,12.72,15.26,17.8,22.13,23.91,31.54,
4388493,"Keaton Wallace",3000,PG,ATL,BOS,158095,1063166,,11,4.41,1.35,1.33,0.71,0.54,0.37,0.11,5.74,5.76,7.09,0.48,2.68,1.73,0.75,2.05,0.95,0.77,3.78,1.46,8.93,8.93,9.14,3.05,0.29%,135,125,SAT,245561,12,4388493,4.98,14.2,0,0,0.09,4.96,7.31,9.14,11.23,14.36,15.67,22.2,
4878163,"Mouhamed Gueye",3900,PF/C,ATL,BOS,158095,1325101,,20,6.09,4.67,1.31,0.56,0.63,0.42,0.49,7.4,10.76,12.07,0.91,5.98,3.49,1.66,1.57,1.43,1.09,5.06,2.22,15.76,15.76,15.68,4.02,0.09%,135,125,SAT,180180,13,4878163,10.51,21.66,0.22,0.22,1.36,10.28,13.37,15.68,17.99,21.59,23.13,30.33,
8985462,"Asa Newell",3000,PF/C,ATL,BOS,158095,1524332,,9,3.32,1.56,0.56,0.37,0.33,0.19,0.11,3.88,4.88,5.44,0.3,2.12,1.77,0.8,1.07,0.74,0.59,2.84,1.17,6.6,6.6,6.73,2.24,0.32%,135,125,SAT,457543,17,8985462,3.33,11.2,0,0,0,3.23,5.11,6.73,8.61,11.31,12.65,18.57,
