PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH
328366,"Durham Smythe",2500,TE,CHI,GBP,157730,,0,0,0,0,0,0,0,0,0.32,0.22,1.95,0.02,0.53,0.21,1.56,0.02,0.01%,SAT,749968,75120,39,328366,0.53,0.42,1.95,0.02,0,0,1.95,0.02,0,0,1.06,0,
1844217,"Cole Kmet",2900,TE,CHI,GBP,157730,,0,0,0,0,0,0,0,0,3.06,2.05,19.19,0.15,4.85,1.67,14.32,0.68,0.31%,SAT,1066765,53643,40,1844217,4.83,3.8,19.19,0.15,0,0,19.19,0.15,0,0.5,12.22,1.54,
8216973,"Colston Loveland",4400,TE,CHI,GBP,157730,,0,0,0,0,0,0,0,0,7.11,4.6,48.84,0.35,11.65,2.65,34.56,7.12,10.22%,SAT,1378821,238444,41,8216973,11.6,9.3,48.84,0.35,0,0,48.84,0.35,0,5.53,21.05,12.44,
18324,"Cairo Santos",,K,CHI,GBP,157730,,0,0,0,0,0,0,0,0,0,0,0,0,8.63,21,,0,0.00%,SAT,546669,6543,42,18324,8.63,8.63,0,0,0,0,0,0,7.5,3.53,14.84,,
18425,"Green Bay Packers",2800,DST,GBP,CHI,157730,,0,0,0,0,0,0,0,0,0,0,0,0,5.11,1.83,40.52,1.11,0.55%,SAT,335,8474,43,18425,5.11,5.11,0,0,0,0,0,0,0,-0.03,12.59,5.2,
1844276,"Jordan Love",5300,QB,GBP,CHI,157730,,29.5,19.15,221.9,1.56,0.54,2.84,8.87,0.18,0,0,0,0,16.81,3.17,,0,0,SAT,912137,49745,44,1844276,16.79,16.79,230.77,1.74,230.77,1.74,8.87,0.18,0,10.14,25.3,
973101,"Josh Jacobs",6300,RB,GBP,CHI,157730,,0,0,0,0,0,20.04,82.66,0.68,2.36,1.76,14.4,0.1,17.1,2.71,,0,0,SAT,944416,63616,45,973101,17.01,16.13,97.06,0.78,82.66,0.68,97.06,0.78,0,9.06,28.42,
4799359,"Emanuel Wilson",5300,RB,GBP,CHI,157730,,0,0,0,0,0,3.17,13.66,0.11,1.02,0.82,5.22,0.04,3.59,0.68,18.84,0.67,0.29%,SAT,1447759,265720,46,4799359,3.58,3.17,18.88,0.15,13.66,0.11,18.88,0.15,0,0.81,9.87,1.2,
4744672,"Chris Brooks",4300,RB,GBP,CHI,157730,,0,0,0,0,0,0.11,0.52,0,0.88,0.64,4.51,0.04,1.38,0.32,4.9,0.05,0.01%,SAT,1127065,52186,47,4744672,1.38,1.06,5.03,0.04,0.52,0,5.03,0.04,0,0,2.76,0.22,
3491515,"Christian Watson",4900,WR,GBP,CHI,157730,,0,0,0,0,0,0.88,5.04,0.02,6.85,4.07,59.66,0.38,13.28,2.71,0.46,0,0.00%,SAT,1067918,54757,48,3491515,13.25,11.21,64.7,0.4,5.04,0.02,64.7,0.4,0,6.73,24.21,0,
3491516,"Romeo Doubs",4400,WR,GBP,CHI,157730,,0,0,0,0,0,0,0,0,4.03,2.56,30.35,0.23,6.98,1.59,0.88,0.02,0.01%,SAT,1122653,54634,49,3491516,6.97,5.69,30.35,0.23,0,0,30.35,0.23,0,2.52,14.69,0.04,
4687753,"Jayden Reed",4000,WR,GBP,CHI,157730,,0,0,0,0,0,0.64,3.66,0.01,4.99,3.41,42.45,0.28,9.88,2.47,1.1,0.02,0.00%,SAT,1123398,56280,50,4687753,9.86,8.15,46.11,0.29,3.66,0.01,46.11,0.29,0,4.39,18.64,0.02,
4687750,"Dontayvion Wicks",3500,WR,GBP,CHI,157730,Q,0,0,0,0,0,0,0,0,2.4,1.46,16.97,0.13,3.93,1.12,,0,0,SAT,1172428,116819,51,4687750,3.92,3.19,16.97,0.13,0,0,16.97,0.13,0,0.02,10.76,
8217102,"Matthew Golden",3700,WR,GBP,CHI,157730,,0,0,0,0,0,0.04,0.19,0,1.83,1.24,14.7,0.1,3.32,0.9,36.86,2.5,3.86%,SAT,1379267,232717,52,8217102,3.31,2.69,14.89,0.1,0.19,0,14.89,0.1,0,0,9.13,5.74,
4687754,"Luke Musgrave",2600,TE,GBP,CHI,157730,,0,0,0,0,0,0,0,0,2.59,1.84,17.91,0.13,4.4,1.69,8.4,0.1,0.04%,SAT,1179790,131320,53,4687754,4.38,3.46,17.91,0.13,0,0,17.91,0.13,0,0.34,11.24,0.6,
4688224,"Josh Whyle",2500,TE,GBP,CHI,157730,,0,0,0,0,0,0,0,0,2.52,1.73,15.55,0.12,3.99,1.6,14.16,0.28,0.12%,SAT,1107037,45261,54,4688224,3.98,3.11,15.55,0.12,0,0,15.55,0.12,0,0.11,10.73,1.06,
8409631,"Drake Dabney",2500,TE,GBP,CHI,157730,,0,0,0,0,0,0,0,0,0.02,0.01,0.12,0,0.02,0.01,3.28,0.02,0.01%,SAT,1228551,142263,55,8409631,0.03,0.02,0.12,0,0,0,0.12,0,0,0,0.04,0.06,
18228,"Brandon McManus",,K,GBP,CHI,157730,,0,0,0,0,0,0,0,0,0,0,0,0,7.53,21,,0,0.00%,SAT,513098,5150,56,18228,7.53,7.53,0,0,0,0,0,0,6.73,2.94,13.65,,
18419,"Chicago Bears",2500,DST,CHI,GBP,157730,,0,0,0,0,0,0,0,0,0,0,0,0,5.53,2.21,35.24,2.54,2.56%,SAT,326,8468,57,18419,5.53,5.53,0,0,0,0,0,0,0,0.92,11.79,5.64,
4687775,"C.J. Stroud",5200,QB,HOU,PIT,157734,,32.33,20.55,229.68,1.47,0.53,3.14,8.2,0.1,0,0,0,0,16.29,3.13,48.84,3.37,4.98%,MAIN,1214084,134990,58,4687775,16.26,16.26,237.88,1.57,237.88,1.57,8.2,0.1,0,10.05,24.39,5.76,
36919,"Dare Ogunbowale",,RB,HOU,PIT,157734,,0,0,0,0,0,0.57,1.59,0.02,0.25,0.17,1.36,0.01,0.64,21,0.76,0,0.00%,MAIN,703015,33261,59,36919,0.64,0.55,2.95,0.03,1.59,0.02,2.95,0.03,0,0,1.28,0.02,
328152,"Nick Chubb",4800,RB,HOU,PIT,157734,,0,0,0,0,0,5.54,23.22,0.16,0.7,0.51,3.87,0.03,4.34,0.9,,0,0,MAIN,822857,69339,60,328152,4.33,4.07,27.09,0.19,23.22,0.16,27.09,0.19,0,1.56,11.74,
8228596,"Woody Marks",5600,RB,HOU,PIT,157734,,0,0,0,0,0,15.56,48.25,0.44,3.45,2.25,18.6,0.14,12.36,2.21,30.62,3.46,4.32%,MAIN,1231652,140070,61,8228596,12.26,11.13,66.85,0.58,48.25,0.44,66.85,0.58,0,5.92,21.67,4.28,
6228029,"Jawhar Jordan",4000,RB,HOU,PIT,157734,Q,0,0,0,0,0,1.11,4.31,0.03,0.25,0.18,1.28,0.01,0.97,0.24,10.68,0.13,0.03%,MAIN,1164137,126130,62,6228029,0.97,0.88,5.59,0.04,4.31,0.03,5.59,0.04,0,0,2.67,0.66,
328952,"Christian Kirk",3000,WR,HOU,PIT,157734,,0,0,0,0,0,0.11,0.38,0,3.85,2.55,30.02,0.19,6.75,2.25,24.52,1.07,1.15%,MAIN,865801,40550,63,328952,6.75,5.47,30.4,0.19,0.38,0,30.4,0.19,0,2.52,14.44,2.18,
2861874,"Nico Collins",7200,WR,HOU,PIT,157734,,0,0,0,0,0,0,0,0,8.79,5.61,74.13,0.43,16.36,2.27,,0,0,MAIN,1074698,55094,64,2861874,16.33,13.52,74.13,0.43,0,0,74.13,0.43,0,9.11,28.65,
4687773,"Xavier Hutchinson",3000,WR,HOU,PIT,157734,,0,0,0,0,0,0.87,4.4,0.01,2.32,1.38,14.46,0.11,3.97,1.32,33.28,1.86,2.43%,MAIN,1213636,144616,65,4687773,3.96,3.27,18.86,0.12,4.4,0.01,18.86,0.12,0,0.55,10.35,2.74,
8223113,"Jaylin Noel",3400,WR,HOU,PIT,157734,,0,0,0,0,0,0.22,0.38,0,0.88,0.65,6.93,0.04,1.62,0.48,44.18,4.01,3.28%,MAIN,1286370,170855,66,8223113,1.62,1.29,7.31,0.04,0.38,0,7.31,0.04,0,0,3.24,8.96,
8223114,"Jayden Higgins",4100,WR,HOU,PIT,157734,,0,0,0,0,0,0,0,0,4.62,2.85,33.37,0.22,7.53,1.84,37.1,6.44,8.57%,MAIN,1274492,176220,67,8223114,7.52,6.09,33.37,0.22,0,0,33.37,0.22,0,2.76,15.36,8.38,
328583,"Dalton Schultz",4000,TE,HOU,PIT,157734,,0,0,0,0,0,0,0,0,5.42,3.73,35.69,0.22,8.62,2.16,30.64,2.66,1.76%,MAIN,830523,40358,68,328583,8.59,6.72,35.69,0.22,0,0,35.69,0.22,0,3.45,16.6,8.8,
1844156,"Harrison Bryant",2500,TE,HOU,PIT,157734,,0,0,0,0,0,0,0,0,0.06,0.04,0.36,0,0.08,0.03,,0,0.00%,MAIN,916467,48915,69,1844156,0.08,0.06,0.36,0,0,0,0.36,0,0,0,0.16,,
6228030,"Cade Stover",2500,TE,HOU,PIT,157734,,0,0,0,0,0,0,0,0,1.74,1.21,9.57,0.07,2.57,1.03,10.98,0.14,0.05%,MAIN,1175182,134970,70,6228030,2.57,1.96,9.57,0.07,0,0,9.57,0.07,0,0,6.69,0.66,
35506,"Ka'imi Fairbairn",,K,HOU,PIT,157734,,0,0,0,0,0,0,0,0,0,0,0,0,8.33,21,,0,0.00%,MAIN,691032,25821,71,35506,8.33,8.33,0,0,0,0,0,0,7.22,3.27,14.42,,
18438,"Pittsburgh Steelers",2600,DST,PIT,HOU,157734,,0,0,0,0,0,0,0,0,0,0,0,0,6.51,2.5,,0,0.00%,MAIN,356,8487,72,18438,6.51,6.51,0,0,0,0,0,0,0,1.51,13.23,,
