PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3700,C,DET,CAR,8404230,744810,2,2,,0.164,0.3099,1.2138,0.8033,0,0,0,0,0.0252,0.0587,0.4739,0.0839,6.18,1.67,6.29,9.08,1,0,14.23,3.6,,31729,0.539,4.55,16.1,172,2075,30594,1,
31746,"Radek Faksa",2500,C,DAL,LAK,8404290,659857,4,,,0.0674,0.1023,0.687,0.689,0,0,0,0,0,0,0.1697,0,3.28,1.31,4.46,6.32,2,0,8.99,0.1,,31746,1.125,2.75,11.3,181,1954,30523,0,
17211,"Marcus Foligno",2700,W,MIN,NJD,8404270,522049,3,,,0.1488,0.1659,0.9877,0.6801,0,0,0,0,0,0,0.3147,0,4.75,1.76,5.16,7.33,3,0,11.35,0.6,,17211,2.844,4.65,13,178,1938,30272,1,
893763,"Will Borgen",2600,D,NYR,SEA,8404220,878229,2,,,0.0519,0.2005,1.1084,1.2941,0,0,0,0,0,0,0.2524,0,5.4,2.08,5.06,7.2,4,0.16,11.88,0.7,,893763,1.917,4.47,18.2,157,2059,83676,1,
37698,"Alex DeBrincat",7300,W,DET,CAR,8404230,920337,2,1,,0.4122,0.4256,2.7301,0.5102,0,0,0,0,0.1263,0.1539,0.8378,0.2802,11.23,1.54,8.92,12.61,5,1.99,22.65,2.3,,37698,0.642,7.88,17.3,172,2075,37837,1,
1279401,"Rodrigo Abols",2500,C,PHI,TBL,8404250,920579,4,,,0.1181,0.1844,1.121,0.5747,0,0,0,0,0,0,0.3025,0,4.61,1.84,5.18,7.34,6,0,11.24,0.3,,1279401,1.194,3.74,11.4,158,2229,92052,1,
2075138,"Nico Sturm",2500,C,MIN,NJD,8404270,1163937,3,,,0.129,0.1506,1.1204,0.5693,0,0,0,0,0,0,0.2796,0,4.52,1.81,5.02,7.07,7,0,10.95,0.7,,2075138,1.41,3.77,13.3,178,1938,87741,1,
5274308,"Max Crozier",2600,D,TBL,PHI,8404250,1172319,3,,,0.045,0.2003,1.2115,1.0453,0,0,0,0,0,0,0.2453,0,5.02,1.93,5.05,7.17,8,0,11.48,0.8,,5274308,1.338,4,16.1,167,2218,262433,0,
16700,"Rasmus Ristolainen",3600,D,PHI,TBL,8404250,741411,2,1,,0.0837,0.3045,1.7746,1.893,0,0,0,0,0.029,0.0647,0.3882,0.0937,8.41,2.34,6.25,8.86,9,1.94,16.41,6.9,,16700,1.974,6.42,23,158,2229,31067,1,
35939,"Jonny Brodzinski",2500,W,NYR,SEA,8404220,744965,4,,,0.1339,0.1668,1.2684,0.3626,0,0,0,0,0,0,0.3007,0,4.54,1.82,5.2,7.35,10,0,11.2,0.6,,35939,0.598,3.4,10.4,157,2059,31397,1,
