PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
18501,"Shea Theodore",4900,D,VGK,ANA,8405780,741466,1,2,,0.1187,0.4067,1.9657,1.6337,0,0,0,0,0.0172,0.0649,0.5254,0.0821,9.08,1.85,6.53,9.32,1,2.31,17.44,13,,18501,0.391,6.17,22.3,185,180961,30663,0,
16760,"Hampus Lindholm",3500,D,BOS,TBL,8405870,659813,3,2,,0.0635,0.2708,1.3242,1.5521,0,0,0,0,0.014,0.0614,0.3343,0.0754,6.66,1.9,5.39,7.67,2,1.08,13.56,5,,16760,0.678,4.72,21.1,160,2153,31037,0,
17172,"Mark Stone",7400,W,VGK,ANA,8405780,556369,1,1,,0.4155,0.6734,2.113,0.705,0,0,0,0,0.132,0.2477,1.0889,0.3797,11.74,1.59,9.55,13.9,3,1.85,23.96,20.3,,17172,0.622,8.51,19.1,185,180961,31019,0,
1283987,"Michael Eyssimont",2500,W,BOS,TBL,8405870,920469,4,,,0.0912,0.0971,1.2746,0.2831,0,0,0,0,0,0,0.1883,0,3.7,1.48,5.05,7.07,4,0,10.16,0,,1283987,1.031,3.01,9.2,160,2153,83273,0,40
5274308,"Max Crozier",2500,D,TBL,BOS,8405870,1172319,3,,,0.0399,0.1781,1.2068,0.9905,0,0,0,0,0,0,0.218,0,4.76,1.9,4.87,6.84,5,0,10.99,1,,5274308,1.231,3.76,14.4,167,2218,262433,1,
17079,"Brian Dumoulin",2500,D,LAK,CAR,8405690,654336,3,,,0.027,0.1607,0.6626,1.4563,0,0,0,0,0,0,0.1877,0,4.58,1.83,4.78,6.79,6,0,10.7,0,,17079,0.853,3.35,17,182,2054,30426,0,40
16699,"Zemgus Girgensons",2500,W,TBL,BOS,8405870,659858,3,,,0.1265,0.1265,1.3426,0.6213,0,0,0,0,0,0,0.253,0,4.82,1.93,5.1,7.13,7,0,11.35,2,,16699,2.528,4.49,14.7,167,2218,30275,1,
5721344,"Cutter Gauthier",6800,W,ANA,VGK,8405780,1394905,3,1,,0.3845,0.4336,3.1296,0.4503,0,0,0,0,0.1016,0.1133,0.8181,0.2149,11.72,1.72,8.36,11.82,8,3.06,22.42,16,,5721344,0.918,8.19,16.4,180,1997,204709,1,
556106,"Jalen Chatfield",2700,D,CAR,LAK,8405690,893575,1,,,0.0674,0.1984,1.277,1.1026,0,0,0,0,0,0,0.2658,0,5.44,2.01,4.87,6.84,9,0.39,11.67,3.3,,556106,0.976,4.07,19.6,165,2181,37855,1,
18545,"Shayne Gostisbehere",5000,D,CAR,LAK,8405690,680770,3,1,,0.1294,0.5214,1.8959,1.0073,0,0,0,0,0.0742,0.2715,0.6508,0.3457,8.48,1.7,6.97,10.28,10,1.26,17.4,12,,18545,0.622,6.25,19.1,165,2181,30044,1,
