PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,SDK,SFD,REFID,OWNERSHIP
593704,"Stephane Da Costa",,C,FRA,SUI,,593704,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,593704,0,0,,,,,1,1.15,1.15,118,39
1447334,"Julian Junca",,G,FRA,SUI,,1447334,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1447334,0,0,,,,,1,0.58,0,119,39
1635446,"Martin Neckar",,G,FRA,SUI,,1635446,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1635446,0,0,,,,,1,0.58,0,120,39
916470,"Yohann Auvitu",,D,FRA,SUI,,916470,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,916470,0,0,,,,,1,1.15,1.15,121,39
1510685,"Aurelien Dair",,C,FRA,SUI,,1510685,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1510685,0,0,,,,,1,1.15,1.15,122,39
1166444,"Nicolas Ritz",,C,FRA,SUI,,1166444,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1166444,0,0,,,,,1,1.15,1.15,123,39
18469,"Pierre-Edouard Bellemare",,C,FRA,SUI,,829696,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,18469,0,0,,,,29826,1,1.15,1.15,124,39
1385677,"Kevin Bozon",,W,FRA,SUI,,1385677,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1385677,0,0,,,,,1,1.15,1.15,125,39
2296121,"Lukas Reichel",,C,GER,DEN,,1207613,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,2296121,0,0,,,,158662,1,1.15,1.15,126,39
1166562,"Fabio Wagner",,D,GER,DEN,,1166562,1,,,0.0375,0.1174,0.8661,0,0,0,0,0,0,0,0.1549,0,2.21,0,7.91,0,,1166562,0,1.56,,,,,1,4.45,6.3,127,39
1283476,"Moritz Seider",,D,GER,DEN,,1166563,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1283476,0,0,,,,92082,1,1.15,1.15,128,39
555780,"Dominik Kahun",,W,GER,DEN,,1096972,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,555780,0,0,,,,,1,1.15,1.15,129,39
31846,"Leon Draisaitl",,C,GER,DEN,,831068,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,31846,0,0,,,,30849,1,1.15,1.15,130,39
2298912,"JJ Peterka",,W,GER,DEN,,1207612,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,2298912,0,0,,,,158555,1,1.15,1.15,131,39
2295912,"Tim Stuetzle",,C,GER,DEN,,1207614,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,2295912,0,0,,,,158609,1,1.15,1.15,132,39
10240575,"Wojciech Stachowiak",,W,GER,DEN,,1447405,2,,,0.0966,0.1116,0.8985,0,0,0,0,0,0,0,0.2082,0,2.74,0,9.06,0,,10240575,0,1.92,,,,658740,1,4.94,6.99,133,39
1096961,"Jonas Muller",,D,GER,DEN,,1096961,2,,,0.0296,0.0927,0.6836,0,0,0,0,0,0,0,0.1223,0,1.74,0,7.36,0,,1096961,0,1.23,,,,,1,4.39,6.24,134,39
1510783,"Lukas Kalble",,D,GER,DEN,,1510783,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1510783,0,0,,,,,1,1.15,1.15,135,39
1057753,"Leon Gawanke",,D,GER,DEN,,1057753,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1057753,0,0,,,,,1,1.15,1.15,136,39
1447406,"Parker Tuomie",,W,GER,DEN,,1447406,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1447406,0,0,,,,,1,1.15,1.15,137,39
10239700,"Josh Samanski",,C,GER,DEN,,1262730,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,10239700,0,0,,,,658733,1,1.15,1.15,138,39
878356,"Frederik Tiffels",,W,GER,DEN,,878356,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,878356,0,0,,,,,1,1.15,1.15,139,39
2075138,"Nico Sturm",,C,GER,DEN,,1163937,4,,,0.1216,0.1617,1.1656,0,0,0,0,0,0,0,0.2833,0,3.62,0,10.19,0,,2075138,1.578,3.33,20,,,87741,1,5.13,7.3,140,39
18640,"Tobias Rieder",,W,GER,DEN,,610628,4,,,0.0695,0.0804,0.6472,0,0,0,0,0,0,0,0.1499,0,1.97,0,7.59,0,,18640,0,1.39,,,,,1,4.39,6.24,141,39
1364046,"Korbinian Geibel",,D,GER,DEN,,1364046,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1364046,0,0,,,,,1,1.15,1.15,142,39
1385524,"Alexander Ehl",,W,GER,DEN,,1385524,4,,,0.0695,0.0804,0.6472,0,0,0,0,0,0,0,0.1499,0,1.97,0,7.59,0,,1385524,0,1.39,,,,,1,4.39,6.24,143,39
1121640,"Justin Schutz",,W,GER,DEN,,1121640,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1121640,0,0,,,,,1,1.15,1.15,144,39
789618,"Mathias Niederberger",,G,GER,DEN,,789618,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,789618,0,0,,,,,1,0.58,0,145,39
1447404,"Maximilian Franzreb",,G,GER,DEN,,1447404,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1447404,0,0,,,,,1,0.58,0,146,39
1385992,"Kai Wissmann",,D,GER,DEN,,1385992,2,,,0.0296,0.0927,0.6836,0,0,0,0,0,0,0,0.1223,0,1.74,0,7.36,0,,1385992,0,1.23,,,,,1,4.39,6.24,147,39
1166565,"Marc Michaelis",,W,GER,DEN,,1166565,3,,,0.0826,0.0955,0.7688,0,0,0,0,0,0,0,0.1781,0,2.34,0,8.62,0,,1166565,0,1.65,,,,,1,4.91,6.96,148,39
1096964,"Moritz Muller",,D,GER,DEN,,1096964,4,,,0.0068,0.0214,0.1578,0,0,0,0,0,0,0,0.0282,0,0.4,0,5.79,0,,1096964,0,0.28,,,,,1,4.21,5.95,149,39
17059,"Philipp Grubauer",,G,GER,DEN,,555124,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,17059,0,0,,,,30350,1,0.58,0,150,39
736309,"Thomas Larkin",2900,D,ITA,SWE,,736309,1,2,,0.0292,0.1069,0.8882,0,0,0,0,0,0,0,0.1361,0,2.12,0,7.82,0,,736309,0,1.49,,,,,1,4.45,6.3,151,39,0.73
1418395,"Cristiano DiGiacinto",3600,W,ITA,SWE,,1418395,1,2,,0.1251,0.1692,1.5341,0,0,0,0,0,0,0,0.2943,0,4.28,0,11.01,0,,1418395,0,2.96,,,,,1,5.26,7.39,152,39,1.19
595856,"Dustin Gazley",4200,W,ITA,SWE,,595856,1,1,,0.1376,0.1862,1.6881,0,0,0,0,0,0,0,0.3238,0,4.74,0,11.58,0,,595856,0,3.26,,,,,1,5.34,7.46,153,39,1.13
1166678,"Alex Trivellato",2800,D,ITA,SWE,,1166678,1,,,0.0265,0.0972,0.8076,0,0,0,0,0,0,0,0.1237,0,1.93,0,7.59,0,,1166678,0,1.36,,,,,1,4.42,6.27,154,39,0.69
878287,"Matthew Bradley",3500,C,ITA,SWE,,878287,1,1,,0.1376,0.1862,1.6881,0,0,0,0,0,0,0,0.3238,0,4.74,0,11.58,0,,878287,0,3.26,,,,,1,5.34,7.46,155,39,1.35
1636177,"Mikael Frycklund",3000,C,ITA,SWE,,1636177,2,1,,0.1192,0.1614,1.4627,0,0,0,0,0,0,0,0.2806,0,4.08,0,10.81,0,,1636177,0,2.82,,,,,1,5.26,7.39,156,39,1.36
1636178,"Alessandro Segafredo",2800,W,ITA,SWE,,1636178,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1636178,0,0,,,,,1,1.15,1.15,157,39,0
1285372,"Phil Pietroniro",2700,D,ITA,SWE,,1285372,2,,,0.0265,0.0972,0.8076,0,0,0,0,0,0,0,0.1237,0,1.93,0,7.59,0,,1285372,0,1.36,,,,,1,4.42,6.27,158,39,0.71
1166679,"Luca Zanatta",3200,D,ITA,SWE,,1166679,2,,,0.0265,0.0972,0.8076,0,0,0,0,0,0,0,0.1237,0,1.93,0,7.59,0,,1166679,0,1.36,,,,,1,4.42,6.27,159,39,0.6
915724,"Alex Petan",3400,C,ITA,SWE,,915724,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,915724,0,0,,,,,1,1.15,1.15,160,39,0
1636174,"Gregory Di Tomaso",3500,D,ITA,SWE,,1636174,3,1,,0.0297,0.1088,0.9035,0,0,0,0,0,0,0,0.1385,0,2.16,0,7.86,0,,1636174,0,1.52,,,,,1,4.45,6.3,161,39,0.62
1635099,"Tommy Purdeller",4600,W,ITA,SWE,,1635099,3,2,,0.0999,0.1351,1.2251,0,0,0,0,0,0,0,0.235,0,3.39,0,9.83,0,,1635099,0,2.36,,,,,1,5.03,7.06,162,39,0.74
1285490,"Luca Frigo",2900,W,ITA,SWE,,1285490,3,1,,0.1124,0.1521,1.379,0,0,0,0,0,0,0,0.2645,0,3.83,0,10.27,0,,1285490,0,2.66,,,,,1,5.03,7.06,163,39,1.32
1285368,"Daniel Glira",2500,D,ITA,SWE,,1285368,3,,,0.0237,0.087,0.7225,0,0,0,0,0,0,0,0.1107,0,1.72,0,7.38,0,,1285368,0,1.21,,,,,1,4.42,6.27,164,39,0.69
1385945,"Daniel Mantenuto",2600,C,ITA,SWE,,1385945,3,2,,0.0999,0.1351,1.2251,0,0,0,0,0,0,0,0.235,0,3.39,0,9.83,0,,1385945,0,2.36,,,,,1,5.03,7.06,165,39,1.3
1636175,"Jason Seed",2500,D,ITA,SWE,,1636175,4,,,0.0237,0.087,0.7225,0,0,0,0,0,0,0,0.1107,0,1.72,0,7.38,0,,1636175,0,1.21,,,,,1,4.42,6.27,166,39,0.69
1636176,"Tommaso De Luca",2500,C,ITA,SWE,,1636176,2,,,0.0891,0.1206,1.0933,0,0,0,0,0,0,0,0.2097,0,3.02,0,9.39,0,,1636176,0,2.11,,,,,1,4.98,7.02,167,39,1.21
1636179,"Marco Zanetti",2700,W,ITA,SWE,,1636179,4,,,0.0724,0.0979,0.8877,0,0,0,0,0,0,0,0.1703,0,2.45,0,8.15,0,,1636179,0,1.71,,,,,1,4.45,6.3,168,39,0.91
1166690,"Diego Kostner",2500,W,ITA,SWE,,1166690,4,2,,0.0824,0.1115,1.0112,0,0,0,0,0,0,0,0.1939,0,2.79,0,9.16,0,,1166690,0,1.95,,,,,1,4.98,7.02,169,39,1.12
1385947,"Dylan Di Perna",2500,D,ITA,SWE,,1385947,4,,,0.0237,0.087,0.7225,0,0,0,0,0,0,0,0.1107,0,1.72,0,7.38,0,,1385947,0,1.21,,,,,1,4.42,6.27,170,39,0.69
915728,"Nick Saracino",3300,W,ITA,SWE,,915728,2,,,0.0769,0.1041,0.9436,0,0,0,0,0,0,0,0.181,0,2.6,0,8.3,0,,915728,0,1.82,,,,,1,4.45,6.3,171,39,0.79
1166695,"Gianluca Vallini",7000,G,ITA,SWE,,1166695,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1166695,0,0,,,,,1,0.58,0,172,39,0
1166687,"Giovanni Morini",2600,W,ITA,SWE,,1166687,4,,,0.0724,0.0979,0.8877,0,0,0,0,0,0,0,0.1703,0,2.45,0,8.15,0,,1166687,0,1.71,,,,,1,4.45,6.3,173,39,0.94
1285378,"Damian Clara",7000,G,ITA,SWE,,1285378,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1285378,0,0,,,,,1,0.58,0,174,39,0
1285489,"Davide Fadani",7000,G,ITA,SWE,,1285489,,,C,0,0,0,0,0.125,36,4.4438,0.0088,0,0,0,0,14.68,2.65,29.54,0,,1285489,0,9.02,,,,,1,11.61,13.81,175,39,2.1
16699,"Zemgus Girgensons",,W,LAT,USA,,659858,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,16699,0,0,,,,30275,1,1.15,1.15,176,39
5273642,"Sandis Vilmanis",,W,LAT,USA,,1395120,1,,,0.162,0.2062,1.4454,0,0,0,0,0,0,0,0.3682,0,4.65,0,12.19,0,,5273642,1.904,4.19,37.9,,,231612,1,5.89,8.35,177,39
1345115,"Eduards Tralmaks",,W,LAT,USA,,1345115,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1345115,0,0,,,,,1,1.15,1.15,178,39
5273644,"Uvis Balinskis",,D,LAT,USA,,906398,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,5273644,0,0,,,,263498,1,1.15,1.15,179,39
97295,"Rudolfs Balcers",,W,LAT,USA,,878308,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,97295,0,0,,,,39342,1,1.15,1.15,180,39
35769,"Teddy Blueger",,C,LAT,USA,,660801,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,35769,0,0,,,,32497,1,1.15,1.15,181,39
1091873,"Rihards Bukarts",,W,LAT,USA,,1091873,2,,,0.0982,0.1135,0.9141,0,0,0,0,0,0,0,0.2117,0,2.79,0,9.11,0,,1091873,0,1.96,,,,,1,4.94,6.99,182,39
1166708,"Janis Jaks",,D,LAT,USA,,1166708,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1166708,0,0,,,,,1,1.15,1.15,183,39
386972,"Kaspars Daugavins",,W,LAT,USA,,386972,3,,,0.0842,0.0973,0.7832,0,0,0,0,0,0,0,0.1815,0,2.38,0,8.66,0,,386972,0,1.68,,,,,1,4.91,6.96,184,39
1395075,"Dans Locmelis",,C,LAT,USA,,1395075,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1395075,0,0,,,,,1,1.15,1.15,185,39
1238977,"Renars Krastenbergs",,W,LAT,USA,,1238977,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1238977,0,0,,,,,1,1.15,1.15,186,39
1136899,"Roberts Mamcics",,D,LAT,USA,,1136899,3,,,0.0251,0.0785,0.5794,0,0,0,0,0,0,0,0.1036,0,1.48,0,6.89,0,,1136899,0,1.04,,,,,1,4.23,5.97,187,39
1634825,"Alberts Smits",,D,LAT,USA,,1634825,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1634825,0,0,,,,,1,1.15,1.15,188,39
1403693,"Anri Ravinskis",,W,LAT,USA,,1403693,4,,,0.0673,0.0778,0.6265,0,0,0,0,0,0,0,0.1451,0,1.9,0,7.31,0,,1403693,0,1.34,,,,,1,4.23,5.97,189,39
878189,"Martins Dzierkals",,W,LAT,USA,,878189,4,,,0.0673,0.0778,0.6265,0,0,0,0,0,0,0,0.1451,0,1.9,0,7.31,0,,878189,0,1.34,,,,,1,4.23,5.97,190,39
1072015,"Oskars Batna",,C,LAT,USA,,1072015,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1072015,0,0,,,,,1,1.15,1.15,191,39
812950,"Ralfs Freibergs",,D,LAT,USA,,812950,4,,,0.0068,0.0214,0.1576,0,0,0,0,0,0,0,0.0282,0,0.4,0,5.79,0,,812950,0,0.28,,,,,1,4.21,5.95,192,39
1345197,"Haralds Egle",,W,LAT,USA,,1345197,5,,,0.017,0.0197,0.1583,0,0,0,0,0,0,0,0.0367,0,0.48,0,5.87,0,,1345197,0,0.34,,,,,1,4.21,5.95,193,39
744931,"Kristers Gudlevskis",,G,LAT,USA,,744931,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,744931,0,0,,,,,1,0.58,0,194,39
1279401,"Rodrigo Abols",,C,LAT,USA,,920579,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1279401,0,0,10.3,,,92052,1,1.15,1.15,195,39
1279875,"Arturs Silovs",,G,LAT,USA,,1159794,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1279875,0,0,,,,91905,1,0.58,0,196,39
1139856,"Kristians Rubins",,D,LAT,USA,,1139856,1,,,0.0347,0.1085,0.8001,0,0,0,0,0,0,0,0.1432,0,2.04,0,7.7,0,,1139856,0,1.44,,,,,1,4.42,6.27,197,39
880868,"Elvis Merzlikins",,G,LAT,USA,,831382,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,880868,0,0,,,,87660,1,0.58,0,198,39
906205,"Roberts Bukarts",,W,LAT,USA,,906205,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,906205,0,0,,,,,1,1.15,1.15,199,39
905843,"Oskars Cibulskis",,D,LAT,USA,,905843,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,905843,0,0,,,,,1,1.15,1.15,200,39
907606,"Kristaps Roberts Zile",,D,LAT,USA,,907606,2,,,0.0307,0.0961,0.709,0,0,0,0,0,0,0,0.1268,0,1.81,0,7.43,0,,907606,0,1.28,,,,,1,4.39,6.24,201,39
1385719,"Andrea Glauser",,D,SUI,FRA,,1385719,1,,,0.0232,0.0792,0.7197,0,0,0,0,0,0,0,0.1024,0,1.68,0,7.15,2,,1385719,0,1.18,,,,,1,4.27,6,202,
37639,"Nico Hischier",,C,SUI,FRA,,1057099,1,1,,0.2238,0.3161,2.2939,0,0,0,0,0,0.0674,0.1033,0.5399,0.1707,7.23,0.09,16.05,11.67,,37639,0.797,5.38,32.4,,,37901,1,6.89,9.8,203,
920580,"Calvin Thurkauf",,C,SUI,FRA,,920580,1,,,0.0752,0.0946,0.9389,0,0,0,0,0,0,0,0.1698,0,2.53,0,8.23,0,,920580,0,1.77,,,,,1,4.45,6.3,204,39
18784,"Kevin Fiala",,W,SUI,FRA,,831076,1,1,,0.2092,0.3237,2.3767,0,0,0,0,0,0.0672,0.1648,0.5329,0.232,7.3,0.05,16.26,12,,18784,0.879,5.48,31.1,,,29972,1,7,9.89,205,
14362,"Roman Josi",,D,SUI,FRA,,547488,1,1,,0.1098,0.3586,2.2961,0,0,0,0,0,0.0582,0.1844,0.4684,0.2426,6.46,0.22,14.17,15.33,,14362,0.764,4.89,39.7,,,29957,1,6.02,8.59,206,
,1,,D,SUI,FRA,,872725,2,2,,0.0219,0.0747,0.6794,0,0,0,0,0,0,0,0.0966,0,1.58,,,0,,,,,,,,,,,,207,39,"Dean Kukan"
415039,"Philipp Kurashev",,W,SUI,FRA,,1121590,2,2,,0.0969,0.1824,1.1813,0,0,0,0,0,0.0151,0.0333,0.2793,0.0484,3.54,0,10.17,9.67,,415039,0.718,2.88,24,,,75487,1,5.18,7.34,208,
2579014,"Pius Suter",,W,SUI,FRA,,1078254,2,,,0.1168,0.1349,1.2637,0,0,0,0,0,0,0,0.2517,0,3.6,0,10.04,5.33,,2579014,0.807,2.91,27.4,,,83293,1,5.03,7.06,209,
18983,"Timo Meier",,W,SUI,FRA,,878040,2,1,,0.2094,0.2243,2.5813,0,0,0,0,0,0.0658,0.0855,0.4337,0.1513,7.17,0.27,15.69,17.33,,18983,1.649,5.64,31.2,,,30999,1,6.66,9.27,210,
35820,"Jonas Siegenthaler",,D,SUI,FRA,,878178,2,,,0.0204,0.1283,0.8028,0,0,0,0,0,0,0,0.1487,0,2.02,0,7.68,0.33,,35820,1.456,2.17,32.8,,,30881,1,4.42,6.27,211,
17276,"Nino Niederreiter",,W,SUI,FRA,,550755,3,2,,0.1336,0.1399,1.4474,0,0,0,0,0,0.0223,0.0335,0.2735,0.0558,4.07,0,10.61,1.33,,17276,1.547,3.61,22.9,,,30295,1,5.11,7.12,212,
4200013,"J.J. Moser",,D,SUI,FRA,,1167037,3,,,0.0361,0.1446,0.8612,0,0,0,0,0,0,0,0.1807,0,2.36,0,8.06,1,,4200013,0.795,2.05,37.2,,,165063,1,4.45,6.3,213,
1120751,"Michael Fora",,D,SUI,FRA,,1120751,3,,,0.0161,0.0549,0.4995,0,0,0,0,0,0,0,0.071,0,1.16,0,6.55,0.67,,1120751,0,0.82,,,,,1,4.21,5.95,214,
35814,"Denis Malgin",,W,SUI,FRA,,878243,3,1,,0.0855,0.1076,1.068,0,0,0,0,0,0,0,0.1931,0,2.88,0,9.25,1,,35814,0,2.01,,,,31486,1,4.98,7.02,215,
742112,"Sven Andrighetto",,W,SUI,FRA,,742112,3,2,,0.0751,0.0946,0.9384,0,0,0,0,0,0,0,0.1697,0,2.53,0,8.23,0,,742112,0,1.77,,,,,1,4.45,6.3,216,39
920439,"Damien Riat",,W,SUI,FRA,,920439,4,2,,0.0487,0.0613,0.6084,0,0,0,0,0,0,0,0.11,0,1.64,0,7.05,0,,920439,0,1.15,,,,,1,4.23,5.97,217,39
681518,"Christoph Bertschy",,C,SUI,FRA,,681518,4,2,,0.0624,0.0786,0.7798,0,0,0,0,0,0,0,0.141,0,2.1,0,7.57,0,,681518,0,1.47,,,,,1,4.27,6,218,39
870183,"Christian Marti",,D,SUI,FRA,,870183,4,,,0.0056,0.019,0.1731,0,0,0,0,0,0,0,0.0246,0,0.4,0,5.79,0,,870183,0,0.28,,,,,1,4.21,5.95,219,39
1510905,"Ken Jager",,C,SUI,FRA,,1510905,4,,,0.0468,0.0589,0.5842,0,0,0,0,0,0,0,0.1057,0,1.57,0,6.98,2,,1510905,0,1.1,,,,,1,4.23,5.97,220,
1207664,"Sandro Schmid",,C,SUI,FRA,,1207664,5,,,0.013,0.0163,0.162,0,0,0,0,0,0,0,0.0293,0,0.43,0,5.82,0,,1207664,0,0.31,,,,,1,4.21,5.95,221,39
732732,"Reto Berra",,G,SUI,FRA,,732732,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,732732,0,0,,,,,1,0.58,0,222,39
1207586,"Simon Knak",,W,SUI,FRA,,1207586,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1207586,0,0,,,,,1,1.15,1.15,223,39
1097648,"Leonardo Genoni",,G,SUI,FRA,,1097648,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1097648,0,0,,,,,1,0.58,0,224,39
414519,"Akira Schmid",,G,SUI,FRA,,1121606,,,B,0,0,0,0,0.1905,36,4.2574,0.0117,0,0,0,0,15.45,3.39,30.35,36,,414519,0,9.97,,,,75421,1,11.64,13.89,225,
415068,"Tim Berni",,D,SUI,FRA,,1121629,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,415068,0.344,0.17,,,,75494,1,1.15,1.15,226,39
4200359,"Juraj Slafkovsky",5900,W,SVK,FIN,,1264222,1,1,,0.616,0.9242,3.9687,0,0,0,0,0,0.1971,0.277,1.5402,0.4741,17.64,5.74,32.35,0,,4200359,2.284,12.74,48.8,,,204713,1,11.49,16.48,227,39,2.99
4721423,"Simon Nemec",3400,D,SVK,FIN,,1264202,1,1,,0.2545,0.785,3.4488,0,0,0,0,0,0.1188,0.3701,1.0395,0.4889,12.34,3.58,23.17,0,,4721423,0.672,8.7,41.2,,,204716,1,8.46,12.22,228,39,3.63
414966,"Martin Fehervary",4000,D,SVK,FIN,,1121502,1,,,0.1612,0.5801,2.3966,0,0,0,0,0,0,0,0.7413,0,8.4,0.7,17.91,0,,414966,2.199,6.78,38,,,75410,1,7.43,10.82,229,39,2.1
555980,"Adam Ruzicka",3100,C,SVK,FIN,,1057219,1,2,,0.3518,0.4323,3.0725,0,0,0,0,0,0.0505,0.0852,0.7841,0.1357,10.52,1.87,21.21,0,,555980,1.125,7.54,,,,83368,1,8.35,11.8,230,39,3.39
14239,"Tomas Tatar",3700,W,SVK,FIN,,522267,1,1,,0.4328,0.6708,3.076,0,0,0,0,0,0.1224,0.241,1.1036,0.3634,12.59,2.55,24.99,0,,14239,1.223,9.15,,,,30813,1,9.69,14,231,39,3.4
610858,"Martin Gernat",2600,D,SVK,FIN,,610858,2,2,,0.0781,0.2393,1.5407,0,0,0,0,0,0,0,0.3174,0,4.25,0,10.62,0,,610858,0,2.97,,,,,1,4.98,7.08,232,39,1.63
1058191,"Libor Hudacek",2600,W,SVK,FIN,,1058191,2,1,,0.2557,0.2894,2.0341,0,0,0,0,0,0,0,0.5451,0,6.91,0,15.47,0,,1058191,0,4.73,,,,,1,6.69,9.45,233,39,2.66
1137267,"Adam Liska",2700,W,SVK,FIN,,1137267,2,,,0.2028,0.2295,1.6129,0,0,0,0,0,0,0,0.4323,0,5.4,0,13.57,0,,1137267,0,3.75,,,,,1,6.38,9.03,234,39,2
4900970,"Dalibor Dvorsky",3800,C,SVK,FIN,,1364159,2,1,,0.3765,0.4946,2.6521,0,0,0,0,0,0.1319,0.225,0.8711,0.3569,10.25,1.49,21.08,0,,4900970,1.436,7.79,43.9,,,260559,1,8.46,12.13,235,39,2.7
35941,"Erik Cernak",3800,D,SVK,FIN,,878164,2,,,0.0874,0.4811,1.9834,0,0,0,0,0,0,0,0.5685,0,6.45,0,14.9,0,,35941,2.257,5.56,31.5,,,40248,1,6.6,9.61,236,39,1.7
612967,"Peter Ceresnak",2700,D,SVK,FIN,,612967,3,2,,0.0622,0.1906,1.2273,0,0,0,0,0,0,0,0.2528,0,3.36,0,9.4,0,,612967,0,2.36,,,,,1,4.72,6.68,237,39,1.24
4579470,"Milos Kelemen",2900,W,SVK,FIN,,1156057,3,,,0.2451,0.2345,2.3426,0,0,0,0,0,0,0,0.4796,0,7.08,0.18,15.6,0,,4579470,1.301,5.4,,,,247071,1,6.66,9.27,238,39,2.44
415196,"Martin Pospisil",4200,C,SVK,FIN,,1121575,3,2,,0.2797,0.5953,3.5868,0,0,0,0,0,0.0415,0.0995,0.875,0.141,11.8,2.99,22.68,0,,415196,4.126,9.78,33.5,,,75454,1,8.5,12.13,239,39,2.81
5277877,"Pavol Regenda",4800,W,SVK,FIN,,1372633,3,2,,0.5943,0.541,4.0459,0,0,0,0,0,0.0914,0.1004,1.1353,0.1918,15.39,4.11,29.33,0,,5277877,1.932,10.84,35.9,,,246353,1,10.89,15.4,240,39,3.21
,1,2500,D,SVK,FIN,,554493,3,,,0.0626,0.1917,1.2342,0,0,0,0,0,0,0,0.2543,0,3.37,,,0,,,,,,,,,,,,241,39,"Martin Marincin",1.35
1207574,"Oliver Okuliar",3200,W,SVK,FIN,,1207574,4,,,0.1634,0.1849,1.2997,0,0,0,0,0,0,0,0.3483,0,4.31,0,11.57,0,,1207574,0,3.02,,,,,1,5.67,8.02,242,39,1.35
969180,"Matus Sukel",2700,C,SVK,FIN,,969180,4,,,0.1634,0.1849,1.2997,0,0,0,0,0,0,0,0.3483,0,4.31,0,11.57,0,,969180,0,3.02,,,,,1,5.67,8.02,243,39,1.6
1139837,"Michal Ivan",2500,D,SVK,FIN,,1139837,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1139837,0,0,,,,,1,1.15,1.15,244,39,0
