PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
18899,"Kristaps Porzingis",6000,PF/C,ATL,TOR,157508,877869,-,20,14.47,4.23,1.89,1.55,0.63,0.29,0.88,16.36,18.7,20.59,1.17,6.12,6.07,2.95,4.09,4.69,3.91,10.16,4.5,25.26,25.26,25.4,4.23,0.64%,135,129,MON,12577,1,18899,18.32,33.1,1.71,1.71,3.81,18.36,22.38,25.4,28.42,33.2,35.21,45.27,
37814,"Luke Kennard",3500,PG/SG,ATL,TOR,157508,887661,-,20,6.97,2.02,1.64,1.48,0.67,0.82,0.02,8.61,8.99,10.63,0.84,3.66,1.82,0.91,3.36,0.79,0.71,5.18,2.39,13.7,13.7,14.04,4.01,1.06%,135,129,MON,38279,2,37814,8.43,20.43,0.71,0.71,2.31,8.42,11.49,14.04,16.59,20.42,21.95,29.61,
1115445,"Nickeil Alexander-Walker",6900,SG/SF,ATL,TOR,157508,1067668,-,34.5,19.97,3.55,3.27,2.59,2.81,0.97,0.88,23.24,23.52,26.79,1.85,6.82,10.45,4.6,6.68,3.6,3,17.13,7.19,31.88,31.88,32.91,4.77,10.14%,135,129,MON,69666,4,1115445,24.25,42.11,9.07,9.07,9.72,24.12,29.14,32.91,36.68,42.21,44.47,55.77,
2439277,"Onyeka Okongwu",7200,C,ATL,TOR,157508,1185367,,30.5,14.13,7.64,2.99,1.15,2.03,0.93,1.06,17.12,21.77,24.76,1.99,10.63,7.72,4.02,3.28,3.44,2.62,11,5.17,31.72,31.72,31.97,4.44,1.96%,135,129,MON,91845,5,2439277,24.28,40.5,1.53,1.53,4.18,23.98,28.47,31.97,35.47,40.25,42.96,51.95,
2439347,"Vit Krejci",4300,SG/SF,ATL,TOR,157508,1257428,,25,9.81,2.49,1.24,2.39,1.06,0.74,0.25,11.05,12.3,13.54,0.99,3.73,1.99,0.99,5.35,0.92,0.68,7.34,3.38,16.57,16.57,17.43,4.05,0.41%,135,129,MON,161284,6,2439347,11.07,25.26,1.14,1.14,3.82,10.77,14.35,17.43,20.25,25.12,27.17,35.37,
3005263,"Jalen Johnson",10000,PF,ATL,TOR,157508,1230356,,36.5,23.63,10.1,8.75,1.32,3.51,1.34,0.73,32.38,33.73,42.48,2.07,18.85,15.09,7.69,3.77,5.54,4.29,18.86,9.01,51.58,51.58,53.8,5.38,44.12%,135,129,MON,165214,7,3005263,43.37,65.05,38.32,38.32,28.37,43.29,49.3,53.8,58.3,65.06,67.81,79.58,
3587993,"Dyson Daniels",6800,PG/SG,ATL,TOR,157508,1357745,,34.5,12.48,5.91,5.91,0.54,2.23,2.21,0.88,18.39,18.39,24.3,3.09,11.82,9.65,4.81,2,2.04,1.24,11.65,5.35,35.48,35.48,34.22,5.03,10.61%,135,129,MON,195261,9,3587993,26.42,43.14,11.25,11.25,12.1,26.38,30.7,34.22,37.74,43.03,45.29,55.86,
4388493,"Keaton Wallace",3300,PG,ATL,TOR,157508,1063166,,2,0.43,0.28,0.37,0.07,0.08,0.07,0.02,0.8,0.71,1.08,0.09,0.65,0.17,0.07,0.2,0.09,0.07,0.37,0.14,1.51,1.51,1.51,0.46,0.04%,135,129,MON,245561,10,4388493,0.5,3.05,0,0,0,0,0,1.51,1.81,3.93,4.23,7.86,
4878163,"Mouhamed Gueye",3600,PF/C,ATL,TOR,157508,1325101,,3.5,0.99,0.74,0.16,0.09,0.13,0.09,0.11,1.15,1.73,1.89,0.2,0.9,0.57,0.27,0.25,0.23,0.18,0.82,0.36,2.59,2.59,2.54,0.71,0.04%,135,129,MON,180180,11,4878163,0.67,5.38,0,0,0,0,1.59,2.54,4.13,6.03,6.99,11.75,
6412725,"Zaccharie Risacher",4500,SF,ATL,TOR,157508,1432544,,25.5,9.96,3.78,1.33,1.4,0.99,1.04,0.53,11.29,13.74,15.07,1.57,5.11,5.06,2.26,4.13,1.81,1.25,9.19,3.66,20.21,20.21,20.03,4.45,2.89%,135,129,MON,368366,13,6412725,13.57,27.22,2.08,2.08,5.4,13.44,17.24,20.03,22.82,27.13,29.16,37.02,
