PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",3600,C,DET,TOR,8403140,744810,2,2,,0.1815,0.3677,1.5002,0.5826,0,0,0,0,0.0251,0.0629,0.5492,0.088,6.73,1.87,6.58,9.55,1,0,15.15,0,,31729,0.539,4.96,17,172,2075,30594,1
37698,"Alex DeBrincat",7900,W,DET,TOR,8403140,920337,2,1,,0.532,0.5568,3.506,0.4003,0,0,0,0,0.1507,0.1881,1.0888,0.3388,14.45,1.83,10.14,14.42,2,3.94,27.43,0,,37698,0.683,9.84,18.2,172,2075,37837,1
1279401,"Rodrigo Abols",2500,C,PHI,SEA,8403110,920579,4,,,0.1098,0.1502,1.0369,0.4901,0,0,0,0,0,0,0.26,0,4.09,1.64,5.01,7.05,3,0,10.5,0,,1279401,1.119,3.35,10.4,158,2229,92052,0
5274308,"Max Crozier",2600,D,TBL,MTL,8403040,1172319,2,,,0.0551,0.2256,1.5516,1.0637,0,0,0,0,0,0,0.2807,0,5.82,2.24,5.12,7.23,4,0.52,12.37,0,,5274308,1.528,4.61,17.9,167,2218,262433,1
14246,"Casey Cizikas",2500,C,NYI,CBJ,8403050,521884,4,,,0.0933,0.1095,0.8737,0.7408,0,0,0,0,0,0,0.2028,0,3.92,1.57,5.01,7.06,5,0,10.33,0,,14246,1.793,3.51,10.9,156,2135,30928,0
16700,"Rasmus Ristolainen",2900,D,PHI,SEA,8403110,741411,3,,,0.0542,0.2096,1.3487,1.6761,0,0,0,0,0,0,0.2638,0,6.54,2.26,5.19,7.32,6,1.16,13.18,0,,16700,1.767,5.07,19.3,158,2229,31067,0
16699,"Zemgus Girgensons",2600,W,TBL,MTL,8403040,659858,3,,,0.1407,0.1295,1.4033,0.6396,0,0,0,0,0,0,0.2702,0,5.08,1.95,5.17,7.19,7,0,11.7,0,,16699,2.672,4.74,15.1,167,2218,30275,1
34585,"Mike Matheson",4000,D,MTL,TBL,8403040,659869,1,,,0.0922,0.2605,1.5495,2.133,0,0,0,0,0,0,0.3527,0,8.38,2.1,5.96,8.4,8,2.21,16.01,0,,34585,0.909,5.73,24.1,162,2017,30000,0
34514,"Phillip Danault",3300,C,MTL,TBL,8403040,600128,3,,,0.1403,0.2165,1.3028,0.6662,0,0,0,0,0,0,0.3568,0,5.41,1.64,5.41,7.7,9,0,12.33,0,,34514,0.903,4.13,14.9,162,2017,31116,0
17453,"Jake McCabe",3500,D,TOR,DET,8403140,660793,2,,,0.0471,0.2704,0.9057,2.1524,0,0,0,0,0,0,0.3175,0,7.07,2.02,5.41,7.72,10,1.47,13.99,0,,17453,2.075,5.46,21.4,164,2146,30280,0
2578776,"Justin Brazeau",3100,W,PIT,CHI,8403030,956418,2,2,,0.2329,0.2647,1.6418,0.466,0,0,0,0,0.0347,0.0501,0.4976,0.0848,6.69,2.16,6.55,9.34,11,0,15.07,0,,2578776,1.866,5.54,13.3,159,1927,82518,0
31735,"Bo Horvat",7300,C,NYI,CBJ,8403050,741412,1,1,,0.4093,0.3697,3.0088,0.5509,0,0,0,0,0.1075,0.1112,0.779,0.2187,11.51,1.58,8.92,12.61,12,2.27,22.93,0,,31735,0.93,8.07,20,156,2135,31049,0
18681,"Ryan Pulock",3600,D,NYI,CBJ,8403050,741446,1,,,0.0588,0.2577,1.3909,2.2243,0,0,0,0,0,0,0.3165,0,8.04,2.23,5.49,7.78,13,2.35,15.07,0,,18681,1.448,5.72,22.1,156,2135,30776,0
34611,"Anthony Mantha",4000,W,PIT,CHI,8403030,741457,2,1,,0.2931,0.3727,2.1315,0.4235,0,0,0,0,0.0824,0.126,0.6658,0.2084,8.58,2.15,7.61,10.89,14,0.7,18.32,0,,34611,0.983,6.4,16.3,159,1927,30621,0
34598,"Noel Acciari",2500,W,PIT,CHI,8403030,873205,4,,,0.112,0.1188,0.9988,0.8028,0,0,0,0,0,0,0.2308,0,4.42,1.77,5.04,7.09,15,0,10.87,0,,34598,1.884,3.89,12.8,159,1927,31008,0
34834,"Jason Dickinson",2800,C,CHI,PIT,8403030,741469,1,,,0.1713,0.2015,1.3813,0.8326,0,0,0,0,0,0,0.3728,0,6.01,2.15,5.91,8.39,16,0,13.57,0,,34834,1.66,4.88,16.7,170,2205,30521,1
37986,"Dominic Toninato",2500,C,CHI,PIT,8403030,681443,4,,,0.1046,0.1207,0.8627,0.3514,0,0,0,0,0,0,0.2253,0,3.41,1.36,4.96,7.01,17,0,9.76,0,,37986,1.255,2.95,9.2,170,2205,37925,1
18468,"Kevin Hayes",2700,C,PIT,CHI,8403030,550774,4,2,,0.182,0.2266,1.7086,0.2083,0,0,0,0,0.0294,0.05,0.4086,0.0794,5.74,2.13,5.97,8.42,18,0,13.38,0,,18468,0.871,4.39,12.6,159,1927,30388,0
14155,"Jordan Eberle",4200,W,SEA,PHI,8403110,456834,1,1,,0.2757,0.3449,2.1938,0.428,0,0,0,0,0.0693,0.0967,0.6206,0.166,8.4,2,7.38,10.48,19,0.75,17.85,0,,14155,0.696,6.09,18.7,1179,182467,30312,1
37674,"Mason Marchment",3800,W,CBJ,NYI,8403050,895218,1,2,,0.2549,0.3867,2.016,0.4166,0,0,0,0,0.0261,0.0469,0.6416,0.073,8.09,2.13,7.16,10.26,20,0.67,17.25,0,,37674,1.491,6.29,17,171,2023,82868,1
2296434,"Jamie Drysdale",3200,D,PHI,SEA,8403110,1207492,2,1,,0.0713,0.3093,1.0756,1.3135,0,0,0,0,0.022,0.0823,0.3806,0.1043,6.08,1.9,5.51,7.99,21,0.37,13.13,0,,2296434,0.595,4.4,20.7,158,2229,158711,0
2298811,"Emil Andrae",2600,D,PHI,SEA,8403110,1248171,2,,,0.0414,0.208,0.9395,1.1162,0,0,0,0,0,0,0.2494,0,4.73,1.82,4.96,7.1,22,0,11.08,0,,2298811,1.153,3.71,16.8,158,2229,158533,0
14202,"Sidney Crosby",7800,C,PIT,CHI,8403030,296786,1,1,,0.4111,0.6229,2.6132,0.3667,0,0,0,0,0.1155,0.1822,1.034,0.2977,11.84,1.52,9.29,13.37,23,2.22,23.73,0,,14202,1.015,8.59,19.5,159,1927,30424,0
18503,"Jonathan Drouin",3800,W,NYI,CBJ,8403050,741406,1,1,,0.1515,0.4651,1.491,0.4443,0,0,0,0,0.0434,0.1619,0.6166,0.2053,6.74,1.77,6.46,9.51,24,0.05,15.01,0,,18503,0.511,5.06,17.8,156,2135,30507,0
2299114,"Gage Goncalves",2500,W,TBL,MTL,8403040,1248183,1,2,,0.1221,0.2413,0.9349,0.381,0,0,0,0,0.0157,0.0365,0.3634,0.0522,4.33,1.73,5.29,7.59,25,0,11.1,0,,2299114,1.224,3.65,13.1,167,2218,158693,1
18464,"Damon Severson",2900,D,CBJ,NYI,8403050,660810,2,2,,0.0824,0.3712,1.3093,1.3411,0,0,0,0,0.0147,0.0495,0.4536,0.0642,6.92,2.39,6.23,9.07,26,0.47,14.89,0,,18464,0.85,5.09,20.7,171,2023,29980,1
16678,"Brendan Smith",2500,D,CBJ,NYI,8403050,392971,3,,,0.0383,0.1521,0.842,1.1084,0,0,0,0,0,0,0.1904,0,4.32,1.73,4.61,6.47,27,0,10.22,0,,16678,1.386,3.48,14.1,171,2023,30628,1
18682,"Bryan Rust",6900,W,PIT,CHI,8403030,554539,1,1,,0.399,0.4351,2.7268,0.6583,0,0,0,0,0.0987,0.1358,0.8341,0.2345,11.39,1.65,8.94,12.62,28,2.13,22.83,0,,18682,0.829,8.05,20.3,159,1927,30873,0
34837,"Miles Wood",2700,W,CBJ,NYI,8403050,744806,4,,,0.1918,0.1939,2.0865,0.3908,0,0,0,0,0,0,0.3857,0,6.61,2.45,5.94,8.24,29,0.46,14.21,0,,34837,1.325,5.07,13.4,171,2023,31150,1
18500,"Chris Tanev",2500,D,TOR,DET,8403140,547709,2,,,0.024,0.1852,0.5913,2.1151,0,0,0,0,0,0,0.2092,0,5.88,2.35,4.99,7.01,30,0.71,12.27,0,,18500,0.631,3.91,17.7,164,2146,29877,0
14129,"Charlie Coyle",3000,C,CBJ,NYI,8403050,550778,3,2,,0.1855,0.3528,1.5274,0.6567,0,0,0,0,0.0184,0.0434,0.5383,0.0618,6.86,2.29,6.33,9.1,31,0.3,14.96,0,,14129,1.369,5.42,17.2,171,2023,30578,1
