PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
5721344,"Cutter Gauthier",6700,W,ANA,EDM,8405340,1394905,3,1,,0.4046,0.358,3.3411,0.4858,0,0,0,0,0.1127,0.0964,0.7626,0.2091,11.96,1.79,8.86,12.36,1,2.78,23.3,15,,5721344,0.88,8.23,16.4,180,1997,204709,0,
14204,"Alex Killorn",3400,W,ANA,EDM,8405340,651621,1,2,,0.2391,0.2732,1.843,0.4329,0,0,0,0,0.0304,0.0442,0.5123,0.0746,7.09,2.09,6.62,9.4,2,0.23,15.56,8,,14204,1.086,5.38,18.8,180,1997,30512,0,
34841,"Ross Johnston",2500,W,ANA,EDM,8405340,789848,4,,,0.0581,0.1278,0.6224,0.411,0,0,0,0,0,0,0.1859,0,2.77,1.11,4.42,6.28,3,0,8.43,0.1,,34841,2.738,3.26,10.9,180,1997,30771,0,
5277871,"Pavel Mintyukov",3100,D,ANA,EDM,8405340,1394908,2,2,,0.0691,0.3133,1.1863,1.4843,0,0,0,0,0.0187,0.086,0.3824,0.1047,6.58,2.12,5.55,8.02,4,0.83,13.68,4.5,,5277871,1.114,4.95,19.5,180,1997,204737,0,
37967,"Ville Husso",7000,G,ANA,EDM,8405340,831429,,,B,0,0,0,0,0.3125,27.0083,4.0363,0.0164,0,0,0,0,8.93,1.28,9.39,11.57,5,-0.8,20.95,5.4,,37967,0,5.97,,180,1997,37806,0,
14130,"Mikael Granlund",4500,C,ANA,EDM,8405340,550759,1,1,,0.222,0.4801,1.9894,0.7506,0,0,0,0,0.0522,0.1536,0.7021,0.2058,8.83,1.96,7.45,10.76,6,1.11,18.37,13.9,,14130,0.856,6.52,20.2,180,1997,30288,0,
6417603,"Beckett Sennecke",5000,W,ANA,EDM,8405340,1517414,1,1,,0.3435,0.3795,2.3847,0.4056,0,0,0,0,0.0761,0.0996,0.723,0.1757,9.51,1.9,8.25,11.73,7,0.96,20.07,10.5,,6417603,1.21,7.06,18.5,180,1997,449326,0,
2299549,"Ian Moore",2500,D,ANA,EDM,8405340,1248200,4,,,0.0737,0.1494,0.7591,0.8728,0,0,0,0,0,0,0.2231,0,4,1.6,4.53,6.39,8,0,9.8,0.1,,2299549,0.492,2.92,10.3,180,1997,158714,0,
5277875,"Olen Zellweger",3000,D,ANA,EDM,8405340,1321594,3,,,0.0721,0.1653,1.4427,1.1395,0,0,0,0,0,0,0.2374,0,5.61,1.87,4.95,6.9,9,0.48,11.95,1.7,,5277875,0.647,4,16.1,180,1997,165134,0,
909414,"Ryan Poehling",3100,C,ANA,EDM,8405340,1057134,3,,,0.16,0.2377,1.3559,1.2629,0,0,0,0,0,0,0.3977,0,6.83,2.2,5.54,7.84,10,1.09,13.92,16,,909414,0.694,4.88,16.2,180,1997,87751,0,
4601328,"Jackson LaCombe",4900,D,ANA,EDM,8405340,1172231,1,1,,0.1241,0.4587,1.7032,1.8731,0,0,0,0,0.049,0.1628,0.5828,0.2118,9.43,1.92,6.81,9.86,11,2.37,18.15,8.6,,4601328,1.037,6.78,24.7,180,1997,263305,0,
8160585,"Tim Washe",2500,C,ANA,EDM,8405340,1582447,4,,,0.0869,0.1363,0.7495,0.5274,0,0,0,0,0,0,0.2232,0,3.45,1.38,4.95,7.01,12,0,9.79,0.3,,8160585,1.361,3.02,12.1,180,1997,604708,0,
14212,"Chris Kreider",3600,W,ANA,EDM,8405340,504299,2,1,,0.3291,0.2284,1.9232,0.3366,0,0,0,0,0.0952,0.0645,0.5575,0.1597,7.63,2.12,7.55,10.65,13,0,17.29,6.8,,14212,1.082,5.77,15.8,180,1997,30093,0,
1283313,"Jansen Harkins",2600,C,ANA,EDM,8405340,878168,2,2,,0.0977,0.1573,1.0753,0.6188,0,0,0,0,0.0174,0.0338,0.255,0.0512,4.3,1.65,5.02,7.07,14,0,10.73,0.7,,1283313,2.274,4.07,13.2,180,1997,82916,0,
