PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
35181,"Jaylen Brown",9400,SF,BOS,UTA,157181,883436,-,35,30.71,7.11,5.32,2.62,3.71,1.43,0.76,36.03,37.82,43.14,2.19,12.43,16.92,8.42,7.43,8,6.03,24.35,11.04,50.08,50.08,51.75,5.51,32.19%,125,149,TUE,28025,1,35181,41.52,62.88,36.18,36.18,31.15,41.35,47.29,51.75,56.21,63.14,65.86,78.74,
37858,"Derrick White",7400,PG/SG,BOS,UTA,157181,796009,-,34,22.32,4.79,5.16,4.19,1.89,1.26,1.11,27.48,27.11,32.27,2.37,9.95,7.76,3.37,11.17,3.47,3.01,18.93,7.56,41.03,41.03,42.03,5.68,33.50%,125,149,TUE,38299,3,37858,32.25,52.97,43.19,43.19,31.57,32.21,38,42.03,46.31,53.1,55.62,68.71,
409191,"Anfernee Simons",4100,PG/SG,BOS,UTA,157181,1121307,-,22,11.5,2.33,2.05,1.9,0.79,0.53,0.16,13.55,13.83,15.88,0.69,4.38,4.78,2,5.13,1.99,1.8,9.91,3.9,18.65,18.65,19.42,4.74,15.38%,125,149,TUE,75325,5,409191,12.95,27.1,14.47,14.47,8.79,13.04,16.49,19.42,22.35,27.4,29.26,37.78,
2439093,"Payton Pritchard",6400,PG,BOS,UTA,157181,945610,,32.5,18.46,4.24,5.87,3.66,1.23,1.12,0.17,24.33,22.7,28.57,1.29,10.11,6.45,2.95,9.68,1.86,1.57,16.13,6.61,34.99,34.99,36.51,5.7,34.73%,125,149,TUE,73477,6,2439093,27.31,47.07,44.44,44.44,28.92,27.01,32.26,36.51,40.51,47.26,49.51,61.02,
3005208,"Luka Garza",4000,C,BOS,UTA,157181,1061057,,21,7.64,4.8,1.54,0.7,0.64,0.33,0.6,9.18,12.44,13.98,0.93,6.34,3.34,1.89,1.95,2.37,1.76,5.29,2.59,17.86,17.86,17.85,4.46,13.00%,125,149,TUE,72919,8,3005208,12.51,23.67,17.18,17.18,2.82,12.36,15.33,17.85,20.14,23.57,25.17,31.81,
3005606,"Neemias Queta",5300,C,BOS,UTA,157181,1142902,,24,11.3,7.4,1.53,0,0.61,0.66,1.12,12.83,18.7,20.23,1.78,8.93,7.24,4.78,0,2.61,1.73,7.24,4.78,27.21,27.21,26.24,4.95,15.18%,125,149,TUE,86307,9,3005606,19.75,33.88,12.42,12.42,10.75,19.74,23.38,26.24,29.36,33.77,35.85,44.43,
3022247,"Sam Hauser",3800,SF/PF,BOS,UTA,157181,922378,,20.5,7.03,3.23,1.16,2.02,0.47,0.41,0.31,8.19,10.26,11.42,0.72,4.39,0.95,0.41,5.06,0.17,0.16,6.01,2.43,14.34,14.34,15.02,3.95,7.86%,125,149,TUE,72761,10,3022247,9.14,22.33,5.11,5.11,2.92,8.96,12.38,15.02,17.66,22.4,23.98,32.41,
3588057,"Josh Minott",3000,PF/C,BOS,UTA,157181,1324299,,5,1.19,0.66,0.22,0.18,0.14,0.3,0.1,1.41,1.85,2.07,0.4,0.88,0.45,0.23,0.44,0.22,0.18,0.89,0.41,3.37,3.37,3.17,1.06,0.31%,125,149,TUE,179736,11,3588057,0.5,6.47,0,0,0,0,1.73,3.17,4.32,6.63,7.78,11.82,
4878181,"Jordan Walsh",3900,PF,BOS,UTA,157181,1401388,,21,5.84,5.02,0.68,0.95,0.9,0.85,0.77,6.52,10.86,11.54,1.62,5.7,2.07,1.1,2.58,1,0.78,4.65,2.05,16.84,16.84,16.41,4.21,11.66%,125,149,TUE,245001,12,4878181,11.04,22.89,15.9,15.9,2.52,10.86,14,16.41,18.82,22.68,24.37,30.89,
6412744,"Baylor Scheierman",3100,SG/SF,BOS,UTA,157181,1177129,,8,2.39,0.86,0.54,0.39,0.26,0.23,0.07,2.93,3.25,3.79,0.3,1.4,1,0.44,1.13,0.42,0.34,2.13,0.83,4.87,4.87,4.94,1.59,0.63%,125,149,TUE,90655,13,6412744,1.84,8.95,0.08,0.08,0,1.65,3.57,4.94,6.59,9.06,9.88,15.09,
8998149,"Hugo Gonzalez",4200,SG/SF,BOS,UTA,157181,1590553,,17,5.23,4.09,1.02,0.68,0.7,0.78,0.24,6.25,9.32,10.34,1.02,5.11,2.59,1.13,1.96,1.13,0.94,4.55,1.81,14.03,14.03,13.9,3.31,2.60%,125,149,TUE,622359,14,8998149,8.71,20.04,0.67,0.67,0.29,8.53,11.56,13.9,16.24,20.09,21.74,28.9,
13332,"Tobias Harris",5200,PF,DET,LAL,157182,552523,,29,12.36,4.17,2.58,1.13,0.87,0.62,0.34,14.94,16.53,19.11,0.96,6.75,7.22,3.36,3.3,2.6,2.24,10.52,4.49,23.24,23.24,23.5,4.52,11.40%,132,152,TUE,12337,21,13332,16.77,31.42,8.92,8.92,6.66,16.86,20.69,23.5,26.57,31.67,33.46,41.89,
