PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",3900,C,DET,LAK,8405540,744810,2,2,,0.1894,0.3788,1.4884,0.7491,0,0,0,0,0.0276,0.0759,0.5682,0.1035,7.11,1.82,6.59,9.57,1,0.28,15.55,0,,31729,0.582,5.23,18,172,2075,30594,1
31730,"Alexander Wennberg",4500,C,SJS,VAN,8405470,741444,2,1,,0.1931,0.4643,1.2304,1.0619,0,0,0,0,0.0532,0.119,0.6574,0.1722,7.73,1.72,6.88,10.09,2,0.6,16.54,0,,31730,0.519,5.65,20.1,184,1950,30199,0
18501,"Shea Theodore",5200,D,VGK,MTL,8405330,741466,1,2,,0.1124,0.4026,1.7951,1.5129,0,0,0,0,0.0163,0.0647,0.515,0.081,8.47,1.63,6.43,9.25,3,1.81,16.7,0,,18501,0.397,5.83,22.2,185,180961,30663,0
16760,"Hampus Lindholm",3100,D,BOS,NSH,8405390,659813,3,,,0.0642,0.2591,1.3797,1.56,0,0,0,0,0,0,0.3233,0,6.71,2.16,5.39,7.67,4,1.13,13.61,0,,16760,0.706,4.71,20.3,160,2153,31037,1
17172,"Mark Stone",7800,W,VGK,MTL,8405330,556369,1,1,,0.4185,0.6923,2.0696,0.6621,0,0,0,0,0.1328,0.2552,1.1108,0.388,11.72,1.5,9.55,13.9,5,1.83,23.94,0,,17172,0.638,8.52,19.3,185,180961,31019,0
31746,"Radek Faksa",2500,C,DAL,STL,8405420,659857,4,,,0.0693,0.1075,0.689,0.5346,0,0,0,0,0,0,0.1768,0,3.07,1.23,4.44,6.3,6,0,8.75,0,,31746,1.14,2.64,11.3,181,1954,30523,0
17211,"Marcus Foligno",2700,W,MIN,CHI,8405490,522049,3,,,0.1712,0.1778,1.0466,0.5007,0,0,0,0,0,0,0.349,0,4.8,1.78,5.66,8.02,7,0,12.04,0,,17211,2.806,4.69,13,178,1938,30272,1
6209652,"Jonathan Lekkerimaki",2500,W,VAN,SJS,8405470,1394915,2,2,,0.18,0.2585,1.4322,0.3253,0,0,0,0,0.0439,0.0823,0.4385,0.1262,5.62,2.25,6.07,8.67,8,0,13.39,0,,6209652,0.896,4.38,12.6,179,2129,204708,1
36584,"Clayton Keller",7000,W,UTA,FLA,8405380,920216,1,1,,0.3236,0.581,2.3989,0.4308,0,0,0,0,0.101,0.226,0.9046,0.327,10.49,1.5,8.76,12.65,9,1.41,21.7,0,,36584,0.296,7.41,18.9,183,2005,32089,0
37698,"Alex DeBrincat",6800,W,DET,LAK,8405540,920337,2,1,,0.5087,0.4811,3.2983,0.47,0,0,0,0,0.152,0.179,0.9898,0.331,13.46,1.98,9.89,13.98,10,3.21,26.12,0,,37698,0.671,9.25,18.2,172,2075,37837,1
2075138,"Nico Sturm",2500,C,MIN,CHI,8405490,1163937,4,,,0.1123,0.132,0.9378,0.35,0,0,0,0,0,0,0.2443,0,3.64,1.46,4.96,7.01,11,0,9.99,0,,2075138,1.1,3.04,11,178,1938,87741,1
35829,"Logan Stanley",2600,D,WPG,NJD,8405370,920227,3,2,,0.0528,0.2454,1.1437,1.5692,0,0,0,0,0.0134,0.0627,0.2982,0.0761,6.18,2.38,5.14,7.28,12,0.85,12.76,0,,35829,1.602,4.85,17.5,169,53599,82920,0
4200188,"Nick Blankenburg",2900,D,NSH,BOS,8405390,1382727,3,2,,0.0805,0.2927,1.3134,1.0849,0,0,0,0,0.0254,0.0904,0.3732,0.1158,6.03,2.08,5.67,8.11,13,0.16,13.29,0,,4200188,1,4.61,17.3,173,1959,184512,0
18484,"Adam Lowry",2500,C,WPG,NJD,8405370,607959,3,,,0.1388,0.1881,1.1374,0.8045,0,0,0,0,0,0,0.3269,0,5.22,2.09,5.23,7.4,14,0,11.91,0,,18484,1.917,4.49,15.2,169,53599,30843,0
17079,"Brian Dumoulin",2500,D,LAK,DET,8405540,654336,3,,,0.0345,0.1849,0.8373,1.1946,0,0,0,0,0,0,0.2194,0,4.54,1.82,4.74,6.74,15,0,10.61,0,,17079,0.87,3.41,17.4,182,2054,30426,0
34585,"Mike Matheson",3900,D,MTL,VGK,8405330,659869,1,,,0.1028,0.3191,1.4272,2.1347,0,0,0,0,0,0,0.4219,0,8.58,2.2,6.18,8.8,16,2.18,16.49,0,,34585,0.956,5.93,24.8,162,2017,30000,1
31745,"Vincent Hinostroza",2500,W,MIN,CHI,8405490,681550,4,,,0.1006,0.1789,1.0169,0.2559,0,0,0,0,0,0,0.2795,0,3.75,1.5,5.14,7.3,17,0,10.33,0,,31745,0.743,2.96,10.2,178,1938,30786,1
34514,"Phillip Danault",2800,C,MTL,VGK,8405330,600128,3,,,0.1404,0.2189,1.1111,0.6358,0,0,0,0,0,0,0.3593,0,5.07,1.81,5.37,7.67,18,0,11.94,0,,34514,0.852,3.89,14.1,162,2017,31116,1
17453,"Jake McCabe",3300,D,TOR,BUF,8405360,660793,1,,,0.0507,0.3098,0.9011,1.9633,0,0,0,0,0,0,0.3605,0,6.92,2.1,5.65,8.15,19,1.07,14.15,0,,17453,2.135,5.48,21.9,164,2146,30280,1
1394916,"Noah Ostlund",3200,C,BUF,TOR,8405360,1394916,3,1,,0.2013,0.3149,1.256,0.4392,0,0,0,0,0.0555,0.104,0.5162,0.1595,6,1.88,6.7,9.66,20,0,14.58,0,,1394916,0.406,4.45,15.1,161,2004,204710,0
14298,"Sergei Bobrovsky",8000,G,FLA,UTA,8405380,545448,,,C,0,0,0,0,0.5868,22.7601,2.8923,0.0646,0,0,0,0,10.53,1.32,7.43,9.73,21,2.83,20.04,0,,14298,0,8.5,,166,2047,30440,1
17077,"Cody Ceci",2500,D,LAK,DET,8405540,659859,3,,,0.0354,0.1803,0.837,1.2602,0,0,0,0,0,0,0.2157,0,4.66,1.86,4.81,6.81,22,0,10.82,0,,17077,0.864,3.46,17.1,182,2054,30249,0
17367,"Vladislav Namestnikov",2500,W,WPG,NJD,8405370,600129,3,2,,0.1291,0.2286,1.0715,0.6221,0,0,0,0,0.0182,0.0454,0.3577,0.0636,4.93,1.97,5.37,7.67,23,0,11.8,0,,17367,1.163,4,14.3,169,53599,30823,0
18560,"Barclay Goodrow",2500,W,SJS,VAN,8405470,790352,4,,,0.1027,0.1285,0.8371,0.7122,0,0,0,0,0,0,0.2312,0,3.99,1.6,4.98,7.03,24,0,10.36,0,,18560,1.503,3.43,11.5,184,1950,30687,0
31684,"Ben Hutton",2500,D,VGK,MTL,8405330,681485,3,,,0.0486,0.1265,1.0485,1.0999,0,0,0,0,0,0,0.1751,0,4.52,1.81,4.65,6.5,25,0,10.47,0,,31684,0.686,3.29,13.5,185,180961,30700,0
6082975,"Liam Ohgren",2900,W,VAN,SJS,8405470,1394917,3,2,,0.1746,0.211,1.7507,0.5265,0,0,0,0,0.0285,0.0385,0.3856,0.067,6.18,2.13,6,8.45,26,0,13.86,0,,6082975,1.388,4.9,14.1,179,2129,204718,1
35781,"Mikhail Sergachev",6100,D,UTA,FLA,8405380,920218,1,1,,0.1265,0.5416,1.803,1.9822,0,0,0,0,0.0631,0.2463,0.6681,0.3094,10.3,1.69,7.16,10.47,27,2.88,19.46,0,,35781,0.923,7.33,24.1,183,2005,31482,0
34834,"Jason Dickinson",2600,C,CHI,MIN,8405490,741469,2,,,0.1405,0.166,1.1785,0.7209,0,0,0,0,0,0,0.3065,0,5.05,1.94,5.2,7.36,28,0,11.71,0,,34834,1.445,4.13,15.4,170,2205,30521,0
16667,"Cam Fowler",2700,D,STL,DAL,8405420,550762,3,2,,0.0641,0.2807,1.2704,1.088,0,0,0,0,0.02,0.0883,0.3448,0.1083,5.78,2.14,5.25,7.52,29,0.34,12.5,0,,16667,0.382,4.11,21,174,1944,30980,1
36587,"Tyson Jost",2500,C,NSH,BOS,8405390,920219,4,,,0.0966,0.156,1.1177,0.3606,0,0,0,0,0,0,0.2526,0,3.92,1.57,5,7.04,30,0,10.32,0,,36587,1.013,3.19,10.8,173,1959,32100,0
14207,"Steven Stamkos",5300,W,NSH,BOS,8405390,456624,2,1,,0.4089,0.4027,2.3169,0.4418,0,0,0,0,0.1528,0.1602,0.8116,0.313,10.16,1.92,8.81,12.52,31,1.03,21.44,0,,14207,0.866,7.41,16.8,173,1959,30516,0
2296000,"Anton Lundell",4500,C,FLA,UTA,8405380,1248081,3,2,,0.2483,0.396,2.1574,0.6083,0,0,0,0,0.0318,0.0838,0.6443,0.1156,8.66,1.92,7.17,10.27,32,1.23,17.84,0,,2296000,1.227,6.51,18,166,2047,158644,1
2296308,"Justin Barron",2500,D,NSH,BOS,8405390,1248092,3,,,0.0472,0.1646,0.8081,1.0859,0,0,0,0,0,0,0.2118,0,4.3,1.72,4.74,6.74,33,0,10.37,0,,2296308,0.976,3.32,14.6,173,1959,158708,0
18811,"Connor Hellebuyck",7200,G,WPG,NJD,8405370,681454,,,C,0,0,0,0,0.4878,23.5247,2.8052,0.0691,0,0,0,0,10.95,1.52,7.94,10.19,34,2.72,21.11,0,,18811,0,8.63,,169,53599,30574,0
1287130,"Brandon Duhaime",2500,W,WSH,SEA,8405500,920429,4,,,0.0768,0.1024,0.7774,0.4895,0,0,0,0,0,0,0.1792,0,3.17,1.27,4.45,6.3,35,0,8.87,0,,1287130,1.675,2.97,9.9,168,2232,92011,0
6881419,"Justin Hryckowian",2600,W,DAL,STL,8405420,1505690,2,2,,0.1412,0.1911,1.1238,0.4496,0,0,0,0,0.0132,0.0232,0.3323,0.0364,4.64,1.78,5.16,7.33,36,0,11.24,0,,6881419,1.45,3.93,13.7,181,1954,501678,0
14293,"Jeff Petry",2500,D,FLA,UTA,8405380,542700,3,,,0.0386,0.1873,0.7416,1.1663,0,0,0,0,0,0,0.2259,0,4.39,1.76,4.74,6.74,37,0,10.46,0,,14293,1.273,3.53,13.4,166,2047,30496,1
14155,"Jordan Eberle",4700,W,SEA,WSH,8405500,456834,1,1,,0.2801,0.3665,2.0371,0.4733,0,0,0,0,0.0748,0.1204,0.6466,0.1952,8.33,1.77,7.61,10.89,38,0.45,18.07,0,,14155,0.673,6.09,18.7,1179,182467,30312,1
14383,"Drew Doughty",3500,D,LAK,DET,8405540,456625,1,2,,0.0844,0.3105,1.5461,1.327,0,0,0,0,0.0173,0.0689,0.3949,0.0862,6.98,1.99,6.01,8.62,39,0.75,14.67,0,,14383,1.06,5.19,22,182,2054,29920,0
2296243,"Jake Neighbours",3900,W,STL,DAL,8405420,1248093,2,1,,0.2748,0.2548,1.5199,0.5437,0,0,0,0,0.0745,0.0691,0.5296,0.1436,6.92,1.77,7.05,10.04,40,0,15.94,0,,2296243,2.179,5.89,16.7,174,1944,158699,1
34544,"Esa Lindell",3600,D,DAL,STL,8405420,680652,1,,,0.0588,0.2214,1.0907,2.0336,0,0,0,0,0,0,0.2802,0,6.94,1.93,5.26,7.4,41,1.49,13.67,0,,34544,0.865,4.8,23.4,181,1954,30528,0
16738,"Jaden Schwartz",3800,W,SEA,WSH,8405500,550764,3,2,,0.2227,0.2667,1.8759,0.5112,0,0,0,0,0.0469,0.0565,0.4894,0.1034,7.08,1.86,6.64,9.41,42,0.2,15.58,0,,16738,0.673,5.18,15.5,1179,182467,30567,1
14403,"Travis Hamonic",2500,D,DET,LAK,8405540,521878,3,,,0.0383,0.118,0.9648,1.7937,0,0,0,0,0,0,0.1563,0,5.57,2.23,4.77,6.64,43,0.63,11.68,0,,14403,1.252,4.09,16.9,172,2075,30770,1
2299614,"Brock Faber",5300,D,MIN,CHI,8405490,1248160,1,2,,0.1306,0.4704,2.136,1.4908,0,0,0,0,0.0243,0.0935,0.601,0.1178,9.59,1.81,6.75,9.77,44,2.6,18.23,0,,2299614,0.712,6.71,25.7,178,1938,158522,1
2575649,"Tanner Laczynski",2500,C,VGK,MTL,8405330,920508,4,2,,0.1298,0.1659,1.161,0.4411,0,0,0,0,0.0149,0.0226,0.2957,0.0375,4.46,1.78,5.16,7.33,45,0,11.06,0,,2575649,0.9,3.51,11.7,185,180961,161733,0
14453,"Tyler Myers",3000,D,VAN,SJS,8405470,456704,3,,,0.0533,0.2171,1.1817,1.7341,0,0,0,0,0,0,0.2704,0,6.46,2.15,5.19,7.32,46,1.08,13.1,0,,14453,1.381,4.79,20.5,179,2129,31072,1
18658,"John Klingberg",4000,D,SJS,VAN,8405470,555748,1,1,,0.1131,0.4322,1.6572,1.4075,0,0,0,0,0.0551,0.1918,0.5453,0.2469,8.22,2.06,6.37,9.18,47,1.62,16.37,0,,18658,0.927,6.06,21,184,1950,30527,0
34482,"Juuse Saros",7600,G,NSH,BOS,8405390,744805,,,B,0,0,0,0,0.5146,23.6282,3.1561,0.0488,0,0,0,0,9.96,1.31,8.6,10.87,48,1.05,20.97,0,,34482,0,7.8,,173,1959,29995,0
31680,"Colton Parayko",3500,D,STL,DAL,8405420,680852,1,,,0.0765,0.2216,1.4318,1.9823,0,0,0,0,0,0,0.2981,0,7.56,2.16,5.38,7.5,49,1.99,14.45,0,,31680,1.295,5.41,21.6,174,1944,30565,1
2296497,"Quinton Byfield",4600,C,LAK,DET,8405540,1207494,2,2,,0.2207,0.3913,1.9712,0.4315,0,0,0,0,0.0289,0.0516,0.612,0.0805,7.76,1.69,7.16,10.26,50,0.34,16.92,0,,2296497,0.938,5.8,18.8,182,2054,158524,0
17276,"Nino Niederreiter",2700,W,WPG,NJD,8405370,550755,3,2,,0.1821,0.1821,1.435,0.4854,0,0,0,0,0.027,0.0378,0.3642,0.0648,5.51,2.04,5.76,8.1,51,0,12.88,0,,17276,1.476,4.51,14.2,169,53599,30295,0
17253,"Vladimir Tarasenko",4200,W,MIN,CHI,8405490,550766,3,2,,0.23,0.3012,1.9545,0.3223,0,0,0,0,0.0416,0.0577,0.5312,0.0993,7.17,1.71,6.9,9.82,52,0.02,16,0,,17253,0.805,5.31,13.2,178,1938,30570,1
14373,"Luke Schenn",2500,D,WPG,NJD,8405370,456628,3,,,0.0287,0.111,0.896,1.4059,0,0,0,0,0,0,0.1397,0,4.6,1.84,4.68,6.54,53,0,10.59,0,,14373,2.913,4.37,14.4,169,53599,29838,0
