PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
13563,"Kirk Cousins",4800,QB,ATL,ARI,147554,,32.42,20.71,211.82,1.71,0.63,0.7,1.85,0.06,0,0,0,0,15.44,3.22,41.92,3.63,5.18%,MAIN,403308,2307,1,13563,15.43,15.43,213.67,1.77,213.67,1.77,1.85,0.06,0,8.94,23.85,2.7,
3491931,"Tyler Allgeier",4700,RB,ATL,ARI,147554,,0,0,0,0,0,7.83,38.21,0.35,1.21,0.96,6.48,0.06,7.88,1.68,20.56,0.8,0.39%,MAIN,1131198,125422,2,3491931,7.85,7.37,44.69,0.41,38.21,0.35,44.69,0.41,0,3.49,16,2.16,
4687512,"Bijan Robinson",8700,RB,ATL,ARI,147554,,0,0,0,0,0,18.35,99.9,0.75,5.47,4.02,31.47,0.25,24.55,2.82,64.86,34.58,26.96%,MAIN,1228244,123168,3,4687512,24.45,22.44,131.37,1,99.9,0.75,131.37,1,0,15.27,36.53,31.98,
8261767,"Nate Carter",4000,RB,ATL,ARI,147554,,0,0,0,0,0,0.12,0.66,0,0,0,0,0,0.07,0.02,,0,0.00%,MAIN,1214132,134222,4,8261767,0.06,0.06,0.66,0,0.66,0,0.66,0,0,0,0.14,,
982204,"David Sills",3700,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,2.83,1.65,16.43,0.15,4.18,1.13,9.52,0.28,0.17%,MAIN,866973,65587,5,982204,4.18,3.35,16.43,0.15,0,0,16.43,0.15,0,0.22,11.1,0.5,
1844218,"Darnell Mooney",4000,WR,ATL,ARI,147554,,0,0,0,0,0,0.03,0.15,0,4.71,2.79,32.98,0.24,7.57,1.89,27.46,2.3,1.88%,MAIN,912027,62802,6,1844218,7.56,6.16,33.13,0.24,0.15,0,33.13,0.24,0,2.6,15.63,3.06,
3491928,"Drake London",7000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,9.27,6.51,66.45,0.48,16.48,2.35,42.46,10.92,13.00%,MAIN,1178741,140160,7,3491928,16.44,13.18,66.45,0.48,0,0,66.45,0.48,0,9.15,27.67,13.8,
4773069,"Dylan Drummond",3000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.81,0.5,4.35,0.04,1.17,0.39,0.8,0.03,0.01%,MAIN,1108534,48414,8,4773069,1.17,0.92,4.35,0.04,0,0,4.35,0.04,0,0,2.34,0,
3515974,"Deven Thompkins",3000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.1,0.06,0.43,0.01,0.16,0.05,0.18,0.02,0.00%,MAIN,1130833,49660,9,3515974,0.16,0.13,0.43,0.01,0,0,0.43,0.01,0,0,0.32,0,
1849814,"Charlie Woerner",2500,TE,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.7,0.49,3.78,0.04,1.1,0.44,3.42,0.02,0.01%,MAIN,922040,58179,10,1849814,1.1,0.85,3.78,0.04,0,0,3.78,0.04,0,0,2.2,0.08,
2862126,"Kyle Pitts",5000,TE,ATL,ARI,147554,,0,0,0,0,0,0,0,0,7.26,4.8,49.39,0.43,12.44,2.49,35.68,6.8,7.09%,MAIN,1123026,54917,11,2862126,12.39,9.99,49.39,0.43,0,0,49.39,0.43,0,5.85,22.74,7.74,
