PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
17172,"Mark Stone",6400,W,VGK,CHI,8403730,556369,2,1,,0.394,0.7387,2.4619,0.4957,0,0,0,0,0.1212,0.2477,1.1327,0.3689,12.24,1.91,9.61,13.94,1,2.28,24.54,14,,17172,0.639,8.78,18.3,185,180961,31019,0,
31746,"Radek Faksa",2500,C,DAL,MTL,8403630,659857,4,,,0.0796,0.1247,0.7377,0.5239,0,0,0,0,0,0,0.2043,0,3.3,1.32,4.47,6.32,2,0,9.02,0,,31746,1.159,2.82,11.3,181,1954,30523,1,40
34619,"Scott Wedgewood",8100,G,COL,FLA,8403610,554543,,,B,0,0,0,0,0.5614,27.2039,3.0755,0.0535,0,0,0,0,13.18,1.63,8.63,10.94,3,4.24,24.23,8.3,,34619,0,10.46,,176,2155,29973,0,
34585,"Mike Matheson",4500,D,MTL,DAL,8403630,659869,1,,,0.0941,0.2548,1.5416,2.1316,0,0,0,0,0,0,0.3489,0,8.36,1.86,5.96,8.4,4,2.19,15.99,1.7,,34585,0.911,5.71,24.4,162,2017,30000,0,
35776,"Danton Heinen",2500,W,CBJ,PIT,8403600,831469,2,,,0.1286,0.2207,1.0398,0.4699,0,0,0,0,0,0,0.3493,0,4.59,1.84,5.33,7.63,5,0,11.41,3,,35776,0.983,3.66,11.9,171,2023,31458,1,
34514,"Phillip Danault",3000,C,MTL,DAL,8403630,600128,3,,,0.1365,0.2067,1.2209,0.6449,0,0,0,0,0,0,0.3432,0,5.16,1.72,5.41,7.7,6,0,12.08,0.3,,34514,0.9,3.96,14.7,162,2017,31116,0,
2578776,"Justin Brazeau",3600,W,PIT,CBJ,8403600,956418,2,2,,0.2382,0.2444,1.6195,0.6131,0,0,0,0,0.0327,0.0429,0.4826,0.0756,6.84,1.9,6.41,9.07,7,0.2,15.04,6,,2578776,1.826,5.59,13.3,159,1927,82518,0,
556106,"Jalen Chatfield",2600,D,CAR,NJD,8403680,893575,2,,,0.0827,0.1963,1.4702,1.2474,0,0,0,0,0,0,0.279,0,6.14,2.36,5.45,7.6,8,0.49,13.12,1,,556106,0.972,4.49,19.6,165,2181,37855,0,
34611,"Anthony Mantha",4100,W,PIT,CBJ,8403600,741457,2,1,,0.2612,0.3309,1.7847,0.5048,0,0,0,0,0.0763,0.1156,0.5921,0.1919,7.59,1.85,7.3,10.42,9,0.03,16.93,6,,34611,0.913,5.73,15.3,159,1927,30621,0,
14298,"Sergei Bobrovsky",7300,G,FLA,COL,8403610,545448,,,B,0,0,0,0,0.4762,26.6396,3.3268,0.0404,0,0,0,0,11.57,1.58,8.6,10.87,10,2.66,22.58,14,,14298,0,8.86,,166,2047,30440,1,
18545,"Shayne Gostisbehere",5300,D,CAR,NJD,8403680,680770,2,1,,0.1195,0.5321,1.7214,1.2227,0,0,0,0,0.0587,0.2355,0.6516,0.2942,8.54,1.61,7.02,10.32,11,1.27,17.53,3.3,,18545,0.678,6.28,20.4,165,2181,30044,0,
31684,"Ben Hutton",3200,D,VGK,CHI,8403730,681485,3,2,,0.0694,0.1855,1.5032,0.9546,0,0,0,0,0.0134,0.0186,0.2549,0.032,5.46,1.71,4.9,6.85,12,0.38,11.73,2.3,,31684,0.743,4,15.2,185,180961,30700,0,
2296155,"Yegor Chinakhov",2700,W,PIT,CBJ,8403600,1209293,3,2,,0.2043,0.2277,1.7838,0.4314,0,0,0,0,0.028,0.0351,0.432,0.0631,6.43,2.38,6.47,9.12,13,0,14.71,4.7,,2296155,1.284,5.03,13.3,159,1927,158667,0,
17113,"Valeri Nichushkin",5100,W,COL,FLA,8403610,741413,2,1,,0.3379,0.4421,2.4584,0.4918,0,0,0,0,0.0798,0.1729,0.78,0.2527,10.06,1.97,8.48,12.14,14,1.27,20.91,13.8,,17113,1.109,7.43,19.9,176,2155,30530,0,
34598,"Noel Acciari",2500,W,PIT,CBJ,8403600,873205,4,,,0.1191,0.1237,1.0406,1.1259,0,0,0,0,0,0,0.2428,0,5.14,2.06,5.12,7.17,15,0,11.69,1.3,,34598,1.932,4.34,13.4,159,1927,31008,0,
34834,"Jason Dickinson",2700,C,CHI,VGK,8403730,741469,2,,,0.1587,0.1869,1.2714,0.8215,0,0,0,0,0,0,0.3456,0,5.63,2.09,5.28,7.43,16,0.16,12.39,2,,34834,1.621,4.6,16.3,170,2205,30521,1,
