PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3600,C,DET,BOS,8404340,744810,2,2,,0.1735,0.3224,1.3396,0.718,0,0,0,0,0.0263,0.0604,0.4959,0.0867,6.39,1.78,6.27,9.05,1,0,14.42,3.3,,31729,0.535,4.7,16.7,172,2075,30594,0,
34491,"Mike Reilly",2500,D,CAR,STL,8404360,610577,3,,,0.044,0.1969,1.4534,0.8336,0,0,0,0,0,0,0.2409,0,5.01,2,4.9,6.85,2,0,11.28,0,,34491,0.788,3.73,14.9,165,2181,30298,0,40
31746,"Radek Faksa",2500,C,DAL,ANA,8404430,659857,4,,,0.0746,0.1142,0.6879,0.6584,0,0,0,0,0,0,0.1888,0,3.36,1.34,4.46,6.32,3,0,9.07,0.3,,31746,1.102,2.8,11.2,181,1954,30523,0,
18467,"Anthony Duclair",2900,W,NYI,WPG,8404350,743259,1,2,,0.1858,0.2355,1.3592,0.5132,0,0,0,0,0.0223,0.0414,0.4213,0.0637,5.74,1.98,5.86,8.34,4,0,13.24,1.9,,18467,0.572,4.25,15,156,2135,30344,0,
34547,"Nick Jensen",2500,D,OTT,VAN,8404320,733469,2,,,0.0305,0.2106,0.7044,1.0724,0,0,0,0,0,0,0.2411,0,4.21,1.68,4.9,7.05,5,0,10.48,0.3,,34547,0.811,3.21,15.2,163,2050,30618,1,
36584,"Clayton Keller",7500,W,UTA,TOR,8404400,920216,1,1,,0.413,0.6837,2.8493,0.3663,0,0,0,0,0.1223,0.2129,1.0967,0.3352,12.6,1.68,9.7,14.01,6,2.55,25.02,6.6,,36584,0.33,8.76,19.4,183,2005,32089,1,
37698,"Alex DeBrincat",7400,W,DET,BOS,8404340,920337,2,1,,0.4251,0.4356,3.1275,0.4461,0,0,0,0,0.1317,0.159,0.8607,0.2907,12.14,1.64,8.92,12.6,7,2.9,23.56,5.2,,37698,0.62,8.32,17.5,172,2075,37837,0,
35829,"Logan Stanley",2500,D,WPG,NYI,8404350,920227,3,,,0.0343,0.1751,0.93,1.156,0,0,0,0,0,0,0.2094,0,4.56,1.82,4.78,6.77,8,0,10.68,0.3,,35829,1.471,3.73,14.6,169,53599,82920,1,
4200188,"Nick Blankenburg",2700,D,NSH,EDM,8404370,1382727,3,2,,0.0854,0.2652,1.3277,1.0951,0,0,0,0,0.0266,0.0454,0.3506,0.072,5.97,2.21,5.67,8.11,9,0.1,13.23,3.1,,4200188,1.025,4.54,17.6,173,1959,184512,1,
5274308,"Max Crozier",2800,D,TBL,PIT,8404310,1172319,3,,,0.0509,0.2108,1.2924,1.2298,0,0,0,0,0,0,0.2617,0,5.59,2,5.11,7.24,10,0.3,12.13,0.1,,5274308,1.307,4.32,15.9,167,2218,262433,0,
18484,"Adam Lowry",2700,C,WPG,NYI,8404350,607959,3,,,0.1455,0.2021,1.336,0.729,0,0,0,0,0,0,0.3476,0,5.54,2.05,5.41,7.7,11,0,12.46,0.3,,18484,2.001,4.75,15.3,169,53599,30843,1,
14246,"Casey Cizikas",2800,C,NYI,WPG,8404350,521884,4,,,0.0989,0.109,0.876,0.6514,0,0,0,0,0,0,0.2079,0,3.81,1.36,5.01,7.06,12,0,10.22,0.3,,14246,1.787,3.45,11.3,156,2135,30928,0,
37907,"Connor Clifton",2500,D,PIT,TBL,8404310,744943,3,,,0.0366,0.1785,0.9334,1.5926,0,0,0,0,0,0,0.2151,0,5.42,2.17,4.93,6.93,13,0.31,11.73,0.3,,37907,3.175,5.05,15.9,159,1927,82491,1,
16699,"Zemgus Girgensons",2500,W,TBL,PIT,8404310,659858,3,,,0.137,0.1254,1.2308,0.7093,0,0,0,0,0,0,0.2624,0,4.87,1.95,5.1,7.13,14,0,11.4,0.9,,16699,2.427,4.48,14.5,167,2218,30275,0,
34585,"Mike Matheson",3900,D,MTL,WSH,8404330,659869,1,,,0.08,0.2335,1.4698,2.236,0,0,0,0,0,0,0.3135,0,8.22,2.11,5.38,7.5,15,2.65,15.11,0.8,,34585,0.902,5.57,24.1,162,2017,30000,0,
35776,"Danton Heinen",2500,W,CBJ,CGY,8404260,831469,4,,,0.1166,0.1968,0.9791,0.4944,0,0,0,0,0,0,0.3134,0,4.31,1.72,5.12,7.29,16,0,10.86,0.3,,35776,0.941,3.43,11,171,2023,31458,1,
17076,"Dylan McIlrath",2500,D,WSH,MTL,8404330,550760,3,,,0.0104,0.1344,0.394,0.747,0,0,0,0,0,0,0.1448,0,2.62,1.05,4.43,6.3,17,0,8.29,0.1,,17076,1.198,2.34,10.2,168,2232,30103,1,
34514,"Phillip Danault",2800,C,MTL,WSH,8404330,600128,3,,,0.129,0.2073,1.1798,0.7176,0,0,0,0,0,0,0.3363,0,5.16,1.84,5.37,7.67,18,0,12.03,0.6,,34514,0.881,3.94,15,162,2017,31116,0,
