PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6100,PG/SG,ATL,MIN,159295,522878,-,32,18.68,3.42,5.99,2.63,1.88,0.67,0.46,24.67,22.1,28.09,1.13,9.41,9.35,4.32,6.78,2.79,2.14,16.13,6.95,33.28,33.28,34.58,5.67,0.05%,135,146,MON,12451,1,17121,24.41,45.46,1.1,1.1,33.73,24.61,30.26,34.58,39.23,46.22,48.88,62.18,
35206,"Buddy Hield",4100,SG/SF,ATL,MIN,159295,697086,-,11,4.6,1.75,1.41,1.02,0.73,0.58,0.17,6.01,6.35,7.76,0.75,3.16,1.37,0.6,2.78,0.39,0.32,4.15,1.62,10.34,10.34,10.55,2.57,0.29%,135,146,MON,27988,2,35206,3.88,18.04,0,0,0.46,0,0,10.55,16.88,33.76,40.09,71.74,
574538,"Gabe Vincent",3000,PG/SG,ATL,MIN,159295,851253,-,8,1.86,0.43,0.68,0.48,0.13,0.32,0,2.54,2.29,2.97,0.32,1.11,0.45,0.17,1.36,0.1,0.08,1.81,0.65,4.23,4.23,4.23,1.41,0.05%,135,146,MON,73848,3,574538,0.71,8.46,0,0,0,1.81,3.02,4.23,5.44,7.25,7.71,8.06,
1115445,"Nickeil Alexander-Walker",7000,SG,ATL,MIN,159295,1067668,,35,25.76,3.14,4.79,4.12,2.42,1.65,0.35,30.55,28.9,33.69,2,7.93,10.76,4.62,10.76,4.88,4.17,21.52,8.74,40.29,40.29,41.74,5.96,7.24%,135,146,MON,69666,4,1115445,30.97,53.47,10.35,10.35,38.6,30.76,37.03,41.74,46.13,53.67,56.49,70.3,
2439277,"Onyeka Okongwu",7200,C,ATL,MIN,159295,1185367,,32,17.44,7.97,3.72,1.77,2.39,1.4,0.83,21.16,25.41,29.13,2.23,11.69,9.09,4.73,4.87,3.47,2.67,13.96,6.5,36.88,36.88,37.3,5.18,2.10%,135,146,MON,91845,5,2439277,28.29,47.24,3.66,3.66,17.93,28.26,33.34,37.3,40.97,47.47,49.45,60.47,
3005340,"Corey Kispert",4000,SF,ATL,MIN,159295,1077554,,27,12.5,2.52,2.36,2.3,1.13,0.35,0.06,14.86,15.02,17.38,0.41,4.88,4.23,1.99,6.1,2.07,1.64,10.33,4.29,19.16,19.16,20.6,5.15,0.05%,135,146,MON,72585,7,3005340,12.78,29.18,1.18,1.18,16.77,12.63,16.95,20.6,23.92,29.57,31.56,41.54,
3012652,"Jock Landale",5000,C,ATL,MIN,159295,850308,,20,7.92,5.4,1.93,0.63,0.68,0.4,0.39,9.85,13.32,15.25,0.79,7.33,4.51,2.38,1.62,1.82,1.27,6.13,3.01,18.99,18.99,19.12,3.82,0.19%,135,146,MON,74198,9,3012652,12.82,26.29,0.01,0.01,1.64,12.75,16.39,19.12,22.15,26.71,28.53,37.03,
3587713,"Christian Koloko",3000,C,ATL,MIN,159295,1193674,,1,0.25,0.25,0.06,0,0.04,0.02,0.04,0.31,0.5,0.56,0.06,0.31,0.22,0.11,0,0.04,0.03,0.22,0.11,0.78,0.78,0.75,0.25,0.39%,135,146,MON,92616,10,3587713,0.11,1.5,0,0,0,0.32,0.54,0.75,0.96,1.29,1.37,1.43,
4388493,"Keaton Wallace",3000,PG,ATL,MIN,159295,1063166,,8,3.29,0.52,1.39,0.63,0.51,0.14,0.04,4.68,3.81,5.2,0.18,1.91,1.41,0.61,1.68,0.24,0.18,3.09,1.24,6.03,6.03,6.49,2.16,0%,135,146,MON,245561,13,4388493,3.36,10.46,0,0,0,4.54,4.54,4.54,4.54,4.54,4.54,4.54,
4878163,"Mouhamed Gueye",3400,PF/C,ATL,MIN,159295,1325101,,23,5.15,5.82,1.95,0.6,0.43,1.4,0.37,7.1,10.97,12.92,1.77,7.77,2.87,1.2,2.21,1.43,0.95,5.08,1.8,19.94,19.94,18.98,5.58,0.05%,135,146,MON,180180,14,4878163,4.99,30.94,0,0,30.77,0,11.39,18.98,26.57,41.76,45.55,74.02,
