PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6400,PG/SG,ATL,MIA,159079,522878,-,28,18.56,3.56,3.15,2.63,2.05,0.86,0.48,21.71,22.12,25.27,1.34,6.71,9.3,4.29,6.75,2.75,2.1,16.05,6.92,29.53,29.53,30.71,4.8,2.12%,135,137,TUE,12451,1,17121,22.66,39.85,3.41,3.41,9.45,22.65,26.93,30.71,33.98,39.77,42.04,54.12,
18899,"Kristaps Porzingis",5700,PF/C,ATL,MIA,159079,877869,-,18,13.25,3.86,1.42,1.47,0.94,0.56,0.69,14.67,17.11,18.53,1.25,5.28,5.62,2.64,3.83,4.28,3.55,9.45,4.11,22.82,22.82,22.97,4.03,0.05%,135,137,TUE,12577,2,18899,15.93,30.6,0.18,0.18,2.79,16.03,20.03,22.97,25.91,30.72,32.85,41.93,
37814,"Luke Kennard",4000,SG/SF,ATL,MIA,159079,887661,-,18,6.3,2.29,1.6,1.32,0.5,0.57,0.09,7.9,8.59,10.19,0.66,3.89,1.64,0.87,2.93,0.68,0.61,4.57,2.19,12.93,12.93,13.29,3.32,0.05%,135,137,TUE,38279,3,37814,8.28,19.18,0.19,0.19,0.26,8.16,10.96,13.29,15.39,19.12,20.52,28.21,
1115445,"Nickeil Alexander-Walker",7100,SG/SF,ATL,MIA,159079,1067668,,34,18.8,3.4,3.87,3.03,2.63,1.16,0.52,22.67,22.2,26.07,1.68,7.27,7.85,3.37,7.83,3.5,2.97,15.68,6.4,31.1,31.1,32.43,4.57,0.55%,135,137,TUE,69666,4,1115445,24.24,41.75,4.69,4.69,6.77,24.13,28.66,32.43,36.2,41.98,44.27,55.31,
3005263,"Jalen Johnson",10200,PF,ATL,MIA,159079,1230356,,35,23.34,10.69,7,1.81,3.56,1.27,0.61,30.34,34.03,41.03,1.88,17.69,14.29,6.77,5.27,5.77,4.38,19.56,8.58,48.75,48.75,51.23,5.02,18.75%,135,137,TUE,165214,6,3005263,41.08,62.17,14.89,14.89,17.71,40.88,46.69,51.23,55.52,62.33,64.88,76.72,
3005340,"Corey Kispert",3800,SF/PF,ATL,MIA,159079,1077554,,18,8.34,2.27,1.39,1.54,0.71,0.57,0.03,9.73,10.61,12,0.6,3.66,2.82,1.33,4.07,1.35,1.06,6.89,2.87,14.24,14.24,14.88,3.92,0.53%,135,137,TUE,72585,7,3005340,9.27,21.4,0.27,0.27,1.87,9.24,12.31,14.88,17.45,21.55,23.12,31.3,
3587713,"Christian Koloko",3500,C,ATL,MIA,159079,1193674,,11,2.9,2.45,0.45,0.03,0.34,0.37,0.6,3.35,5.35,5.8,0.97,2.9,2.55,1.3,0.2,0.43,0.23,2.75,1.33,9.09,9.09,8.42,2.41,0.05%,135,137,TUE,92616,8,3587713,4.65,13.17,0,0,0,4.49,6.74,8.42,10.1,13.19,14.31,19.93,
3587993,"Dyson Daniels",7400,PG/SG,ATL,MIA,159079,1357745,,33,11.52,6.48,6.67,0.49,1.63,1.96,0.47,18.19,18,24.67,2.43,13.15,9.01,4.49,1.86,1.78,1.07,10.87,4.98,34.96,34.96,34.16,4.62,1.42%,135,137,TUE,195261,10,3587993,26.74,43.55,4.15,4.15,6.33,26.71,30.56,34.16,37.76,43.66,46.23,57.02,
4878163,"Mouhamed Gueye",4400,PF/C,ATL,MIA,159079,1325101,,23,6.14,5.76,2.24,0.72,0.48,1.32,0.61,8.38,11.9,14.14,1.93,8,3.48,1.42,2.67,1.69,1.13,6.15,2.14,21.72,21.72,20.7,4.7,0.48%,135,137,TUE,180180,12,4878163,14.6,27.37,1.57,1.57,6.24,14.64,17.92,20.7,23.22,27.52,29.03,36.6,
6412725,"Zaccharie Risacher",4300,SF,ATL,MIA,159079,1432544,,21,8.36,3.46,1,1.19,0.7,0.39,0.41,9.36,11.82,12.82,0.8,4.46,4.09,1.89,3.38,1.47,1.01,7.47,3.08,15.71,15.71,16.03,3.73,0.05%,135,137,TUE,368366,14,6412725,10.47,22.6,0.26,0.26,1.06,10.43,13.49,16.03,18.57,22.68,24.43,32.06,
8985462,"Asa Newell",3000,PF/C,ATL,MIA,159079,1524332,,1,0.43,0.21,0.04,0.07,0.04,0.03,0.04,0.47,0.64,0.68,0.07,0.25,0.18,0.1,0.16,0.06,0.03,0.34,0.17,0.91,0.91,0.91,0.3,0.05%,135,137,TUE,457543,16,8985462,0.17,1.8,0,0,0,0.39,0.65,0.91,1.17,1.56,1.66,1.73,
409154,"Michael Porter Jr.",8800,SF,BKN,LAL,159078,1061724,,34,23.6,6.46,3.21,3.73,2.36,1.03,0.09,26.81,30.06,33.27,1.12,9.67,9.79,4.7,9.44,3.66,3.02,19.23,8.43,37.17,37.17,39.55,4.49,3.73%,126,152,TUE,75295,19,409154,30.04,50.29,3.41,3.41,7.68,29.92,35.65,39.55,43.71,50.22,53.08,64.79,
1115132,"Nic Claxton",6500,C,BKN,LAL,159078,1061682,,28,11.25,6.47,3.03,0.04,1.17,0.8,1.17,14.28,17.72,20.75,1.97,9.5,8.06,4.62,0.22,3.27,1.88,8.28,4.66,28.3,28.3,27.34,4.21,0.14%,126,152,TUE,71024,21,1115132,20.7,35.02,0.4,0.4,1.71,20.57,24.58,27.34,30.35,35.12,36.87,45.65,
1115590,"Terance Mann",4000,SG/SF,BKN,LAL,159078,879504,,24.5,6.76,2.67,2.29,0.82,0.84,0.79,0.11,9.05,9.43,11.72,0.9,4.96,3.37,1.67,2.2,1.2,0.96,5.57,2.49,15.26,15.26,15.32,3.83,0.26%,126,152,TUE,74628,22,1115590,9.79,21.58,0.23,0.23,1.27,9.7,12.77,15.32,17.62,21.45,22.98,30.39,
3005094,"Day'Ron Sharpe",4800,C,BKN,LAL,159078,1243725,,17,6.59,5.58,1.82,0.15,1.08,0.75,0.28,8.41,12.17,13.99,1.03,7.4,4.14,2.34,0.61,2.11,1.46,4.75,2.49,18.03,18.03,17.9,3.73,0.05%,126,152,TUE,148967,23,3005094,12.51,23.61,0.05,0.05,0.43,12.35,15.38,17.9,19.92,23.48,25.21,32.02,
3005097,"Cam Thomas",4600,SG,BKN,LAL,159078,1232020,,23,15.39,2.16,2.86,1.63,1.66,0.23,0.04,18.25,17.55,20.41,0.27,5.02,7.7,3.2,4.66,4.71,4.08,12.36,4.83,21.42,21.42,22.91,4.98,1.88%,126,152,TUE,149404,24,3005097,16.06,30.55,2.51,2.51,11.79,15.86,19.89,22.91,25.93,30.97,32.73,42.04,
3005396,"Ziaire Williams",4100,SG/SF,BKN,LAL,159078,1231313,,16,5.89,1.73,0.63,0.99,0.45,0.84,0.37,6.52,7.62,8.25,1.21,2.36,2.07,0.85,3.13,1.46,1.23,5.2,1.84,12.09,12.09,11.69,2.85,0.05%,126,152,TUE,149033,25,3005396,6.65,17.21,0.02,0.02,0.05,6.61,9.66,11.69,13.72,17.28,18.81,26.18,
