PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
13315,"Klay Thompson",4500,SF/PF,DAL,PHO,159348,457611,Q,17.5,6.76,1.96,1.01,1.52,0.56,0.42,0.19,7.77,8.72,9.73,0.61,2.97,2.14,0.87,3.95,0.53,0.45,6.09,2.39,11.9,11.9,12.43,2.76,0.05%,140,153,TUE,12329,1,13315,7.06,18.64,0,0,0.07,6.99,10.1,12.43,14.76,18.65,20.46,28.49,
13990,"Khris Middleton",5100,PF,DAL,PHO,159348,512053,-,13.5,6.38,1.97,1.63,0.71,0.97,0.29,0.06,8.01,8.35,9.98,0.35,3.6,3.47,1.55,2.01,1.36,1.15,5.48,2.26,11.27,11.27,11.86,2.33,0.00%,140,153,TUE,12405,3,13990,7.1,17.48,0,0,0,7.22,9.8,11.86,13.92,17.53,18.82,25.52,
18938,"Tyus Jones",3600,PG,DAL,PHO,159348,842297,-,13.5,2.68,1.31,1.9,0.53,0.26,0.28,0.03,4.58,3.99,5.89,0.31,3.21,1.2,0.46,1.44,0.18,0.16,2.64,0.99,7.77,7.77,7.92,2.2,0.52%,140,153,TUE,12049,5,18938,4.13,12.77,0,0,0,4.22,6.34,7.92,9.77,12.94,14.26,20.33,
409321,"Marvin Bagley",4700,C,DAL,PHO,159348,1076209,,17,8.43,5.95,0.97,0.21,1.25,0.42,0.68,9.4,14.38,15.35,1.1,6.92,5.29,3.12,0.55,2.25,1.55,5.84,3.33,19.08,19.08,19.04,4.05,1.53%,140,153,TUE,75292,6,409321,13.53,25.19,0,0,1.31,13.35,16.57,19.04,21.27,25.01,26.71,34.37,
1115204,"Daniel Gafford",4900,C,DAL,PHO,159348,1061647,,21,8.06,7.68,0.88,0,1.21,0.79,0.95,8.94,15.74,16.62,1.74,8.56,4.62,3.17,0,2.43,1.71,4.62,3.17,22.61,22.61,21.98,4.49,6.30%,140,153,TUE,71699,7,1115204,16.16,28.6,0,0,3.82,15.99,19.48,21.98,24.48,28.72,30.47,38.22,
1115314,"PJ Washington",6100,SF/PF,DAL,PHO,159348,1067857,,24.5,9.8,5.68,1.57,1.02,1.57,0.86,1.03,11.37,15.48,17.05,1.89,7.25,5.72,2.52,3.08,2.46,1.69,8.8,3.54,23.07,23.07,22.81,3.74,0.52%,140,153,TUE,69997,8,1115314,16.24,30.36,0,0,1.09,16.22,20.02,22.81,25.85,30.67,32.44,41.31,
1203483,"Caleb Martin",4400,PF,DAL,PHO,159348,842969,,20.5,4.28,3.58,2.73,0.51,0.9,1.03,0.37,7.01,7.86,10.59,1.4,6.31,2.35,1.05,1.44,0.98,0.65,3.79,1.56,15.97,15.97,15.46,3.51,0.67%,140,153,TUE,73187,9,1203483,10.37,21.38,0,0,0.31,10.35,13.18,15.46,17.74,21.54,22.81,29.91,
2484012,"Naji Marshall",6200,SG/SF,DAL,PHO,159348,1060704,,29.5,15.39,5.63,3.64,1.21,1.7,0.56,0.08,19.03,21.02,24.66,0.64,9.27,8.68,4.38,3.94,3.81,3.01,12.62,5.59,27.83,27.83,29.01,4.68,22.85%,140,153,TUE,70165,10,2484012,21.69,37.5,0,0,9.23,21.44,25.73,29.01,32.29,37.59,39.38,48.94,
3267960,"Brandon Williams",5000,PG/SG,DAL,PHO,159348,1134688,,20,13.15,2.73,2.81,0.76,2.12,0.97,0.09,15.96,15.88,18.69,1.06,5.54,7.15,3.63,2.8,4.54,3.61,9.95,4.39,21.7,21.7,22.22,4.44,7.91%,140,153,TUE,87233,11,3267960,15.8,29.44,0,0,4.91,15.66,19.19,22.22,25,29.54,31.31,39.64,
3588176,"Max Christie",5200,SG,DAL,PHO,159348,1340703,,29,11.89,3.36,2.36,2.1,1.1,0.54,0.19,14.25,15.25,17.61,0.73,5.72,4.09,1.81,5.19,2.3,1.98,9.28,3.91,20.55,20.55,21.59,4.15,2.80%,140,153,TUE,179747,12,3588176,14.94,29.54,0,0,3.85,14.73,18.8,21.59,24.38,29.46,31.24,40.13,
8985575,"Cooper Flagg",8700,PG/SF,DAL,PHO,159348,1519128,,34,22.39,7.25,4.51,1.28,2.77,1.2,0.93,26.9,29.64,34.15,2.13,11.76,14.27,6.94,4.21,5.8,4.68,18.48,8.22,41.48,41.48,42.05,4.83,20.92%,140,153,TUE,458047,15,8985575,33.22,51.92,0,0,11.04,33.04,38.3,42.05,45.8,51.81,54.31,65.08,
1348,"Kevin Durant",9000,SG/SF,HOU,LAC,159347,329525,,37,24.59,4.81,4.21,2.37,2.81,0.85,0.54,28.8,29.4,33.61,1.39,9.02,12.06,6.14,5.81,6.07,5.2,17.87,8.51,38.04,38.04,39.51,4.39,9.43%,141,151,TUE,12157,23,1348,30.77,49.37,0,0,4.79,30.74,35.57,39.51,43.45,49.29,51.83,62,
18610,"Clint Capela",3900,C,HOU,LAC,159347,830647,,10,3.38,3.22,0.68,0,0.25,0.48,0.48,4.06,6.6,7.28,0.96,3.9,2.67,1.45,0,0.86,0.49,2.67,1.45,10.89,10.89,10.22,2.62,0.05%,141,151,TUE,12572,25,18610,6.24,14.91,0,0,0,6.29,8.65,10.22,12.05,15.2,16.51,21.75,
