PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
1115132,"Nic Claxton",6600,C,BKN,UTA,158708,1061682,-,29,12.91,7.5,3.24,0.05,1.14,0.95,1.78,16.15,20.41,23.65,2.73,10.74,9.13,5.33,0.27,3.61,2.11,9.4,5.38,33.82,33.82,32.32,4.9,0.57%,126,149,FRI,71024,3,1115132,24.88,40.45,1.87,1.87,8.51,24.48,28.89,32.32,35.5,40.4,42.36,51.17,
1115590,"Terance Mann",3900,SG/SF,BKN,UTA,158708,879504,-,26,9.9,3.05,2.94,1.21,1.24,0.96,0.18,12.84,12.95,15.89,1.14,5.99,4.96,2.43,3.21,1.75,1.4,8.17,3.64,20.15,20.15,20.39,5.23,14.79%,126,149,FRI,74628,4,1115590,14.19,27.54,11.5,11.5,12.71,14.1,17.62,20.39,23.16,27.44,28.97,37.26,
3005094,"Day'Ron Sharpe",4600,C,BKN,UTA,158708,1243725,-,18.5,8.72,6.88,2.14,0.19,1.22,1.15,0.34,10.86,15.6,17.74,1.49,9.02,5.55,3.18,0.82,2.64,1.81,6.37,3.37,23.44,23.44,23.11,5.02,2.67%,126,149,FRI,148967,5,3005094,16.99,30.24,3.03,3.03,10.27,16.83,20.35,23.11,25.87,30.14,31.9,40.19,
3005097,"Cam Thomas",4600,SG,BKN,UTA,158708,1232020,,24.5,19.75,2.06,3.05,2.1,1.68,0.08,0.05,22.8,21.81,24.86,0.13,5.11,10.07,4.11,6.05,6.06,5.23,16.12,6.21,25.51,25.51,27.37,5.95,0.00%,126,149,FRI,149404,6,3005097,19.97,35.34,0,0,29.55,19.84,24.11,27.37,30.38,35.15,37.41,47.96,
3005396,"Ziaire Williams",4200,SG/SF,BKN,UTA,158708,1231313,Q,18,8.48,2.18,0.81,1.43,0.72,1.13,0.59,9.29,10.66,11.47,1.72,2.99,2.98,1.23,4.48,2.05,1.73,7.46,2.66,16.75,16.75,16.22,3.86,0.00%,126,149,FRI,149033,7,3005396,10.54,22.96,0,0,1.62,10.23,13.48,16.22,18.72,22.96,24.45,32.44,
3587834,"Tyrese Martin",3400,PG/SG,BKN,UTA,158708,1134107,,9,3.78,1.17,0.98,0.76,0.32,0.3,0.04,4.76,4.95,5.93,0.34,2.15,1.45,0.58,2.2,0.45,0.34,3.65,1.34,7.35,7.35,7.61,2.24,0.43%,126,149,FRI,89873,9,3587834,3.61,12.61,1.52,1.52,0,3.55,5.58,7.61,9.39,12.43,13.7,19.28,
4878198,"Jalen Wilson",3300,SF/PF,BKN,UTA,158708,1174884,,2,0.91,0.2,0.11,0.15,0.05,0.07,0.06,1.02,1.11,1.22,0.13,0.31,0.34,0.14,0.44,0.23,0.18,0.78,0.29,1.66,1.66,1.64,0.5,0.21%,126,149,FRI,90541,13,4878198,0.25,3.12,0.75,0.75,0,0,0,1.64,2.62,4.59,5.9,9.84,
8985497,"Drake Powell",3600,SG,BKN,UTA,158708,1542179,,24,8.7,1.94,2.1,1.21,1.48,0.87,0.13,10.8,10.64,12.74,1,4.04,3.82,1.61,3.94,2.05,1.85,7.76,2.82,15.7,15.7,16.14,4.48,0.05%,126,149,FRI,503267,16,8985497,10.34,22.87,1.73,1.73,4.91,10.09,13.37,16.14,18.66,22.95,24.71,32.53,
8985498,"Egor Demin",4800,PG,BKN,UTA,158708,1523978,,29,13.99,3.08,4.67,2.69,1.87,0.84,0.27,18.66,17.07,21.74,1.11,7.75,5.55,2.28,6.78,1.58,1.36,12.33,4.97,26.15,26.15,27.51,5.73,0.00%,126,149,FRI,455367,17,8985498,19.78,36.3,0,0,27.29,19.69,24.23,27.51,31.04,36.6,39.12,49.72,
8985499,"Danny Wolf",4500,PF/C,BKN,UTA,158708,1415928,,24,10.73,6.2,2.46,1.58,0.76,0.93,0.8,13.19,16.93,19.39,1.73,8.66,5.43,2.12,4.69,2.08,1.73,10.12,3.7,26.29,26.29,26.1,5.8,4.35%,126,149,FRI,247158,18,8985499,18.8,34.49,5.29,5.29,26.61,18.61,22.74,26.1,29.2,34.37,36.7,45.48,
8998169,"Ben Saraf",3700,PG,BKN,UTA,158708,1590554,,18,7.38,1.53,2.82,1.06,1.44,1.13,0.35,10.2,8.91,11.73,1.48,4.35,3.8,1.4,3.82,1.75,1.4,7.62,2.46,16.45,16.45,16.29,4.4,2.13%,126,149,FRI,622358,19,8998169,10.62,23,2.41,2.41,4.18,10.53,13.78,16.29,19.05,23.06,25.06,32.08,
8998170,"Nolan Traore",4000,PG,BKN,UTA,158708,1590550,,18,7.17,0.99,2.71,1.07,1.13,0.42,0.21,9.88,8.16,10.87,0.63,3.7,3.81,1.37,3.36,1.56,1.23,7.17,2.44,13.18,13.18,13.7,3.43,0.62%,126,149,FRI,622357,20,8998170,8.35,19.69,2.01,2.01,0.45,8.37,11.42,13.7,16.24,20.04,21.56,29.43,
37858,"Derrick White",7700,PG/SG,BOS,SAC,158703,796009,,35,24.38,5.55,5.57,4.29,2.96,1.22,1.58,29.95,29.93,35.5,2.8,11.12,9.85,4,12.01,4.01,3.51,21.86,8.29,44.84,44.84,46.08,5.98,0%,125,154,FRI,38299,24,37858,36.03,57.4,0,0,41.04,35.81,41.57,46.08,50.84,57.6,60.35,73.38,
409191,"Anfernee Simons",4700,PG/SG,BOS,SAC,158703,1121307,,26,16.15,2.9,2.69,2.74,1.55,1.02,0.29,18.84,19.05,21.74,1.31,5.59,6.41,2.79,7.22,2.6,2.34,13.63,5.53,26.05,26.05,27.03,5.75,0%,125,154,FRI,75325,26,409191,19.17,35.8,0,0,27.5,18.95,23.49,27.03,30.31,35.62,37.89,47.24,
2439093,"Payton Pritchard",6700,PG,BOS,SAC,158703,945610,,34,24.5,4.71,6.7,4.21,1.74,0.68,0.21,31.2,29.21,35.91,0.89,11.41,10.27,4.83,11.16,2.59,2.22,21.43,9.04,41.13,41.13,43.65,6.51,0%,125,154,FRI,73477,27,2439093,33.23,54.76,0,0,50.56,33.12,39.03,43.65,48.02,55.2,58.29,69.58,
