PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
409154,"Michael Porter Jr.",9000,SF,BKN,DET,158829,1061724,-,32.5,24.81,7.12,2.42,3.92,3,0.95,0.22,27.23,31.93,34.35,1.17,9.54,10.26,4.92,9.92,3.87,3.19,20.18,8.84,37.49,37.49,40.38,4.49,1.08%,126,132,SUN,75295,1,409154,31.01,51.14,3.46,3.46,7.32,30.73,36.06,40.38,44.7,51.05,53.84,64,
1115132,"Nic Claxton",6700,C,BKN,DET,158829,1061682,-,29,11.22,6.76,2.43,0.04,1.46,0.85,1.86,13.65,17.98,20.41,2.71,9.19,8.01,4.61,0.22,3.26,1.87,8.23,4.65,29.65,29.65,28.15,4.2,0.42%,126,132,SUN,71024,3,1115132,21.09,36.19,1.49,1.49,2.1,20.74,24.94,28.15,31.11,36.05,38.03,46.43,
1115590,"Terance Mann",4100,SG/SF,BKN,DET,158829,879504,-,26,7.98,2.54,2.26,0.98,1.25,0.87,0.27,10.24,10.52,12.78,1.14,4.8,3.99,1.95,2.6,1.43,1.14,6.59,2.93,16.59,16.59,16.69,4.07,0.45%,126,132,SUN,74628,4,1115590,10.85,23.22,1.92,1.92,2.33,10.78,14.12,16.69,19.26,23.37,25.16,32.87,
3005094,"Day'Ron Sharpe",4900,C,BKN,DET,158829,1243725,,18,6.64,6.3,1.62,0.15,1.37,1.1,0.35,8.26,12.94,14.56,1.45,7.92,4.15,2.38,0.61,2.09,1.44,4.76,2.53,19.61,19.61,19.26,3.93,0.05%,126,132,SUN,148967,5,3005094,13.69,25.5,0.47,0.47,1,13.53,16.66,19.26,21.6,25.25,27.07,34.88,
3005097,"Cam Thomas",4800,SG,BKN,DET,158829,1232020,,24,13.72,2.23,2.54,1.44,2.05,0.08,0.06,16.26,15.95,18.49,0.14,4.77,6.94,2.85,4.19,4.28,3.71,11.13,4.29,18.58,18.58,20.29,4.23,0.29%,126,132,SUN,149404,6,3005097,13.82,27.71,2.13,2.13,3.94,14.05,17.43,20.29,23.41,27.83,29.65,38.76,
4878198,"Jalen Wilson",3200,PF,BKN,DET,158829,1174884,,8,3.03,0.74,0.34,0.5,0.21,0.3,0.26,3.37,3.77,4.11,0.56,1.08,1.11,0.45,1.45,0.77,0.6,2.56,0.95,5.9,5.9,5.73,1.79,0.05%,126,132,SUN,90541,13,4878198,2.34,10.15,0,0,0,2.08,4.17,5.73,7.03,9.9,11.2,16.67,
8985497,"Drake Powell",3500,SG/SF,BKN,DET,158829,1542179,,17,4.22,1.34,1.14,0.58,1.07,0.65,0.1,5.36,5.56,6.7,0.75,2.48,1.85,0.78,1.89,1.01,0.91,3.74,1.36,8.72,8.72,8.86,2.53,0.05%,126,132,SUN,503267,16,8985497,4.65,14.17,0,0,0.02,4.43,6.78,8.86,10.68,14.07,15.37,21.37,
8985498,"Egor Demin",5000,PG,BKN,DET,158829,1523978,,27,10,2.71,3.22,1.92,2.24,0.71,0.31,13.22,12.71,15.93,1.02,5.93,3.9,1.62,4.78,1.19,1.01,8.68,3.54,18.9,18.9,20.1,4.02,0.05%,126,132,SUN,455367,17,8985498,13.24,27.59,1.79,1.79,3.09,13.23,17.3,20.1,23.15,27.99,29.77,37.91,
8985499,"Danny Wolf",4900,PF/C,BKN,DET,158829,1415928,,26,10.39,5.79,2.06,1.54,1.05,0.9,0.79,12.45,16.18,18.24,1.69,7.85,5.17,2.06,4.62,2.05,1.63,9.79,3.6,24.45,24.45,24.38,4.98,8.63%,126,132,SUN,247158,18,8985499,17.47,32.33,10.75,10.75,12.3,17.45,21.3,24.38,27.72,32.59,34.39,44.4,
8998169,"Ben Saraf",3600,PG,BKN,DET,158829,1590554,,12.5,3.31,0.98,1.47,0.47,1.02,0.76,0.26,4.78,4.29,5.76,1.02,2.45,1.82,0.64,1.83,0.78,0.63,3.65,1.11,8.73,8.73,8.51,2.36,0.44%,126,132,SUN,622358,19,8998169,4.3,13.56,0,0,0.01,4.13,6.7,8.51,10.32,13.41,14.7,20.89,
