PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,OWNERSHIP
408896,"Collin Sexton",,,CHA,DEN,158142,1061642,,19,12.29,1.53,3.07,1.11,1.48,0.74,0.26,15.36,13.82,16.89,1,4.6,6.17,2.99,2.76,3.46,2.98,8.93,4.1,20.25,20.25,20.62,13.7,28.47,0.34,0.34,6.17,13.54,17.54,20.62,23.7,28.62,30.78,39.7,1.13%,136,145,SUN,75326,25,408896,
409262,"Miles Bridges",,,CHA,DEN,158142,957479,,33,15.87,7.08,3.56,2.11,1.05,0.45,0.43,19.43,22.95,26.51,0.88,10.64,7.37,3.41,6.3,3.21,2.72,13.67,5.52,31.3,31.3,32.53,24.58,41.64,10.39,10.39,8.03,24.4,29.08,32.53,36.23,41.89,44.36,53.97,17.02%,136,145,SUN,75304,26,409262,
1115110,"Grant Williams",,,CHA,DEN,158142,949273,,12,4.59,2.73,1.05,0.69,0.54,0.34,0.39,5.64,7.32,8.37,0.73,3.78,1.8,0.8,1.98,1.11,0.9,3.78,1.49,11.09,11.09,11.11,6.95,16.19,0.4,0.4,0.01,6.92,9.22,11.11,13,16.14,17.4,23.48,1.15%,136,145,SUN,69933,27,1115110,
2439295,"LaMelo Ball",,,CHA,DEN,158142,1257420,,28,19.59,4.83,7.11,3.17,2.43,0.76,0.26,26.7,24.42,31.53,1.02,11.94,7.84,3.32,8.92,4,3.44,16.76,6.49,36.68,36.68,38.96,29.41,49.46,9.06,9.06,12.48,29.41,34.83,38.96,43.09,49.8,52.38,64.76,11.23%,136,145,SUN,161285,29,2439295,
2439366,"Josh Green",,,CHA,DEN,158142,1193670,,14,2.88,1.22,1.39,0.55,0.24,0.34,0.02,4.27,4.1,5.49,0.36,2.61,1.11,0.48,1.42,0.42,0.27,2.53,1.03,7.27,7.27,7.37,3.57,11.9,0,0,0,3.69,5.53,7.37,9.21,12.11,13.42,19.21,0.32%,136,145,SUN,92617,30,2439366,
3005499,"Tre Mann",,,CHA,DEN,158142,1175356,,1,0.33,0.11,0.12,0.05,0.03,0.01,0.01,0.45,0.44,0.56,0.02,0.23,0.18,0.07,0.14,0.05,0.04,0.32,0.12,0.67,0.67,0.7,0.23,1.4,0,0,0,0.3,0.5,0.7,0.9,1.2,1.28,1.33,0.05%,136,145,SUN,91333,31,3005499,
3588157,"Moussa Diabate",,,CHA,DEN,158142,1324359,Q,30,8.37,10.06,1.64,0,0.76,0.96,0.78,10.01,18.43,20.07,1.74,11.7,5.19,3.16,0,3.22,2.04,5.19,3.16,27.36,27.36,26.77,20.15,34.21,0,0,10.72,20.08,23.94,26.77,29.86,34.23,36.29,44.27,10.76%,136,145,SUN,179227,32,3588157,
4878218,"Brandon Miller",,,CHA,DEN,158142,1401381,,33.5,22.66,4.62,3.09,3.66,2.54,0.95,0.85,25.75,27.28,30.37,1.8,7.71,9.96,4.22,10.28,3.83,3.22,20.24,7.88,35.7,35.7,37.25,28.09,47.32,20.17,20.17,24.13,28.19,33.22,37.25,41.03,47.32,50.34,61.92,26.70%,136,145,SUN,244988,33,4878218,
6412779,"Tidjane Salaun",,,CHA,DEN,158142,1504463,,4,1.22,1.12,0.18,0.21,0.15,0.07,0.01,1.4,2.34,2.52,0.08,1.3,0.45,0.18,0.62,0.31,0.22,1.07,0.39,2.92,2.92,3.08,0.68,6.1,0,0,0,0.62,1.54,3.08,4.31,6.78,7.7,12.63,0.05%,136,145,SUN,448015,35,6412779,
8985519,"Kon Knueppel",,,CHA,DEN,158142,1519132,,32.5,17.09,4.97,3.09,3.36,1.87,0.81,0.45,20.18,22.06,25.15,1.26,8.06,4.57,2.07,9.73,3.65,2.87,14.3,5.43,29.6,29.6,31.23,23.09,40.73,6.49,6.49,11.1,23,27.65,31.23,35.07,40.7,43.52,54.27,15.35%,136,145,SUN,458104,38,8985519,
8998193,"Ryan Kalkbrenner",,,CHA,DEN,158142,1236052,,15,4.21,4.89,0.45,0.24,0.4,0.35,0.49,4.66,9.1,9.55,0.84,5.34,2.35,1.32,0.77,1.26,0.83,3.12,1.56,12.87,12.87,12.6,8.08,17.84,0.3,0.3,0,7.97,10.54,12.6,14.66,17.74,19.03,24.69,0.05%,136,145,SUN,149525,40,8998193,
8998194,"Sion James",,,CHA,DEN,158142,1232338,,18,4.14,3.03,2.1,0.76,0.43,0.39,0.28,6.24,7.17,9.27,0.67,5.13,1.47,0.64,2.21,0.78,0.57,3.68,1.4,12.51,12.51,12.58,7.76,18.14,0.04,0.04,0.15,7.7,10.27,12.58,14.63,17.97,19.51,26.44,0.39%,136,145,SUN,148709,41,8998194,
13296,"Nikola Vucevic",,,CHI,BKN,158141,457598,,32,18.54,9.57,4.06,1.79,1.45,0.75,1.01,22.6,28.11,32.17,1.76,13.63,11.02,5.77,4.85,2.04,1.64,15.87,7.56,39.94,39.94,40.97,32.03,50.68,0,0,12.94,32.03,37.25,40.97,44.69,50.65,53.39,64.31,15.99%,130,126,SUN,12334,43,13296,
408969,"Kevin Huerter",,,CHI,BKN,158141,944785,,18,6.98,2.99,1.92,1.13,0.63,1.04,0.37,8.9,9.97,11.89,1.41,4.91,3.45,1.51,3.44,0.75,0.56,6.89,2.64,17.05,17.05,16.67,11.46,22.56,0,0,0.16,11.32,14.41,16.67,18.93,22.64,24.28,31.69,4.10%,130,126,SUN,70259,45,408969,
1115205,"Coby White",,,CHI,BKN,158141,1138387,,30,19.92,3.66,5.07,2.69,3.07,0.65,0.02,24.99,23.58,28.65,0.67,8.73,8.45,3.79,7.8,5.06,4.27,16.25,6.48,30.86,30.86,33.31,24.93,42.8,0,0,12.7,24.94,29.78,33.31,37.1,43.15,45.42,56.28,16.85%,130,126,SUN,86731,47,1115205,
2439190,"Patrick Williams",,,CHI,BKN,158141,1174904,Q,16,5.33,2.68,1.03,0.95,0.59,0.73,0.17,6.36,8.01,9.04,0.9,3.71,2.44,0.93,2.5,0.84,0.61,4.94,1.88,12.2,12.2,12.21,7.59,17.71,0,0,0.17,7.46,9.95,12.21,14.24,17.64,19.22,25.32,3.07%,130,126,SUN,91367,48,2439190,
2439210,"Isaac Okoro",,,CHI,BKN,158141,1193432,,28,8.64,3.65,1.12,1.29,0.57,0.8,0.55,9.76,12.29,13.41,1.35,4.77,3.64,1.7,3.55,1.88,1.36,7.19,2.99,18.18,18.18,17.94,11.9,24.75,0,0,3.6,11.88,15.16,17.94,20.47,24.76,26.78,34.11,6.80%,130,126,SUN,92179,49,2439210,
2439441,"Tre Jones",,,CHI,BKN,158141,1132030,,28,11.77,3.29,6.61,0.78,1.25,0.78,0.1,18.38,15.06,21.67,0.88,9.9,6.46,3.46,2.27,2.96,2.51,8.73,4.24,27.02,27.02,27.46,20.3,35.72,0,0,8.58,20.41,24.18,27.46,30.48,35.77,37.79,46.61,8.60%,130,126,SUN,161288,50,2439441,
2439601,"Jalen Smith",,,CHI,BKN,158141,1133792,,27,12.4,10.04,1.64,1.78,1.32,0.54,1.29,14.04,22.44,24.08,1.83,11.68,5.31,2.53,5.21,2.67,2.02,10.52,4.31,31.08,31.08,31.37,22.24,41.85,0,0,26.59,22.08,27.11,31.37,35.63,42.21,44.92,58.48,2.58%,130,126,SUN,70255,51,2439601,
3005172,"Ayo Dosunmu",,,CHI,BKN,158141,1133782,,24,11.58,2.97,4.28,1.5,1.24,0.84,0.25,15.86,14.55,18.83,1.09,7.25,5.49,2.81,3.72,1.75,1.47,9.21,4.31,23.59,23.59,24.03,17.05,31.79,0,0,3.92,16.95,20.99,24.03,27.07,31.87,33.89,43,4.40%,130,126,SUN,72047,52,3005172,
3587732,"Dalen Terry",,,CHI,BKN,158141,1239611,,4,1.19,0.55,0.3,0.14,0.2,0.25,0.07,1.49,1.74,2.04,0.32,0.85,0.65,0.28,0.44,0.3,0.19,1.09,0.42,3.06,3.06,2.94,0.99,5.54,0,0,0,0.92,2.02,2.94,4.04,5.51,6.25,9.37,0.05%,130,126,SUN,149208,54,3587732,
4878238,"Julian Phillips",,,CHI,BKN,158141,1405696,,4,0.95,0.56,0.07,0.15,0.08,0.2,0.05,1.02,1.51,1.58,0.25,0.63,0.38,0.17,0.45,0.21,0.17,0.83,0.32,2.4,2.4,2.29,0.36,4.67,0,0,0,0,1.15,2.29,3.21,4.81,5.5,9.39,0.49%,130,126,SUN,244990,55,4878238,
6412799,"Matas Buzelis",,,CHI,BKN,158141,1501940,,29,16.21,5.42,1.9,1.69,1.8,0.6,1.43,18.11,21.63,23.53,2.03,7.32,8.95,4.18,4.83,3.53,2.77,13.78,5.87,29.85,29.85,29.9,22.38,38.37,0,0,12.75,22.24,26.44,29.9,33.11,38.34,40.77,49.92,11.35%,130,126,SUN,368367,56,6412799,
16879,"Tim Hardaway Jr.",,,DEN,CHA,158142,551771,,30,14.84,2.81,1.41,3,0.4,0.49,0.05,16.25,17.65,19.06,0.54,4.22,4.24,1.8,7.93,2.6,2.24,12.17,4.8,21.55,21.55,22.85,15.62,30.83,3.83,3.83,9.1,15.49,19.55,22.85,25.9,30.97,33.01,42.66,10.37%,145,136,SUN,12479,64,16879,
18601,"Aaron Gordon",,,DEN,CHA,158142,748788,Q,28.5,19.47,7.07,2.5,2.15,1.86,0.53,0.24,21.97,26.54,29.04,0.77,9.57,7.88,4.15,5.38,6.06,4.72,13.26,6.3,32.15,32.15,33.95,25.77,43.23,16.89,16.89,13.7,25.78,30.12,33.95,37.52,43.14,45.44,56.67,15.43%,145,136,SUN,12545,65,18601,
35211,"Jamal Murray",,,DEN,CHA,158142,891352,Q,35,28.4,4.98,8.19,3.43,2.03,1.01,0.45,36.59,33.38,41.57,1.46,13.17,14.21,6.68,8.17,5.41,4.76,22.38,10.11,49.01,49.01,51.03,40.66,62.63,30.4,30.4,23.41,40.62,46.46,51.03,55.85,62.96,65.76,79.72,24.93%,145,136,SUN,28062,67,35211,
408913,"Bruce Brown",,,DEN,CHA,158142,941834,,24,7,4.29,2.75,0.49,0.92,0.86,0.13,9.75,11.29,14.04,0.99,7.04,4.68,2.11,1.51,1.62,1.31,6.19,2.6,18.32,18.32,18.26,12.64,24.74,0.72,0.72,3.79,12.6,15.69,18.26,20.83,24.95,26.49,33.95,9.68%,145,136,SUN,75331,68,408913,
2439457,"Zeke Nnaji",,,DEN,CHA,158142,1193676,,21,6.96,4.57,0.8,0.52,0.54,0.43,0.65,7.76,11.53,12.33,1.08,5.37,3.73,1.77,1.77,2.54,1.85,5.5,2.29,16.34,16.34,16.02,10.68,21.94,0.11,0.11,0.3,10.68,13.48,16.02,18.31,21.87,23.14,30.51,0.05%,145,136,SUN,92620,70,2439457,
3588036,"Peyton Watson",,,DEN,CHA,158142,1326502,,35,19.43,6.3,2.64,1.9,2.22,1.23,0.89,22.07,25.73,28.37,2.12,8.94,10.12,4.97,5.18,5.32,3.77,15.3,6.87,35.09,35.09,35.45,27.22,45.11,7.02,7.02,5.81,27.03,31.88,35.45,39.28,45.14,47.69,58.92,7.57%,145,136,SUN,180124,71,3588036,
4878294,"Jalen Pickett",,,DEN,CHA,158142,1136567,,28,11.05,3.74,4.51,2.27,1.45,0.56,0.14,15.56,14.79,19.3,0.7,8.25,4.27,1.93,5.49,0.45,0.37,9.76,4.2,22.95,22.95,24.32,16.7,33.11,3.41,3.41,8.65,16.64,20.99,24.32,27.65,33.02,35.33,44.29,7.10%,145,136,SUN,87084,73,4878294,
4878295,"Julian Strawther",,,DEN,CHA,158142,1241584,,1.5,0.56,0.18,0.13,0.07,0.05,0.01,0.01,0.69,0.74,0.87,0.02,0.31,0.34,0.13,0.24,0.13,0.1,0.58,0.2,0.98,0.98,1.03,0.19,2.04,0,0,0,0.44,0.74,1.03,1.32,1.77,1.88,1.96,0.05%,145,136,SUN,149531,74,4878295,
4878296,"Hunter Tyson",,,DEN,CHA,158142,1132015,,5,1.45,1.15,0.33,0.25,0.04,0.05,0.04,1.78,2.6,2.93,0.09,1.48,0.56,0.21,0.84,0.35,0.29,1.4,0.46,3.56,3.56,3.67,1.2,7.27,0,0,0,1.41,2.26,3.67,5.08,7.06,7.9,12.99,0.49%,145,136,SUN,89546,75,4878296,
6412857,"DaRon Holmes",,,DEN,CHA,158142,1334228,,5,1.29,1.06,0.46,0.12,0.1,0.13,0.14,1.75,2.35,2.81,0.27,1.52,0.74,0.35,0.34,0.3,0.23,1.08,0.47,3.96,3.96,3.86,1.39,7.32,0,0,0,1.38,2.76,3.86,4.96,7.17,8.02,12.68,0.05%,145,136,SUN,179465,76,6412857,
6863241,"Spencer Jones",,,DEN,CHA,158142,1176586,,27,6.02,3.86,1.52,0.91,0.55,1.39,0.68,7.54,9.88,11.4,2.07,5.38,2.76,1.21,2.64,1.18,0.87,5.4,2.12,18.59,18.59,17.45,11.68,23.98,0.34,0.34,0.9,11.55,14.88,17.45,20.02,23.87,25.66,33.1,1.84%,145,136,SUN,89746,77,6863241,
1348,"Kevin Durant",,,HOU,NOP,158140,329525,,36.5,26.53,6.19,4.8,2.47,2.57,0.79,1.06,31.33,32.72,37.52,1.85,10.99,13.06,6.79,6.03,6.44,5.54,19.09,9.26,44.14,44.14,45.25,35.69,55.63,0,0,17.68,35.25,41,45.25,49.25,55.75,57.75,68.5,18.99%,141,143,SUN,12157,84,1348,
16848,"Steven Adams",,,HOU,NOP,158140,679478,,18,5.25,5.75,1.19,0,0.7,0.58,0.44,6.44,11,12.19,1.02,6.94,3.52,1.82,0,2.99,1.6,3.52,1.82,16.3,16.3,15.92,10.94,21.49,0,0,0.12,10.78,13.61,15.92,17.97,21.57,22.85,29.27,0.17%,141,143,SUN,12478,85,16848,
18610,"Clint Capela",,,HOU,NOP,158140,830647,,1,0.32,0.36,0.05,0,0.03,0.04,0.05,0.37,0.68,0.73,0.09,0.41,0.25,0.14,0,0.08,0.05,0.25,0.14,1.07,1.07,1.01,0.27,2.02,0,0,0,0.43,0.72,1.01,1.3,1.73,1.84,1.92,0.39%,141,143,SUN,12572,86,18610,
36032,"Dorian Finney-Smith",,,HOU,NOP,158140,606701,,15.5,3.17,2.25,0.58,0.73,0.39,0.26,0.26,3.75,5.42,6,0.52,2.83,0.94,0.36,2.17,0.34,0.26,3.11,1.09,7.91,7.91,8.06,3.95,13.14,0,0,0.02,4.03,6.18,8.06,9.94,13.16,14.78,21.49,0.79%,141,143,SUN,28067,88,36032,
408932,"Aaron Holiday",,,HOU,NOP,158140,884087,,1,0.3,0.05,0.08,0.06,0.02,0.05,0.01,0.38,0.35,0.43,0.06,0.13,0.1,0.04,0.16,0.05,0.04,0.26,0.1,0.64,0.64,0.62,0.1,1.24,0,0,0,0.27,0.44,0.62,0.8,1.06,1.13,1.18,0.15%,141,143,SUN,75332,89,408932,
409174,"Josh Okogie",,,HOU,NOP,158140,941460,,12,2.77,1.82,0.56,0.39,0.25,0.38,0.03,3.33,4.59,5.15,0.41,2.38,1.22,0.47,1.07,0.92,0.66,2.29,0.86,6.77,6.77,6.78,3.22,11.16,0,0,0,3.25,5.15,6.78,8.68,11.39,12.48,18.17,0.05%,141,143,SUN,75296,90,409174,
2448431,"Jae'Sean Tate",,,HOU,NOP,158140,844040,,1,0.27,0.17,0.07,0.02,0.02,0.01,0.03,0.34,0.44,0.51,0.04,0.24,0.17,0.08,0.06,0.06,0.04,0.23,0.1,0.68,0.68,0.67,0.1,1.34,0,0,0,0.29,0.48,0.67,0.86,1.15,1.22,1.28,0.49%,141,143,SUN,70482,91,2448431,
3006967,"Alperen Sengun",,,HOU,NOP,158140,1323508,,34.5,22.74,11.1,6.92,0.73,2.8,1.52,0.89,29.66,33.84,40.76,2.41,18.02,14.89,7.65,2.63,7.56,5.26,17.52,8.38,50.87,50.87,51.91,42.24,62.74,0,0,30.97,42.2,47.58,51.91,55.98,63.11,65.65,77.1,34.83%,141,143,SUN,165221,93,3006967,
3587643,"JD Davison",,,HOU,NOP,158140,1323515,,2,0.48,0.36,0.41,0.08,0.11,0.13,0.06,0.89,0.84,1.25,0.19,0.77,0.24,0.08,0.26,0.13,0.08,0.5,0.16,1.99,1.99,1.91,0.63,3.86,0,0,0,0,1.27,1.91,2.87,4.46,5.73,10.19,0.05%,141,143,SUN,179291,94,3587643,
3587947,"Jabari Smith",,,HOU,NOP,158140,1342755,,34.5,15.65,6.61,1.3,2.35,1.19,0.82,0.99,16.95,22.26,23.56,1.81,7.91,7.11,2.95,6.63,3.42,2.72,13.74,5.3,29.77,29.77,30.19,22.42,38.76,0,0,6.59,22.26,26.86,30.19,33.77,39.14,41.19,51.43,9.92%,141,143,SUN,180850,95,3587947,
3587949,"Tari Eason",,,HOU,NOP,158140,1235198,Q,24,12.43,5.78,1.71,1.87,1.4,1.54,0.82,14.14,18.21,19.92,2.36,7.49,5.86,2.76,4.77,1.87,1.31,10.63,4.63,27.61,27.61,27.22,19.89,35.57,0,0,2.56,19.59,23.91,27.22,30.53,35.61,37.9,47.83,3.71%,141,143,SUN,148583,96,3587949,
4874279,"Amen Thompson",,,HOU,NOP,158140,1429337,,38.5,20.27,7.2,5.07,0.42,2.47,1.44,0.52,25.34,27.47,32.54,1.96,12.27,13.54,7.15,1.96,6.39,4.71,15.5,7.57,39.93,39.93,40.02,31.81,49.01,0,0,5.85,31.66,36.47,40.02,43.57,49.14,51.42,61.8,8.97%,141,143,SUN,266069,97,4874279,
6412914,"Reed Sheppard",,,HOU,NOP,158140,1465031,,21.5,10.38,1.23,2.34,2.14,0.93,0.88,0.52,12.72,11.61,13.95,1.4,3.57,3.99,1.64,5.53,0.89,0.7,9.52,3.78,18.64,18.64,18.83,12.13,26.18,0,0,2.18,12.21,15.78,18.83,21.88,26.46,28.5,37.15,1.06%,141,143,SUN,288915,98,6412914,
1227,"LeBron James",,,LAL,TOR,158144,214152,Q,33,22.74,6.89,6.33,1.87,3.32,1.04,0.51,29.07,29.63,35.96,1.55,13.22,12.09,6.32,5.12,5.9,4.5,17.21,8.19,41.83,41.83,43.55,34.49,54,0,0,11.03,34.34,39.32,43.55,47.78,54,56.74,67.69,15.82%,152,129,SUN,12624,102,1227,
18567,"Marcus Smart",,,LAL,TOR,158144,697132,,31.5,9.41,3.75,3.24,1.59,1.97,1.26,0.51,12.65,13.16,16.4,1.77,6.99,3.24,1.26,4.98,2.55,2.13,8.22,2.85,22.11,22.11,22.31,15.36,29.74,0,0,6.85,15.22,19.16,22.31,25.2,29.92,31.76,40.95,7.57%,152,129,SUN,12548,103,18567,
408971,"Luka Doncic",,,LAL,TOR,158144,1121277,Q,36,32.46,5.96,8.12,3.8,4.12,1.1,0.31,40.58,38.42,46.54,1.41,14.08,12.48,5.86,10.63,11.89,9.33,23.11,9.66,51.9,51.9,55.08,44,67.52,0,0,11.83,43.68,49.92,55.08,59.69,67.56,70.27,84.66,2.04%,152,129,SUN,75290,105,408971,
409024,"Jarred Vanderbilt",,,LAL,TOR,158144,1067852,,15,3.32,3.15,0.7,0.26,0.75,0.59,0.23,4.02,6.47,7.17,0.82,3.85,1.92,0.95,0.84,0.96,0.63,2.76,1.21,9.86,9.86,9.7,5.78,14.52,0,0,0.01,5.77,8.04,9.7,11.54,14.68,15.73,21.76,0.27%,152,129,SUN,69989,106,409024,
409301,"Deandre Ayton",,,LAL,TOR,158144,1061507,Q,30,12.26,9.5,0.87,0.06,1.3,0.84,0.94,13.13,21.76,22.63,1.78,10.37,9.23,5.59,0.3,1.32,0.9,9.53,5.65,29.01,29.01,28.84,21.65,36.79,0,0,11.31,21.5,25.55,28.84,32.13,36.68,38.45,47.56,11.35%,152,129,SUN,75293,107,409301,
574538,"Gabe Vincent",,,LAL,TOR,158144,851253,,16,4.88,1,0.76,1.26,0.37,0.33,0.15,5.64,5.88,6.64,0.48,1.76,1.21,0.44,3.6,0.26,0.22,4.81,1.7,8.29,8.29,8.68,4.07,14.24,0,0,0.01,3.95,6.58,8.68,10.78,14.2,15.78,22.62,0.05%,152,129,SUN,73848,108,574538,
1115368,"Rui Hachimura",,,LAL,TOR,158144,955893,,16,5.67,1.75,0.37,0.78,0.35,0.33,0.12,6.04,7.42,7.79,0.45,2.12,2.68,1.34,1.81,0.87,0.65,4.49,2.12,9.33,9.33,9.53,5.49,14.62,0,0,0,5.35,7.67,9.53,11.62,14.64,16.04,21.62,0.05%,152,129,SUN,72577,109,1115368,
1115443,"Jaxson Hayes",,,LAL,TOR,158144,1140887,Q,18,6.64,4.01,0.53,0.01,0.62,0.43,0.32,7.17,10.65,11.18,0.75,4.54,3.53,2.63,0.05,2.09,1.34,3.58,2.64,13.88,13.88,13.64,9.07,18.77,0,0,0.29,8.93,11.66,13.64,15.62,18.85,20.34,25.79,1.60%,152,129,SUN,71368,110,1115443,
3587973,"Jake LaRavia",,,LAL,TOR,158144,1175125,,33,11.37,4.6,2.5,1.5,1.36,1.5,0.58,13.87,15.97,18.47,2.08,7.1,4.65,2.16,4.01,3.4,2.55,8.66,3.66,25.52,25.52,25.11,18.03,33.1,0,0,7.42,18.01,22.07,25.11,28.15,33.01,35,43.37,10.91%,152,129,SUN,89808,112,3587973,
4878161,"Kobe Bufkin",,,LAL,TOR,158144,1324350,,1,0.36,0.2,0.09,0.05,0.06,0.02,0.01,0.45,0.56,0.65,0.03,0.29,0.22,0.09,0.18,0.07,0.05,0.4,0.14,0.77,0.77,0.8,0.26,1.6,0,0,0,0.34,0.57,0.8,1.03,1.37,1.46,1.52,0.22%,152,129,SUN,180318,113,4878161,
4878217,"Nick Smith",,,LAL,TOR,158144,1401374,,1,0.41,0.03,0.09,0.08,0.05,0.02,0,0.5,0.44,0.53,0.02,0.12,0.19,0.07,0.21,0.03,0.03,0.4,0.15,0.59,0.59,0.64,0.11,1.28,0,0,0,0.27,0.46,0.64,0.82,1.1,1.17,1.22,0.05%,152,129,SUN,244998,114,4878217,
6412974,"Bronny James",,,LAL,TOR,158144,1463593,,1,0.46,0.12,0.12,0.06,0.07,0.03,0.01,0.58,0.58,0.7,0.04,0.24,0.23,0.1,0.17,0.1,0.08,0.4,0.16,0.83,0.83,0.87,0.29,1.74,0,0,0,0.37,0.62,0.87,1.12,1.49,1.59,1.66,0.05%,152,129,SUN,288827,115,6412974,
6412975,"Dalton Knecht",,,LAL,TOR,158144,1324634,,5.5,2.46,0.51,0.06,0.49,0.19,0.06,0.08,2.52,2.97,3.03,0.14,0.57,0.89,0.37,1.4,0.34,0.25,2.29,0.86,3.39,3.39,3.62,0.57,7.38,0,0,0,0,2.23,3.62,5.01,7.52,8.91,13.92,0.15%,152,129,SUN,179854,116,6412975,
4887609,"Drew Timme",,,LAL,TOR,158144,1191176,,3,0.83,0.63,0.22,0.06,0.21,0.13,0,1.05,1.46,1.68,0.13,0.85,0.62,0.27,0.32,0.16,0.1,0.94,0.33,2.1,2.1,2.13,0.56,4.52,0,0,0,0,1.33,2.13,2.93,4.53,5.06,8.79,0.47%,152,129,SUN,267104,123,4887609,
