PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,OWNERSHIP
8985462,"Asa Newell",,,ATL,PHO,158376,1524332,,3.5,1.57,0.55,0.14,0.25,0.15,0.12,0.15,1.71,2.12,2.26,0.27,0.69,0.64,0.35,0.57,0.22,0.12,1.21,0.6,3.1,3.1,3.1,1.07,5.93,0,0,0,2.17,2.17,2.17,2.17,2.17,2.17,2.17,0%,135,153,FRI,457543,17,8985462,
409154,"Michael Porter Jr.",,,BKN,BOS,158374,1061724,,32,24.08,6.81,2.37,3.85,2.02,1.06,0.1,26.45,30.89,33.26,1.16,9.18,10,4.77,9.74,3.63,2.98,19.74,8.62,37.27,37.27,39.64,29.28,51.18,0,0,0,27.75,27.75,27.75,27.75,27.75,27.75,27.75,0%,126,125,FRI,75295,20,409154,
1115132,"Nic Claxton",,,BKN,BOS,158374,1061682,,29.5,12.05,6.9,3.63,0.04,1.09,0.87,1.25,15.68,18.95,22.58,2.12,10.53,8.31,4.97,0.22,3.42,1.97,8.53,5.01,31.05,31.05,30.29,20.84,41.17,0,0,0,21.2,21.2,21.2,21.2,21.2,21.2,21.2,0%,126,125,FRI,71024,22,1115132,
1115590,"Terance Mann",,,BKN,BOS,158374,879504,,5,1.52,0.55,0.72,0.19,0.19,0.13,0.04,2.24,2.07,2.79,0.17,1.27,0.78,0.37,0.52,0.27,0.22,1.3,0.56,3.58,3.58,3.65,1.9,5.86,0,0,0,2.56,2.56,2.56,2.56,2.56,2.56,2.56,0%,126,125,FRI,74628,23,1115590,
3005094,"Day'Ron Sharpe",,,BKN,BOS,158374,1243725,,18.5,6.68,5.85,2.32,0.14,1.05,0.76,0.16,9,12.53,14.85,0.92,8.17,4.18,2.44,0.59,2.03,1.38,4.77,2.58,18.89,18.89,18.97,12.14,27.01,0,0,0,13.28,13.28,13.28,13.28,13.28,13.28,13.28,0%,126,125,FRI,148967,24,3005094,
3005097,"Cam Thomas",,,BKN,BOS,158374,1232020,,24,13.18,1.94,3.68,1.38,1.11,0.08,0.08,16.86,15.12,18.8,0.16,5.62,6.79,2.79,3.96,4.01,3.46,10.75,4.17,20.4,20.4,21.6,14.28,30.06,0,0,0,15.12,15.12,15.12,15.12,15.12,15.12,15.12,0%,126,125,FRI,149404,25,3005097,
3005396,"Ziaire Williams",,,BKN,BOS,158374,1231313,,18.5,6.67,1.59,0.42,1.12,0.61,1.07,0.5,7.09,8.26,8.68,1.57,2.01,2.35,1,3.43,1.57,1.31,5.78,2.12,13.31,13.31,12.71,4.41,22.88,0,0,0,8.9,8.9,8.9,8.9,8.9,8.9,8.9,0%,126,125,FRI,149033,26,3005396,
3587834,"Tyrese Martin",,,BKN,BOS,158374,1134107,,0.5,0.17,0.07,0.03,0.03,0.02,0.01,0,0.2,0.24,0.27,0.01,0.1,0.06,0.03,0.09,0.02,0.02,0.15,0.06,0.31,0.31,0.34,0.18,0.54,0,0,0,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0%,126,125,FRI,89873,28,3587834,
4878197,"Noah Clowney",,,BKN,BOS,158374,1401380,,28,11.66,4.28,1.54,2.04,1.19,0.86,0.51,13.2,15.94,17.48,1.37,5.82,3.63,1.39,6.23,3.45,2.76,9.86,3.43,22.03,22.03,22.51,14.43,32.04,0,0,0,15.76,15.76,15.76,15.76,15.76,15.76,15.76,0%,126,125,FRI,244975,31,4878197,
4878198,"Jalen Wilson",,,BKN,BOS,158374,1174884,,0.5,0.19,0.05,0.03,0.03,0.01,0.01,0.01,0.22,0.24,0.27,0.02,0.08,0.07,0.03,0.09,0.05,0.04,0.16,0.06,0.35,0.35,0.36,0.19,0.58,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0%,126,125,FRI,90541,32,4878198,
8985497,"Drake Powell",,,BKN,BOS,158374,1542179,,24,6.72,1.64,2.24,0.91,0.96,0.44,0.28,8.96,8.36,10.6,0.72,3.88,3.07,1.32,2.96,1.52,1.35,6.03,2.23,13.25,13.25,13.55,7.06,20.05,0,0,0,9.49,9.49,9.49,9.49,9.49,9.49,9.49,0%,126,125,FRI,503267,35,8985497,
8985498,"Egor Demin",,,BKN,BOS,158374,1523978,,25,9.22,1.79,3.27,1.78,1.24,0.55,0.27,12.49,11.01,14.28,0.82,5.06,3.66,1.53,4.49,0.99,0.83,8.15,3.31,17.49,17.49,18.27,11.11,26.75,0,0,0,12.79,12.79,12.79,12.79,12.79,12.79,12.79,0%,126,125,FRI,455367,36,8985498,
8985499,"Danny Wolf",,,BKN,BOS,158374,1415928,,14,5.42,3.12,0.98,0.84,0.4,0.54,0.26,6.4,8.54,9.52,0.8,4.1,2.68,1.06,2.29,0.95,0.78,4.97,1.9,12.63,12.63,12.66,7.22,19.27,0,0,0,8.86,8.86,8.86,8.86,8.86,8.86,8.86,0%,126,125,FRI,247158,37,8985499,
8998170,"Nolan Traore",,,BKN,BOS,158374,1590550,,20.5,6.02,1.06,3.27,1.01,1.1,0.25,0.1,9.29,7.08,10.35,0.35,4.33,3.19,1.03,3.24,1.15,0.92,6.43,2.04,12.15,12.15,12.91,6.69,20.8,0,0,0,9.04,9.04,9.04,9.04,9.04,9.04,9.04,0%,126,125,FRI,622357,39,8998170,
35181,"Jaylen Brown",,,BOS,BKN,158374,883436,,34.5,29.55,7.38,3.58,2.54,3.89,0.96,0.4,33.13,36.93,40.51,1.36,10.96,16.62,7.84,7.21,8.18,6.23,23.83,10.38,43.97,43.97,46.41,33.77,60.54,0,0,0,32.49,32.49,32.49,32.49,32.49,32.49,32.49,0%,125,126,FRI,28025,41,35181,
37858,"Derrick White",,,BOS,BKN,158374,796009,,34.5,14.92,5.31,6.08,2.61,1.55,1.1,1.45,21,20.23,26.31,2.55,11.39,5.97,2.46,7.29,2.47,2.16,13.26,5.07,36.51,36.51,36.4,24.85,49.74,0,0,0,25.48,25.48,25.48,25.48,25.48,25.48,25.48,0%,125,126,FRI,38299,43,37858,
409191,"Anfernee Simons",,,BOS,BKN,158374,1121307,,24,12.76,2.67,2.05,2.18,1.1,0.44,0.17,14.81,15.43,17.48,0.61,4.72,5.03,2.19,5.68,2.04,1.84,10.71,4.37,19.77,19.77,20.98,11.04,32.1,0,0,0,14.69,14.69,14.69,14.69,14.69,14.69,14.69,0%,125,126,FRI,75325,45,409191,
2439093,"Payton Pritchard",,,BOS,BKN,158374,945610,,33,14.42,4.35,6.27,2.48,1.09,0.99,0.26,20.69,18.77,25.04,1.25,10.62,6.11,2.85,6.63,1.5,1.28,12.74,5.33,31.71,31.71,32.55,22.06,44.74,0,0,0,22.79,22.79,22.79,22.79,22.79,22.79,22.79,0%,125,126,FRI,73477,46,2439093,
3005208,"Luka Garza",,,BOS,BKN,158374,1061057,,16.5,7.42,4.42,0.69,0.69,0.39,0.47,0.46,8.11,11.84,12.53,0.93,5.11,3.29,1.86,1.76,2.08,1.61,5.05,2.55,16.16,16.16,16.01,8.57,25.19,0,0,0,11.21,11.21,11.21,11.21,11.21,11.21,11.21,0%,125,126,FRI,72919,48,3005208,
3005606,"Neemias Queta",,,BOS,BKN,158374,1142902,,26.5,11.76,8.87,0.85,0,0.98,1.27,1.51,12.61,20.63,21.48,2.78,9.72,7.42,4.87,0,2.95,2.01,7.42,4.87,31.04,31.04,29.27,18.76,41.66,0,0,0,20.49,20.49,20.49,20.49,20.49,20.49,20.49,0%,125,126,FRI,86307,49,3005606,
3022247,"Sam Hauser",,,BOS,BKN,158374,922378,,28,12.34,4.58,1.75,3.55,0.73,0.59,0.34,14.09,16.92,18.67,0.93,6.33,1.57,0.72,8.67,0.28,0.26,10.24,4.27,22.52,22.52,23.96,15.03,34.66,0,0,0,16.77,16.77,16.77,16.77,16.77,16.77,16.77,0%,125,126,FRI,72761,50,3022247,
4878181,"Jordan Walsh",,,BOS,BKN,158374,1401388,,16.5,2.85,3.15,0.51,0.46,0.26,0.45,0.23,3.36,6,6.51,0.68,3.66,1.18,0.55,1.26,0.48,0.36,2.44,1.01,9.18,9.18,9.04,3.58,16.38,0,0,0,6.33,6.33,6.33,6.33,6.33,6.33,6.33,0%,125,126,FRI,245001,52,4878181,
6412744,"Baylor Scheierman",,,BOS,BKN,158374,1177129,,14,2.84,2.04,0.9,0.72,0.49,0.73,0.01,3.74,4.88,5.78,0.74,2.94,0.62,0.26,1.9,0.22,0.17,2.52,0.98,8.37,8.37,8.34,3.3,14.26,0,0,0,5.84,5.84,5.84,5.84,5.84,5.84,5.84,0%,125,126,FRI,90655,53,6412744,
8998149,"Hugo Gonzalez",,,BOS,BKN,158374,1590553,,10.5,1.94,1.91,0.32,0.27,0.31,0.1,0.11,2.26,3.85,4.17,0.21,2.23,1.01,0.49,0.75,0.27,0.14,1.76,0.76,5.03,5.03,5.25,2.3,8.93,0,0,0,3.68,3.68,3.68,3.68,3.68,3.68,3.68,0%,125,126,FRI,622359,54,8998149,
8998151,"Amari Williams",,,BOS,BKN,158374,1232028,,1,0.38,0.29,0.06,0,0.05,0.02,0.03,0.44,0.67,0.73,0.05,0.35,0.27,0.15,0,0.11,0.07,0.27,0.15,0.92,0.92,0.91,0.49,1.43,0,0,0,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0%,125,126,FRI,148717,56,8998151,
3583585,"Ron Harper",,,BOS,BKN,158374,1133934,,1,0.36,0.15,0.05,0.07,0.04,0.06,0.06,0.41,0.51,0.56,0.12,0.2,0.15,0.04,0.37,0.05,0.05,0.52,0.11,0.94,0.94,0.88,0.46,1.4,0,0,0,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0%,125,126,FRI,69896,58,3583585,
18946,"Larry Nance Jr.",,,CLE,SAC,158375,603640,,6,1.31,0.94,0.47,0.18,0.15,0.21,0.06,1.78,2.25,2.72,0.27,1.41,0.69,0.32,0.45,0.2,0.13,1.14,0.5,3.8,3.8,3.83,1.75,6.43,0,0,0,2.68,2.68,2.68,2.68,2.68,2.68,2.68,0%,131,154,FRI,12097,61,18946,
37794,"Jarrett Allen",,,CLE,SAC,158375,956574,,30.5,15.41,8.64,2.33,0.01,1.99,1.32,0.36,17.74,24.05,26.38,1.68,10.97,9.24,5.88,0.13,4.81,3.63,9.37,5.89,32.32,32.32,32.84,22.7,44.49,0,0,0,22.99,22.99,22.99,22.99,22.99,22.99,22.99,0%,131,154,FRI,38286,62,37794,
37875,"Donovan Mitchell",,,CLE,SAC,158375,879707,,35.5,31.4,4.46,6.43,4.34,2.86,1.14,0.17,37.83,35.86,42.29,1.31,10.89,12.62,5.75,11.59,8.31,6.88,24.21,10.09,47.47,47.47,50.1,36.47,65.47,0,0,0,35.07,35.07,35.07,35.07,35.07,35.07,35.07,0%,131,154,FRI,38278,63,37875,
37885,"Lonzo Ball",,,CLE,SAC,158375,946714,,2,0.54,0.22,0.45,0.14,0.1,0.13,0.03,0.99,0.76,1.21,0.16,0.67,0.11,0.04,0.46,0.07,0.05,0.57,0.18,1.86,1.86,1.83,0.95,2.95,0,0,0,1.28,1.28,1.28,1.28,1.28,1.28,1.28,0%,131,154,FRI,38269,64,37885,
1115296,"De'Andre Hunter",,,CLE,SAC,158375,942857,,25,13.95,3.68,2.06,1.91,1.65,0.57,0.07,16.01,17.63,19.69,0.64,5.74,5.45,2.4,5.33,4.01,3.42,10.78,4.31,21.73,21.73,23.09,15.66,31.62,0,0,0,16.16,16.16,16.16,16.16,16.16,16.16,16.16,0%,131,154,FRI,70224,66,1115296,
1144092,"Dean Wade",,,CLE,SAC,158375,880677,,24.5,6.61,4.08,1.94,1.71,0.26,0.69,0.3,8.55,10.69,12.63,0.99,6.02,1.18,0.48,4.91,0.78,0.53,6.09,2.19,17.13,17.13,17.34,7.84,26.7,0,0,0,12.14,12.14,12.14,12.14,12.14,12.14,12.14,0%,131,154,FRI,72850,67,1144092,
3005190,"Evan Mobley",,,CLE,SAC,158375,1231862,,34.5,19.8,8.6,4.76,1.28,1.99,1.12,1.81,24.56,28.4,33.16,2.93,13.36,10.84,5.99,3.63,5.82,3.98,14.47,7.27,44.06,44.06,43.87,31.87,57.04,0,0,0,30.71,30.71,30.71,30.71,30.71,30.71,30.71,0%,131,154,FRI,149666,70,3005190,
4934240,"Craig Porter",,,CLE,SAC,158375,1236197,,20,5.8,3.49,3.45,0.59,0.9,0.88,0.4,9.25,9.29,12.74,1.28,6.94,3.68,1.67,1.47,1.07,0.71,5.15,2.26,18.1,18.1,17.74,10.79,25.97,0,0,0,12.42,12.42,12.42,12.42,12.42,12.42,12.42,0%,131,154,FRI,180209,73,4934240,
6412819,"Jaylon Tyson",,,CLE,SAC,158375,1342747,,32,16.3,5.59,2.58,2.41,2,1.1,0.43,18.88,21.89,24.47,1.53,8.17,7.32,3.66,5.53,2.3,1.74,12.85,6.07,29.47,29.47,30.52,20.36,42.28,0,0,0,21.36,21.36,21.36,21.36,21.36,21.36,21.36,0%,131,154,FRI,180082,74,6412819,
7796671,"Nae'Qwan Tomlin",,,CLE,SAC,158375,1403628,,20,6.94,3.66,1.72,0.53,0.4,0.82,0.76,8.66,10.6,12.32,1.58,5.38,4.38,2.04,2.39,1.75,1.26,6.77,2.57,18.25,18.25,17.36,9.89,26.42,0,0,0,12.15,12.15,12.15,12.15,12.15,12.15,12.15,0%,131,154,FRI,245036,75,7796671,
8998236,"Tyrese Proctor",,,CLE,SAC,158375,1403594,,10,3.93,1.05,1.11,0.76,0.48,0.3,0.09,5.04,4.98,6.09,0.39,2.16,1.38,0.54,2.42,0.68,0.56,3.8,1.3,7.55,7.55,7.83,3.1,13.39,0,0,0,5.48,5.48,5.48,5.48,5.48,5.48,5.48,0%,131,154,FRI,245535,77,8998236,
13301,"Jonas Valanciunas",6100,C,DEN,MIL,158379,599780,Q,21,11.63,6.7,1.46,0.18,1.33,0.36,0.68,13.09,18.33,19.79,1.04,8.16,7.71,4.45,0.76,2.66,2.16,8.47,4.63,23.65,23.65,23.83,17.5,30.84,0.57,0.57,1.15,17.44,20.88,23.83,26.53,30.95,32.67,41.28,0.23%,145,134,FRI,12323,81,13301,,3.91
16879,"Tim Hardaway Jr.",5000,SF/PF,DEN,MIL,158379,551771,,28,13,2.33,1.39,2.61,0.41,0.61,0.2,14.39,15.33,16.72,0.81,3.72,3.71,1.55,6.96,2.37,2.05,10.67,4.16,19.9,19.9,20.72,14,28.07,7.72,7.72,3.46,13.97,17.86,20.72,23.58,28.39,29.99,38.92,7.16%,145,134,FRI,12479,82,16879,,4.14
18601,"Aaron Gordon",7100,PF/C,DEN,MIL,158379,748788,Q,32,17.89,6.77,3.52,1.98,1.35,0.67,0.15,21.41,24.66,28.18,0.82,10.29,7.26,3.82,4.96,5.64,4.33,12.22,5.8,32.4,32.4,33.81,25.96,42.64,15.21,15.21,8.05,25.9,30.21,33.81,37.41,42.68,44.84,54.19,15.41%,145,134,FRI,12545,83,18601,,4.76
35211,"Jamal Murray",9800,PG,DEN,MIL,158379,891352,Q,36,26.62,4.19,7.67,3.17,2.19,1.07,0.34,34.29,30.81,38.48,1.41,11.86,13.13,6.32,7.53,5.07,4.46,20.66,9.49,45.19,45.19,47.12,37.19,57.9,22.88,22.88,12.56,36.96,42.73,47.12,51.36,58.21,60.75,73.22,26.75%,145,134,FRI,28062,85,35211,,4.81
408913,"Bruce Brown",4100,PG/SG,DEN,MIL,158379,941834,,20,5.11,3.07,2.03,0.37,0.66,0.65,0.23,7.14,8.18,10.21,0.88,5.1,3.5,1.53,1.12,1.18,0.95,4.62,1.9,13.82,13.82,13.61,9.31,18.68,1.38,1.38,0.05,9.28,11.75,13.61,15.47,18.56,19.8,25.78,1.35%,145,134,FRI,75331,86,408913,,3.32
2439457,"Zeke Nnaji",4000,C,DEN,MIL,158379,1193676,,10,2.62,2.28,0.5,0.19,0.25,0.24,0.24,3.12,4.9,5.4,0.48,2.78,1.46,0.69,0.67,0.91,0.66,2.13,0.88,7.3,7.3,7.15,4.13,10.71,0,0,0,4.09,5.72,7.15,8.58,10.83,11.64,15.93,0.04%,145,134,FRI,92620,88,2439457,,1.79
3588036,"Peyton Watson",7600,SF/PF,DEN,MIL,158379,1326502,,36,17.08,5.79,2.6,1.68,1.87,1.23,1.13,19.68,22.87,25.47,2.36,8.39,9.04,4.36,4.63,4.71,3.32,13.67,6.04,33.14,33.14,32.94,25.15,41.56,6.83,6.83,3.32,25,29.44,32.94,36.21,41.58,43.92,53.73,6.70%,145,134,FRI,180124,89,3588036,,4.33
4878294,"Jalen Pickett",5300,PG/SG,DEN,MIL,158379,1136567,,28,7.45,4.34,4.42,1.53,1.06,0.63,0.13,11.87,11.79,16.21,0.76,8.76,2.95,1.3,3.76,0.33,0.28,6.71,2.83,20.51,20.51,21.27,14.8,28.47,1.49,1.49,2.23,14.91,18.58,21.27,23.96,28.6,30.56,38.88,1.34%,145,134,FRI,87084,91,4878294,,4.01
4878295,"Julian Strawther",3000,SG/SF,DEN,MIL,158379,1241584,,0.5,0.14,0.05,0.05,0.02,0.01,0.02,0,0.19,0.19,0.24,0.02,0.1,0.08,0.03,0.07,0.03,0.03,0.15,0.05,0.33,0.33,0.32,0.06,0.63,0,0,0,0.14,0.23,0.32,0.41,0.55,0.58,0.61,0.28%,145,134,FRI,149531,92,4878295,,0.11
6412857,"DaRon Holmes",3200,C,DEN,MIL,158379,1334228,,0.5,0.13,0.08,0.03,0.03,0.01,0,0.01,0.16,0.21,0.24,0.01,0.11,0.02,0.01,0.07,0.02,0.02,0.09,0.04,0.29,0.29,0.31,0.08,0.62,0,0,0,0.13,0.22,0.31,0.4,0.53,0.56,0.59,0.16%,145,134,FRI,179465,94,6412857,,0.1
6863241,"Spencer Jones",4500,SF/PF,DEN,MIL,158379,1176586,,28,5.99,3.77,1.38,0.91,0.65,1.03,0.29,7.37,9.76,11.14,1.32,5.15,2.75,1.2,2.64,1.17,0.86,5.39,2.11,15.89,15.89,15.54,10.4,21.64,0.64,0.64,0.3,10.36,13.19,15.54,17.89,21.66,23.31,29.2,0.50%,145,134,FRI,89746,95,6863241,,3.45
13332,"Tobias Harris",,,DET,HOU,158373,552523,,31,14.73,4.31,2.45,1.38,1.46,1.29,0.18,17.18,19.04,21.49,1.47,6.76,8.44,4.02,3.97,2.97,2.57,12.41,5.4,26.53,26.53,26.82,18.09,36.83,0,0,0,18.77,18.77,18.77,18.77,18.77,18.77,18.77,0%,132,141,FRI,12337,101,13332,
555145,"Duncan Robinson",,,DET,HOU,158373,854591,,28.5,11.56,2.38,1.64,2.79,0.63,0.63,0.42,13.2,13.94,15.58,1.05,4.02,2.42,1.09,7.1,1.22,1.01,9.52,3.88,19.4,19.4,20.18,10.39,28.66,0,0,0,14.13,14.13,14.13,14.13,14.13,14.13,14.13,0%,132,141,FRI,74104,103,555145,
1193057,"Javonte Green",,,DET,HOU,158373,624174,,11.5,3.59,1.24,0.17,0.51,0.33,0.7,0.36,3.76,4.83,5,1.06,1.41,1.46,0.68,1.45,0.9,0.69,2.91,1.19,8.18,8.18,7.63,3.07,13.05,0,0,0,5.34,5.34,5.34,5.34,5.34,5.34,5.34,0%,132,141,FRI,92980,104,1193057,
2439495,"Isaiah Stewart",,,DET,HOU,158373,1177050,,22.5,7.59,4.28,1.34,0.63,1.05,0.35,1.48,8.93,11.87,13.21,1.83,5.62,4.06,2.16,1.74,1.86,1.38,5.8,2.79,19.18,19.18,18.45,11.82,26.26,0,0,0,12.92,12.92,12.92,12.92,12.92,12.92,12.92,0%,132,141,FRI,90783,106,2439495,
3005207,"Cade Cunningham",,,DET,HOU,158373,1232182,Q,36,23.26,4.2,8.75,1.86,3.25,1.16,0.79,32.01,27.46,36.21,1.95,12.95,13.56,6.17,5.41,6.38,5.34,18.97,8.03,44.03,44.03,45.66,33.32,59.56,0,0,0,31.96,31.96,31.96,31.96,31.96,31.96,31.96,0%,132,141,FRI,122680,107,3005207,
3587772,"Jalen Duren",,,DET,HOU,158373,1344765,,30.5,19.24,9.69,1.77,0,1.98,1.27,0.7,21.01,28.93,30.7,1.97,11.46,11.49,7.31,0,6.34,4.61,11.49,7.31,37.45,37.45,37.82,27.49,49.21,0,0,0,26.47,26.47,26.47,26.47,26.47,26.47,26.47,0%,132,141,FRI,179734,108,3587772,
3587774,"Jaden Ivey",,,DET,HOU,158373,1231418,,18,6.92,1.7,1.27,0.82,1.04,0.26,0.51,8.19,8.62,9.89,0.77,2.97,3.38,1.52,2.23,1.89,1.42,5.61,2.34,12.14,12.14,12.41,6.54,19.84,0,0,0,8.69,8.69,8.69,8.69,8.69,8.69,8.69,0%,132,141,FRI,149339,109,3587774,
4874246,"Ausar Thompson",,,DET,HOU,158373,1429338,,28,10.63,6.9,2.24,0.24,1.25,1.71,0.86,12.87,17.53,19.77,2.57,9.14,7.59,3.87,1.03,3.71,2.17,8.62,4.11,28.73,28.73,27.31,18.39,37.54,0,0,0,19.12,19.12,19.12,19.12,19.12,19.12,19.12,0%,132,141,FRI,266068,110,4874246,
4878314,"Marcus Sasser",,,DET,HOU,158373,1174920,,12,5.54,0.93,2.03,0.91,0.85,0.73,0.34,7.57,6.47,8.5,1.07,2.96,2.4,1.03,2.4,0.84,0.73,4.8,1.94,12.06,12.06,11.94,6.19,19.24,0,0,0,8.36,8.36,8.36,8.36,8.36,8.36,8.36,0%,132,141,FRI,90129,111,4878314,
6412876,"Ronald Holland II",,,DET,HOU,158373,1501942,,18,5.56,4.15,1.1,0.44,0.97,1.1,0.36,6.66,9.71,10.81,1.46,5.25,3.26,1.41,1.85,1.84,1.42,5.11,1.85,15.6,15.6,15.05,10,20.87,0,0,0,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0%,132,141,FRI,368369,113,6412876,
6447997,"Daniss Jenkins",,,DET,HOU,158373,1182387,,4,1.5,0.32,0.73,0.2,0.3,0.24,0.14,2.23,1.82,2.55,0.38,1.05,0.74,0.32,0.52,0.36,0.28,1.26,0.52,3.82,3.82,3.74,1.94,6.03,0,0,0,2.62,2.62,2.62,2.62,2.62,2.62,2.62,0%,132,141,FRI,91330,114,6447997,
1348,"Kevin Durant",8900,SG/SF,HOU,DET,158373,329525,,37,23.69,4.92,3.96,2.23,3.35,0.92,0.9,27.65,28.61,32.57,1.82,8.88,11.59,5.98,5.48,5.84,5.04,17.07,8.21,37.64,37.64,38.91,29.87,48.75,4.22,4.22,4.93,29.67,34.78,38.91,42.56,48.64,50.83,61.77,4.91%,141,132,FRI,12157,122,1348,,4.37
18610,"Clint Capela",3600,C,HOU,DET,158373,830647,,14,4.25,4.5,0.61,0,0.52,0.59,0.58,4.86,8.75,9.36,1.17,5.11,3.26,1.81,0,1.1,0.62,3.26,1.81,13.56,13.56,12.87,8.22,18.2,0.07,0.07,0.32,7.94,10.68,12.87,14.79,18.07,19.44,25.19,0.06%,141,132,FRI,12572,124,18610,,3.58
