PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
35181,"Jaylen Brown",9400,SF,BOS,UTA,157181,883436,-,35,30.71,7.42,5.58,2.62,3.71,1.44,0.89,36.29,38.13,43.71,2.33,13,16.92,8.42,7.43,8,6.03,24.35,11.04,51.26,51.26,52.83,5.62,0%,125,149,TUE,28025,1,35181,42.05,63.9,0,0,35.13,42.01,48.05,52.83,57.36,64.15,66.92,78.49,
37858,"Derrick White",7400,PG/SG,BOS,UTA,157181,796009,-,34,22.32,5.01,5.36,4.19,1.89,1.24,1.02,27.68,27.33,32.69,2.26,10.37,7.76,3.37,11.17,3.47,3.01,18.93,7.56,41.26,41.26,42.39,5.73,0%,125,149,TUE,38299,3,37858,32.73,53.39,0,0,32.77,32.55,38.1,42.39,46.68,53.49,56.02,68.38,
409191,"Anfernee Simons",4100,PG/SG,BOS,UTA,157181,1121307,-,22,11.5,2.37,1.94,1.9,0.79,0.57,0.07,13.44,13.87,15.81,0.64,4.31,4.78,2,5.13,1.99,1.8,9.91,3.9,18.38,18.38,19.21,4.69,0%,125,149,TUE,75325,5,409191,12.83,26.94,0,0,8.26,12.72,16.35,19.21,22.33,27.26,28.82,38.16,
2439093,"Payton Pritchard",6400,PG,BOS,UTA,157181,945610,,32.5,18.46,4.26,6.4,3.66,1.23,1.38,0.06,24.86,22.72,29.12,1.44,10.66,6.45,2.95,9.68,1.86,1.57,16.13,6.61,36.26,36.26,37.64,5.88,0%,125,149,TUE,73477,6,2439093,28.66,48.24,0,0,32.8,28.42,33.54,37.64,41.74,48.14,50.7,62.48,
3005208,"Luka Garza",4000,C,BOS,UTA,157181,1061057,,21,7.64,4.92,1.66,0.7,0.64,0.27,1.4,9.3,12.56,14.22,1.67,6.58,3.34,1.89,1.95,2.37,1.76,5.29,2.59,20.4,20.4,19.66,4.92,0%,125,149,TUE,72919,8,3005208,13.85,26.33,0,0,7.83,13.61,17.14,19.66,22.18,26.21,27.73,35.29,
3005606,"Neemias Queta",5300,C,BOS,UTA,157181,1142902,,24,11.3,7.32,1.56,0,0.61,0.71,0.99,12.86,18.62,20.18,1.7,8.88,7.24,4.78,0,2.61,1.73,7.24,4.78,26.91,26.91,26.04,4.91,0%,125,149,TUE,86307,9,3005606,19.58,33.43,0,0,9.79,19.47,23.01,26.04,28.82,33.37,35.17,44.24,
3022247,"Sam Hauser",3800,SF/PF,BOS,UTA,157181,922378,,20.5,7.03,3.29,1.17,2.02,0.47,0.37,0.24,8.2,10.32,11.49,0.61,4.46,0.95,0.41,5.06,0.17,0.16,6.01,2.43,14.09,14.09,14.89,3.92,0%,125,149,TUE,72761,10,3022247,8.96,21.81,0,0,2.48,8.88,12.02,14.89,17.76,21.94,24.03,32.13,
3588057,"Josh Minott",3000,PF/C,BOS,UTA,157181,1324299,,5,1.19,0.67,0.22,0.18,0.14,0.3,0.1,1.41,1.86,2.08,0.4,0.89,0.45,0.23,0.44,0.22,0.18,0.89,0.41,3.38,3.38,3.18,1.06,0%,125,149,TUE,179736,11,3588057,0.5,6.48,0,0,0,0,1.73,3.18,4.63,6.65,7.52,12.43,
4878181,"Jordan Walsh",3900,PF,BOS,UTA,157181,1401388,,21,5.84,5.28,0.74,0.95,0.9,1.01,0.89,6.58,11.12,11.86,1.9,6.02,2.07,1.1,2.58,1,0.78,4.65,2.05,18.09,18.09,17.38,4.46,0%,125,149,TUE,245001,12,4878181,11.68,24.2,0,0,4.49,11.59,14.86,17.38,19.9,23.93,25.69,33.75,
6412744,"Baylor Scheierman",3100,SG/SF,BOS,UTA,157181,1177129,,8,2.39,0.87,0.54,0.39,0.26,0.23,0.07,2.93,3.26,3.8,0.3,1.41,1,0.44,1.13,0.42,0.34,2.13,0.83,4.88,4.88,4.95,1.6,0%,125,149,TUE,90655,13,6412744,1.8,9.15,0,0,0,1.65,3.58,4.95,6.6,9.07,10.45,15.95,
