PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,OWNERSHIP
6412896,"Quinten Post",,,GSW,DAL,156898,1193672,,24,10.24,4.7,1.73,1.7,0.95,0.69,0.69,11.97,14.94,16.67,1.38,6.43,2.7,1.52,5.48,3.18,2.09,8.18,3.22,21.67,21.67,21.85,14,31.1,0,0,0,15.3,15.3,15.3,15.3,15.3,15.3,15.3,0%,150,140,THURS,92403,70,6412896,
8998311,"Will Richard",,,GSW,DAL,156898,1323578,,12,3.35,1.39,0.66,0.5,0.52,0.47,0.11,4.01,4.74,5.4,0.58,2.05,1.52,0.67,1.45,0.61,0.51,2.97,1.17,7.23,7.23,7.23,2.86,12.36,0,0,0,5.06,5.06,5.06,5.06,5.06,5.06,5.06,0%,150,140,THURS,180292,73,8998311,
36041,"Gary Payton II",,,GSW,DAL,156898,846407,,8,2.08,1.15,1.09,0.2,0.33,0.28,0.07,3.17,3.23,4.32,0.35,2.24,1.28,0.68,0.62,0.2,0.13,1.9,0.88,5.82,5.82,5.8,3.02,9.24,0,0,0,4.06,4.06,4.06,4.06,4.06,4.06,4.06,0%,150,140,THURS,31188,76,36041,
409081,"De'Anthony Melton",,,GSW,DAL,156898,946801,,16,6.55,1.99,2.01,1.12,0.84,0.75,0.25,8.56,8.54,10.55,1,4,2.64,0.95,4.07,1.57,1.28,6.71,2.07,14.11,14.11,14.23,7.5,22.75,0,0,0,9.96,9.96,9.96,9.96,9.96,9.96,9.96,0%,150,140,THURS,75321,77,409081,
3888921,"Pat Spencer",,,GSW,DAL,156898,1176145,,9,3.73,1.24,1.11,0.49,0.51,0.3,0.08,4.84,4.97,6.08,0.38,2.35,1.88,0.82,1.41,0.78,0.63,3.29,1.31,7.51,7.51,7.72,4,12.44,0,0,0,5.4,5.4,5.4,5.4,5.4,5.4,5.4,0%,150,140,THURS,90408,79,3888921,
1348,"Kevin Durant",,,HOU,LAL,156899,329525,,34,24.16,3.43,3.54,2.23,2.43,1.01,0.52,27.7,27.59,31.13,1.53,6.97,11.76,6.16,5.28,5.96,5.14,17.04,8.39,35.75,35.75,36.72,27.9,46.57,0,0,0,27.93,32.84,36.72,40.86,47.06,49.16,59.48,0.00%,141,152,THURS,12157,83,1348,
16848,"Steven Adams",,,HOU,LAL,156899,679478,,18,5.13,5.68,1.33,0,0.88,0.63,0.45,6.46,10.81,12.14,1.08,7.01,3.48,1.72,0,2.91,1.69,3.48,1.72,16.3,16.3,15.95,11.02,21.51,0,0,0,10.8,13.63,15.95,18.01,21.1,22.64,29.07,0.00%,141,152,THURS,12478,84,16848,
18610,"Clint Capela",,,HOU,LAL,156899,830647,,6.5,2.14,2.26,0.24,0,0.17,0.34,0.18,2.38,4.4,4.64,0.52,2.5,1.67,0.9,0,0.56,0.34,1.67,0.9,6.6,6.6,6.28,3.19,10.14,0,0,0,3.28,4.91,6.28,7.92,10.38,11.47,16.38,0.00%,141,152,THURS,12572,85,18610,
408932,"Aaron Holiday",,,HOU,LAL,156899,884087,,8,3.28,0.74,0.66,0.64,0.35,0.19,0.1,3.94,4.02,4.68,0.29,1.4,1.04,0.47,1.56,0.48,0.42,2.6,1.11,5.68,5.68,5.92,2.27,10.82,0,0,0,2.15,4.04,5.92,7.53,10.49,11.84,17.49,0.00%,141,152,THURS,75332,88,408932,
409174,"Josh Okogie",,,HOU,LAL,156899,941460,,24.5,7.24,3.65,1.37,0.95,0.76,1.29,0.19,8.61,10.89,12.26,1.48,5.02,2.84,1.29,2.54,2.5,1.81,5.38,2.24,17.36,17.36,16.91,11.07,23.21,0,0,0,11.1,14.2,16.91,19.36,23.24,24.78,33.05,0.00%,141,152,THURS,75296,89,409174,
2448431,"Jae'Sean Tate",,,HOU,LAL,156899,844040,,1,0.23,0.16,0.05,0.02,0.02,0.04,0.01,0.28,0.39,0.44,0.05,0.21,0.14,0.07,0.06,0.05,0.04,0.2,0.09,0.63,0.63,0.61,0.1,1.22,0,0,0,0.26,0.44,0.61,0.78,1.05,1.11,1.16,0.00%,141,152,THURS,70482,90,2448431,
3006967,"Alperen Sengun",,,HOU,LAL,156899,1323508,,34,22.86,7.94,6.23,0.76,3.08,1.28,0.66,29.09,30.8,37.03,1.94,14.17,14.9,7.59,2.62,7.64,5.38,17.52,8.35,44.47,44.47,45.3,36.21,55.63,0,0,0,36.03,41.44,45.3,49.42,55.6,58.17,69.5,0.00%,141,152,THURS,165221,92,3006967,
3587947,"Jabari Smith",,,HOU,LAL,156899,1342755,,34,13.42,6.63,2.1,1.95,1.68,0.71,0.58,15.52,20.05,22.15,1.29,8.73,5.86,2.62,5.34,2.88,2.32,11.2,4.57,26.72,26.72,27.68,19.94,36.44,0,0,0,19.66,24.32,27.68,30.78,36.48,38.55,49.16,0.00%,141,152,THURS,180850,94,3587947,
3587949,"Tari Eason",,,HOU,LAL,156899,1235198,,19,8.6,3.9,1.05,1.26,1.14,0.61,0.26,9.65,12.5,13.55,0.87,4.95,3.88,1.94,3.17,1.33,0.95,7.05,3.2,16.33,16.33,16.85,11.13,23.79,0,0,0,11.06,14.48,16.85,19.48,23.96,25.8,33.7,0.00%,141,152,THURS,148583,95,3587949,
4874279,"Amen Thompson",,,HOU,LAL,156899,1429337,,35,17.25,6.51,4.22,0.35,2.37,1.33,0.57,21.47,23.76,27.98,1.9,10.73,11.62,6.19,1.66,5.27,3.83,13.28,6.54,34.72,34.72,34.65,26.84,43.14,0,0,0,26.69,31.31,34.65,37.73,43.12,45.2,54.41,0.00%,141,152,THURS,266069,96,4874279,
6412914,"Reed Sheppard",,,HOU,LAL,156899,1465031,,26,11.46,3.01,3.59,2.42,1.71,1.37,0.44,15.05,14.47,18.06,1.81,6.6,4.2,1.74,6.02,0.93,0.72,10.22,4.16,24.18,24.18,24.59,17.1,33.61,0,0,0,17,21.45,24.59,28.25,33.75,35.84,45.78,0.00%,141,152,THURS,288915,97,6412914,
1227,"LeBron James",,,LAL,HOU,156899,214152,,36,27.86,6.02,7.35,2.33,3.3,1.08,0.62,35.21,33.88,41.23,1.7,13.37,15.44,7.8,6.48,7.04,5.27,21.92,10.13,47.91,47.91,49.82,39.37,60.64,12.74,12.74,23.51,39.36,45.34,49.82,54.05,61.03,63.77,76.73,11.89%,152,141,THURS,12624,101,1227,
18567,"Marcus Smart",,,LAL,HOU,156899,697132,,30,12.49,2.03,2.92,2.09,1.51,1.49,0.5,15.41,14.52,17.44,1.99,4.95,4.35,1.75,6.49,3.27,2.7,10.84,3.84,23.77,23.77,23.68,16.51,31.69,1.8,1.8,9.79,16.55,20.37,23.68,26.99,31.83,33.86,43.29,0.90%,152,141,THURS,12548,102,18567,
37845,"Maxi Kleber",,,LAL,HOU,156899,1072048,,6,1.07,0.85,0.34,0.18,0.17,0.17,0.09,1.41,1.92,2.26,0.26,1.19,0.42,0.16,0.59,0.3,0.23,1.01,0.34,3.21,3.21,3.17,0.98,6.46,0,0,0,1.06,2.11,3.17,4.23,6.34,7.4,11.36,0.09%,152,141,THURS,38337,103,37845,
409024,"Jarred Vanderbilt",,,LAL,HOU,156899,1067852,,21,5.13,5.49,1.4,0.35,1.33,0.89,0.28,6.53,10.62,12.02,1.17,6.89,3.26,1.49,1.17,1.61,1.09,4.43,1.84,16,16,15.95,10.9,21.45,0.3,0.3,1.43,10.88,13.78,15.95,18.12,21.51,22.96,29.72,0.23%,152,141,THURS,69989,105,409024,
409301,"Deandre Ayton",,,LAL,HOU,156899,1061507,,31,13.9,9.2,1,0.06,2.42,0.81,0.91,14.9,23.1,24.1,1.72,10.2,9.9,6.38,0.3,1.35,0.95,10.2,6.44,29.18,29.18,29.9,22.44,37.52,0.78,0.78,3.56,22.31,26.34,29.9,32.98,37.49,39.39,47.22,0.24%,152,141,THURS,75293,106,409301,
1115443,"Jaxson Hayes",,,LAL,HOU,156899,1140887,,18,6.87,4.3,0.68,0.02,0.53,0.25,0.45,7.55,11.17,11.85,0.7,4.98,3.71,2.78,0.12,2.01,1.27,3.83,2.8,14.62,14.62,14.42,9.87,19.65,0,0,0.03,9.85,12.26,14.42,16.34,19.71,20.91,26.92,0.04%,152,141,THURS,71368,109,1115443,
3012783,"Austin Reaves",,,LAL,HOU,156899,953291,,32,24.46,3.03,6.47,3.15,3.16,0.68,0.16,30.93,27.49,33.96,0.84,9.5,9.03,4.42,8.52,7.06,6.15,17.55,7.57,37.16,37.16,39.79,30.73,50.36,4.81,4.81,6.7,30.61,35.71,39.79,43.87,50.5,53.05,65.55,4.05%,152,141,THURS,91245,110,3012783,
3587973,"Jake LaRavia",,,LAL,HOU,156899,1175125,,30,9.06,4.68,2.05,1.19,1.28,0.56,0.76,11.11,13.74,15.79,1.32,6.73,4,1.72,3.35,2.81,2.06,7.35,2.91,20.43,20.43,20.61,14.55,27.35,0.92,0.92,4.44,14.48,17.91,20.61,23.31,27.48,29.44,37.54,0.62%,152,141,THURS,89808,111,3587973,
4878217,"Nick Smith",,,LAL,HOU,156899,1401374,,22,6.08,2.28,1.26,1.17,1.14,1.06,0.34,7.34,8.36,9.62,1.4,3.54,2.73,1.11,3.06,0.43,0.36,5.79,2.28,13.77,13.77,13.64,8.35,19.83,0,0,1.56,8.18,11.16,13.64,15.87,19.84,21.33,29.02,0.04%,152,141,THURS,244998,112,4878217,
6412974,"Bronny James",,,LAL,HOU,156899,1463593,,2,1.02,0.11,0.24,0.13,0.14,0.11,0.02,1.26,1.13,1.37,0.13,0.35,0.51,0.22,0.37,0.21,0.18,0.88,0.35,1.76,1.76,1.77,0.58,3.58,0,0,0,0,0,1.77,2.36,4.13,5.31,9.44,0.00%,152,141,THURS,288827,113,6412974,
6412975,"Dalton Knecht",,,LAL,HOU,156899,1324634,,8,3.34,0.61,0.71,0.65,0.5,0.22,0.05,4.05,3.95,4.66,0.27,1.32,1.15,0.53,1.78,0.45,0.33,2.93,1.18,5.45,5.45,5.78,2.23,10.2,0,0,0,2.1,4.2,5.78,7.36,9.98,11.3,16.55,0.11%,152,141,THURS,179854,114,6412975,
8998386,"Adou Thiero",,,LAL,HOU,156899,1408189,,4,1.46,0.48,0.15,0.17,0.05,0.03,0.05,1.61,1.94,2.09,0.08,0.63,0.8,0.36,0.49,0.34,0.24,1.29,0.53,2.45,2.45,2.51,0.39,4.77,0,0,0,0,1.57,2.51,4.08,6.28,7.22,11.92,0.26%,152,141,THURS,245047,115,8998386,
