PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
1279401,"Rodrigo Abols",2500,C,PHI,VAN,8402740,920579,4,,,0.1043,0.1347,0.9719,0.4141,0,0,0,0,0,0,0.239,0,3.74,1.5,4.97,7.02,1,0,10.1,0,,1279401,1.113,3.11,9.9,158,2229,92052,1
5274308,"Max Crozier",2700,D,TBL,STL,8402730,1172319,3,,,0.0487,0.1983,1.3953,0.9148,0,0,0,0,0,0,0.247,0,5.1,1.89,4.82,6.79,2,0.11,11.27,0,,5274308,1.297,4.04,14.7,167,2218,262433,1
16700,"Rasmus Ristolainen",2800,D,PHI,VAN,8402740,741411,3,,,0.0537,0.208,1.3366,1.6306,0,0,0,0,0,0,0.2617,0,6.42,2.29,5.19,7.32,3,1.04,13.06,0,,16700,1.852,5.05,19.2,158,2229,31067,1
17079,"Brian Dumoulin",2500,D,LAK,CBJ,8402780,654336,3,,,0.0393,0.2118,0.8991,1.4772,0,0,0,0,0,0,0.2511,0,5.34,2.14,5.02,7.16,4,0.14,11.77,0,,17079,1.001,3.96,18.3,182,2054,30426,1
16699,"Zemgus Girgensons",2700,W,TBL,STL,8402730,659858,3,,,0.1434,0.1289,1.4421,0.6566,0,0,0,0,0,0,0.2723,0,5.2,1.93,5.17,7.19,5,0,11.82,0,,16699,2.673,4.81,15.1,167,2218,30275,1
5721344,"Cutter Gauthier",7200,W,ANA,SEA,8402770,1394905,2,1,,0.4185,0.5017,3.2763,0.5207,0,0,0,0,0.1113,0.1318,0.9202,0.2431,12.85,1.78,9.27,13.1,6,3.25,24.72,0,,5721344,1.002,8.94,18,180,1997,204709,1
17077,"Cody Ceci",2500,D,LAK,CBJ,8402780,659859,3,,,0.041,0.2017,0.9016,1.4676,0,0,0,0,0,0,0.2427,0,5.31,2.12,5.02,7.16,7,0.11,11.74,0,,17077,0.949,3.9,17.4,182,2054,30249,1
6082975,"Liam Ohgren",2600,W,VAN,PHI,8402740,1394917,4,,,0.0947,0.1097,0.9899,0.3487,0,0,0,0,0,0,0.2044,0,3.46,1.33,4.96,7.01,8,0,9.81,0,,6082975,1.085,2.89,9.4,179,2129,204718,0
2296155,"Yegor Chinakhov",2800,W,CBJ,LAK,8402780,1209293,4,,,0.1059,0.1239,1.0367,0.3444,0,0,0,0,0,0,0.2298,0,3.69,1.32,5,7.04,9,0,10.09,0,,2296155,0.812,2.92,9.4,171,2023,158667,0
16667,"Cam Fowler",3500,D,STL,TBL,8402730,550762,3,2,,0.0815,0.3125,1.382,1.2634,0,0,0,0,0.0226,0.0763,0.394,0.0989,6.58,1.88,5.95,8.57,10,0.42,14.2,0,,16667,0.385,4.63,20.7,174,1944,30980,0
14204,"Alex Killorn",2800,W,ANA,SEA,8402770,651621,4,,,0.2151,0.2546,1.3835,0.358,0,0,0,0,0,0,0.4697,0,5.88,2.1,6.49,9.29,11,0,14.19,0,,14204,0.898,4.5,14.4,180,1997,30512,1
34841,"Ross Johnston",2500,W,ANA,SEA,8402770,789848,4,,,0.0615,0.143,0.5705,0.3965,0,0,0,0,0,0,0.2045,0,2.78,1.11,4.41,6.27,12,0,8.42,0,,34841,2.504,3.16,9.8,180,1997,30771,1
5277871,"Pavel Mintyukov",2900,D,ANA,SEA,8402770,1394908,2,2,,0.0697,0.3659,1.1353,1.3003,0,0,0,0,0.0196,0.0704,0.4356,0.09,6.43,2.22,5.81,8.52,13,0.41,13.87,0,,5277871,1.157,4.94,18.3,180,1997,204737,1
14155,"Jordan Eberle",4900,W,SEA,ANA,8402770,456834,1,1,,0.3014,0.3738,2.3646,0.5464,0,0,0,0,0.0795,0.1098,0.6752,0.1893,9.29,1.9,7.72,10.98,14,1.29,19.17,0,,14155,0.671,6.64,18.9,1179,182467,30312,0
14383,"Drew Doughty",3800,D,LAK,CBJ,8402780,456625,1,1,,0.0867,0.4703,1.5591,1.5843,0,0,0,0,0.0341,0.1465,0.557,0.1806,8.35,2.2,6.66,9.71,15,1.45,16.87,0,,14383,1.162,6.22,23.5,182,2054,29920,1
37674,"Mason Marchment",3900,W,CBJ,LAK,8402780,895218,1,2,,0.1954,0.2957,1.7193,0.4974,0,0,0,0,0.0222,0.0397,0.4911,0.0619,6.71,1.72,6.16,8.74,16,0.33,14.59,0,,37674,1.403,5.3,16.6,171,2023,82868,0
34423,"Frank Vatrano",3100,W,ANA,SEA,8402770,866948,3,,,0.1822,0.1683,1.6823,0.6155,0,0,0,0,0,0,0.3505,0,6.06,1.95,5.85,8.18,17,0,13.55,0,,34423,1.47,4.8,11.7,180,1997,30382,1
2296243,"Jake Neighbours",4500,W,STL,TBL,8402730,1248093,2,1,,0.2754,0.2214,1.5492,0.6141,0,0,0,0,0.0695,0.0587,0.4968,0.1282,6.91,1.54,6.91,9.77,18,0,15.75,0,,2296243,2.028,5.78,16.1,174,1944,158699,0
2296434,"Jamie Drysdale",3600,D,PHI,VAN,8402740,1207492,2,1,,0.0714,0.3165,1.0601,1.2674,0,0,0,0,0.0254,0.0962,0.3879,0.1216,6.01,1.67,5.51,7.99,19,0.3,13.06,0,,2296434,0.619,4.39,20.8,158,2229,158711,1
14230,"Anze Kopitar",4500,C,LAK,CBJ,8402780,300789,1,1,,0.2225,0.5198,1.5692,0.8778,0,0,0,0,0.0587,0.1501,0.7423,0.2088,8.54,1.9,7.32,10.67,20,0.96,17.91,0,,14230,0.627,6.28,19.4,182,2054,29924,1
2298811,"Emil Andrae",3000,D,PHI,VAN,8402740,1248171,2,,,0.0404,0.202,0.9218,1.0563,0,0,0,0,0,0,0.2424,0,4.56,1.52,4.96,7.1,21,0,10.91,0,,2298811,1.195,3.63,16.4,158,2229,158533,1
14453,"Tyler Myers",3100,D,VAN,PHI,8402740,456704,2,,,0.0419,0.196,1.0013,1.8122,0,0,0,0,0,0,0.2379,0,6.13,1.98,4.97,6.96,22,0.98,12.49,0,,14453,1.409,4.55,21.6,179,2129,31072,0
31680,"Colton Parayko",4100,D,STL,TBL,8402730,680852,1,2,,0.0888,0.2363,1.5992,2.3146,0,0,0,0,0.0224,0.036,0.3251,0.0584,8.69,2.12,5.92,8.23,23,2.56,16.27,0,,31680,1.255,6.05,23,174,1944,30565,0
2299114,"Gage Goncalves",2500,W,TBL,STL,8402730,1248183,4,2,,0.0991,0.1953,0.7642,0.2894,0,0,0,0,0.0154,0.0354,0.2944,0.0508,3.49,1.4,5.08,7.25,24,0,9.99,0,,2299114,0.952,2.93,10.3,167,2218,158693,1
18464,"Damon Severson",2900,D,CBJ,LAK,8402780,660810,2,2,,0.0574,0.2481,0.9272,1.502,0,0,0,0,0.0114,0.0368,0.3055,0.0482,5.77,1.99,5.11,7.25,25,0.48,12.31,0,,18464,0.752,4.17,19,171,2023,29980,0
2296497,"Quinton Byfield",4400,C,LAK,CBJ,8402780,1207494,2,2,,0.25,0.4317,2.1361,0.4736,0,0,0,0,0.0348,0.0649,0.6817,0.0997,8.6,1.95,7.16,10.26,26,1.18,17.76,0,,2296497,1.008,6.39,19.3,182,2054,158524,1
16678,"Brendan Smith",2500,D,CBJ,LAK,8402780,392971,3,,,0.024,0.0906,0.549,1.0197,0,0,0,0,0,0,0.1146,0,3.22,1.29,4.55,6.42,27,0,9.04,0,,16678,1.024,2.59,10.5,171,2023,30628,0
14129,"Charlie Coyle",3000,C,CBJ,LAK,8402780,550778,2,2,,0.1544,0.2847,1.2264,0.8026,0,0,0,0,0.0166,0.0376,0.4391,0.0542,5.99,2,5.63,8.06,28,0.16,13.2,0,,14129,1.327,4.78,17.2,171,2023,30578,0
34560,"Nick Paul",3400,W,TBL,STL,8402730,744807,2,2,,0.2241,0.242,1.6727,0.4118,0,0,0,0,0.0281,0.0361,0.4661,0.0642,6.45,1.9,6.47,9.12,29,0,14.73,0,,34560,1.151,5,14.8,167,2218,82903,1
5241875,"Max Sasson",2500,C,VAN,PHI,8402740,1443094,4,,,0.1159,0.1151,0.8974,0.4365,0,0,0,0,0,0,0.231,0,3.66,1.46,4.97,7.02,30,0,10.02,0,,5241875,0.667,2.82,10.2,179,2129,289518,0
16684,"Sean Monahan",4200,C,CBJ,LAK,8402780,741409,3,1,,0.209,0.3388,1.5502,0.5895,0,0,0,0,0.0542,0.1007,0.5478,0.1549,6.91,1.65,6.76,9.71,31,0,15.56,0,,16684,0.563,5.11,17.3,171,2023,29892,0
2299112,"Jack Finley",2500,C,TBL,STL,8402730,1248176,4,,,0.0919,0.1174,0.7863,0.2322,0,0,0,0,0,0,0.2093,0,2.97,1.19,4.92,6.97,32,0,9.27,0,,2299112,1.025,2.55,8.3,167,2218,158686,1
31743,"Chandler Stephenson",3500,C,SEA,ANA,8402770,680757,2,1,,0.2249,0.4752,1.562,0.7422,0,0,0,0,0.0581,0.1502,0.7001,0.2083,8.08,2.31,7.3,10.65,33,0.52,17.42,0,,31743,0.527,5.92,19.7,1179,182467,30369,0
14130,"Mikael Granlund",3900,C,ANA,SEA,8402770,550759,3,2,,0.1879,0.4422,1.6312,0.5786,0,0,0,0,0.0345,0.1193,0.6301,0.1538,7.41,1.9,6.86,10.05,34,0.3,16.19,0,,14130,0.706,5.54,15.3,180,1997,30288,1
14343,"Ryan McDonagh",3700,D,TBL,STL,8402730,392953,2,,,0.0521,0.2864,1.0622,1.8639,0,0,0,0,0,0,0.3385,0,6.9,1.86,5.45,7.75,35,1.25,13.88,0,,14343,0.786,4.78,21.4,167,2218,30857,1
