PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3600,C,DET,TOR,8403140,744810,2,2,,0.1691,0.3277,1.4184,0.5635,0,0,0,0,0.0239,0.0573,0.4968,0.0812,6.25,1.74,6.31,9.08,1,0,14.33,3.7,,31729,0.533,4.61,16.5,172,2075,30594,1,
18467,"Anthony Duclair",2700,W,NYI,CBJ,8403050,743259,3,2,,0.1671,0.2205,1.2483,0.5262,0,0,0,0,0.0227,0.0434,0.3876,0.0661,5.34,1.98,5.86,8.34,2,0,12.84,0,,18467,0.516,3.95,13.1,156,2135,30344,0,40
37698,"Alex DeBrincat",7900,W,DET,TOR,8403140,920337,2,1,,0.4757,0.5141,3.4478,0.3952,0,0,0,0,0.1356,0.1745,0.9898,0.3101,13.6,1.72,9.89,13.98,3,3.35,26.26,14.7,,37698,0.67,9.24,18,172,2075,37837,1,
1279401,"Rodrigo Abols",2500,C,PHI,SEA,8403110,920579,4,,,0.1081,0.1477,1.0178,0.4811,0,0,0,0,0,0,0.2558,0,4.02,1.61,5.01,7.05,4,0,10.43,0,,1279401,1.097,3.29,10.2,158,2229,92052,0,40
5274308,"Max Crozier",2600,D,TBL,MTL,8403040,1172319,3,,,0.0512,0.2247,1.4835,1.0659,0,0,0,0,0,0,0.2759,0,5.67,2.18,5.12,7.23,5,0.37,12.22,2.7,,5274308,1.534,4.52,17.5,167,2218,262433,1,
14246,"Casey Cizikas",2500,C,NYI,CBJ,8403050,521884,4,,,0.0959,0.1129,0.8779,0.735,0,0,0,0,0,0,0.2088,0,3.95,1.58,5.01,7.06,6,0,10.36,0,,14246,1.775,3.53,10.9,156,2135,30928,0,40
16700,"Rasmus Ristolainen",2900,D,PHI,SEA,8403110,741411,3,,,0.0543,0.2102,1.3499,1.6766,0,0,0,0,0,0,0.2645,0,6.55,2.26,5.19,7.32,7,1.17,13.19,0.7,,16700,1.767,5.08,19.3,158,2229,31067,0,
16699,"Zemgus Girgensons",2600,W,TBL,MTL,8403040,659858,3,,,0.1245,0.1164,1.2788,0.5797,0,0,0,0,0,0,0.2409,0,4.58,1.76,5.08,7.11,8,0,11.08,0.7,,16699,2.395,4.27,13.8,167,2218,30275,1,
34585,"Mike Matheson",4000,D,MTL,TBL,8403040,659869,1,,,0.0947,0.2694,1.5599,2.1219,0,0,0,0,0,0,0.3641,0,8.45,2.11,5.96,8.4,9,2.28,16.08,5.3,,34585,0.908,5.78,24.1,162,2017,30000,0,
34514,"Phillip Danault",3300,C,MTL,TBL,8403040,600128,3,,,0.1436,0.223,1.3026,0.6585,0,0,0,0,0,0,0.3666,0,5.46,1.65,5.41,7.7,10,0,12.38,0.3,,34514,0.895,4.16,14.8,162,2017,31116,0,
17453,"Jake McCabe",3500,D,TOR,DET,8403140,660793,2,,,0.0506,0.2895,0.9201,2.0943,0,0,0,0,0,0,0.3401,0,7.1,2.03,5.41,7.72,11,1.5,14.02,2.3,,17453,2.033,5.49,21.1,164,2146,30280,0,
