PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31730,"Alexander Wennberg",4000,C,SJS,NYR,8405140,741444,2,1,,0.1989,0.4547,1.1968,0.9803,0,0,0,0,0.0586,0.1254,0.6536,0.184,7.53,1.88,6.88,10.09,1,0.4,16.34,6.3,,31730,0.519,5.54,19.6,184,1950,30199,1,
18501,"Shea Theodore",5300,D,VGK,TOR,8405050,741466,1,2,,0.1155,0.3947,2.0259,1.3693,0,0,0,0,0.0153,0.0581,0.5102,0.0734,8.59,1.62,6.46,9.25,2,1.9,16.86,1.5,,18501,0.404,5.91,22.3,185,180961,30663,0,
17172,"Mark Stone",7600,W,VGK,TOR,8405050,556369,1,1,,0.3999,0.6904,2.2404,0.5915,0,0,0,0,0.1157,0.2336,1.0903,0.3493,11.72,1.54,9.54,13.89,3,1.84,23.93,2.8,,17172,0.661,8.5,19.3,185,180961,31019,0,
31746,"Radek Faksa",2500,C,DAL,STL,8405120,659857,4,,,0.0729,0.1149,0.7225,0.5469,0,0,0,0,0,0,0.1878,0,3.21,1.28,4.47,6.32,4,0,8.93,0.1,,31746,1.189,2.76,11.4,181,1954,30523,1,
893763,"Will Borgen",2500,D,NYR,SJS,8405140,878229,2,,,0.0534,0.2036,1.0604,1.3846,0,0,0,0,0,0,0.257,0,5.53,2.21,5.06,7.2,5,0.29,12.01,0.7,,893763,1.813,4.49,18,157,2059,83676,0,
5274308,"Max Crozier",2600,D,TBL,CHI,8405070,1172319,3,,,0.0469,0.2141,1.2417,0.9583,0,0,0,0,0,0,0.261,0,5,1.92,5,7.12,6,0,11.4,0.5,,5274308,1.294,3.98,16,167,2218,262433,0,
16699,"Zemgus Girgensons",2500,W,TBL,CHI,8405070,659858,3,,,0.1463,0.1343,1.3827,0.502,0,0,0,0,0,0,0.2806,0,4.89,1.96,5.08,7.11,7,0,11.39,0.8,,16699,2.452,4.53,14.6,167,2218,30275,0,
5721344,"Cutter Gauthier",6800,W,ANA,SEA,8405090,1394905,3,1,,0.4086,0.358,3.4747,0.4526,0,0,0,0,0.1126,0.0956,0.7666,0.2082,12.27,1.8,8.86,12.36,8,3.09,23.61,9,,5721344,0.855,8.34,16.1,180,1997,204709,0,
17453,"Jake McCabe",3400,D,TOR,VGK,8405050,660793,1,,,0.0471,0.2993,0.8057,2.0815,0,0,0,0,0,0,0.3464,0,6.92,2.04,5.38,7.69,9,1.35,13.81,1.6,,17453,2.139,5.44,22.1,164,2146,30280,1,
18560,"Barclay Goodrow",2500,W,SJS,NYR,8405140,790352,4,,,0.1049,0.1323,0.8329,0.6946,0,0,0,0,0,0,0.2372,0,3.99,1.6,4.98,7.03,10,0,10.36,0.1,,18560,1.568,3.47,11.6,184,1950,30687,1,
