PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
13563,"Kirk Cousins",4800,QB,ATL,ARI,147554,,32.42,20.71,211.82,1.71,0.63,0.7,1.85,0.06,0,0,0,0,15.45,3.22,41.16,3.39,2.27%,MAIN,403308,2307,1,13563,15.44,15.44,213.67,1.77,213.67,1.77,1.85,0.06,0,8.93,23.42,2.18,
3491931,"Tyler Allgeier",4700,RB,ATL,ARI,147554,,0,0,0,0,0,7.86,38.36,0.35,1.21,0.96,6.49,0.06,7.9,1.68,20.96,0.54,0.50%,MAIN,1131198,125422,2,3491931,7.86,7.38,44.85,0.41,38.36,0.35,44.85,0.41,0,3.56,16.38,1.84,
4687512,"Bijan Robinson",8700,RB,ATL,ARI,147554,,0,0,0,0,0,18.43,100.36,0.76,5.47,4.02,31.51,0.25,24.6,2.83,62.32,19.56,27.23%,MAIN,1228244,123168,3,4687512,24.51,22.5,131.87,1.01,100.36,0.76,131.87,1.01,0,14.93,36.16,30.92,
982204,"David Sills",3700,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,2.76,1.61,16.04,0.14,4.05,1.09,8.74,0.16,0.16%,MAIN,866973,65587,4,982204,4.04,3.23,16.04,0.14,0,0,16.04,0.14,0,0.17,10.66,0.32,
1844218,"Darnell Mooney",4000,WR,ATL,ARI,147554,,0,0,0,0,0,0.03,0.15,0,4.61,2.74,32.32,0.24,7.46,1.87,21.96,0.96,1.13%,MAIN,912027,62802,5,1844218,7.44,6.07,32.47,0.24,0.15,0,32.47,0.24,0,2.69,15.42,2.62,
3491928,"Drake London",7000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,9.06,6.36,65.04,0.47,16.09,2.3,40,2.62,10.21%,MAIN,1178741,140160,6,3491928,16.05,12.87,65.04,0.47,0,0,65.04,0.47,0,8.93,27.32,12.5,
4773069,"Dylan Drummond",3000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.8,0.49,4.3,0.04,1.16,0.39,2.5,0.05,0.01%,MAIN,1108534,48414,7,4773069,1.16,0.91,4.3,0.04,0,0,4.3,0.04,0,0,2.32,0,
3515974,"Deven Thompkins",3000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.1,0.06,0.43,0.01,0.16,0.05,0.1,0.02,0.01%,MAIN,1130833,49660,8,3515974,0.16,0.13,0.43,0.01,0,0,0.43,0.01,0,0,0.32,0,
2595531,"Chris Blair",3000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.4,0.24,2.42,0.02,0.6,0.2,,0.09,0.03%,MAIN,1120347,44825,9,2595531,0.6,0.48,2.42,0.02,0,0,2.42,0.02,0,0,1.2,,
1849814,"Charlie Woerner",2500,TE,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.7,0.49,3.79,0.04,1.1,0.44,3.06,0.02,0.01%,MAIN,922040,58179,10,1849814,1.1,0.85,3.79,0.04,0,0,3.79,0.04,0,0,2.2,0.04,
