PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
13563,"Kirk Cousins",5100,QB,ATL,LAR,147574,,33.65,21.33,213.99,1.44,0.74,0.71,1.53,0.05,0,0,0,0,14.68,2.88,41.16,3.39,2.23%,MNF,403308,2307,1,13563,14.68,14.68,215.52,1.49,215.52,1.49,1.53,0.05,0,5.87,23.49,2.18,
3491931,"Tyler Allgeier",4700,RB,ATL,LAR,147574,,0,0,0,0,0,7.15,30.28,0.25,1.05,0.83,6.03,0.04,6.29,1.34,20.96,0.54,0.50%,MNF,1131198,125422,2,3491931,6.26,5.84,36.31,0.29,30.28,0.25,36.31,0.29,0,2.52,10.06,1.84,
4687512,"Bijan Robinson",8700,RB,ATL,LAR,147574,,0,0,0,0,0,15.99,75.27,0.51,6,4.37,33.9,0.23,20.68,2.38,62.32,19.56,27.23%,MNF,1228244,123168,3,4687512,20.6,18.41,109.17,0.74,75.27,0.51,109.17,0.74,0,8.27,33.09,30.92,
8261767,"Nate Carter",4000,RB,ATL,LAR,147574,,0,0,0,0,0,2.42,11.55,0.08,0,0,0,0,1.62,0.41,,0,0,MNF,1214132,134222,4,8261767,1.61,1.61,11.55,0.08,11.55,0.08,11.55,0.08,0,0.65,2.59,,42
982204,"David Sills",3300,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,2.8,1.63,15.82,0.12,3.92,1.19,8.74,0.16,0.16%,MNF,866973,65587,5,982204,3.92,3.1,15.82,0.12,0,0,15.82,0.12,0,1.57,6.27,0.32,
1844218,"Darnell Mooney",3800,WR,ATL,LAR,147574,,0,0,0,0,0,0.02,0.09,0,4.7,2.78,32.05,0.19,7.15,1.88,21.96,0.96,1.13%,MNF,912027,62802,6,1844218,7.14,5.75,32.14,0.19,0.09,0,32.14,0.19,0,2.86,11.44,2.62,
3491928,"Drake London",6800,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,9.54,6.64,65.99,0.39,16.38,2.41,40,2.62,10.21%,MNF,1178741,140160,7,3491928,16.34,13.02,65.99,0.39,0,0,65.99,0.39,0,6.55,26.21,12.5,
4773069,"Dylan Drummond",3000,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0.74,0.45,3.86,0.03,1.01,0.34,2.5,0.05,0.01%,MNF,1108534,48414,8,4773069,1.01,0.78,3.86,0.03,0,0,3.86,0.03,0,0.4,1.62,0,
3515974,"Deven Thompkins",3000,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0.09,0.06,0.38,0,0.1,0.03,0.1,0.02,0.01%,MNF,1130833,49660,9,3515974,0.1,0.07,0.38,0,0,0,0.38,0,0,0.04,0.16,0,
2595531,"Chris Blair",3000,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0.37,0.22,2.18,0.02,0.56,0.19,,0.09,0.03%,MNF,1120347,44825,10,2595531,0.56,0.45,2.18,0.02,0,0,2.18,0.02,0,0.22,0.9,,
