PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3900,C,DET,COL,8405900,744810,2,2,,0.1732,0.329,1.5139,0.8767,0,0,0,0,0.0228,0.0577,0.5022,0.0805,6.99,1.79,6.35,9.12,1,0.41,15.12,1.5,,31729,0.564,5.07,17.8,172,2075,30594,0,
31730,"Alexander Wennberg",4000,C,SJS,CHI,8405790,741444,2,1,,0.1833,0.4521,1.2049,0.9255,0,0,0,0,0.0501,0.1152,0.6354,0.1653,7.29,1.82,6.85,10.05,2,0.19,16.06,4,,31730,0.525,5.38,20.3,184,1950,30199,0,
31746,"Radek Faksa",2500,C,DAL,WPG,8405820,659857,4,,,0.067,0.1065,0.6767,0.5056,0,0,0,0,0,0,0.1735,0,2.98,1.19,4.44,6.3,3,0,8.66,0.1,,31746,1.184,2.6,11.3,181,1954,30523,1,
17211,"Marcus Foligno",2500,W,MIN,MTL,8405830,522049,4,,,0.1539,0.1593,0.9136,0.5325,0,0,0,0,0,0,0.3132,0,4.4,1.76,4.99,7.03,4,0,10.79,0.1,,17211,2.71,4.36,12.5,178,1938,30272,1,
18467,"Anthony Duclair",3700,W,NYI,WSH,8405770,743259,3,2,,0.2096,0.2743,1.4066,0.516,0,0,0,0,0.0347,0.0632,0.4839,0.0979,6.23,1.68,6.57,9.35,5,0,14.64,1.9,,18467,0.463,4.56,13.4,156,2135,30344,0,
34547,"Nick Jensen",2700,D,OTT,PIT,8405860,733469,2,,,0.0326,0.2114,0.7064,1.2844,0,0,0,0,0,0,0.244,0,4.63,1.71,4.96,7.12,6,0,10.98,0.1,,34547,0.856,3.46,16.8,163,2050,30618,0,
6209652,"Jonathan Lekkerimaki",2800,W,VAN,UTA,8405880,1394915,4,1,,0.1781,0.2479,1.4507,0.3484,0,0,0,0,0.0638,0.109,0.426,0.1728,5.61,2,5.91,8.37,7,0,13.17,1.4,,6209652,0.838,4.36,13.3,179,2129,204708,0,
36584,"Clayton Keller",6100,W,UTA,VAN,8405880,920216,1,1,,0.4349,0.7335,2.7627,0.3863,0,0,0,0,0.1355,0.2846,1.1684,0.4201,13.02,2.13,9.7,14.01,8,2.97,25.44,13.7,,36584,0.297,9.05,18.5,183,2005,32089,1,
37698,"Alex DeBrincat",7300,W,DET,COL,8405900,920337,2,1,,0.4291,0.4708,3.2142,0.5478,0,0,0,0,0.1117,0.1554,0.8999,0.2671,12.66,1.73,9.27,13.1,9,3.06,24.53,1.8,,37698,0.648,8.68,17.9,172,2075,37837,0,
2075138,"Nico Sturm",2500,C,MIN,MTL,8405830,1163937,4,,,0.1004,0.1194,0.8078,0.3817,0,0,0,0,0,0,0.2198,0,3.33,1.33,4.93,6.98,10,0,9.64,0.1,,2075138,1.069,2.8,10.8,178,1938,87741,1,
35829,"Logan Stanley",2600,D,WPG,DAL,8405820,920227,3,2,,0.0496,0.2363,1.0733,1.3407,0,0,0,0,0.0135,0.064,0.2859,0.0775,5.56,2.14,5.06,7.2,11,0.32,12.04,1.1,,35829,1.562,4.48,17.2,169,53599,82920,0,
4200188,"Nick Blankenburg",3000,D,NSH,STL,8405840,1382727,3,2,,0.0862,0.2884,1.3095,1.037,0,0,0,0,0.0238,0.079,0.3746,0.1028,5.97,1.99,5.67,8.11,12,0.1,13.23,1.1,,4200188,1.053,4.6,17.5,173,1959,184512,1,
18484,"Adam Lowry",2500,C,WPG,DAL,8405820,607959,2,,,0.1337,0.1798,1.1013,0.6721,0,0,0,0,0,0,0.3135,0,4.85,1.94,5.2,7.36,13,0,11.51,0.6,,18484,1.838,4.21,14.6,169,53599,30843,0,
14246,"Casey Cizikas",2500,C,NYI,WSH,8405770,521884,4,,,0.1116,0.1252,0.9074,0.6872,0,0,0,0,0,0,0.2368,0,4.11,1.64,5.01,7.06,14,0,10.52,0.1,,14246,1.749,3.64,11.3,156,2135,30928,0,
37907,"Connor Clifton",2500,D,PIT,OTT,8405860,744943,3,,,0.0387,0.1918,0.865,1.7141,0,0,0,0,0,0,0.2305,0,5.72,2.29,4.93,6.93,15,0.61,12.03,0.3,,37907,3.372,5.26,17.1,159,1927,82491,1,
34585,"Mike Matheson",3900,D,MTL,MIN,8405830,659869,2,,,0.1007,0.2681,1.7198,1.9532,0,0,0,0,0,0,0.3688,0,8.43,2.16,6.04,8.46,16,2.17,16.16,1.7,,34585,0.894,5.8,24.2,162,2017,30000,0,
31745,"Vincent Hinostroza",2500,W,MIN,MTL,8405830,681550,3,,,0.0929,0.1663,0.8921,0.3097,0,0,0,0,0,0,0.2592,0,3.51,1.4,5.11,7.28,17,0,10.05,0.1,,31745,0.72,2.78,10,178,1938,30786,1,
34514,"Phillip Danault",2900,C,MTL,MIN,8405830,600128,4,,,0.1268,0.1927,1.1044,0.5706,0,0,0,0,0,0,0.3195,0,4.69,1.62,5.18,7.34,18,0,11.32,0.1,,34514,0.786,3.6,13.7,162,2017,31116,0,
17453,"Jake McCabe",3400,D,TOR,CGY,8405940,660793,1,2,,0.052,0.3506,0.8985,2.5524,0,0,0,0,0.0108,0.0751,0.4026,0.0859,8.33,2.45,5.79,8.29,19,2.33,15.74,5.8,,17453,2.073,6.24,22.9,164,2146,30280,0,
1394916,"Noah Ostlund",3300,C,BUF,FLA,8405800,1394916,3,2,,0.1709,0.2446,1.0145,0.5508,0,0,0,0,0.0325,0.0534,0.4155,0.0859,5.17,1.57,5.82,8.3,20,0,12.62,1.4,,1394916,0.392,3.81,13.8,161,2004,204710,0,
2578776,"Justin Brazeau",4200,W,PIT,OTT,8405860,956418,1,2,,0.2871,0.2783,1.7976,0.6525,0,0,0,0,0.0375,0.0422,0.5654,0.0797,7.82,1.86,7.13,10.11,21,0.43,16.95,1.2,,2578776,2.083,6.37,15.4,159,1927,82518,1,
31735,"Bo Horvat",7300,C,NYI,WSH,8405770,741412,1,1,,0.394,0.4484,2.9468,0.5224,0,0,0,0,0.1082,0.1475,0.8424,0.2557,11.66,1.6,9.14,13,22,2.19,23.36,4,,31735,0.942,8.23,19.9,156,2135,31049,0,
18681,"Ryan Pulock",3300,D,NYI,WSH,8405770,741446,1,,,0.0588,0.2581,1.2262,2.0002,0,0,0,0,0,0,0.3169,0,7.33,2.22,5.49,7.78,23,1.64,14.36,0.9,,18681,1.279,5.25,20.7,156,2135,30776,0,
34611,"Anthony Mantha",3200,W,PIT,OTT,8405860,741457,3,1,,0.2769,0.3579,1.7634,0.451,0,0,0,0,0.0854,0.1289,0.6348,0.2143,7.75,2.42,7.29,10.41,24,0.2,17.08,2,,34611,0.912,5.87,15.2,159,1927,30621,1,
14298,"Sergei Bobrovsky",8000,G,FLA,BUF,8405800,545448,,,C,0,0,0,0,0.5238,22.0999,3.0693,0.0536,0,0,0,0,9.17,1.15,8.12,10.37,25,0.76,19.56,2.2,,14298,0,7.19,,166,2047,30440,1,
17367,"Vladislav Namestnikov",2500,W,WPG,DAL,8405820,600129,3,2,,0.1255,0.2183,1.0463,0.5265,0,0,0,0,0.0193,0.0469,0.3438,0.0662,4.65,1.86,5.35,7.65,26,0,11.5,0.8,,17367,1.112,3.79,13.8,169,53599,30823,0,
18560,"Barclay Goodrow",2500,W,SJS,CHI,8405790,790352,4,,,0.0955,0.1181,0.7952,0.6006,0,0,0,0,0,0,0.2136,0,3.62,1.45,4.95,7.01,27,0,9.96,0.1,,18560,1.475,3.18,11.4,184,1950,30687,0,
6082975,"Liam Ohgren",2700,W,VAN,UTA,8405880,1394917,3,2,,0.1355,0.1702,1.4584,0.639,0,0,0,0,0.0209,0.0294,0.3057,0.0503,5.33,1.97,5.32,7.46,28,0,12.14,0.3,,6082975,1.308,4.27,14,179,2129,204718,0,
35781,"Mikhail Sergachev",5600,D,UTA,VAN,8405880,920218,1,1,,0.1515,0.7118,1.9674,1.8618,0,0,0,0,0.0604,0.3183,0.8633,0.3787,11.53,2.06,7.65,11.24,29,3.6,21.32,10.3,,35781,0.952,8.25,24.4,183,2005,31482,1,
17033,"Gustav Nyquist",2500,W,WPG,DAL,8405820,593067,1,2,,0.1435,0.2614,1.262,0.4312,0,0,0,0,0.0197,0.0498,0.4049,0.0695,5.21,2.08,5.57,8,30,0,12.34,0.5,,17033,0.649,3.96,16,169,53599,30809,0,
2296155,"Yegor Chinakhov",3700,W,PIT,OTT,8405860,1209293,2,2,,0.252,0.2651,1.8822,0.4041,0,0,0,0,0.0371,0.0418,0.5171,0.0789,7.16,1.94,6.62,9.4,31,0.3,15.63,1.2,,2296155,1.24,5.52,13.6,159,1927,158667,1,
17113,"Valeri Nichushkin",5000,W,COL,DET,8405900,741413,1,1,,0.399,0.4903,2.564,0.4257,0,0,0,0,0.0771,0.1542,0.8893,0.2313,10.98,2.2,9.03,12.9,32,1.62,22.54,14.4,,17113,1.219,8.07,20.5,176,2155,30530,1,
34598,"Noel Acciari",2500,W,PIT,OTT,8405860,873205,4,,,0.1227,0.1229,0.9908,0.9961,0,0,0,0,0,0,0.2456,0,4.86,1.94,5.08,7.14,33,0,11.36,0.1,,34598,1.834,4.13,13,159,1927,31008,1,
34834,"Jason Dickinson",2700,C,CHI,SJS,8405790,741469,3,,,0.1648,0.2059,1.1922,0.7437,0,0,0,0,0,0,0.3707,0,5.52,2.04,5.88,8.36,34,0,13.05,1.5,,34834,1.484,4.49,15.4,170,2205,30521,1,
2296274,"Connor Zary",3400,W,CGY,TOR,8405940,1248091,2,2,,0.2679,0.3869,2.0007,0.3792,0,0,0,0,0.0594,0.1249,0.6548,0.1843,8.12,2.39,7.6,10.88,35,0.25,17.85,4.4,,2296274,0.703,5.98,16.7,175,2134,158630,1,
896240,"Victor Olofsson",4400,W,COL,DET,8405900,831548,2,2,,0.2518,0.259,1.7952,0.3313,0,0,0,0,0.03,0.0343,0.5108,0.0643,6.87,1.56,6.62,9.39,36,0.01,15.34,1.5,,896240,0.513,4.96,15.2,176,2155,81307,1,
16667,"Cam Fowler",3000,D,STL,NSH,8405840,550762,3,,,0.0569,0.2411,0.9218,1.1657,0,0,0,0,0,0,0.298,0,5.09,1.7,4.96,7.1,37,0,11.44,0.3,,16667,0.337,3.56,17.9,174,1944,30980,0,
36587,"Tyson Jost",2500,C,NSH,STL,8405840,920219,4,,,0.095,0.1643,1.0397,0.3427,0,0,0,0,0,0,0.2593,0,3.8,1.52,5.15,7.31,38,0,10.39,0.1,,36587,1.067,3.14,11,173,1959,32100,1,
14207,"Steven Stamkos",5200,W,NSH,STL,8405840,456624,1,1,,0.3883,0.4086,2.2149,0.4425,0,0,0,0,0.1304,0.1482,0.7969,0.2786,9.83,1.89,8.15,11.65,39,1.39,20.26,5.9,,14207,0.978,7.25,17.3,173,1959,30516,1,
37715,"Ryan Lomberg",2500,W,CGY,TOR,8405940,894479,4,,,0.0965,0.1179,1.1027,0.2645,0,0,0,0,0,0,0.2144,0,3.55,1.42,4.99,7.03,40,0,9.94,0.3,,37715,1.741,3.29,9.4,175,2134,31513,1,
2296308,"Justin Barron",2500,D,NSH,STL,8405840,1248092,3,,,0.049,0.1647,0.7998,1.0258,0,0,0,0,0,0,0.2137,0,4.2,1.68,4.74,6.74,41,0,10.27,0.6,,2296308,1.006,3.28,14.6,173,1959,158708,1,
18811,"Connor Hellebuyck",7200,G,WPG,DAL,8405820,681454,,,C,0,0,0,0,0.4348,22.5052,2.9939,0.0572,0,0,0,0,9.38,1.3,8.1,10.3,42,0.99,19.75,3,,18811,0,7.13,,169,53599,30574,0,
1287130,"Brandon Duhaime",2500,W,WSH,NYI,8405770,920429,4,,,0.0849,0.1151,0.7965,0.5029,0,0,0,0,0,0,0.2,0,3.35,1.34,4.95,7.01,43,0,9.69,0.3,,1287130,1.716,3.13,9.8,168,2232,92011,1,
6881419,"Justin Hryckowian",2600,W,DAL,WPG,8405820,1505690,1,,,0.1275,0.1726,1.048,0.4041,0,0,0,0,0,0,0.3001,0,4.24,1.63,5.16,7.33,44,0,10.84,0.6,,6881419,1.487,3.65,13,181,1954,501678,1,
14293,"Jeff Petry",2500,D,FLA,BUF,8405800,542700,3,,,0.0374,0.1861,0.7344,1.0949,0,0,0,0,0,0,0.2235,0,4.23,1.69,4.74,6.74,45,0,10.3,0.1,,14293,1.275,3.44,13.4,166,2047,30496,1,
16668,"Nathan MacKinnon",10300,C,COL,DET,8405900,741404,1,1,,0.6409,1.0352,4.3101,0.6192,0,0,0,0,0.19,0.3703,1.6761,0.5603,20.19,1.96,11.8,17.01,46,7.97,35.29,22,,16668,0.75,13.57,21.6,176,2155,30677,1,
2295911,"Jake Sanderson",6300,D,OTT,PIT,8405860,1248071,1,1,,0.1388,0.5869,1.9812,2.0078,0,0,0,0,0.0653,0.2555,0.7257,0.3208,11.06,1.76,7.24,10.54,47,3.56,20.33,2.8,,2295911,0.671,7.67,24.3,163,2050,158608,0,
2296243,"Jake Neighbours",3800,W,STL,NSH,8405840,1248093,2,1,,0.2769,0.2493,1.5108,0.6464,0,0,0,0,0.0735,0.066,0.5262,0.1395,7.07,1.86,6.92,9.79,48,0,15.93,2.8,,2296243,2.107,5.94,16.6,174,1944,158699,0,
