PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
18899,"Kristaps Porzingis",5700,PF/C,ATL,NOP,157598,877869,-,20,15.03,4.57,1.62,1.62,0.89,0.55,0.87,16.65,19.6,21.22,1.42,6.19,6.4,3.06,4.31,4.84,4.05,10.71,4.68,26.31,26.31,26.41,4.63,1.99%,135,143,WED,12577,1,18899,19.39,34.3,0,0,7.77,19.25,23.2,26.41,29.37,34.31,36.28,44.92,
37814,"Luke Kennard",3600,PG/SG,ATL,NOP,157598,887661,-,16,4.58,1.72,1.85,0.98,0.42,0.6,0.01,6.43,6.3,8.15,0.61,3.57,1.18,0.6,2.2,0.51,0.46,3.38,1.58,10.83,10.83,11.01,3.06,0.16%,135,143,WED,38279,2,37814,6.28,16.75,0,0,0.15,6.29,8.91,11.01,13.37,16.82,18.35,24.91,
409063,"Trae Young",8800,PG,ATL,NOP,157598,1060978,Q,24.5,15.54,1.54,7.04,1.84,2.16,0.86,0.24,22.58,17.08,24.12,1.1,8.58,6.13,2.59,5.4,5.61,4.86,11.53,4.43,29.09,29.09,30.29,3.44,0.05%,135,143,WED,75299,3,409063,22.66,39.73,0,0,0.27,22.4,26.73,30.29,33.85,39.71,42,51.93,
1115445,"Nickeil Alexander-Walker",6900,SG/SF,ATL,NOP,157598,1067668,,32,19.11,3.37,2.8,2.49,1.87,1.06,0.29,21.91,22.48,25.28,1.35,6.17,10.03,4.39,6.41,3.42,2.86,16.44,6.88,29.53,29.53,30.54,4.43,0.05%,135,143,WED,69666,4,1115445,22.26,39.36,0,0,5.13,22.28,26.79,30.54,34.04,39.3,41.55,50.82,
2439277,"Onyeka Okongwu",7100,C,ATL,NOP,157598,1185367,,30.5,14.85,8.5,3.04,1.23,1.3,1.54,0.85,17.89,23.35,26.39,2.39,11.54,8.11,4.26,3.47,3.48,2.65,11.58,5.49,35.48,35.48,35.31,4.97,4.45%,135,143,WED,91845,5,2439277,27.04,44.22,0,0,11.78,26.91,31.61,35.31,39.01,44.2,46.67,56.3,
2439347,"Vit Krejci",4200,SG/SF,ATL,NOP,157598,1257428,,21,7.41,1.97,1.21,1.8,0.66,1.03,0.16,8.62,9.38,10.59,1.19,3.18,1.5,0.74,4.04,0.69,0.52,5.54,2.54,14.5,14.5,14.64,3.49,0.21%,135,143,WED,161284,6,2439347,8.79,21.32,0,0,0.88,8.58,11.86,14.64,17.16,21.2,22.97,30.54,
3005263,"Jalen Johnson",10600,PF,ATL,NOP,157598,1230356,,36,25.53,11.41,8.14,1.42,3.6,1.07,0.6,33.67,36.94,45.08,1.67,19.55,16.5,8.34,4.11,5.94,4.59,20.61,9.76,52.84,52.84,55.83,5.27,13.54%,135,143,WED,165214,7,3005263,45.13,66.6,0,0,25.21,45.01,51.16,55.83,60.26,66.9,69.6,81.41,
3587993,"Dyson Daniels",6800,PG/SG,ATL,NOP,157598,1357745,,33,12.23,6.29,6.23,0.53,1.96,1.43,0.71,18.46,18.52,24.75,2.14,12.52,9.5,4.71,1.98,2,1.22,11.48,5.24,33.58,33.58,33.27,4.89,6.04%,135,143,WED,195261,9,3587993,25.35,42.12,0,0,10.03,25.38,29.82,33.27,36.47,42.39,44.36,54.71,
4878163,"Mouhamed Gueye",3400,PF/C,ATL,NOP,157598,1325101,,2,0.66,0.55,0.13,0.06,0.07,0.05,0.06,0.79,1.21,1.34,0.11,0.68,0.38,0.18,0.17,0.15,0.12,0.55,0.24,1.78,1.78,1.76,0.52,0.35%,135,143,WED,180180,11,4878163,0.46,3.73,0,0,0,0,1.41,1.76,3.17,5.28,6.34,10.21,
6412725,"Zaccharie Risacher",4600,SF,ATL,NOP,157598,1432544,,22,9.6,4.3,1.37,1.35,0.68,0.52,0.4,10.97,13.9,15.27,0.92,5.67,4.85,2.2,3.97,1.68,1.16,8.82,3.55,18.9,18.9,19.22,4.18,0.19%,135,143,WED,368366,13,6412725,13.05,26.23,0,0,3.12,12.81,16.26,19.22,21.68,26.12,27.84,36.22,
