PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3500,C,DET,MTL,8404120,744810,2,2,,0.1605,0.3026,1.2584,0.6348,0,0,0,0,0.0252,0.0587,0.4631,0.0839,5.9,1.69,6.27,9.05,1,0,13.93,2.3,,31729,0.503,4.36,15.8,172,2075,30594,0,
18501,"Shea Theodore",4800,D,VGK,STL,8404210,741466,2,2,,0.1215,0.4599,2.0937,1.4288,0,0,0,0,0.0161,0.0605,0.5814,0.0766,9.22,1.92,6.75,9.77,2,2.23,17.86,3.7,,18501,0.431,6.34,21.7,185,180961,30663,1,
17172,"Mark Stone",6400,W,VGK,STL,8404210,556369,1,1,,0.4392,0.7185,2.349,0.6449,0,0,0,0,0.1186,0.2114,1.1577,0.33,12.56,1.96,9.63,13.96,3,2.58,24.89,10.7,,17172,0.726,9.03,19.8,185,180961,31019,1,
17211,"Marcus Foligno",2500,W,MIN,NYI,8404140,522049,3,,,0.127,0.1413,0.8774,0.5492,0,0,0,0,0,0,0.2683,0,4.05,1.62,4.99,7.03,4,0,10.44,0.7,,17211,2.537,4.02,11.7,178,1938,30272,1,
18467,"Anthony Duclair",2700,W,NYI,MIN,8404140,743259,1,2,,0.1855,0.2336,1.4302,0.5185,0,0,0,0,0.0211,0.0391,0.4191,0.0602,5.85,2.17,5.93,8.39,5,0,13.44,4,,18467,0.578,4.32,14.9,156,2135,30344,0,
34547,"Nick Jensen",2500,D,OTT,FLA,8404050,733469,2,,,0.0311,0.1856,0.731,1.2154,0,0,0,0,0,0,0.2167,0,4.39,1.76,4.81,6.81,6,0,10.55,0.7,,34547,0.819,3.28,15.2,163,2050,30618,1,
37698,"Alex DeBrincat",7300,W,DET,MTL,8404120,920337,2,1,,0.4032,0.4146,2.9015,0.4177,0,0,0,0,0.1243,0.1507,0.8178,0.275,11.29,1.55,8.92,12.6,7,2.05,22.71,3,,37698,0.619,7.84,17.2,172,2075,37837,0,
1279401,"Rodrigo Abols",2500,C,PHI,TBL,8404130,920579,4,,,0.1164,0.1756,1.1602,0.5798,0,0,0,0,0,0,0.292,0,4.62,1.85,5.18,7.34,8,0,11.25,0,,1279401,1.191,3.74,11.4,158,2229,92052,1,40
2075138,"Nico Sturm",2500,C,MIN,NYI,8404140,1163937,4,,,0.1016,0.1166,0.9166,0.44,0,0,0,0,0,0,0.2182,0,3.58,1.43,4.97,7.02,9,0,9.94,0,,2075138,1.149,3.01,11,178,1938,87741,1,40
4200188,"Nick Blankenburg",2700,D,NSH,CHI,8404090,1382727,3,2,,0.1059,0.3198,1.54,0.9542,0,0,0,0,0.0403,0.0677,0.4257,0.108,6.53,2.42,5.92,8.53,10,0.4,14.11,2.3,,4200188,1.022,4.97,18.1,173,1959,184512,1,
