PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
409154,"Michael Porter Jr.",8400,SF,BKN,PHO,158544,1061724,-,32,23.93,7.48,2.26,3.8,3.02,1.2,0.13,26.19,31.41,33.67,1.33,9.74,10.02,4.72,9.73,3.74,3.08,19.75,8.52,37.27,37.27,40.16,4.78,13.31%,126,153,TUE,75295,1,409154,30.64,50.34,11.56,11.56,11.47,30.55,35.73,40.16,44.1,50.26,53.22,65.29,
1115132,"Nic Claxton",6500,C,BKN,PHO,158544,1061682,-,28.5,11.54,7.62,3.17,0.04,1.58,0.83,1.42,14.71,19.16,22.33,2.25,10.79,8.04,4.77,0.22,3.22,1.87,8.26,4.81,30.61,30.61,29.85,4.59,6.30%,126,153,TUE,71024,3,1115132,22.72,38.1,5.02,5.02,5,22.75,26.67,29.85,33.03,38.17,40.13,48.45,
1115590,"Terance Mann",3600,SG/SF,BKN,PHO,158544,879504,-,22,6.98,2.94,2.91,0.85,1.28,0.61,0.26,9.89,9.92,12.83,0.87,5.85,3.51,1.71,2.27,1.24,1,5.78,2.56,16.2,16.2,16.55,4.6,4.87%,126,153,TUE,74628,4,1115590,10.71,23.12,3.59,3.59,5.44,10.58,13.84,16.55,18.99,23.06,24.96,32.56,
3005094,"Day'Ron Sharpe",4700,C,BKN,PHO,158544,1243725,,20,7.78,7.1,2.21,0.17,1.92,0.93,0.22,9.99,14.88,17.09,1.15,9.31,4.93,2.84,0.73,2.33,1.6,5.66,3.01,21.15,21.15,21.51,4.58,5.64%,126,153,TUE,148967,5,3005094,15.63,28.33,3.97,3.97,4.93,15.64,18.82,21.51,24.2,28.39,30.31,38.13,
3005097,"Cam Thomas",5000,SG,BKN,PHO,158544,1232020,,20.5,11.5,1.79,2.64,1.23,1.27,0.08,0.07,14.14,13.29,15.93,0.15,4.43,5.87,2.39,3.52,3.52,3.03,9.39,3.62,16.79,16.79,17.98,3.6,0.11%,126,153,TUE,149404,6,3005097,12.05,25.22,0.29,0.29,0.92,11.99,15.37,17.98,20.85,25.54,27.36,35.44,
3005396,"Ziaire Williams",3800,SG/SF,BKN,PHO,158544,1231313,,21,7.66,3.91,0.72,1.28,1.06,1.38,0.69,8.38,11.57,12.29,2.07,4.63,2.72,1.14,4.05,1.84,1.56,6.77,2.42,18.58,18.58,17.88,4.71,11.19%,126,153,TUE,149033,7,3005396,11.96,24.46,9.49,9.49,6.19,11.92,15.4,17.88,20.61,24.83,26.57,34.77,
4878198,"Jalen Wilson",3400,SF/PF,BKN,PHO,158544,1174884,,5,1.73,0.61,0.26,0.29,0.17,0.13,0.12,1.99,2.34,2.6,0.25,0.87,0.65,0.26,0.86,0.45,0.35,1.51,0.55,3.43,3.43,3.44,1.01,0.04%,126,153,TUE,90541,13,4878198,1.12,6.4,0,0,0,1.01,2.43,3.44,4.45,6.48,7.08,11.13,
8985497,"Drake Powell",3500,SG,BKN,PHO,158544,1542179,,24,7.55,1.97,2.07,1.05,1.64,0.49,0.36,9.62,9.52,11.59,0.85,4.04,3.35,1.42,3.43,1.75,1.57,6.78,2.47,13.93,13.93,14.52,4.15,3.92%,126,153,TUE,503267,16,8985497,9.14,20.87,2.65,2.65,2.52,9.17,12.14,14.52,17.07,21.14,22.67,30.06,
8985498,"Egor Demin",4900,PG,BKN,PHO,158544,1523978,,26,9.04,2.73,3.12,1.75,1.86,0.61,0.37,12.16,11.77,14.89,0.98,5.85,3.61,1.47,4.42,1.01,0.85,8.03,3.22,18.08,18.08,19.04,3.89,0.25%,126,153,TUE,455367,17,8985498,12.54,26.63,0.87,0.87,2.38,12.52,15.91,19.04,21.91,26.6,28.46,37.82,
8985499,"Danny Wolf",4400,PF/C,BKN,PHO,158544,1415928,,19,6.58,4.91,1.22,0.98,0.74,0.84,0.42,7.8,11.49,12.71,1.26,6.13,3.28,1.27,2.8,1.33,1.11,6.08,2.25,17.34,17.34,17.2,3.91,0.84%,126,153,TUE,247158,18,8985499,11.58,23.7,1.15,1.15,1.41,11.38,14.67,17.2,19.73,23.52,25.29,32.38,
8998169,"Ben Saraf",3200,PG,BKN,PHO,158544,1590554,,1,0.33,0.13,0.12,0.05,0.12,0.05,0.03,0.45,0.46,0.58,0.08,0.25,0.17,0.06,0.19,0.08,0.07,0.36,0.11,0.79,0.79,0.8,0.25,0.00%,126,153,TUE,622358,19,8998169,0.41,1.29,0,0,0,0.56,0.56,0.56,0.56,0.56,0.56,0.56,
8998170,"Nolan Traore",3700,PG,BKN,PHO,158544,1590550,,21,6.7,1.29,2.75,1.05,1.31,0.35,0.23,9.45,7.99,10.74,0.58,4.04,3.45,1.2,3.25,1.43,1.15,6.7,2.25,12.8,12.8,13.47,3.64,0.42%,126,153,TUE,622357,20,8998170,8.03,19.95,0.5,0.5,1.16,7.81,11.05,13.47,15.89,19.94,21.55,29.1,
13301,"Jonas Valanciunas",6500,C,DEN,DET,158543,599780,,25,13.39,8.07,2.1,0.2,1.88,0.45,0.99,15.49,21.46,23.56,1.44,10.17,8.89,5.04,0.84,3.28,2.69,9.73,5.24,28.66,28.66,29.02,4.46,3.13%,145,132,TUE,12323,22,13301,22.26,37.04,2.21,2.21,3.41,22.08,25.8,29.02,32,36.96,39.19,48.12,
16879,"Tim Hardaway Jr.",5700,SF/PF,DEN,DET,158543,551771,,27,13.93,2.11,1.35,2.81,0.45,0.62,0.31,15.28,16.04,17.39,0.93,3.46,3.92,1.59,7.55,2.66,2.31,11.47,4.4,20.83,20.83,21.63,3.79,0.77%,145,132,TUE,12479,23,16879,14.51,29.53,1.01,1.01,2.03,14.5,18.58,21.63,24.68,29.77,31.81,40.72,
35211,"Jamal Murray",10000,PG,DEN,DET,158543,891352,,36,25.29,4.06,6.83,2.97,2.05,1.15,0.35,32.12,29.35,36.18,1.5,10.89,12.35,5.98,7.11,5.02,4.41,19.46,8.95,42.86,42.86,44.3,4.43,4.02%,145,132,TUE,28062,26,35211,34.41,54.74,2.32,2.32,6.12,34.29,40.05,44.3,48.3,54.81,57.56,70.33,
408913,"Bruce Brown",4900,PG/SG,DEN,DET,158543,941834,,21,6.68,3.08,2.24,0.48,0.89,0.71,0.35,8.92,9.76,12,1.06,5.32,4.55,2.04,1.44,1.46,1.17,5.99,2.52,16.03,16.03,15.81,3.23,0.19%,145,132,TUE,75331,27,408913,10.41,21.91,0.12,0.12,0.14,10.46,13.52,15.81,18.36,22.19,23.97,30.6,
2439457,"Zeke Nnaji",4500,C,DEN,DET,158543,1193676,,20,5.98,4.16,0.84,0.44,0.58,0.53,0.6,6.82,10.14,10.98,1.13,5,3.29,1.54,1.57,2.14,1.57,4.86,1.98,15.04,15.04,14.63,3.25,0.29%,145,132,TUE,92620,29,2439457,9.73,20.18,0.07,0.07,0.09,9.67,12.4,14.63,16.61,20.09,21.57,28.27,
3588036,"Peyton Watson",7500,SF/PF,DEN,DET,158543,1326502,,36,19.22,6.02,2.5,1.87,2.04,1.3,1.17,21.72,25.24,27.74,2.47,8.52,9.96,4.83,5.03,5.57,3.96,14.99,6.7,35.56,35.56,35.48,4.73,11.90%,145,132,TUE,180124,30,3588036,27.04,44.71,9.55,9.55,8.68,26.98,31.73,35.48,39.23,44.97,47.47,57.47,
4878294,"Jalen Pickett",5800,PG/SG,DEN,DET,158543,1136567,,33,10.04,4.43,4.77,2.02,1.52,0.86,0.21,14.81,14.47,19.24,1.07,9.2,4.13,1.75,5.08,0.56,0.47,9.21,3.77,24.2,24.2,25.16,4.34,3.03%,145,132,TUE,87084,32,4878294,17.77,33.24,3.05,3.05,5.53,17.61,21.89,25.16,28.43,33.25,35.48,45.29,
4878295,"Julian Strawther",4000,SG/SF,DEN,DET,158543,1241584,,9,3.01,1.1,0.65,0.34,0.28,0.44,0.01,3.66,4.11,4.76,0.45,1.75,1.7,0.69,1.13,0.76,0.61,2.83,1.03,6.38,6.38,6.29,1.57,0.11%,145,132,TUE,149531,33,4878295,2.88,10.67,0,0,0,2.88,4.72,6.29,7.86,10.48,11.53,16.77,
4878296,"Hunter Tyson",3400,SF,DEN,DET,158543,1132015,,1,0.34,0.2,0.09,0.06,0.02,0.02,0,0.43,0.54,0.63,0.02,0.29,0.14,0.05,0.23,0.09,0.07,0.37,0.11,0.76,0.76,0.79,0.23,0.04%,145,132,TUE,89546,34,4878296,0.18,1.56,0,0,0,0.34,0.56,0.79,1.02,1.35,1.44,1.5,
6412857,"DaRon Holmes",3500,C,DEN,DET,158543,1334228,,1,0.35,0.17,0.07,0.09,0.02,0,0.03,0.42,0.52,0.59,0.03,0.24,0.04,0.02,0.22,0.06,0.04,0.26,0.11,0.73,0.73,0.76,0.22,0.04%,145,132,TUE,179465,35,6412857,0.2,1.52,0,0,0,0.33,0.54,0.76,0.98,1.3,1.38,1.45,
6863241,"Spencer Jones",5500,SF/PF,DEN,DET,158543,1176586,,31,6.06,4.29,1.89,0.91,0.68,1.2,0.42,7.95,10.35,12.24,1.62,6.18,2.76,1.21,2.64,1.24,0.91,5.4,2.12,18.22,18.22,17.61,3.2,0.07%,145,132,TUE,89746,36,6863241,11.96,23.94,0.13,0.13,0.11,12,15.31,17.61,20.16,24.25,25.78,33.95,
13332,"Tobias Harris",5400,PF,DET,DEN,158543,552523,,28,13.03,4.39,2.38,1.23,1.21,1.22,0.16,15.41,17.42,19.8,1.38,6.77,7.51,3.52,3.55,2.66,2.29,11.06,4.75,24.8,24.8,24.87,4.61,8.50%,132,145,TUE,12337,42,13332,18.09,32.44,6.36,6.36,6.92,18.02,21.82,24.87,27.92,32.48,34.51,43.9,
555145,"Duncan Robinson",4500,SG,DET,DEN,158543,854591,,28,11.58,2.57,1.61,2.81,0.59,0.65,0.4,13.19,14.15,15.76,1.05,4.18,2.41,1.08,7.18,1.21,0.99,9.59,3.89,19.64,19.64,20.42,4.54,6.13%,132,145,TUE,74104,44,555145,13.5,28.23,5.88,5.88,7.54,13.53,17.36,20.42,23.48,28.37,30.63,40.07,
1193057,"Javonte Green",3400,SF/PF,DET,DEN,158543,624174,,16.5,5.26,2.1,0.27,0.74,0.45,0.76,0.48,5.53,7.36,7.63,1.24,2.37,2.14,0.99,2.14,1.39,1.07,4.28,1.73,11.46,11.46,10.92,3.21,0.19%,132,145,TUE,92980,45,1193057,6.35,16.58,0.48,0.48,0.22,6.24,8.84,10.92,13.26,16.9,18.2,24.44,
2439153,"Paul Reed",3300,C,DET,DEN,158543,1076238,,1,0.42,0.3,0.08,0.02,0.08,0.05,0.04,0.5,0.72,0.8,0.09,0.38,0.3,0.16,0.06,0.09,0.06,0.36,0.18,1.09,1.09,1.07,0.32,0.04%,132,145,TUE,73899,46,2439153,0.4,1.65,0,0,0,0,0,1.07,1.78,3.21,4.64,7.85,
2439495,"Isaiah Stewart",5000,PF/C,DET,DEN,158543,1177050,,23,7.97,5.04,1.46,0.62,1.03,0.41,1.45,9.43,13.01,14.47,1.86,6.5,4.29,2.31,1.8,1.97,1.49,6.09,2.93,20.76,20.76,19.99,4,1.48%,132,145,TUE,90783,47,2439495,14.21,26.55,1.25,1.25,1.43,14.07,17.28,19.99,22.46,26.65,28.38,35.78,
3005207,"Cade Cunningham",10200,PG,DET,DEN,158543,1232182,,35,23.09,4.49,9.14,1.86,3.01,1.26,0.67,32.23,27.58,36.72,1.93,13.63,13.57,6.13,5.45,6.28,5.25,19.02,7.99,44.97,44.97,46.35,4.54,6.15%,132,145,TUE,122680,48,3005207,36.24,56.92,2.88,2.88,7.83,36.08,42.09,46.35,50.61,57.12,59.63,71.41,
3587772,"Jalen Duren",7700,C,DET,DEN,158543,1344765,,28.5,18.48,10.26,1.63,0,1.76,1.24,0.63,20.11,28.74,30.37,1.87,11.89,11.03,7.03,0,6.06,4.42,11.03,7.03,37.09,37.09,37.44,4.86,11.47%,132,145,TUE,179734,49,3587772,29.23,45.63,7.04,7.04,8.87,29.2,33.95,37.44,40.68,45.93,47.92,56.41,
3587774,"Jaden Ivey",4000,PG/SG,DET,DEN,158543,1231418,,17,7.71,2.31,1.4,0.94,1.07,0.26,0.47,9.11,10.02,11.42,0.73,3.71,3.74,1.68,2.52,2.01,1.51,6.26,2.62,13.7,13.7,14.09,3.52,0.53%,132,145,TUE,149339,50,3587774,8.82,20.3,0.5,0.5,0.6,8.71,11.78,14.09,16.65,20.49,22.03,29.46,
4874246,"Ausar Thompson",5600,SF,DET,DEN,158543,1429338,,25,9.76,6.53,2.19,0.22,1.06,1.36,0.74,11.95,16.29,18.48,2.1,8.72,7,3.58,0.95,3.35,1.96,7.95,3.8,26.12,26.12,25.08,4.48,5.32%,132,145,TUE,266068,51,4874246,18.55,32.44,3.51,3.51,5.01,18.31,22.07,25.08,27.84,32.35,34.11,42.39,
4878314,"Marcus Sasser",3100,PG/SG,DET,DEN,158543,1174920,,1,0.47,0.09,0.18,0.08,0.07,0.05,0.03,0.65,0.56,0.74,0.08,0.27,0.21,0.09,0.21,0.07,0.06,0.42,0.17,1.02,1.02,1.02,0.33,0.04%,132,145,TUE,90129,52,4878314,0.33,2.04,0,0,0,0.44,0.73,1.02,1.31,1.75,1.86,1.94,
6412876,"Ronald Holland II",3800,SF/PF,DET,DEN,158543,1501942,,20,7.35,4.92,1.27,0.58,1.17,1.12,0.41,8.62,12.27,13.54,1.53,6.19,4.22,1.88,2.4,2.41,1.87,6.62,2.46,18.58,18.58,18.18,4.78,10.15%,132,145,TUE,368369,54,6412876,12.75,24.83,8.11,8.11,6.14,12.55,15.88,18.18,20.74,24.84,26.63,34.06,
6447997,"Daniss Jenkins",4200,PG,DET,DEN,158543,1182387,,17,6.61,1.53,3.36,0.9,1.2,0.89,0.56,9.97,8.14,11.5,1.45,4.89,3.22,1.38,2.31,1.51,1.15,5.53,2.28,16.64,16.64,16.31,3.88,0.29%,132,145,TUE,91330,55,6447997,10.61,22.76,1,1,1.5,10.54,13.8,16.31,18.82,22.58,24.34,32.62,
1037,"James Harden",9900,PG,LAC,UTA,158545,395388,,35,28.38,4.43,8.56,3.69,3.42,1.76,0.18,36.94,32.81,41.37,1.94,12.99,9.58,3.84,10.64,10.87,9.62,20.22,7.53,48.94,48.94,51.31,5.18,0.00%,151,149,TUE,12228,62,1037,41.06,63.63,0,0,0,40.84,46.97,51.31,56.16,63.82,66.63,78.11,
1315,"Nicolas Batum",3500,PF,LAC,UTA,158545,456451,,15.5,3.31,1.71,0.9,0.94,0.34,0.67,0.38,4.21,5.02,5.92,1.05,2.61,0.43,0.18,2.34,0.19,0.15,2.77,1.12,9.52,9.52,9.2,2.63,0.00%,151,149,TUE,12208,64,1315,4.56,14.55,0,0,0,4.73,7.1,9.2,11.57,14.72,16.3,22.87,
1498,"Brook Lopez",3700,C,LAC,UTA,158545,330047,,16,5.93,2.9,1.09,1.37,0.43,0.47,0.78,7.02,8.83,9.92,1.25,3.99,1.29,0.54,3.83,0.87,0.72,5.12,1.91,14.37,14.37,14.16,3.83,0.00%,151,149,TUE,12193,65,1498,8.75,20.65,0,0,0,8.75,11.84,14.16,16.73,20.6,22.4,30.38,
13310,"Kawhi Leonard",9400,SF,LAC,UTA,158545,512591,Q,26,24.25,5.26,2.76,2.34,2.33,1.59,0.45,27.01,29.51,32.27,2.04,8.02,12.52,6.36,5.8,5.06,4.53,18.32,8.7,38.49,38.49,39.11,4.16,0.00%,151,149,TUE,12333,66,13310,30.25,49.22,0,0,0,29.97,35.05,39.11,42.92,49.27,51.55,60.95,
35215,"Kris Dunn",4800,PG/SG,LAC,UTA,158545,698968,,29,7.96,2.72,4.27,1.29,1,1.68,0.42,12.23,10.68,14.95,2.1,6.99,3.98,1.79,3.63,0.69,0.51,7.61,3.08,22.93,22.93,22.11,4.61,0.00%,151,149,TUE,28005,68,35215,15.45,29.36,0,0,0,15.5,19.06,22.11,25.41,29.48,31.51,40.66,
35226,"Ivica Zubac",7200,C,LAC,UTA,158545,920093,,30,17.55,10.97,2.04,0,1.88,0.45,0.92,19.59,28.52,30.56,1.37,13.01,12.05,7.5,0,3.58,2.54,12.05,7.5,36,36,36.98,5.14,0.00%,151,149,TUE,27986,69,35226,28.83,45.53,0,0,0,28.87,33.6,36.98,40.53,45.85,47.87,56.99,
37823,"John Collins",5800,PF/C,LAC,UTA,158545,880468,,28,12.92,5.77,0.89,1.11,1.03,0.92,1.24,13.81,18.69,19.58,2.16,6.66,6.3,3.71,2.76,2.63,2.17,9.06,4.82,26.63,26.63,25.89,4.46,0.00%,151,149,TUE,38281,71,37823,18.93,33.66,0,0,0,18.78,22.84,25.89,28.94,34.01,36.04,45.44,
4878391,"Jordan Miller",5400,SG/SF,LAC,UTA,158545,1134092,,24,9.87,3.13,2.53,0.76,0.83,1.11,0.28,12.4,13,15.53,1.39,5.66,5.18,2.6,2.36,2.88,2.37,7.54,3.36,20.76,20.76,20.32,3.76,0.00%,151,149,TUE,89573,74,4878391,14.05,27.28,0,0,0,14.15,17.75,20.32,23.15,27.52,29.32,36.78,
