PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",3600,C,DET,UTA,8405970,744810,2,2,,0.1649,0.322,1.387,0.7971,0,0,0,0,0.0242,0.0624,0.4869,0.0866,6.53,1.81,6.29,9.08,1,0.01,14.58,0,,31729,0.557,4.78,17.8,172,2075,30594,0
31730,"Alexander Wennberg",3800,C,SJS,COL,8406080,741444,3,1,,0.1528,0.3501,1.0375,1.2748,0,0,0,0,0.0413,0.0884,0.5029,0.1297,6.86,1.81,5.91,8.54,2,0.74,14.42,0.3,,31730,0.505,4.95,19.3,184,1950,30199,0,
18501,"Shea Theodore",4800,D,VGK,VAN,8406070,741466,1,2,,0.1271,0.4846,1.8241,1.5107,0,0,0,0,0.0177,0.0745,0.6117,0.0922,9.07,1.89,6.73,9.77,3,2.1,17.68,4,,18501,0.411,6.29,22.7,185,180961,30663,1,
16760,"Hampus Lindholm",3600,D,BOS,FLA,8405960,659813,3,2,,0.0807,0.3322,1.4809,1.7358,0,0,0,0,0.0238,0.0981,0.4129,0.1219,7.73,2.15,6.08,8.7,4,1.43,15.51,2,,16760,0.666,5.42,21.3,160,2153,31037,0,
17172,"Mark Stone",7700,W,VGK,VAN,8406070,556369,2,1,,0.4929,0.8506,2.2671,0.6796,0,0,0,0,0.1482,0.2967,1.3435,0.4449,13.68,1.78,10.52,15.37,5,2.78,27.15,6.3,,17172,0.673,9.87,19.9,185,180961,31019,1,
31746,"Radek Faksa",2500,C,DAL,STL,8405990,659857,4,,,0.076,0.1203,0.7036,0.537,0,0,0,0,0,0,0.1963,0,3.22,1.29,4.44,6.3,6,0,8.9,0,,31746,1.188,2.77,11.3,181,1954,30523,1
6209652,"Jonathan Lekkerimaki",2600,W,VAN,VGK,8406070,1394915,2,1,,0.1667,0.2293,1.3207,0.3687,0,0,0,0,0.0489,0.0854,0.396,0.1343,5.24,2.02,5.84,8.32,7,0,12.72,0.7,,6209652,0.834,4.09,12.9,179,2129,204708,0,
36584,"Clayton Keller",6500,W,UTA,DET,8405970,920216,1,1,,0.387,0.6094,2.5196,0.3702,0,0,0,0,0.1114,0.2189,0.9964,0.3303,11.32,1.74,8.76,12.64,8,2.24,22.53,4,,36584,0.29,7.96,17.9,183,2005,32089,1,
37698,"Alex DeBrincat",7100,W,DET,UTA,8405970,920337,2,1,,0.4214,0.4712,3.1554,0.5116,0,0,0,0,0.1167,0.1642,0.8926,0.2809,12.43,1.75,9.14,13,9,2.96,24.13,2.3,,37698,0.664,8.55,18.7,172,2075,37837,0,
2075138,"Nico Sturm",2500,C,MIN,NSH,8406010,1163937,4,,,0.1064,0.1229,0.8342,0.4743,0,0,0,0,0,0,0.2293,0,3.59,1.44,4.94,6.99,10,0,9.91,0,,2075138,1.032,2.95,10.8,178,1938,87741,0
35829,"Logan Stanley",2600,D,WPG,MTL,8406000,920227,3,2,,0.06,0.3009,1.1281,1.2372,0,0,0,0,0.0184,0.0909,0.3609,0.1093,5.88,2.26,5.51,7.99,11,0.17,12.93,0,,35829,1.617,4.79,17.3,169,53599,82920,1
