PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
6228327,"Drake Maye",16500,QB,NEP,SEA,158680,,30.36,20.58,221.39,1.49,0.66,7.85,34.68,0.25,0,0,0,0,19.36,1.17,,0,0%,MAIN,1286803,167238,1,6228327,19.29,19.29,256.07,1.74,256.07,1.74,34.68,0.25,0,12.7,28.01,,
2861810,"Rhamondre Stevenson",13200,RB,NEP,SEA,158680,,0,0,0,0,0,13.56,48.59,0.52,4.38,3.29,24.2,0.17,14.78,1.12,,0,0%,MAIN,1174682,93719,2,2861810,14.71,13.06,72.79,0.69,48.59,0.52,72.79,0.69,0,8.06,24.08,,
8223312,"TreVeyon Henderson",5700,RB,NEP,SEA,158680,,0,0,0,0,0,4.82,16.76,0.19,1.39,1.08,7.41,0.05,4.9,0.86,,0,0%,MAIN,1287837,169972,3,8223312,4.87,4.33,24.17,0.24,16.76,0.19,24.17,0.24,0,1.3,13.48,,
1247803,"D'Ernest Johnson",600,RB,NEP,SEA,158680,,0,0,0,0,0,0.11,0.39,0,0.03,0.02,0.19,0,0.08,0.13,,0,0%,MAIN,839043,88158,4,1247803,0.08,0.07,0.58,0,0.39,0,0.58,0,0,0,0.16,,
21625,"Stefon Diggs",12900,WR,NEP,SEA,158680,,0,0,0,0,0,0,0,0,6.27,4.29,49.39,0.34,11.47,0.89,,0,0%,MAIN,694041,8606,5,21625,11.46,9.31,49.39,0.34,0,0,49.39,0.34,0,5.51,20.51,,
36971,"Mack Hollins",5400,WR,NEP,SEA,158680,,0,0,0,0,0,0,0,0,4.31,2.75,33.15,0.24,7.54,1.4,,0,0%,MAIN,702808,33548,6,36971,7.53,6.15,33.15,0.24,0,0,33.15,0.24,0,2.92,14.75,,
4688005,"Kayshon Boutte",8400,WR,NEP,SEA,158680,,0,0,0,0,0,0,0,0,4.43,2.84,34.26,0.24,7.73,0.92,,0,0%,MAIN,1213362,145436,7,4688005,7.71,6.29,34.26,0.24,0,0,34.26,0.24,0,3.02,15.36,,
4688003,"Demario Douglas",4800,WR,NEP,SEA,158680,,0,0,0,0,0,0.03,0.11,0,1.6,1.1,12.18,0.07,2.74,0.57,,0,0%,MAIN,1175693,142312,8,4688003,2.74,2.19,12.29,0.07,0.11,0,12.29,0.07,0,0,7.54,,
8223311,"Kyle Williams",4200,WR,NEP,SEA,158680,,0,0,0,0,0,0,0,0,0.66,0.37,5.16,0.04,1.12,0.27,,0,0%,MAIN,1227157,145222,9,8223311,1.13,0.94,5.16,0.04,0,0,5.16,0.04,0,0,2.24,,
35576,"Austin Hooper",3000,TE,NEP,SEA,158680,,0,0,0,0,0,0,0,0,1.55,1.09,10.94,0.07,2.59,0.86,,0,0%,MAIN,739424,26421,10,35576,2.59,2.04,10.94,0.07,0,0,10.94,0.07,0,0,6.94,,
