PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
13563,"Kirk Cousins",5100,QB,ATL,LAR,147574,,34.26,21.72,215.07,1.44,0.75,0.64,1.26,0.05,0,0,0,0,14.27,2.8,,0,0.00%,MNF,403308,2307,1,13563,14.26,14.26,216.33,1.49,216.33,1.49,1.26,0.05,0,8.33,22.06,,
3491931,"Tyler Allgeier",4700,RB,ATL,LAR,147574,,0,0,0,0,0,5.53,21.46,0.22,1.2,0.94,6.84,0.04,5.31,1.13,,0,0.00%,MNF,1131198,125422,2,3491931,5.28,4.81,28.3,0.26,21.46,0.22,28.3,0.26,0,1.84,13.72,,
4687512,"Bijan Robinson",8700,RB,ATL,LAR,147574,,0,0,0,0,0,17.34,74.78,0.61,7.34,5.3,41.17,0.24,22.78,2.62,,0,0.00%,MNF,1228244,123168,3,4687512,22.69,20.04,115.95,0.85,74.78,0.61,115.95,0.85,0,14.08,34.72,,
8261767,"Nate Carter",4000,RB,ATL,LAR,147574,,0,0,0,0,0,0.11,0.48,0,0.01,0.01,0.05,0,0.06,0.02,,0,0.00%,MNF,1214132,134222,4,8261767,0.07,0.06,0.53,0,0.48,0,0.53,0,0,0,0.12,,
982204,"David Sills",3300,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,1.94,1.12,10.88,0.09,2.74,0.83,,0,0.00%,MNF,866973,65587,5,982204,2.73,2.17,10.88,0.09,0,0,10.88,0.09,0,0,7.54,,
1844218,"Darnell Mooney",3800,WR,ATL,LAR,147574,,0,0,0,0,0,0.02,0.08,0,4.23,2.48,28.63,0.19,6.5,1.71,,0,0.00%,MNF,912027,62802,6,1844218,6.49,5.25,28.71,0.19,0.08,0,28.71,0.19,0,2.23,14.05,,
3491928,"Drake London",6800,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,8.91,6.15,61.18,0.41,15.03,2.21,,0,0.00%,MNF,1178741,140160,7,3491928,15,11.92,61.18,0.41,0,0,61.18,0.41,0,8.16,25.61,,
4773069,"Dylan Drummond",3000,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,1.29,0.79,6.68,0.06,1.81,0.6,,0,0.00%,MNF,1108534,48414,8,4773069,1.81,1.41,6.68,0.06,0,0,6.68,0.06,0,0,3.62,,
3515974,"Deven Thompkins",3000,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0.08,0.05,0.33,0,0.08,0.03,,0,0.00%,MNF,1130833,49660,9,3515974,0.09,0.06,0.33,0,0,0,0.33,0,0,0,0.16,,
2595531,"Chris Blair",3000,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0.08,0.05,0.47,0,0.1,0.03,,0,0.00%,MNF,1120347,44825,10,2595531,0.1,0.07,0.47,0,0,0,0.47,0,0,0,0.2,,
1849814,"Charlie Woerner",2500,TE,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0.83,0.58,4.28,0.04,1.24,0.5,,0,0.00%,MNF,922040,58179,11,1849814,1.24,0.95,4.28,0.04,0,0,4.28,0.04,0,0,2.48,,
2862126,"Kyle Pitts",5300,TE,ATL,LAR,147574,,0,0,0,0,0,0,0,0,8.3,5.44,54.39,0.37,13.24,2.5,,0,0.00%,MNF,1123026,54917,12,2862126,13.18,10.46,54.39,0.37,0,0,54.39,0.37,0,6.47,22.98,,
3491690,"Teagan Quitoriano",2500,TE,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0.05,0.03,0.31,0,0.06,0.02,,0,0.00%,MNF,1128538,63778,13,3491690,0.07,0.05,0.31,0,0,0,0.31,0,0,0,0.12,,
36842,"Zane Gonzalez",,K,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0,0,0,0,8.02,21,,0,0.00%,MNF,n/a,33774,14,36842,8.02,8.02,0,0,0,0,0,0,7.06,3.15,14.12,,
18442,"Los Angeles Rams",3600,DST,LAR,ATL,147574,,0,0,0,0,0,0,0,0,0,0,0,0,6.33,1.76,,0,0.00%,MNF,343,8491,15,18442,6.33,6.33,0,0,0,0,0,0,0,1.73,12.54,,
35493,"Jacoby Brissett",5700,QB,ARI,CIN,147571,,34.7,22.01,248.76,1.57,0.45,5.17,16.66,0.15,0,0,0,0,18.89,3.31,,0,0.00%,MAIN,607047,26395,16,35493,18.85,18.85,265.42,1.72,265.42,1.72,16.66,0.15,0,12.22,27.54,,
2861839,"Michael Carter",5200,RB,ARI,CIN,147571,,0,0,0,0,0,10.47,41.53,0.31,3.03,2.18,17.04,0.07,10.31,1.98,,0,0.00%,MAIN,976329,162975,17,2861839,10.27,9.18,58.57,0.38,41.53,0.31,58.57,0.38,0,5.41,18.43,,
4715680,"Emari Demercado",4700,RB,ARI,CIN,147571,,0,0,0,0,0,5.24,21.52,0.15,1.6,1.1,9.97,0.04,5.37,1.14,,0,0.00%,MAIN,1116817,92713,18,4715680,5.34,4.79,31.49,0.19,21.52,0.15,31.49,0.19,0,2.06,12.33,,
