PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,OWNERSHIP
2439601,"Jalen Smith",,,CHI,MIL,157043,1133792,,12.5,4.96,4.29,1.07,0.7,0.51,0.29,0.36,6.03,9.25,10.32,0.65,5.36,2.12,1.04,1.99,1.04,0.78,4.11,1.74,13.15,13.15,13.32,8.44,19.11,0.85,0.85,1.43,8.36,10.97,13.32,15.67,19.33,20.89,27.95,1.37%,130,134,SAT,70255,47,2439601,
3005172,"Ayo Dosunmu",,,CHI,MIL,157043,1133782,,20,9.67,1.57,2.17,1.29,0.99,0.47,0.08,11.84,11.24,13.41,0.55,3.74,4.69,2.3,3.22,1.48,1.2,7.91,3.59,15.47,15.47,16.14,10.2,22.71,0.07,0.07,0.28,10.25,13.58,16.14,18.7,22.8,24.62,32.79,0.14%,130,134,SAT,72047,48,3005172,
3007077,"Josh Giddey",,,CHI,MIL,157043,1323503,,33,19.34,8.48,8.26,1.61,3.26,1.09,0.23,27.6,27.82,36.08,1.32,16.74,11.57,5.5,4.28,4.56,3.51,15.85,7.11,42.61,42.61,45.04,35.32,55.69,4.13,4.13,12.01,35.17,40.74,45.04,49.34,55.67,58.2,69.58,3.84%,130,134,SAT,165223,49,3007077,
6412799,"Matas Buzelis",,,CHI,MIL,157043,1501940,,27,11.97,4.11,1.18,1.23,1.26,0.94,1.32,13.15,16.08,17.26,2.26,5.29,6.35,3.18,3.44,2.39,1.92,9.79,4.41,24.19,24.19,23.39,16.77,30.95,1.67,1.67,5.86,16.74,20.59,23.39,26.44,31.27,33.05,41.7,1.71%,130,134,SAT,368367,52,6412799,
37794,"Jarrett Allen",,,CLE,HOU,157046,956574,,27.5,13.36,7.65,1.91,0.01,1.5,1.12,1.03,15.27,21.01,22.92,2.15,9.56,8.03,5.16,0.11,4.02,3.01,8.14,5.17,30.36,30.36,29.55,22.63,37.75,0,0,0,22.55,26.44,29.55,32.66,38.1,39.92,49.25,0%,131,141,SAT,38286,60,37794,
37875,"Donovan Mitchell",,,CLE,HOU,157046,879707,,34,27.55,3.51,4.23,3.72,2.74,1.39,0.15,31.78,31.06,35.29,1.54,7.74,11.07,5.19,9.99,7.21,6.01,21.06,8.91,39.99,39.99,41.87,31.7,55.69,0,0,0,31.66,37.53,41.87,45.95,52.85,55.4,67.15,0%,131,141,SAT,38278,61,37875,
37885,"Lonzo Ball",,,CLE,HOU,157046,946714,,21,4.56,3.82,3.31,1.17,0.92,1.31,0.17,7.87,8.38,11.69,1.48,7.13,0.94,0.31,3.88,0.6,0.44,4.82,1.48,17.63,17.63,17.39,11.47,24.19,0,0,0,11.42,14.53,17.39,19.99,23.88,25.7,33.23,0%,131,141,SAT,38269,62,37885,
1115224,"Darius Garland",,,CLE,HOU,157046,1134262,,32,18.34,2.82,5.78,2.6,2.51,1.24,0.13,24.12,21.16,26.94,1.37,8.6,8.41,3.72,6.92,3.55,3.09,15.33,6.32,31.99,31.99,33.41,24.84,43.02,0,0,0,24.67,29.56,33.41,37.26,43.18,45.49,57.31,0%,131,141,SAT,86449,63,1115224,
1115296,"De'Andre Hunter",,,CLE,HOU,157046,942857,,26,12.06,3.28,0.89,1.67,0.99,0.98,0.14,12.95,15.34,16.23,1.12,4.17,4.69,2.07,4.51,3.44,2.92,9.2,3.74,19.7,19.7,20.08,13.63,27.41,0,0,0,13.56,17.21,20.08,22.69,27.38,29.21,37.81,0%,131,141,SAT,70224,64,1115296,
1144092,"Dean Wade",,,CLE,HOU,157046,880677,,21.5,4.63,3.96,1.36,1.2,0.24,0.65,0.18,5.99,8.59,9.95,0.83,5.32,0.79,0.32,3.41,0.58,0.4,4.2,1.52,13.67,13.67,13.76,8.39,19.98,0,0,0,8.47,11.38,13.76,16.14,20.11,21.96,28.58,0%,131,141,SAT,72850,65,1144092,
2439420,"Sam Merrill",,,CLE,HOU,157046,953106,,26,9.99,2.64,2.45,2.84,0.69,0.82,0.25,12.44,12.63,15.08,1.07,5.09,0.98,0.41,7.1,0.69,0.63,8.08,3.25,19.35,19.35,20.18,13.05,28.13,0,0,0,13.1,17.04,20.18,23.32,28.57,30.66,40.88,0%,131,141,SAT,72801,67,2439420,
3005190,"Evan Mobley",,,CLE,HOU,157046,1231862,,28,14.79,7.34,2.86,1,1.45,0.63,1.16,17.65,22.13,24.99,1.79,10.2,8.09,4.39,2.7,4.34,3.02,10.79,5.39,31.81,31.81,31.77,24.14,40.32,0,0,0,23.83,28.44,31.77,35.1,40.22,42.27,52.27,0%,131,141,SAT,149666,68,3005190,
6412819,"Jaylon Tyson",,,CLE,HOU,157046,1342747,,21,9.26,2.65,1.69,1.35,0.99,0.86,0.24,10.95,11.91,13.6,1.1,4.34,3.93,1.75,3.92,2.17,1.7,7.85,3.1,17.29,17.29,17.49,11.33,24.38,0,0,0,11.49,14.88,17.49,20.36,24.58,26.37,34.98,0%,131,141,SAT,180082,72,6412819,
7796671,"Nae'Qwan Tomlin",,,CLE,HOU,157046,1403628,,1,0.36,0.14,0.04,0.03,0.01,0.06,0.04,0.4,0.5,0.54,0.1,0.18,0.22,0.1,0.13,0.11,0.07,0.35,0.13,0.88,0.88,0.81,0.18,1.6,0,0,0,0.35,0.58,0.81,1.04,1.39,1.48,1.54,0%,131,141,SAT,245036,73,7796671,
8998236,"Tyrese Proctor",,,CLE,HOU,157046,1403594,,1,0.3,0.13,0.05,0.05,0.03,0.04,0.01,0.35,0.43,0.48,0.05,0.18,0.14,0.06,0.15,0.06,0.04,0.29,0.11,0.65,0.65,0.65,0.1,1.3,0,0,0,0.28,0.46,0.65,0.84,1.11,1.18,1.24,0%,131,141,SAT,245535,75,8998236,
37884,"Thomas Bryant",,,CLE,HOU,157046,896601,,1,0.37,0.23,0.04,0.04,0.04,0.02,0.02,0.41,0.6,0.64,0.04,0.27,0.17,0.09,0.12,0.08,0.07,0.29,0.13,0.79,0.79,0.8,0.21,1.6,0,0,0,0.34,0.57,0.8,1.03,1.37,1.46,1.52,0%,131,141,SAT,38313,76,37884,
13315,"Klay Thompson",,,DAL,SAC,157038,457611,,22,13.3,2.23,1.11,2.91,0.84,0.5,0.22,14.41,15.53,16.64,0.72,3.34,4.32,1.76,7.66,1.23,1.06,11.98,4.67,18.96,18.96,20.23,12.96,28.41,0,0,0,12.97,16.86,20.23,23.6,28.53,30.86,40.2,0%,140,154,SAT,12329,79,13315,
18566,"Dwight Powell",,,DAL,SAC,157038,552309,,18,5.26,4.88,1.17,0.03,0.65,0.52,0.33,6.43,10.14,11.31,0.85,6.05,2.38,1.57,0.1,3.01,2.04,2.48,1.6,14.77,14.77,14.51,9.89,19.65,0,0,0,9.67,12.47,14.51,16.55,19.86,21.13,27.24,0%,140,154,SAT,12550,82,18566,
18947,"D'Angelo Russell",,,DAL,SAC,157038,844038,,12.5,5.89,1.37,2.3,0.97,0.82,0.45,0.02,8.19,7.26,9.56,0.47,3.67,2.43,1.03,2.79,1.17,0.93,5.22,2,11.57,11.57,12.07,7.05,17.8,0,0,0,7.08,9.97,12.07,14.43,18.11,19.68,26.77,0%,140,154,SAT,12060,84,18947,
1115204,"Daniel Gafford",,,DAL,SAC,157038,1061647,,18,8.39,4.88,0.77,0,1.15,0.92,1.31,9.16,13.27,14.04,2.23,5.65,4.85,3.26,0,2.59,1.86,4.85,3.26,20.94,20.94,19.54,13.96,25.44,0,0,0,13.85,17.07,19.54,22.01,25.72,27.21,34.13,0%,140,154,SAT,71699,85,1115204,
1115314,"PJ Washington",,,DAL,SAC,157038,1067857,,32,18.9,8.13,1.96,1.96,2.73,1.25,1.77,20.86,27.03,28.99,3.02,10.09,10.67,4.88,5.76,4.67,3.26,16.43,6.84,37.93,37.93,38.09,29.34,47.87,0,0,0,29.32,34.33,38.09,41.85,48.36,50.62,62.4,0%,140,154,SAT,69997,86,1115314,
1203483,"Caleb Martin",,,DAL,SAC,157038,842969,,12.5,2.92,1.81,1.19,0.32,0.35,0.43,0.18,4.11,4.73,5.92,0.61,3,1.73,0.72,1.06,0.72,0.52,2.79,1.04,8.36,8.36,8.17,4.39,12.61,0,0,0,4.09,6.38,8.17,9.7,12.51,13.53,18.9,0%,140,154,SAT,73187,87,1203483,
2484012,"Naji Marshall",,,DAL,SAC,157038,1060704,,31,14.02,4.39,3.81,1.16,1.41,1.06,0.1,17.83,18.41,22.22,1.16,8.2,7.33,3.91,3.71,3.34,2.71,11.04,5.07,27.07,27.07,27.44,20.26,35.78,0,0,0,20.14,24.17,27.44,30.55,35.5,37.76,46.32,0%,140,154,SAT,70165,88,2484012,
3587932,"Jaden Hardy",,,DAL,SAC,157038,1357748,,6,2.98,0.65,0.41,0.48,0.29,0.05,0.02,3.39,3.63,4.04,0.07,1.06,1.35,0.57,1.28,0.5,0.39,2.63,1.05,4.3,4.3,4.64,1.35,8.82,0,0,0,1.36,3,4.64,6,8.73,9.83,15.83,0%,140,154,SAT,194859,90,3587932,
3588176,"Max Christie",,,DAL,SAC,157038,1340703,,24,8.95,2.47,1.27,1.53,0.76,0.45,0.27,10.22,11.42,12.69,0.72,3.74,3.07,1.41,3.77,1.82,1.54,6.84,2.94,15.22,15.22,15.77,9.94,22.43,0,0,0,9.82,13.18,15.77,18.61,22.75,24.3,32.06,0%,140,154,SAT,179747,91,3588176,
8985575,"Cooper Flagg",,,DAL,SAC,157038,1519128,,35,24.48,7.33,3.96,1.52,2.69,0.97,0.62,28.44,31.81,35.77,1.59,11.29,17,7.7,4.4,5.72,4.5,21.4,9.22,41.3,41.3,42.51,33.54,52.69,0,0,0,33.45,38.49,42.51,46.28,52.57,54.84,65.15,0%,140,154,SAT,458047,93,8985575,
9147605,"Ryan Nembhard",,,DAL,SAC,157038,1323621,,28,10.96,2.29,7.22,1.18,1.65,1.06,0.03,18.18,13.25,20.47,1.09,9.51,6.45,2.76,3.39,2.41,1.91,9.84,3.94,26.16,26.16,26.76,19.66,35.25,0,0,0,19.56,23.67,26.76,29.85,35.25,37.57,47.6,0%,140,154,SAT,179441,95,9147605,
10613000,"Moussa Cisse",,,DAL,SAC,157038,1231606,,1,0.24,0.39,0.02,0,0.04,0.02,0.07,0.26,0.63,0.65,0.09,0.41,0.13,0.08,0,0.2,0.08,0.13,0.08,0.97,0.97,0.92,0.14,1.84,0,0,0,0.39,0.66,0.92,1.18,1.58,1.68,1.75,0%,140,154,SAT,148674,98,10613000,
13301,"Jonas Valanciunas",,,DEN,ORL,157040,599780,,13,8.3,4.06,0.97,0.16,1.26,0.24,0.5,9.27,12.36,13.33,0.74,5.03,5.46,3.11,0.62,2,1.6,6.08,3.27,15.59,15.59,15.76,10.68,21.41,0,0,0,10.51,13.51,15.76,18.01,21.51,23.01,29.02,0%,145,138,SAT,12323,99,13301,
16879,"Tim Hardaway Jr.",,,DEN,ORL,157040,551771,,32,13.53,2.89,1.44,2.7,0.56,0.72,0.05,14.97,16.42,17.86,0.77,4.33,3.95,1.71,7.21,2.34,2.02,11.16,4.41,20.91,20.91,21.91,14.95,30.02,0,0,0,14.78,18.6,21.91,24.97,30.06,32.1,41.78,0%,145,138,SAT,12479,100,16879,
31812,"Nikola Jokic",,,DEN,ORL,157040,830650,,36,29.25,12.24,9.61,2.2,3.71,1.18,0.87,38.86,41.49,51.1,2.05,21.85,13.86,8.08,5.26,7.91,6.5,19.12,10.28,60.79,60.79,64.22,52.78,76.54,0,0,0,52.73,58.97,64.22,69.22,76.71,79.46,93.21,0%,145,138,SAT,12576,102,31812,
35211,"Jamal Murray",,,DEN,ORL,157040,891352,,36,24.7,3.96,5.91,2.96,2.48,0.94,0.38,30.61,28.66,34.57,1.32,9.87,12.13,5.87,7.08,4.67,4.09,19.21,8.83,39.8,39.8,41.52,32.42,51.87,0,0,0,32.42,37.49,41.52,45.8,51.84,55.11,68.45,0%,145,138,SAT,28062,103,35211,
408913,"Bruce Brown",,,DEN,ORL,157040,941834,,27,8.5,5.43,2.2,0.59,0.97,0.98,0.44,10.7,13.93,16.13,1.42,7.63,5.42,2.56,1.85,1.98,1.61,7.27,3.15,21.61,21.61,21.26,15.07,28.36,0,0,0,14.93,18.48,21.26,24.04,28.6,30.12,38.22,0%,145,138,SAT,75331,104,408913,
2439457,"Zeke Nnaji",,,DEN,ORL,157040,1193676,,6,1.15,0.77,0.28,0.08,0.17,0.11,0.16,1.43,1.92,2.2,0.27,1.05,0.68,0.32,0.31,0.43,0.28,0.99,0.4,3.13,3.13,3.03,0.76,6.02,0,0,0,0.83,2.2,3.03,4.13,6.06,7.16,11.29,0%,145,138,SAT,92620,106,2439457,
3588036,"Peyton Watson",,,DEN,ORL,157040,1326502,,32,13.98,5.26,1.34,1.33,1.6,1.34,0.82,15.32,19.24,20.58,2.16,6.6,7.48,3.68,3.81,3.81,2.65,11.29,5.01,27.18,27.18,26.79,19.67,34.67,0,0,0,19.6,23.57,26.79,29.77,34.48,36.46,45.89,0%,145,138,SAT,180124,107,3588036,
4878294,"Jalen Pickett",,,DEN,ORL,157040,1136567,,14,4.24,2.11,1.7,0.89,0.71,0.2,0.05,5.94,6.35,8.05,0.25,3.81,1.69,0.7,2.37,0.21,0.17,4.06,1.59,9.36,9.36,10.02,5.57,15.57,0,0,0,5.54,7.91,10.02,12.13,15.56,17.14,23.73,0%,145,138,SAT,87084,109,4878294,
4878295,"Julian Strawther",,,DEN,ORL,157040,1241584,,12,4.65,1.51,0.54,0.8,0.44,0.06,0.19,5.19,6.16,6.7,0.25,2.05,2.02,0.76,2.52,0.95,0.74,4.54,1.56,7.58,7.58,8.03,3.96,13.03,0,0,0,3.89,6.22,8.03,9.84,12.95,14.51,19.95,0%,145,138,SAT,149531,110,4878295,
4878296,"Hunter Tyson",,,DEN,ORL,157040,1132015,,2,0.89,0.55,0.1,0.16,0.03,0.04,0,0.99,1.44,1.54,0.04,0.65,0.35,0.12,0.54,0.2,0.17,0.89,0.28,1.79,1.79,1.87,0.42,3.7,0,0,0,0,1.12,1.87,3.37,5.61,7.11,12.34,0%,145,138,SAT,89546,111,4878296,
6863241,"Spencer Jones",,,DEN,ORL,157040,1176586,,30,9.54,4.39,1.69,1.45,1.11,0.55,0.61,11.23,13.93,15.62,1.16,6.08,4.37,1.91,4.21,1.88,1.39,8.58,3.36,19.71,19.71,20.06,13.75,27.47,0,0,0,13.54,17.05,20.06,22.57,27.33,29.09,36.86,0%,145,138,SAT,89746,113,6863241,
1348,"Kevin Durant",,,HOU,CLE,157046,329525,,35.5,25.44,4.94,3.96,2.36,3.24,0.59,0.89,29.4,30.38,34.34,1.48,8.9,12.31,6.43,5.58,6.35,5.49,17.89,8.79,38.51,38.51,40.12,30.92,49.71,0,0,0,30.78,36.08,40.12,43.9,49.71,52.23,62.33,0%,141,131,SAT,12157,120,1348,
16848,"Steven Adams",,,HOU,CLE,157046,679478,,18,4.95,6.53,1.05,0,0.84,0.43,0.38,6,11.48,12.53,0.81,7.58,3.4,1.67,0,2.78,1.62,3.4,1.67,15.95,15.95,15.9,11.1,21.69,0,0,0,11.13,14.05,15.9,18.29,21.99,23.06,29.42,0%,141,131,SAT,12478,121,16848,
18610,"Clint Capela",,,HOU,CLE,157046,830647,,3,1.21,1.07,0.14,0,0.11,0.15,0.07,1.35,2.28,2.42,0.22,1.21,0.93,0.51,0,0.31,0.18,0.93,0.51,3.25,3.25,3.14,1.18,4.84,0,0,0,1.14,2.28,3.14,4.28,5.99,6.85,10.56,0%,141,131,SAT,12572,122,18610,
