PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6800,PG/SG,ATL,CHA,159364,522878,-,27.5,15.95,2.84,3.08,2.26,1.08,0.89,0.51,19.03,18.79,21.87,1.4,5.92,7.99,3.67,5.79,2.39,1.83,13.78,5.93,27.1,27.1,27.51,4.05,0.22%,135,136,WED,12451,1,17121,19.86,35.94,0.59,0.59,2.01,20.05,24.17,27.51,30.85,36.25,38.33,49.11,
35206,"Buddy Hield",3600,SG/SF,ATL,CHA,159364,697086,-,2,0.82,0.31,0.12,0.18,0.13,0.11,0.03,0.94,1.13,1.25,0.14,0.43,0.25,0.11,0.49,0.07,0.06,0.74,0.29,1.66,1.66,1.69,0.47,0.21%,135,136,WED,27988,2,35206,0.62,3.45,0,0,0,0,0,1.69,2.7,4.73,6.42,11.49,
574538,"Gabe Vincent",3300,PG/SG,ATL,CHA,159364,851253,-,5,1.13,0.27,0.32,0.29,0.08,0.2,0,1.45,1.4,1.72,0.2,0.59,0.28,0.1,0.83,0.06,0.05,1.11,0.39,2.45,2.45,2.45,0.74,0.39%,135,136,WED,73848,3,574538,0.41,4.95,0,0,0,0,1.53,2.45,4.29,6.13,7.04,11.95,
1115445,"Nickeil Alexander-Walker",7500,SG,ATL,CHA,159364,1067668,,34,18.8,3.31,3.96,3.01,1.71,1.48,0.54,22.76,22.11,26.07,2.02,7.27,7.86,3.4,7.85,3.49,2.98,15.71,6.41,33.06,33.06,33.58,4.48,0.48%,135,136,WED,69666,4,1115445,25.03,42.97,1.93,1.93,6.04,25.31,30.22,33.58,37.2,43.14,45.72,55.54,
2439277,"Onyeka Okongwu",7200,C,ATL,CHA,159364,1185367,,33,14.54,6.98,2.81,1.49,1.59,1.45,0.86,17.35,21.52,24.33,2.31,9.79,7.61,3.94,4.08,2.85,2.18,11.69,5.43,32.47,32.47,32.19,4.47,0.24%,135,136,WED,91845,5,2439277,24.23,40.96,1.2,1.2,4.94,24.46,28.84,32.19,35.54,40.95,43.26,53.05,
3005263,"Jalen Johnson",10700,PF,ATL,CHA,159364,1230356,,37,23.82,9.83,7.53,1.81,3.24,1.57,0.48,31.35,33.65,41.18,2.05,17.36,14.37,6.96,5.31,5.92,4.49,19.68,8.77,49.82,49.82,51.6,4.82,8.71%,135,136,WED,165214,6,3005263,41.44,62.29,6.04,6.04,12.68,41.38,47.15,51.6,55.79,62.08,64.96,76.48,
3005340,"Corey Kispert",4200,SF,ATL,CHA,159364,1077554,,21.5,9.7,2.15,1.55,1.77,0.86,0.42,0.12,11.25,11.85,13.4,0.54,3.7,3.33,1.54,4.76,1.62,1.3,8.09,3.31,15.37,15.37,16.25,3.87,0.30%,135,136,WED,72585,7,3005340,10.21,23.17,0.38,0.38,2.04,10.32,13.41,16.25,18.83,23.21,25.02,33.79,
3012652,"Jock Landale",4700,C,ATL,CHA,159364,850308,,17,6.73,3.82,1.6,0.53,0.55,0.3,0.63,8.33,10.55,12.15,0.93,5.42,3.77,2.03,1.33,1.53,1.07,5.1,2.56,15.95,15.95,15.76,3.35,0.05%,135,136,WED,74198,9,3012652,10.52,21.8,0.02,0.02,0.2,10.42,13.47,15.76,18.05,21.61,23.13,29.99,
3587993,"Dyson Daniels",6600,PG,ATL,CHA,159364,1357745,,33,10.63,5.49,5.69,0.46,1.59,1.79,0.34,16.32,16.12,21.81,2.13,11.18,8.46,4.13,1.74,1.62,0.98,10.2,4.59,30.55,30.55,29.8,4.52,0.39%,135,136,WED,195261,12,3587993,22.66,37.73,1.02,1.02,3.99,22.86,26.72,29.8,32.88,37.76,40.08,48.3,
4878163,"Mouhamed Gueye",3700,PF/C,ATL,CHA,159364,1325101,,2,0.45,0.4,0.13,0.05,0.04,0.12,0.05,0.58,0.85,0.98,0.17,0.53,0.25,0.11,0.18,0.12,0.08,0.43,0.16,1.6,1.6,1.49,0.4,0.05%,135,136,WED,180180,14,4878163,0.39,3.16,0,0,0,0,0,1.49,2.38,3.87,4.17,8.05,
6412725,"Zaccharie Risacher",4000,SF,ATL,CHA,159364,1432544,,21,8.49,2.88,1.14,1.23,0.69,0.77,0.44,9.63,11.37,12.51,1.21,4.02,4.24,1.89,3.53,1.5,1.01,7.77,3.12,16.6,16.6,16.49,4.12,0.05%,135,136,WED,368366,16,6412725,10.61,23.19,0.43,0.43,2.81,10.66,13.7,16.49,19.03,23.12,24.86,32.22,
8985462,"Asa Newell",3500,PF,ATL,CHA,159364,1524332,,7,2.49,1.16,0.31,0.38,0.22,0.3,0.21,2.8,3.65,3.96,0.51,1.47,1.1,0.58,0.94,0.38,0.21,2.04,0.96,5.66,5.66,5.51,1.57,0.30%,135,136,WED,457543,18,8985462,2.14,9.67,0,0,0,2.1,3.94,5.51,7.08,9.45,10.5,15.75,
1115590,"Terance Mann",4100,SG/SF,BKN,IND,159369,879504,,23,10.06,2.74,2.72,1.18,1.2,0.57,0.07,12.78,12.8,15.52,0.64,5.46,5.1,2.53,3.19,1.82,1.45,8.29,3.71,18.15,18.15,18.84,4.6,0.17%,126,133,WED,74628,24,1115590,12.82,25.65,0.83,0.83,5.66,12.98,16.29,18.84,21.39,25.71,27.5,35.39,
3005094,"Day'Ron Sharpe",5200,C,BKN,IND,159369,1243725,,30,14.84,12.15,3.01,0.32,1.92,1.74,0.24,17.85,26.99,30,1.98,15.16,9.31,5.4,1.33,4.48,3.08,10.64,5.72,37.96,37.96,38.76,7.45,63.14%,126,133,WED,148967,25,3005094,30.56,47.1,61.3,61.3,69.68,30.56,35.28,38.76,41.99,46.96,48.95,57.64,
3005396,"Ziaire Williams",3900,SG/SF,BKN,IND,159369,1231313,,23.5,10.17,3.17,1.12,1.7,0.9,1.36,0.63,11.29,13.34,14.46,1.99,4.29,3.55,1.47,5.37,2.54,2.13,8.92,3.17,20.72,20.72,20.19,5.18,0.39%,126,133,WED,149033,26,3005396,13.74,27.42,2.35,2.35,12.68,13.8,17.38,20.19,23.26,27.86,29.65,37.82,
3587751,"Ochai Agbaji",3000,SG/SF,BKN,IND,159369,1132831,,8,2.91,1.34,0.32,0.38,0.3,0.11,0.06,3.23,4.25,4.57,0.17,1.66,1.64,0.73,1.27,0.4,0.3,2.91,1.11,5.21,5.21,5.45,1.82,0.05%,126,133,WED,72696,28,3587751,2.16,9.49,0,0,0,2.34,3.89,5.45,7.01,9.6,10.64,15.57,
3588057,"Josh Minott",3000,SF/PF,BKN,IND,159369,1324299,,10.5,4.18,1.29,0.64,0.7,0.39,0.54,0.3,4.82,5.47,6.11,0.84,1.93,1.56,0.77,1.7,0.67,0.55,3.26,1.47,8.82,8.82,8.59,2.86,0.17%,126,133,WED,179736,31,3588057,4.41,13.61,0,0,0.06,4.3,6.57,8.59,10.36,13.64,14.91,20.72,
4878198,"Jalen Wilson",3100,PF,BKN,IND,159369,1174884,,22.5,10.31,3.09,1.41,1.74,0.49,0.51,0.28,11.72,13.4,14.81,0.79,4.5,3.85,1.49,5.07,2.68,2.12,8.92,3.23,18.01,18.01,18.49,5.96,3.47%,126,133,WED,90541,34,4878198,12.36,25.52,2.6,2.6,20.12,12.41,15.7,18.49,21.28,25.58,27.36,35.97,
8985497,"Drake Powell",4000,SG/SF,BKN,IND,159369,1542179,,21.5,8.96,2.9,2.21,1.2,1.43,0.34,0.07,11.17,11.86,14.07,0.41,5.11,3.92,1.66,4.03,2.25,2.03,7.95,2.86,15.56,15.56,16.61,4.15,0.05%,126,133,WED,503267,36,8985497,10.93,23.05,0.42,0.42,2.49,10.82,14.09,16.61,19.13,23.4,24.92,31.96,
8985498,"Egor Demin",5000,PG/SG,BKN,IND,159369,1523978,,28,13.09,3.92,3.39,2.47,2.04,0.59,0.15,16.48,17.01,20.4,0.74,7.31,5.11,2.13,6.25,1.67,1.42,11.36,4.6,23.06,23.06,24.78,4.96,0.09%,126,133,WED,455367,37,8985498,17.47,32.93,2.3,2.3,12.96,17.45,21.75,24.78,28.32,33.12,34.89,44.76,
8985499,"Danny Wolf",5100,PF/C,BKN,IND,159369,1415928,,27,15.14,7.19,3.01,2.17,1.12,0.61,0.73,18.15,22.33,25.34,1.34,10.2,7.54,3.2,6.61,2.9,2.23,14.15,5.37,31.18,31.18,32.14,6.3,31.19%,126,133,WED,247158,38,8985499,24.13,41.02,35.52,35.52,41.28,24.17,28.65,32.14,35.63,41.36,43.35,52.82,
