PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
37858,"Derrick White",7900,PG/SG,BOS,HOU,159129,796009,-,35,21.15,4.65,5.59,3.72,2.38,1.06,1.16,26.74,25.8,31.39,2.22,10.24,8.61,3.46,10.48,3.48,3.05,19.09,7.18,39.4,39.4,40.53,5.13,21.71%,125,141,WED,38299,4,37858,30.74,51.01,19.53,19.53,18.81,30.66,36.37,40.53,44.95,51.44,53.78,66.25,
2439093,"Payton Pritchard",6900,PG,BOS,HOU,159129,945610,-,34,21.15,3.68,5.75,3.62,1.59,0.39,0.17,26.9,24.83,30.58,0.56,9.43,8.76,4.22,9.54,2.17,1.87,18.3,7.84,34.28,34.28,36.59,5.3,24.00%,125,141,WED,73477,6,2439093,27.49,47.15,19.94,19.94,21.05,27.51,32.44,36.59,41,47.49,50.08,62.02,
2439402,"Xavier Tillman",3000,C,BOS,HOU,159129,1078665,-,9,1.76,1.13,0.27,0.16,0.47,0.19,0.07,2.03,2.89,3.16,0.26,1.4,1.28,0.54,0.79,0.33,0.19,2.07,0.7,3.83,3.83,3.94,1.31,0.44%,125,141,WED,71549,7,2439402,1.42,7.55,0,0,0,1.31,2.89,3.94,5.52,7.62,8.67,12.87,
3005208,"Luka Garza",4100,C,BOS,HOU,159129,1061057,,23,11.68,5.29,2.43,1.12,0.75,0.51,0.68,14.11,16.97,19.4,1.19,7.72,5.28,2.95,2.79,3.14,2.42,8.07,4.07,24.49,24.49,24.53,5.98,11.20%,125,141,WED,72919,8,3005208,17.76,32.55,6.65,6.65,27.28,17.56,21.69,24.53,27.63,32.53,34.6,43.38,
3005606,"Neemias Queta",5600,C,BOS,HOU,159129,1142902,,28,14.5,8.02,1.76,0,1.3,0.98,1.29,16.26,22.52,24.28,2.27,9.78,9.7,6.02,0,3.59,2.45,9.7,6.02,32.27,32.27,31.27,5.58,13.78%,125,141,WED,86307,9,3005606,23.94,39.69,7.2,7.2,25.33,23.71,27.88,31.27,34.49,39.61,41.43,50.55,
3588057,"Josh Minott",3000,PF,BOS,HOU,159129,1324299,,14,5.61,1.75,0.86,0.91,0.65,0.82,0.16,6.47,7.36,8.22,0.98,2.61,2.09,1.04,2.19,0.97,0.8,4.28,1.95,11.29,11.29,11.18,3.73,0.44%,125,141,WED,179736,11,3588057,6,17.27,0.04,0.04,1.44,6.04,8.76,11.18,13.3,17.22,19.04,26.29,
4878181,"Jordan Walsh",3400,PF,BOS,HOU,159129,1401388,,24,7.89,4.23,0.94,1.27,0.56,0.68,0.7,8.83,12.12,13.06,1.38,5.17,3.47,1.47,3.7,1.56,1.13,7.17,2.74,17.96,17.96,17.71,5.21,1.70%,125,141,WED,245001,12,4878181,12.05,24.31,2.55,2.55,10.19,12.05,15.25,17.71,20.42,24.35,26.07,33.7,
6412744,"Baylor Scheierman",3500,SG/SF,BOS,HOU,159129,1177129,,28,7,5.12,1.85,1.72,0.94,0.93,0.12,8.85,12.12,13.97,1.05,6.97,1.74,0.68,4.6,0.62,0.49,6.34,2.4,18.13,18.13,18.68,5.34,1.75%,125,141,WED,90655,13,6412744,12.49,26.2,2.68,2.68,14.28,12.18,15.97,18.68,21.39,26.26,27.88,37.09,
8998149,"Hugo Gonzalez",3600,SG/SF,BOS,HOU,159129,1590553,,25,8.23,4.56,0.63,1.29,1.27,0.9,0.35,8.86,12.79,13.42,1.25,5.19,4.13,1.9,3.66,1.18,0.56,7.79,3.19,17.13,17.13,17.39,4.83,0.05%,125,141,WED,622359,14,8998149,11.29,24.37,1.92,1.92,8.18,11.16,14.79,17.39,20.25,24.66,26.47,35.56,
8998150,"Max Shulga",3000,PG/SG,BOS,HOU,159129,1231970,,8,2.6,1.1,0.43,0.39,0.3,0.2,0.12,3.03,3.7,4.13,0.32,1.53,1.19,0.52,1.13,0.51,0.37,2.32,0.91,5.23,5.23,5.31,1.77,0.17%,125,141,WED,149588,15,8998150,0.83,10.62,0,0,0.01,2.28,3.79,5.31,6.83,9.1,9.67,10.11,
3583585,"Ron Harper",3000,SF,BOS,HOU,159129,1133934,,12,3.41,1.76,1.27,0.76,0.27,0.2,0.85,4.68,5.17,6.44,1.05,3.03,1.38,0.35,4.11,0.49,0.44,5.49,1.11,10.31,10.31,9.86,3.29,0.05%,125,141,WED,69896,18,3583585,4.6,15.92,0,0,0.8,4.58,7.75,9.86,12.68,16.55,17.96,25.36,
18595,"Dennis Schroder",5900,PG,CLE,LAC,159132,739958,,17,7.16,1.64,2.84,0.91,1.17,0.62,0.15,10,8.8,11.64,0.77,4.48,3.49,1.45,2.55,1.84,1.52,6.04,2.36,14.53,14.53,14.88,2.52,0.05%,131,151,WED,12453,22,18595,9.65,21.04,0.02,0.02,0,9.49,12.57,14.88,17.45,21.29,22.83,30.27,
18946,"Larry Nance Jr.",3200,PF/C,CLE,LAC,159132,603640,,3,0.83,0.65,0.2,0.11,0.1,0.18,0.02,1.03,1.48,1.68,0.2,0.85,0.44,0.2,0.29,0.12,0.09,0.73,0.31,2.41,2.41,2.35,0.73,0.05%,131,151,WED,12097,23,18946,0.62,4.98,0,0,0,0,1.47,2.35,3.53,5.58,6.46,10.28,
37794,"Jarrett Allen",6900,C,CLE,LAC,159132,956574,,30,16.74,9.57,2.01,0.01,1.89,1.08,1.3,18.75,26.31,28.32,2.38,11.58,9.88,6.36,0.15,5.32,3.99,10.03,6.37,36.49,36.49,36.23,5.25,15.99%,131,151,WED,38286,24,37794,28.28,44.72,11.72,11.72,15.72,28.23,32.73,36.23,39.73,44.98,46.97,55.47,
37875,"Donovan Mitchell",9600,SG,CLE,LAC,159132,879707,,36,30.3,4.11,5.91,4.15,3.33,1.26,0.35,36.21,34.41,40.32,1.61,10.02,12.18,5.59,11.07,8.07,6.68,23.25,9.74,45.6,45.6,48.08,5.01,22.96%,131,151,WED,38278,25,37875,37.84,59.17,26.5,26.5,17.61,37.56,43.32,48.08,52.34,59.35,62.1,74.38,
37885,"Lonzo Ball",3700,PG/SF,CLE,LAC,159132,946714,,2,0.42,0.42,0.4,0.11,0.12,0.12,0.02,0.82,0.84,1.24,0.14,0.82,0.08,0.03,0.36,0.05,0.04,0.44,0.14,1.82,1.82,1.82,0.49,0.17%,131,151,WED,38269,26,37885,0.6,3.68,0,0,0,0,0.91,1.82,3.03,4.55,5.76,9.4,
1144092,"Dean Wade",4500,SF/PF,CLE,LAC,159132,880677,,26.5,5.36,4.83,1.36,1.36,0.37,1,0.42,6.72,10.19,11.55,1.42,6.19,0.92,0.41,3.81,0.67,0.46,4.73,1.77,17.09,17.09,16.78,3.73,0.17%,131,151,WED,72850,27,1144092,10.98,23.27,0.38,0.38,1.03,10.93,14.24,16.78,19.32,23.39,24.92,33.56,
2439420,"Sam Merrill",4900,SG/SF,CLE,LAC,159132,953106,,28,12.46,2.58,2.69,3.49,0.95,0.53,0.27,15.15,15.04,17.73,0.8,5.27,1.27,0.56,8.52,0.98,0.88,9.79,4.05,21.04,21.04,22.59,4.61,0.71%,131,151,WED,72801,29,2439420,14.9,31.3,3.28,3.28,10.21,14.72,19.04,22.59,25.89,31.22,33.25,42.9,
3584031,"Keon Ellis",4000,SG/SF,CLE,LAC,159132,1231210,,13,3.77,0.71,0.42,0.84,0.24,0.33,0.32,4.19,4.48,4.9,0.65,1.13,0.93,0.42,2.05,0.54,0.41,2.98,1.26,6.96,6.96,6.89,1.72,0.05%,131,151,WED,148680,31,3584031,2.88,11.78,0,0,0,2.92,5.03,6.89,8.74,11.93,13.25,19.61,
4934240,"Craig Porter",4400,PG,CLE,LAC,159132,1236197,,18,4.26,2.87,3.09,0.44,0.85,1.07,0.73,7.35,7.13,10.22,1.8,5.96,2.61,1.21,1.12,0.79,0.52,3.73,1.65,16.89,16.89,15.88,3.61,0.05%,131,151,WED,180209,34,4934240,10.67,22.16,0.17,0.17,0.55,10.59,13.36,15.88,17.9,21.93,23.44,30.75,
6412819,"Jaylon Tyson",6600,SF,CLE,LAC,159132,1342747,,32,17.86,5.8,3.19,2.68,2.02,0.63,0.3,21.05,23.66,26.85,0.93,8.99,7.92,3.94,5.97,2.48,1.92,13.89,6.62,30.38,30.38,32.19,4.88,7.60%,131,151,WED,180082,35,6412819,23.85,41.35,8.13,8.13,10.83,23.76,28.61,32.19,36.02,41.9,43.94,55.69,
