PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
34834,"Jason Dickinson",3900,C,CHI,CBJ,8405570,741469,2,,,0.15,0.1851,1.203,0.8128,0,0,0,0,0,0,0.3351,0,5.42,1.39,5.28,7.43,1,0,12.18,15.7,,34834,1.532,4.42,15.7,170,2205,30521,1,
37674,"Mason Marchment",12600,W,CBJ,CHI,8405570,895218,1,1,,0.3175,0.4566,2.2614,0.3609,0,0,0,0,0.0661,0.1051,0.7741,0.1712,9.39,0.75,7.85,11.33,2,1.26,19.44,26,,37674,1.468,7.17,18.8,171,2023,82868,0,
14471,"Erik Gudbranson",5400,D,CBJ,CHI,8405570,550753,3,,,0.0349,0.1773,0.8971,1.3641,0,0,0,0,0,0,0.2122,0,4.91,0.91,4.84,6.84,3,0,11.11,6,,14471,1.273,3.82,17.5,171,2023,30006,0,
18464,"Damon Severson",8700,D,CBJ,CHI,8405570,660810,1,2,,0.0849,0.3747,1.1987,1.2121,0,0,0,0,0.0171,0.0776,0.4596,0.0947,6.54,0.75,6.23,9.07,4,0.09,14.51,11,,18464,0.79,4.86,21.4,171,2023,29980,0,
34837,"Miles Wood",3000,W,CBJ,CHI,8405570,744806,4,,,0.1539,0.1426,1.5819,0.2728,0,0,0,0,0,0,0.2965,0,4.96,1.65,5.12,7.13,5,0,11.51,11.7,,34837,1.056,3.88,11.1,171,2023,31150,0,
14129,"Charlie Coyle",12300,C,CBJ,CHI,8405570,550778,3,1,,0.2324,0.4075,1.7585,0.5628,0,0,0,0,0.0499,0.1025,0.6399,0.1524,7.8,0.63,7.08,10.21,6,0.47,16.86,5.7,,14129,1.323,6.08,18.5,171,2023,30578,0,
16684,"Sean Monahan",11400,C,CBJ,CHI,8405570,741409,2,2,,0.2239,0.3451,1.6629,0.4149,0,0,0,0,0.0321,0.0568,0.569,0.0889,6.98,0.61,6.82,9.75,7,0,15.71,6,,16684,0.547,5.12,16.3,171,2023,29892,0,
36270,"Matt Grzelcyk",3000,D,CHI,CBJ,8405570,680847,3,2,,0.0401,0.2734,1.0164,1.0756,0,0,0,0,0.0093,0.0651,0.3135,0.0744,5.1,1.7,5.2,7.48,8,0,11.76,12,,36270,0.702,3.81,17.8,170,2205,31824,1,
5250013,"Colton Dach",3000,W,CHI,CBJ,8405570,1321681,4,,,0.0965,0.1373,0.9797,0.4915,0,0,0,0,0,0,0.2338,0,3.83,1.28,4.97,7.02,9,0,10.19,1,,5250013,2.781,3.99,10.9,170,2205,165087,1,
4712483,"Dmitri Voronkov",7800,W,CBJ,CHI,8405570,1159069,4,2,,0.2209,0.2134,1.4855,0.3306,0,0,0,0,0.0385,0.0397,0.4343,0.0782,5.84,0.75,6.39,9.05,10,0,14.02,4.7,,4712483,0.936,4.5,11.2,171,2023,264236,0,
4904463,"Connor Bedard",15900,C,CHI,CBJ,8405570,1362196,1,1,,0.4488,0.5819,3.1921,0.4178,0,0,0,0,0.1239,0.2,1.0307,0.3239,13.18,0.83,9.39,13.46,11,3.45,25.2,44.3,,4904463,0.658,9.12,19.2,170,2205,260544,1,
