PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
13563,"Kirk Cousins",5100,QB,ATL,LAR,147574,,34.26,21.72,215.07,1.44,0.75,0.64,1.26,0.05,0,0,0,0,14.27,2.8,,0,0.00%,MNF,403308,2307,1,13563,14.26,14.26,216.33,1.49,216.33,1.49,1.26,0.05,0,8.19,21.92,,
3491931,"Tyler Allgeier",4700,RB,ATL,LAR,147574,,0,0,0,0,0,5.53,21.46,0.22,1.2,0.94,6.84,0.04,5.31,1.13,,0,0.00%,MNF,1131198,125422,2,3491931,5.28,4.81,28.3,0.26,21.46,0.22,28.3,0.26,0,1.76,13.03,,
4687512,"Bijan Robinson",8700,RB,ATL,LAR,147574,,0,0,0,0,0,17.34,74.78,0.61,7.34,5.3,41.17,0.24,22.77,2.62,,0,0.00%,MNF,1228244,123168,3,4687512,22.68,20.03,115.95,0.85,74.78,0.61,115.95,0.85,0,14.21,34.43,,
8261767,"Nate Carter",4000,RB,ATL,LAR,147574,,0,0,0,0,0,0.11,0.48,0,0.01,0.01,0.05,0,0.06,0.02,,0,0.00%,MNF,1214132,134222,4,8261767,0.07,0.06,0.53,0,0.48,0,0.53,0,0,0,0.12,,
982204,"David Sills",3300,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,1.94,1.12,10.88,0.09,2.74,0.83,,0,0.00%,MNF,866973,65587,5,982204,2.73,2.17,10.88,0.09,0,0,10.88,0.09,0,0,7.54,,
1844218,"Darnell Mooney",3800,WR,ATL,LAR,147574,,0,0,0,0,0,0.02,0.08,0,4.23,2.48,28.63,0.19,6.5,1.71,,0,0.00%,MNF,912027,62802,6,1844218,6.49,5.25,28.71,0.19,0.08,0,28.71,0.19,0,2.32,13.86,,
3491928,"Drake London",6800,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,8.91,6.15,61.18,0.41,15.01,2.21,,0,0.00%,MNF,1178741,140160,7,3491928,14.97,11.89,61.18,0.41,0,0,61.18,0.41,0,8.15,25.23,,
4773069,"Dylan Drummond",3000,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,1.29,0.79,6.68,0.06,1.81,0.6,,0,0.00%,MNF,1108534,48414,8,4773069,1.81,1.41,6.68,0.06,0,0,6.68,0.06,0,0,3.62,,
3515974,"Deven Thompkins",3000,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0.08,0.05,0.33,0,0.08,0.03,,0,0.00%,MNF,1130833,49660,9,3515974,0.09,0.06,0.33,0,0,0,0.33,0,0,0,0.16,,
2595531,"Chris Blair",3000,WR,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0.08,0.05,0.47,0,0.1,0.03,,0,0.00%,MNF,1120347,44825,10,2595531,0.1,0.07,0.47,0,0,0,0.47,0,0,0,0.2,,
1849814,"Charlie Woerner",2500,TE,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0.83,0.58,4.28,0.04,1.24,0.5,,0,0.00%,MNF,922040,58179,11,1849814,1.24,0.95,4.28,0.04,0,0,4.28,0.04,0,0,2.48,,
2862126,"Kyle Pitts",5300,TE,ATL,LAR,147574,,0,0,0,0,0,0,0,0,8.3,5.44,54.39,0.37,13.24,2.5,,0,0.00%,MNF,1123026,54917,12,2862126,13.19,10.47,54.39,0.37,0,0,54.39,0.37,0,6.75,23.36,,
3491690,"Teagan Quitoriano",2500,TE,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0.05,0.03,0.31,0,0.06,0.02,,0,0.00%,MNF,1128538,63778,13,3491690,0.07,0.05,0.31,0,0,0,0.31,0,0,0,0.12,,
36842,"Zane Gonzalez",,K,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0,0,0,0,8.02,21,,0,0.00%,MNF,n/a,33774,14,36842,8.02,8.02,0,0,0,0,0,0,7.06,3.03,14.51,,
18442,"Los Angeles Rams",3600,DST,LAR,ATL,147574,,0,0,0,0,0,0,0,0,0,0,0,0,6.37,1.77,,0,0.00%,MNF,343,8491,15,18442,6.37,6.37,0,0,0,0,0,0,0,1.59,12.84,,
35493,"Jacoby Brissett",5700,QB,ARI,CIN,147571,,34.7,22.01,248.76,1.57,0.45,4.12,13.2,0.15,0,0,0,0,18.56,3.26,,0,0.00%,SUN,607047,26395,16,35493,18.52,18.52,261.96,1.72,261.96,1.72,13.2,0.15,0,11.79,27.43,,
2861839,"Michael Carter",5200,RB,ARI,CIN,147571,,0,0,0,0,0,12.41,48.94,0.35,3.03,2.18,16.91,0.07,11.32,2.18,,0,0.00%,SUN,976329,162975,17,2861839,11.26,10.17,65.85,0.42,48.94,0.35,65.85,0.42,0,6.07,19.66,,
4715680,"Emari Demercado",4700,RB,ARI,CIN,147571,,0,0,0,0,0,5.2,21.23,0.15,1.6,1.1,9.91,0.04,5.33,1.13,,0,0.00%,SUN,1116817,92713,18,4715680,5.3,4.75,31.14,0.19,21.23,0.15,31.14,0.19,0,1.81,12.45,,
8268732,"Corey Kiner",4000,RB,ARI,CIN,147571,,0,0,0,0,0,3.39,14.17,0.09,0.1,0.07,0.57,0,2.06,0.52,,0,0.00%,SUN,1286050,169851,19,8268732,2.05,2.01,14.74,0.09,14.17,0.09,14.74,0.09,0,0.29,5.67,,
4687487,"Michael Wilson",6400,WR,ARI,CIN,147571,,0,0,0,0,0,0,0,0,7.08,4.4,54.83,0.3,11.93,1.86,,0,0.00%,SUN,1123529,42545,20,4687487,11.9,9.7,54.83,0.3,0,0,54.83,0.3,0,5.93,21.34,,
