PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
1394916,"Noah Ostlund",3000,C,BUF,CAR,8404730,1394916,3,1,,0.1715,0.2612,1.1444,0.6067,0,0,0,0,0.051,0.086,0.4327,0.137,5.56,1.85,5.99,8.61,1,0,13.23,0,,1394916,0.422,4.1,14.8,161,2004,204710,0
556106,"Jalen Chatfield",2400,D,CAR,BUF,8404730,893575,2,,,0.0847,0.2388,1.4024,0.9638,0,0,0,0,0,0,0.3235,0,5.75,2.4,5.51,7.79,2,0.04,12.8,0,,556106,0.992,4.33,19.6,165,2181,37855,1
17150,"Taylor Hall",5400,W,CAR,BUF,8404730,550751,2,2,,0.2125,0.3675,1.7857,0.4195,0,0,0,0,0.0382,0.0943,0.58,0.1325,7.22,1.34,7.07,10.19,3,0,16.27,0,,17150,0.69,5.36,14.6,165,2181,30960,1
2295968,"Seth Jarvis",9600,W,CAR,BUF,8404730,1248085,1,1,,0.478,0.5012,2.6864,0.5441,0,0,0,0,0.1446,0.1492,0.9792,0.2938,12.21,1.27,9.68,13.81,4,2.18,24.6,0,,2295968,1.361,8.93,19,165,2181,158546,1
34466,"Jaccob Slavin",3200,D,CAR,BUF,8404730,681436,2,,,0.0675,0.3398,1.3355,1.382,0,0,0,0,0,0,0.4073,0,6.83,2.13,5.55,8.02,5,1.08,13.93,0,,34466,0.605,4.78,20,165,2181,30416,1
17281,"Jason Zucker",7600,W,BUF,CAR,8404730,554508,2,1,,0.2728,0.321,1.7881,0.3616,0,0,0,0,0.0899,0.1112,0.5938,0.2011,7.41,0.98,7.29,10.4,6,0,16.74,0,,17281,1.102,5.72,15.9,161,2004,30296,0
2295850,"Jack Quinn",5000,W,BUF,CAR,8404730,1248076,2,2,,0.22,0.2878,1.713,0.4708,0,0,0,0,0.0356,0.0581,0.5078,0.0937,6.83,1.37,6.62,9.4,7,0,15.3,0,,2295850,0.656,5.03,14.8,161,2004,158556,0
555421,"Ukko-Pekka Luukkonen",9000,G,BUF,CAR,8404730,1057162,,,C,0,0,0,0,0.3846,26.7871,3.6615,0.0269,0,0,0,0,10.22,1.14,9.41,11.63,8,0.47,22.26,0,,555421,0,7.4,,161,2004,82846,0
18683,"Jordan Martinook",2800,W,CAR,BUF,8404730,660807,3,,,0.1617,0.2337,1.4257,0.5282,0,0,0,0,0,0,0.3954,0,5.65,2.02,5.93,8.39,9,0,13.24,0,,18683,1.174,4.45,14.5,165,2181,30721,1
186959,"Eric Robinson",2000,W,CAR,BUF,8404730,1111033,4,,,0.1571,0.1848,1.2355,0.2108,0,0,0,0,0,0,0.3419,0,4.54,2.27,5.19,7.34,10,0,11.18,0,,186959,1.459,3.86,11.9,165,2181,39785,1
6417673,"Konsta Helenius",2000,W,BUF,CAR,8404730,1498355,3,,,0.1375,0.1697,1.1203,0.5336,0,0,0,0,0,0,0.3072,0,4.63,2.32,5.18,7.34,11,0,11.26,0,,6417673,0.922,3.62,11.7,161,2004,449341,0
