PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
409154,"Michael Porter Jr.",8400,SF,BKN,DEN,157458,1061724,-,33.5,22.69,7.9,3.16,3.56,2.45,1.03,0.26,25.85,30.59,33.75,1.29,11.06,9.38,4.7,8.96,3.26,2.62,18.34,8.26,38.33,38.33,40.92,4.87,0.00%,126,145,SUN,75295,1,409154,31.38,51.3,0,0,0,31.13,36.65,40.92,44.94,51.46,53.97,65.03,
1115590,"Terance Mann",3800,SG,BKN,DEN,157458,879504,-,23.5,6.31,2.9,3.93,0.78,0.82,0.65,0.23,10.24,9.21,13.14,0.88,6.83,3.2,1.53,2.2,1.12,0.93,5.4,2.31,17.51,17.51,17.57,4.62,0.00%,126,145,SUN,74628,4,1115590,11.95,23.83,0,0,0,12.05,15.06,17.57,20.08,23.84,25.6,33.38,
3005094,"Day'Ron Sharpe",4600,C,BKN,DEN,157458,1243725,-,28,11.55,9.31,3.58,0.26,1.83,1.49,0.66,15.13,20.86,24.44,2.15,12.89,7.46,4.24,1.02,3.49,2.29,8.48,4.5,32.71,32.71,32.6,7.09,0.00%,126,145,SUN,148967,5,3005094,24.93,40.82,0,0,0,25,29.17,32.6,36.03,41.18,43.38,51.47,
3005097,"Cam Thomas",6700,SG,BKN,DEN,157458,1232020,,25,19.72,2.2,2.74,2.08,1.83,0.4,0.1,22.46,21.92,24.66,0.5,4.94,9.96,4.34,5.7,5.55,4.81,15.66,6.42,26.14,26.14,27.71,4.14,0.00%,126,145,SUN,149404,6,3005097,20.1,36.19,0,0,0,20.08,24.41,27.71,31.01,36.35,38.64,48.05,
3005396,"Ziaire Williams",3500,SF/PF,BKN,DEN,157458,1231313,,20,5.7,2.2,0.95,0.96,0.72,1.15,0.74,6.65,7.9,8.85,1.89,3.15,2.08,0.84,3.01,1.37,1.15,5.09,1.8,14.72,14.72,13.78,3.94,0.00%,126,145,SUN,149033,7,3005396,8.41,19.64,0,0,0,8.27,11.27,13.78,16.03,19.79,21.55,28.56,
4878197,"Noah Clowney",5600,PF,BKN,DEN,157458,1401380,,29,13.8,4.09,1.88,2.46,1.81,0.8,0.78,15.68,17.89,19.77,1.58,5.97,4.19,1.61,7.46,4.03,3.21,11.65,4.07,24.46,24.46,25.23,4.51,0.00%,126,145,SUN,244975,12,4878197,17.83,33.49,0,0,0,17.91,21.95,25.23,28.34,33.56,35.83,45.41,
8985497,"Drake Powell",3200,SG/SF,BKN,DEN,157458,1542179,,17,5.14,1.91,1.62,0.78,0.58,0.45,0.33,6.76,7.05,8.67,0.78,3.53,2.37,1.03,2.27,0.98,0.73,4.64,1.81,11.62,11.62,11.62,3.63,0.00%,126,145,SUN,503267,16,8985497,6.93,17.5,0,0,0,6.97,9.55,11.62,13.94,17.82,19.11,26.08,
8985498,"Egor Demin",5300,PG,BKN,DEN,157458,1523978,,28,11.66,3.56,4.23,1.96,1.67,0.85,0.15,15.89,15.22,19.45,1,7.79,4.62,1.98,5.64,2.3,1.81,10.26,3.94,23.61,23.61,24.61,4.64,0.00%,126,145,SUN,455367,17,8985498,17.52,32.72,0,0,0,17.25,21.57,24.61,27.65,32.98,35.01,43.64,
8985499,"Danny Wolf",4400,PF/C,BKN,DEN,157458,1415928,,20,7.47,4.73,2.54,0.85,0.81,0.44,0.33,10.01,12.2,14.74,0.77,7.27,4,1.81,2.46,1.66,1.3,6.46,2.66,18.46,18.46,18.77,4.27,0.00%,126,145,SUN,247158,18,8985499,13.1,25.16,0,0,0,13.26,16.27,18.77,21.27,25.28,27.03,34.79,
8998170,"Nolan Traore",3300,PG,BKN,DEN,157458,1590550,,16,4.77,1.59,2.39,0.62,0.64,0.45,0.14,7.16,6.36,8.75,0.59,3.98,2.37,1.03,1.79,1.03,0.85,4.16,1.65,11.39,11.39,11.51,3.49,0.00%,126,145,SUN,622357,20,8998170,6.87,16.86,0,0,0,6.91,9.46,11.51,13.56,16.88,18.42,24.81,
37875,"Donovan Mitchell",9100,SG,CLE,DET,157456,879707,,34.5,28.77,4.66,4.69,3.92,3.11,2.15,0.47,33.46,33.43,38.12,2.62,9.35,11.45,5.4,10.43,7.49,6.22,21.88,9.32,46.15,46.15,47.33,5.2,0.00%,131,132,SUN,38278,24,37875,37.13,58.74,0,0,0,37.35,42.72,47.33,52.19,58.84,61.91,73.94,
37885,"Lonzo Ball",3800,PG/SG,CLE,DET,157456,946714,,14,2.57,2.42,1.98,0.66,0.7,0.85,0.13,4.55,4.99,6.97,0.98,4.4,0.52,0.17,2.17,0.35,0.26,2.69,0.83,10.68,10.68,10.51,2.77,0.00%,131,132,SUN,38269,25,37885,6.04,15.91,0,0,0,5.9,8.2,10.51,12.3,15.64,17.17,23.33,
1115224,"Darius Garland",7300,PG,CLE,DET,157456,1134262,,32,19.03,2.76,5.91,2.71,3.21,0.85,0.1,24.94,21.79,27.7,0.95,8.67,8.47,3.84,7.11,3.67,3.22,15.58,6.55,30.85,30.85,33.12,4.54,0.00%,131,132,SUN,86449,26,1115224,24.67,43.11,0,0,0,24.46,29.3,33.12,37.03,43.06,45.6,55.54,
1115296,"De'Andre Hunter",4800,SF/PF,CLE,DET,157456,942857,,28,13.55,4.35,1.28,1.87,1.36,0.83,0.3,14.83,17.9,19.18,1.13,5.63,5.34,2.31,5.08,3.9,3.31,10.42,4.18,22.72,22.72,23.43,4.88,0.00%,131,132,SUN,70224,27,1115296,16.26,31.16,0,0,0,16.22,20.34,23.43,26.52,31.41,33.47,41.97,
2439420,"Sam Merrill",4500,SG/SF,CLE,DET,157456,953106,,28,12.65,2.76,2.2,3.58,0.91,0.9,0.15,14.85,15.41,17.61,1.05,4.96,1.27,0.54,8.97,0.9,0.81,10.24,4.12,21.5,21.5,22.84,5.08,0.00%,131,132,SUN,72801,30,2439420,15.35,31.96,0,0,0,15.05,19.21,22.84,26.21,31.66,34,44.64,
3005190,"Evan Mobley",7400,PF/C,CLE,DET,157456,1231862,,32.5,17.27,8.46,3.04,1.14,2.25,0.88,2.43,20.31,25.73,28.77,3.31,11.5,9.53,5.14,3.18,5.22,3.57,12.71,6.28,39.66,39.66,38.95,5.26,0.00%,131,132,SUN,149666,31,3005190,30.45,48.47,0,0,0,30.21,35.2,38.95,42.7,48.44,50.93,60.17,
4934240,"Craig Porter",3500,PG,CLE,DET,157456,1236197,,23.5,5.2,4.85,3.21,0.48,1.04,1.25,0.78,8.41,10.05,13.26,2.03,8.06,3.16,1.55,1.19,0.95,0.65,4.35,2.03,20.89,20.89,19.86,5.67,0.00%,131,132,SUN,180209,34,4934240,13.82,26.23,0,0,0,13.83,17.35,19.86,22.37,26.65,28.16,35.45,
6412819,"Jaylon Tyson",5900,SG/SF,CLE,DET,157456,1342747,,27,12.93,5.71,2.13,1.88,1.72,0.97,0.42,15.06,18.64,20.77,1.39,7.84,5.47,2.44,5.47,3.06,2.4,10.94,4.32,25.43,25.43,26.19,4.44,0.00%,131,132,SUN,180082,35,6412819,19.03,34.24,0,0,0,18.82,23.14,26.19,29.5,34.33,36.62,45.77,
7796671,"Nae'Qwan Tomlin",3100,PF,CLE,DET,157456,1403628,,15.5,5.8,2.67,0.49,0.49,0.24,0.89,1.16,6.29,8.47,8.96,2.05,3.16,3.51,1.57,1.96,1.69,1.2,5.47,2.06,15.65,15.65,14.1,4.55,0.00%,131,132,SUN,245036,36,7796671,9.26,19.83,0,0,0,9.15,11.87,14.1,16.33,19.79,21.27,28.2,
8998236,"Tyrese Proctor",3000,PG,CLE,DET,157456,1403594,,3,0.94,0.45,0.16,0.14,0.13,0.1,0.05,1.1,1.39,1.55,0.15,0.61,0.43,0.19,0.41,0.18,0.14,0.84,0.33,2.04,2.04,2.05,0.68,0.00%,131,132,SUN,245535,38,8998236,0.32,4.18,0,0,0,0,1.37,2.05,3.42,5.81,6.83,11.28,
37884,"Thomas Bryant",3000,C,CLE,DET,157456,896601,,2,0.9,0.52,0.08,0.1,0.12,0.02,0.07,0.98,1.42,1.5,0.09,0.6,0.4,0.22,0.3,0.2,0.17,0.7,0.32,1.79,1.79,1.84,0.61,0.00%,131,132,SUN,38313,39,37884,0.48,3.9,0,0,0,0,1.1,1.84,3.31,5.52,6.62,11.78,
16879,"Tim Hardaway Jr.",5000,SG/SF,DEN,BKN,157458,551771,,24,12.18,2.57,1.51,2.44,0.48,0.7,0.05,13.69,14.75,16.26,0.75,4.08,3.6,1.52,6.55,2.13,1.83,10.15,3.96,19.3,19.3,20.14,4.03,0.00%,145,126,SUN,12479,43,16879,13.62,27.8,0,0,0,13.59,17.12,20.14,23.16,27.69,29.71,39.52,
