PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,OWNERSHIP
2184520,"Tyler Huntley",,QB,BAL,GBP,147569,,27.3,16.61,162.21,0.91,0.5,5.96,23.61,0.19,0,0,0,0,13.12,13.07,13.07,185.82,1.1,185.82,1.1,23.61,0.19,0,7.74,20.17,,,0,0.00%,SAT,n/a,46269,30,2184520,
35530,"Derrick Henry",,RB,BAL,GBP,147569,,0,0,0,0,0,16.03,73.45,0.58,1.18,0.86,4.7,0.02,13.2,13.13,12.7,78.15,0.6,73.45,0.58,78.15,0.6,0,6.3,22.45,,,0,0.00%,SAT,n/a,26360,31,35530,
4744211,"Keaton Mitchell",,RB,BAL,GBP,147569,,0,0,0,0,0,4.33,21.11,0.09,1.84,1.24,8.94,0.05,5.07,5.05,4.43,30.05,0.14,21.11,0.09,30.05,0.14,0,1.84,11.6,,,0,0.00%,SAT,n/a,140482,32,4744211,
6227728,"Rasheen Ali",,RB,BAL,GBP,147569,,0,0,0,0,0,0.52,2.14,0.01,2.77,1.75,11.93,0.05,3.51,3.5,2.62,14.07,0.06,2.14,0.01,14.07,0.06,0,0.21,8.78,,,0,0.00%,SAT,n/a,148325,33,6227728,
16563,"DeAndre Hopkins",,WR,BAL,GBP,147569,,0,0,0,0,0,0,0,0,2.22,1.29,13.47,0.1,3.23,3.23,2.58,13.47,0.1,0,0,13.47,0.1,0,0,8.88,,,0,0.00%,SAT,n/a,3873,34,16563,
2861521,"Rashod Bateman",,WR,BAL,GBP,147569,,0,0,0,0,0,0,0,0,2.9,1.69,18.05,0.08,3.97,3.97,3.12,18.05,0.08,0,0,18.05,0.08,0,0.18,9.54,,,0,0.00%,SAT,n/a,44328,35,2861521,
4687538,"Zay Flowers",,WR,BAL,GBP,147569,,0,0,0,0,0,0.53,2.88,0.02,7.46,4.73,49.48,0.23,11.64,11.62,9.25,52.36,0.25,2.88,0.02,52.36,0.25,0,5.89,19.78,,,0,0.00%,SAT,n/a,136555,36,4687538,
6227729,"Devontez Walker",,WR,BAL,GBP,147569,,0,0,0,0,0,0,0,0,0.22,0.13,1.36,0.01,0.33,0.33,0.26,1.36,0.01,0,0,1.36,0.01,0,0,0.66,,,0,0.00%,SAT,n/a,140381,37,6227729,
8228348,"LaJohntay Wester",,WR,BAL,GBP,147569,,0,0,0,0,0,0,0,0,0.05,0.03,0.29,0,0.06,0.06,0.04,0.29,0,0,0,0.29,0,0,0,0.12,,,0,0.00%,SAT,n/a,136011,38,8228348,
328096,"Mark Andrews",,TE,BAL,GBP,147569,,0,0,0,0,0,0.97,1.09,0.01,4.22,2.69,25.1,0.18,6.43,6.39,5.04,26.19,0.19,1.09,0.01,26.19,0.19,0,2.02,14.43,,,0,0.00%,SAT,n/a,40601,39,328096,
3491347,"Charlie Kolar",,TE,BAL,GBP,147569,,0,0,0,0,0,0,0,0,0.78,0.53,5.5,0.03,1.25,1.25,0.98,5.5,0.03,0,0,5.5,0.03,0,0,2.5,,,0,0.00%,SAT,n/a,63283,40,3491347,
3491355,"Isaiah Likely",,TE,BAL,GBP,147569,,0,0,0,0,0,0,0,0,3.66,2.36,21.74,0.15,5.42,5.39,4.21,21.74,0.15,0,0,21.74,0.15,0,1.17,13.23,,,0,0.00%,SAT,n/a,126944,41,3491355,
8228349,"Tyler Loop",,K,BAL,GBP,147569,,0,0,0,0,0,0,0,0,0,0,0,0,7.15,7.15,7.15,0,0,0,0,0,0,6.27,2.55,13.13,,,0,0.00%,SAT,n/a,147914,42,8228349,
18425,"Green Bay Packers",,DST,GBP,BAL,147569,,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,2.4,13.2,,,0,0.00%,SAT,n/a,8474,43,18425,
328331,"Josh Allen",,QB,BUF,PHI,147572,,26.85,17.62,187.45,1.64,0.57,7.19,30.56,0.42,0,0,0,0,19.12,19.06,19.06,218.01,2.06,218.01,2.06,30.56,0.42,0,11.97,28.16,5.14,45.76,1.67,2.15%,MAIN,868199,58465,44,328331,
982111,"Ty Johnson",,RB,BUF,PHI,147572,,0,0,0,0,0,2.67,10.76,0.07,2.61,1.79,17.09,0.12,5.7,5.69,4.79,27.85,0.19,10.76,0.07,27.85,0.19,0,1.8,12.9,0.66,12.44,0.26,0.31%,MAIN,877784,68741,45,982111,
3491576,"James Cook",,RB,BUF,PHI,147572,,0,0,0,0,0,19.46,86.16,0.67,3.44,2.48,20.82,0.15,18.61,18.51,17.27,106.98,0.82,86.16,0.67,106.98,0.82,0,10.61,29.81,14,44.28,10.98,11.06%,MAIN,1131012,58170,46,3491576,
6227753,"Ray Davis",,RB,BUF,PHI,147572,,0,0,0,0,0,0.9,3.06,0.01,0.48,0.36,3.28,0.02,1.17,1.16,0.98,6.34,0.03,3.06,0.01,6.34,0.03,0,0,2.34,0,0.48,0.02,0.03%,MAIN,1165229,93411,47,6227753,
2862340,"Josh Palmer",,WR,BUF,PHI,147572,,0,0,0,0,0,0,0,0,2.86,1.92,18.85,0.18,4.88,4.86,3.9,18.85,0.18,0,0,18.85,0.18,0,1.04,12.07,0.56,14.54,0.69,0.96%,MAIN,1059612,66181,48,2862340,
3491575,"Khalil Shakir",,WR,BUF,PHI,147572,,0,0,0,0,0,0.43,2.21,0,5.52,3.92,39.47,0.34,10.27,10.24,8.28,41.68,0.34,2.21,0,41.68,0.34,0,4.72,19.16,7.3,32.32,3.01,3.45%,MAIN,1130603,55222,49,3491575,
4744237,"Tyrell Shavers",,WR,BUF,PHI,147572,,0,0,0,0,0,0,0,0,1.54,0.96,10.49,0.1,2.6,2.6,2.12,10.49,0.1,0,0,10.49,0.1,0,0,7.15,0.4,9.6,0.4,0.28%,MAIN,973949,63556,50,4744237,
1844330,"Gabriel Davis",,WR,BUF,PHI,147572,,0,0,0,0,0,0,0,0,1.72,0.94,13.23,0.11,2.92,2.91,2.44,13.23,0.11,0,0,13.23,0.11,0,0,8.03,,,0,0.00%,MAIN,976761,43135,51,1844330,
18281,"Brandin Cooks",,WR,BUF,PHI,147572,,0,0,0,0,0,0,0,0,2.75,1.71,18.49,0.17,4.57,4.57,3.71,18.49,0.17,0,0,18.49,0.17,0,0.4,12.03,0.52,15.14,0.71,0.77%,MAIN,607864,2255,52,18281,
982202,"Dawson Knox",,TE,BUF,PHI,147572,,0,0,0,0,0,0,0,0,3.39,2.2,23.07,0.26,6.05,6.03,4.93,23.07,0.26,0,0,23.07,0.26,0,1.42,15.43,1.2,9.56,0.17,0.43%,MAIN,884083,61345,53,982202,
8228372,"Jackson Hawes",,TE,BUF,PHI,147572,,0,0,0,0,0,0,0,0,2.36,1.63,16.95,0.18,4.39,4.38,3.56,16.95,0.18,0,0,16.95,0.18,0,0.03,12.07,0.76,10.54,0.2,0.14%,MAIN,1182649,146678,54,8228372,
8238286,"Keleki Latu",,TE,BUF,PHI,147572,,0,0,0,0,0,0,0,0,0.17,0.11,1,0.01,0.27,0.27,0.21,1,0.01,0,0,1,0.01,0,0,0.54,0,0.04,0.01,0.00%,MAIN,1323906,170616,55,8238286,
328489,"Michael Badgley",,K,BUF,PHI,147572,,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.8,7.8,0,0,0,0,0,0,6.9,3.02,13.85,,,0,0.00%,MAIN,830894,40281,56,328489,
18437,"Philadelphia Eagles",,DST,PHI,BUF,147572,,0,0,0,0,0,0,0,0,0,0,0,0,5.21,5.21,5.21,0,0,0,0,0,0,0,0.58,11.46,4.68,35.24,4.19,2.97%,MAIN,354,8486,57,18437,
4687580,"Bryce Young",,QB,CAR,SEA,147566,,31.22,19.1,194.11,1.22,0.63,4.59,15.73,0.07,0,0,0,0,14.08,14.03,14.03,209.84,1.29,209.84,1.29,15.73,0.07,0,8.52,21.85,1.46,33.98,0.99,1.28%,MAIN,1213257,116811,58,4687580,
1844583,"Rico Dowdle",,RB,CAR,SEA,147566,,0,0,0,0,0,11.42,48.65,0.33,4.18,2.89,20.44,0.09,12.33,12.28,10.83,69.09,0.42,48.65,0.33,69.09,0.42,0,6.76,20.96,2.62,26.94,2.66,3.02%,MAIN,933480,53384,59,1844583,
2862163,"Chuba Hubbard",,RB,CAR,SEA,147566,,0,0,0,0,0,7.76,30.42,0.22,2.85,1.99,13.22,0.06,8.01,7.99,6.99,43.64,0.28,30.42,0.22,43.64,0.28,0,3.81,15.38,1.04,16.62,1.08,1.22%,MAIN,1062047,46456,60,2862163,
8228396,"Trevor Etienne",,RB,CAR,SEA,147566,,0,0,0,0,0,0.31,1.37,0.01,0.04,0.03,0.18,0,0.24,0.25,0.23,1.55,0.01,1.37,0.01,1.55,0.01,0,0,0.48,0,0.12,0,0.00%,MAIN,1394803,238273,61,8228396,
4716517,"Brycen Tremayne",,WR,CAR,SEA,147566,,0,0,0,0,0,0,0,0,0.68,0.44,4.33,0.03,1.05,1.05,0.83,4.33,0.03,0,0,4.33,0.03,0,0,2.1,0,1.48,0.02,0.03%,MAIN,1123525,132163,62,4716517,
6227778,"Jalen Coker",,WR,CAR,SEA,147566,,0,0,0,0,0,0,0,0,5.41,3.45,39.76,0.23,8.92,8.91,7.18,39.76,0.23,0,0,39.76,0.23,0,3.76,16.8,6.22,30.06,2.9,3.19%,MAIN,1218753,134299,63,6227778,
6227782,"Xavier Legette",,WR,CAR,SEA,147566,,0,0,0,0,0,0.08,0.26,0,3.2,1.79,21.51,0.13,4.75,4.74,3.84,21.77,0.13,0.26,0,21.77,0.13,0,0.46,11.65,0.44,11.12,0.62,0.65%,MAIN,1180321,138501,64,6227782,
8216948,"Tetairoa McMillan",,WR,CAR,SEA,147566,,0,0,0,0,0,0,0,0,7.13,4.33,52.58,0.39,12.15,12.13,9.96,52.58,0.39,0,0,52.58,0.39,0,5.77,22.57,10.62,34.98,5.52,7.54%,MAIN,1380576,239536,65,8216948,
8228394,"Jimmy Horn",,WR,CAR,SEA,147566,,0,0,0,0,0,0.64,3.52,0.01,1.37,0.84,8.34,0.06,2.44,2.43,2.01,11.86,0.07,3.52,0.01,11.86,0.07,0,0,6.71,0.02,3.8,0.08,0.15%,MAIN,1322393,168229,66,8228394,
2862165,"Tommy Tremble",,TE,CAR,SEA,147566,,0,0,0,0,0,0,0,0,2.14,1.34,11.59,0.08,2.97,2.95,2.28,11.59,0.08,0,0,11.59,0.08,0,0,8.15,0.24,6.26,0.18,0.08%,MAIN,1130555,138593,67,2862165,
6227780,"Ja'Tavion Sanders",,TE,CAR,SEA,147566,,0,0,0,0,0,0,0,0,3.03,2.2,17.38,0.11,4.58,4.55,3.45,17.38,0.11,0,0,17.38,0.11,0,0.79,10.84,0.64,9.9,0.42,0.21%,MAIN,1326628,170968,68,6227780,
8228395,"Mitchell Evans",,TE,CAR,SEA,147566,,0,0,0,0,0,0,0,0,1.2,0.84,7.42,0.04,1.81,1.81,1.39,7.42,0.04,0,0,7.42,0.04,0,0,3.62,0.04,3.34,0.04,0.01%,MAIN,1289471,169321,69,8228395,
8250519,"Ryan Fitzgerald",,K,CAR,SEA,147566,,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6.9,6.9,0,0,0,0,0,0,6.15,1.88,13.15,,,0,0.00%,MAIN,1176373,171446,70,8250519,
18441,"Seattle Seahawks",,DST,SEA,CAR,147566,,0,0,0,0,0,0,0,0,0,0,0,0,7.44,7.44,7.44,0,0,0,0,0,0,0,2.74,13.29,5.36,36.4,3.78,2.35%,MAIN,361,8490,71,18441,
6227816,"Caleb Williams",,QB,CHI,SFO,147573,,33.65,20.29,228.68,1.68,0.35,4.58,17.42,0.21,0,0,0,0,18.86,18.81,18.81,246.1,1.89,246.1,1.89,17.42,0.21,0,11.86,28.04,,,0,0.00%,SNF,1286445,171060,72,6227816,
982875,"Travis Homer",,RB,CHI,SFO,147573,,0,0,0,0,0,0.21,1.06,0.01,0.03,0.02,0.21,0,0.21,0.21,0.2,1.27,0.01,1.06,0.01,1.27,0.01,0,0,0.42,,,0,0.00%,SNF,922484,52386,73,982875,
1844244,"D'Andre Swift",,RB,CHI,SFO,147573,,0,0,0,0,0,12.71,60.72,0.48,2.97,2.13,16.18,0.1,13.75,13.69,12.62,76.9,0.58,60.72,0.48,76.9,0.58,0,7.18,22.98,,,0,0.00%,SNF,1069808,58120,74,1844244,
8228422,"Kyle Monangai",,RB,CHI,SFO,147573,,0,0,0,0,0,9.55,45.49,0.36,2.79,1.67,15.1,0.09,10.47,10.4,9.56,60.59,0.45,45.49,0.36,60.59,0.45,0,5.12,19.41,,,0,0.00%,SNF,1250886,136192,75,8228422,
328733,"D.J. Moore",,WR,CHI,SFO,147573,,0,0,0,0,0,0.35,2,0.02,7.37,4.11,50.69,0.47,12.64,12.63,10.57,52.69,0.49,2,0.02,52.69,0.49,0,5.68,23.86,,,0,0.00%,SNF,877790,75269,76,328733,
1844099,"Devin Duvernay",,WR,CHI,SFO,147573,,0,0,0,0,0,0,0,0,1.11,0.72,7,0.06,1.78,1.77,1.41,7,0.06,0,0,7,0.06,0,0,3.56,,,0,0.00%,SNF,920756,51057,77,1844099,
8222949,"Luther Burden",,WR,CHI,SFO,147573,,0,0,0,0,0,0.35,1.99,0.02,6.84,4.54,47.27,0.4,12.23,12.21,9.94,49.26,0.42,1.99,0.02,49.26,0.42,0,5.6,22.49,,,0,0.00%,SNF,1377732,235652,78,8222949,
8244430,"JP Richardson",,WR,CHI,SFO,147573,,0,0,0,0,0,0,0,0,0.07,0.04,0.48,0,0.09,0.09,0.07,0.48,0,0,0,0.48,0,0,0,0.18,,,0,0.00%,SNF,1286417,170845,79,8244430,
8268095,"Jahdae Walker",,WR,CHI,SFO,147573,,0,0,0,0,0,0,0,0,1.91,1.12,11.74,0.11,2.95,2.94,2.38,11.74,0.11,0,0,11.74,0.11,0,0,8.11,,,0,0.00%,SNF,1465213,282939,80,8268095,
328366,"Durham Smythe",,TE,CHI,SFO,147573,,0,0,0,0,0,0,0,0,0.64,0.43,4.11,0.03,1.02,1.02,0.8,4.11,0.03,0,0,4.11,0.03,0,0,2.04,,,0,0.00%,SNF,749968,75120,81,328366,
1844217,"Cole Kmet",,TE,CHI,SFO,147573,,0,0,0,0,0,0,0,0,3.64,2.38,24.2,0.15,5.69,5.66,4.47,24.2,0.15,0,0,24.2,0.15,0,1.61,13.07,,,0,0.00%,SNF,1066765,53643,82,1844217,
8216973,"Colston Loveland",,TE,CHI,SFO,147573,,0,0,0,0,0,0,0,0,6.28,4.36,46.22,0.27,10.7,10.66,8.48,46.22,0.27,0,0,46.22,0.27,0,4.92,19.32,,,0,0.00%,SNF,1378821,238444,83,8216973,
18324,"Cairo Santos",,K,CHI,SFO,147573,,0,0,0,0,0,0,0,0,0,0,0,0,9.06,9.06,9.06,0,0,0,0,0,0,7.89,4.05,15.68,,,0,0.00%,SNF,546669,6543,84,18324,
18440,"San Francisco 49ers",,DST,SFO,CHI,147573,,0,0,0,0,0,0,0,0,0,0,0,0,5.44,5.44,5.44,0,0,0,0,0,0,0,-0.12,11.96,,,0,0.00%,SNF,359,8489,85,18440,
1844126,"Joe Burrow",,QB,CIN,ARI,147571,,35.51,24.24,268.36,2.49,0.58,3.11,8.01,0.1,0,0,0,0,22.38,22.35,22.35,276.37,2.59,276.37,2.59,8.01,0.1,0,14.21,32.03,13.24,62.88,20.16,16.57%,MAIN,878785,64500,86,1844126,
36977,"Samaje Perine",,RB,CIN,ARI,147571,,0,0,0,0,0,8.04,32.75,0.33,1.98,1.55,12.23,0.11,8.66,8.63,7.85,44.98,0.44,32.75,0.33,44.98,0.44,0,3.72,17.59,3.14,24.7,1.97,4.30%,MAIN,820734,33673,87,36977,
4687629,"Chase Brown",,RB,CIN,ARI,147571,,0,0,0,0,0,12.03,52.4,0.5,5.23,4,27.81,0.28,16.83,16.76,14.76,80.21,0.78,52.4,0.5,80.21,0.78,0,9.41,27.06,12.36,42.28,10.7,14.91%,MAIN,1123379,56372,88,4687629,
8228448,"Tahj Brooks",,RB,CIN,ARI,147571,,0,0,0,0,0,0.99,4.02,0.04,0.04,0.03,0.22,0,0.69,0.69,0.67,4.24,0.04,4.02,0.04,4.24,0.04,0,0,1.38,0,0.08,0,0.02%,MAIN,1228730,139774,89,8228448,
1844128,"Tee Higgins",,WR,CIN,ARI,147571,,0,0,0,0,0,0,0,0,7.18,4.63,62.19,0.47,13.97,13.96,11.64,62.19,0.47,0,0,62.19,0.47,0,6.82,25.01,10.26,35.18,13.24,16.20%,MAIN,978579,50520,90,1844128,
2861551,"Ja'Marr Chase",,WR,CIN,ARI,147571,,0,0,0,0,0,0.34,1.14,0.01,11.28,7.56,97.07,0.74,23.15,23.11,19.33,98.21,0.75,1.14,0.01,98.21,0.75,0,13.26,35.4,29.96,59.74,45.19,34.50%,MAIN,1109979,64586,91,2861551,
4687628,"Andrei Iosivas",,WR,CIN,ARI,147571,,0,0,0,0,0,0.01,0.05,0,2.13,1.28,15.77,0.14,3.69,3.69,3.05,15.82,0.14,0.05,0,15.82,0.14,0,0.01,10.15,0.42,8.7,0.98,0.55%,MAIN,1124851,146589,92,4687628,
4688248,"Mitchell Tinsley",,WR,CIN,ARI,147571,,0,0,0,0,0,0,0,0,0.5,0.22,3.08,0.03,0.71,0.71,0.6,3.08,0.03,0,0,3.08,0.03,0,0,1.42,0,1.04,0.29,0.10%,MAIN,1215305,142727,93,4688248,
8251126,"Ke'Shawn Williams",,WR,CIN,ARI,147571,,0,0,0,0,0,0,0,0,0.09,0.05,0.68,0.01,0.18,0.18,0.15,0.68,0.01,0,0,0.68,0.01,0,0,0.36,0.02,0.2,0.18,0.05%,MAIN,1232057,132567,94,8251126,
328364,"Mike Gesicki",,TE,CIN,ARI,147571,,0,0,0,0,0,0,0,0,3.57,2.52,24.63,0.35,7.07,7.04,5.78,24.63,0.35,0,0,24.63,0.35,0,2.22,17.42,7.06,25.32,3.28,3.32%,MAIN,836152,75263,95,328364,
973054,"Noah Fant",,TE,CIN,ARI,147571,,0,0,0,0,0,0,0,0,1.72,1.26,11.86,0.17,3.45,3.44,2.81,11.86,0.17,0,0,11.86,0.17,0,0,9.49,1.56,13.58,0.53,0.22%,MAIN,923911,51175,96,973054,
981992,"Drew Sample",,TE,CIN,ARI,147571,,0,0,0,0,0,0,0,0,0.72,0.55,3.95,0.07,1.36,1.36,1.08,3.95,0.07,0,0,3.95,0.07,0,0,2.72,0.24,8.5,0.17,0.06%,MAIN,837824,49309,97,981992,
328798,"Tanner Hudson",,TE,CIN,ARI,147571,,0,0,0,0,0,0,0,0,1.08,0.79,7.43,0.11,2.19,2.18,1.78,7.43,0.11,0,0,7.43,0.11,0,0,4.38,0.56,9.74,0.36,0.14%,MAIN,1115394,40467,98,328798,
2861548,"Evan McPherson",,K,CIN,ARI,147571,,0,0,0,0,0,0,0,0,0,0,0,0,9.55,9.55,9.55,0,0,0,0,0,0,8.43,4.44,15.95,,,0,0.00%,MAIN,1122995,54850,99,2861548,
18415,"Arizona Cardinals",,DST,ARI,CIN,147571,,0,0,0,0,0,0,0,0,0,0,0,0,4.21,4.21,4.21,0,0,0,0,0,0,0,-0.16,9.26,4.96,34,1.44,1.06%,MAIN,355,8463,100,18415,
8228473,"Shedeur Sanders",,QB,CLE,PIT,147564,,30.36,18.43,171.89,0.94,1.35,5.65,17.58,0.09,0,0,0,0,11.56,11.5,11.5,189.47,1.03,189.47,1.03,17.58,0.09,0,6.47,18.37,0.68,24.5,0.24,0.20%,MAIN,1272321,174956,101,8228473,
