PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
18501,"Shea Theodore",4900,D,VGK,ANA,8405780,741466,1,2,,0.1187,0.4067,1.9657,1.6337,0,0,0,0,0.0172,0.0649,0.5254,0.0821,9.08,1.85,6.53,9.32,1,2.31,17.44,0,,18501,0.391,6.17,22.3,185,180961,30663,0
16760,"Hampus Lindholm",3500,D,BOS,TBL,8405870,659813,3,2,,0.0635,0.2708,1.3887,1.5521,0,0,0,0,0.014,0.0614,0.3343,0.0754,6.76,1.93,5.39,7.67,2,1.18,13.66,0,,16760,0.678,4.78,21.1,160,2153,31037,0
17172,"Mark Stone",7400,W,VGK,ANA,8405780,556369,1,1,,0.4155,0.6734,2.113,0.705,0,0,0,0,0.132,0.2477,1.0889,0.3797,11.74,1.59,9.55,13.9,3,1.85,23.96,0,,17172,0.622,8.51,19.1,185,180961,31019,0
1283987,"Michael Eyssimont",2500,W,BOS,TBL,8405870,920469,4,,,0.0912,0.0971,1.3367,0.2831,0,0,0,0,0,0,0.1883,0,3.8,1.52,5.05,7.07,4,0,10.26,0,,1283987,1.031,3.07,9.2,160,2153,83273,0
5274308,"Max Crozier",2500,D,TBL,BOS,8405870,1172319,3,,,0.0401,0.1791,1.1867,0.9952,0,0,0,0,0,0,0.2192,0,4.74,1.9,4.87,6.84,5,0,10.97,0,,5274308,1.236,3.76,14.5,167,2218,262433,1
17079,"Brian Dumoulin",2500,D,LAK,CAR,8405690,654336,3,,,0.027,0.1607,0.6821,1.4563,0,0,0,0,0,0,0.1877,0,4.61,1.84,4.78,6.79,6,0,10.73,0,,17079,0.853,3.37,17,182,2054,30426,0
16699,"Zemgus Girgensons",2500,W,TBL,BOS,8405870,659858,3,,,0.1266,0.1267,1.3142,0.6213,0,0,0,0,0,0,0.2533,0,4.77,1.91,5.1,7.13,7,0,11.3,0,,16699,2.528,4.47,14.7,167,2218,30275,1
5721344,"Cutter Gauthier",6800,W,ANA,VGK,8405780,1394905,3,1,,0.3845,0.4336,3.1624,0.4503,0,0,0,0,0.1016,0.1133,0.8181,0.2149,11.78,1.73,8.36,11.82,8,3.12,22.48,0,,5721344,0.918,8.22,16.4,180,1997,204709,1
556106,"Jalen Chatfield",2700,D,CAR,LAK,8405690,893575,1,,,0.0674,0.1984,1.2551,1.1026,0,0,0,0,0,0,0.2658,0,5.4,2,4.87,6.84,9,0.35,11.63,0,,556106,0.976,4.04,19.6,165,2181,37855,1
18545,"Shayne Gostisbehere",5000,D,CAR,LAK,8405690,680770,3,1,,0.1294,0.5214,1.8818,1.0073,0,0,0,0,0.0742,0.2715,0.6508,0.3457,8.46,1.69,6.97,10.28,10,1.24,17.38,0,,18545,0.622,6.23,19.1,165,2181,30044,1
17077,"Cody Ceci",2500,D,LAK,CAR,8405690,659859,3,,,0.0281,0.1574,0.6896,1.5639,0,0,0,0,0,0,0.1855,0,4.83,1.93,4.71,6.59,11,0,10.86,0,,17077,0.852,3.48,16.9,182,2054,30249,0
31684,"Ben Hutton",2500,D,VGK,ANA,8405780,681485,3,,,0.0532,0.1324,1.193,1.2016,0,0,0,0,0,0,0.1856,0,5,2,4.77,6.62,12,0.06,11.11,0,,31684,0.688,3.59,13.6,185,180961,30700,0
17150,"Taylor Hall",3600,W,CAR,LAK,8405690,550751,2,2,,0.1861,0.3108,1.6079,0.4501,0,0,0,0,0.0363,0.062,0.4969,0.0983,6.43,1.79,6.3,9.07,13,0,14.49,0,,17150,0.653,4.79,14,165,2181,30960,1
14204,"Alex Killorn",3500,W,ANA,VGK,8405780,651621,1,2,,0.2639,0.3213,1.7683,0.403,0,0,0,0,0.0307,0.0478,0.5852,0.0785,7.39,2.11,7.29,10.41,14,0,16.72,0,,14204,1.119,5.64,18.9,180,1997,30512,1
16904,"Nikita Zadorov",2800,D,BOS,TBL,8405870,741448,2,,,0.0679,0.1924,1.2494,1.5218,0,0,0,0,0,0,0.2603,0,6.16,2.2,5.02,7,15,0.96,12.59,0,,16904,2.579,5.24,21.6,160,2153,30682,0
34841,"Ross Johnston",2500,W,ANA,VGK,8405780,789848,4,,,0.0573,0.1374,0.5379,0.3502,0,0,0,0,0,0,0.1947,0,2.59,1.04,4.41,6.27,16,0,8.23,0,,34841,2.59,3.08,9.9,180,1997,30771,1
5277871,"Pavel Mintyukov",3400,D,ANA,VGK,8405780,1394908,3,2,,0.0774,0.3647,1.1727,1.3981,0,0,0,0,0.0193,0.0932,0.4421,0.1125,6.73,1.98,5.81,8.52,17,0.71,14.17,0,,5277871,1.146,5.12,19.6,180,1997,204737,1
14383,"Drew Doughty",3200,D,LAK,CAR,8405690,456625,1,2,,0.0676,0.2848,1.0729,1.6186,0,0,0,0,0.0158,0.0709,0.3524,0.0867,6.5,2.03,5.34,7.63,18,0.97,13.34,0,,14383,1.043,4.8,21.9,182,2054,29920,0
14230,"Anze Kopitar",3700,C,LAK,CAR,8405690,300789,1,2,,0.1661,0.3473,1.1676,0.8888,0,0,0,0,0.0272,0.0731,0.5134,0.1003,6.48,1.75,6.25,9.04,19,0,14.48,0,,14230,0.539,4.76,16.8,182,2054,29924,0
2299114,"Gage Goncalves",2700,W,TBL,BOS,8405870,1248183,2,2,,0.1315,0.235,1.0116,0.3433,0,0,0,0,0.0204,0.0421,0.3665,0.0625,4.44,1.64,5.32,7.62,20,0,11.25,0,,2299114,1.075,3.65,12.2,167,2218,158693,1
2296497,"Quinton Byfield",4300,C,LAK,CAR,8405690,1207494,3,2,,0.1969,0.3221,1.7721,0.5198,0,0,0,0,0.0298,0.0492,0.519,0.079,6.98,1.62,6.38,9.14,21,0.37,15.15,0,,2296497,0.908,5.26,18.5,182,2054,158524,0
2295968,"Seth Jarvis",6500,W,CAR,LAK,8405690,1248085,1,1,,0.4523,0.4214,2.6285,0.5866,0,0,0,0,0.1418,0.1421,0.8737,0.2839,11.46,1.76,8.82,12.53,22,2.32,22.75,0,,2295968,1.396,8.45,19.2,165,2181,158546,1
34466,"Jaccob Slavin",2900,D,CAR,LAK,8405690,681436,1,,,0.0516,0.2545,1.1288,1.6142,0,0,0,0,0,0,0.3061,0,6.35,2.19,5.34,7.63,23,0.82,13.19,0,,34466,0.596,4.37,20.3,165,2181,30416,1
2295666,"Alexander Holtz",2500,W,VGK,ANA,8405780,1207286,4,2,,0.1283,0.149,1.118,0.3056,0,0,0,0,0.0162,0.0193,0.2773,0.0355,4.07,1.63,4.99,7.03,24,0,10.46,0,,2295666,0.736,3.18,10.6,185,180961,158584,0
34560,"Nick Paul",2500,W,TBL,BOS,8405870,744807,4,2,,0.1705,0.179,1.3853,0.3633,0,0,0,0,0.0253,0.0295,0.3495,0.0548,5.11,2.04,5.69,8.04,25,0,12.39,0,,34560,0.993,4.01,13.3,167,2218,82903,1
6894872,"Braeden Bowman",2600,W,VGK,ANA,8405780,1419466,2,2,,0.1696,0.2429,1.3043,0.4983,0,0,0,0,0.0163,0.028,0.4125,0.0443,5.52,2.12,5.85,8.33,26,0,13.01,0,,6894872,0.662,4.14,13.9,185,180961,502380,0
2299112,"Jack Finley",2500,C,TBL,BOS,8405870,1248176,4,,,0.0674,0.0996,0.5925,0.2419,0,0,0,0,0,0,0.167,0,2.4,0.96,4.39,6.25,27,0,8.02,0,,2299112,1.08,2.18,7.9,167,2218,158686,1
14130,"Mikael Granlund",5400,C,ANA,VGK,8405780,550759,1,1,,0.2686,0.5498,1.9312,0.7064,0,0,0,0,0.0596,0.1669,0.8184,0.2265,9.45,1.75,8.11,11.84,28,1.05,19.83,0,,14130,0.881,7,20.2,180,1997,30288,1
14343,"Ryan McDonagh",3100,D,TBL,BOS,8405870,392953,2,,,0.0464,0.2399,0.9712,1.8248,0,0,0,0,0,0,0.2863,0,6.38,2.06,5.11,7.25,29,1.09,12.92,0,,14343,0.742,4.41,20.4,167,2218,30857,1
1280148,"Jonas Rondbjerg",2500,W,VGK,ANA,8405780,1057173,3,,,0.1046,0.1552,1.2307,0.4626,0,0,0,0,0,0,0.2598,0,4.33,1.73,5.06,7.09,30,0,10.81,0,,1280148,0.828,3.36,12.7,185,180961,91948,0
2298879,"Mason Lohrei",2800,D,BOS,TBL,8405870,1248178,3,2,,0.0581,0.2733,1.0001,1.2724,0,0,0,0,0.0181,0.0841,0.3314,0.1022,5.59,2,5.26,7.55,31,0.14,12.32,0,,2298879,0.582,4.06,16.6,160,2153,158578,0
35789,"Trevor Moore",3300,W,LAK,CAR,8405690,925180,1,,,0.1805,0.2067,1.7482,0.6105,0,0,0,0,0,0,0.3872,0,6.35,1.92,6,8.45,32,0.13,14.03,0,,35789,0.941,4.74,15.3,182,2054,31532,0
1286332,"Mark Kastelic",2500,W,BOS,TBL,8405870,1078261,3,,,0.1146,0.1076,1.1716,0.7409,0,0,0,0,0,0,0.2222,0,4.55,1.82,5.05,7.09,33,0,11.01,0,,1286332,2.651,4.36,12.8,160,2153,92008,0
6417603,"Beckett Sennecke",5900,W,ANA,VGK,8405780,1517414,1,1,,0.3526,0.501,2.4415,0.371,0,0,0,0,0.0736,0.1259,0.8536,0.1995,10.31,1.75,8.47,12.14,34,1.54,21.15,0,,6417603,1.251,7.66,18.5,180,1997,449326,1
5297439,"Brandt Clarke",4400,D,LAK,CAR,8405690,1321460,2,1,,0.0911,0.3738,1.6695,2.0648,0,0,0,0,0.0405,0.1584,0.4649,0.1989,9,2.05,6.52,9.34,35,2.25,17.35,0,,5297439,0.615,6.18,19.8,182,2054,164942,0
2299549,"Ian Moore",2500,D,ANA,VGK,8405780,1248200,3,,,0.0475,0.2416,1.1077,1.6182,0,0,0,0,0,0,0.2891,0,6.15,2.46,5.14,7.28,36,0.82,12.73,0,,2299549,0.893,4.42,16.7,180,1997,158714,1
5298406,"Jeff Malott",2500,W,LAK,CAR,8405690,1288571,4,,,0.069,0.0884,0.7889,0.4309,0,0,0,0,0,0,0.1574,0,2.95,1.18,4.45,6.3,37,0,8.65,0,,5298406,1.599,2.79,7.9,182,2054,165687,0
1283122,"Morgan Geekie",5500,W,BOS,TBL,8405870,1057175,1,1,,0.36,0.3308,2.1293,0.4639,0,0,0,0,0.1014,0.1105,0.6908,0.2119,9.01,1.64,7.94,11.27,38,0.78,19.17,0,,1283122,1.593,6.98,17.7,160,2153,82840,0
1286008,"Darren Raddysh",6200,D,TBL,BOS,8405870,849370,1,1,,0.1632,0.5722,2.3174,0.9494,0,0,0,0,0.0908,0.2778,0.7354,0.3686,9.71,1.57,7.5,10.89,39,1.94,19.31,0,,1286008,1.085,7.26,22.9,167,2218,82823,1
18683,"Jordan Martinook",2700,W,CAR,LAK,8405690,660807,3,,,0.1361,0.1934,1.3462,0.5969,0,0,0,0,0,0,0.3295,0,5.21,1.93,5.23,7.38,40,0,11.9,0,,18683,1.192,4.13,14.7,165,2181,30721,1
5277875,"Olen Zellweger",3000,D,ANA,VGK,8405780,1321594,2,,,0.0831,0.1968,1.474,1.0626,0,0,0,0,0,0,0.2799,0,5.78,1.93,5.39,7.54,41,0.2,12.68,0,,5277875,0.671,4.16,16.2,180,1997,165134,1
1286328,"Jonathan Aspirot",2600,D,BOS,TBL,8405870,1139863,1,,,0.0276,0.1298,0.6892,1.2676,0,0,0,0,0,0,0.1574,0,4.11,1.58,4.62,6.49,42,0,10.02,0,,1286328,1.406,3.34,15.5,160,2153,82895,0
35856,"Keegan Kolesar",2600,W,VGK,ANA,8405780,878190,3,,,0.1138,0.1873,0.9679,0.6031,0,0,0,0,0,0,0.3011,0,4.4,1.69,5.14,7.31,43,0,10.98,0,,35856,3.139,4.57,12.9,185,180961,30467,0
2575732,"Jeremy Swayman",7100,G,BOS,TBL,8405870,1057221,,,B,0,0,0,0,0.3636,24.9465,3.316,0.0402,0,0,0,0,9.88,1.39,8.56,10.74,44,1.01,20.84,0,,2575732,0,7.2,,160,2153,161755,0
4199985,"Mason McTavish",5100,C,ANA,VGK,8405780,1321452,3,2,,0.2638,0.3537,1.9488,0.4298,0,0,0,0,0.0399,0.0583,0.6175,0.0982,7.91,1.55,7.29,10.41,45,0.36,17.24,0,,4199985,0.978,5.91,14.8,180,1997,165136,1
909414,"Ryan Poehling",3900,C,ANA,VGK,8405780,1057134,2,,,0.1787,0.2879,1.339,1.1934,0,0,0,0,0,0,0.4666,0,7.1,1.82,6.11,8.73,46,0.77,14.92,0,,909414,0.728,5.12,16.3,180,1997,87751,1
35894,"Tanner Jeannot",2500,W,BOS,TBL,8405870,956183,3,,,0.1138,0.1417,0.9803,0.6462,0,0,0,0,0,0,0.2555,0,4.26,1.7,5.01,7.06,47,0,10.67,0,,35894,2.836,4.29,12.7,160,2153,82999,0
4200667,"Andrei Kuzmenko",3100,W,LAK,CAR,8405690,906485,3,1,,0.2355,0.2902,1.311,0.362,0,0,0,0,0.077,0.1047,0.5257,0.1817,6.13,1.98,6.49,9.29,48,0,14.44,0,,4200667,0.395,4.54,14.8,182,2054,192003,0
17138,"Corey Perry",3200,W,LAK,CAR,8405690,229391,2,1,,0.2583,0.2762,1.7887,0.4436,0,0,0,0,0.0767,0.0929,0.5345,0.1696,7.18,2.24,6.62,9.4,49,0.32,15.65,0,,17138,0.731,5.34,16.6,182,2054,31038,0
122302,"Anthony Cirelli",5000,C,TBL,BOS,8405870,878193,1,2,,0.2955,0.3803,1.9173,0.7417,0,0,0,0,0.027,0.0447,0.6758,0.0717,8.78,1.76,7.55,10.85,50,0.96,18.44,0,,122302,0.661,6.32,17.9,167,2218,39720,1
414868,"Andrei Svechnikov",6200,W,CAR,LAK,8405690,1121431,1,1,,0.3499,0.539,2.5937,0.305,0,0,0,0,0.1191,0.1936,0.8889,0.3127,10.64,1.72,8.75,12.64,51,1.58,21.84,0,,414868,1.986,8.3,17.6,165,2181,75375,1
1145198,"Mikey Anderson",2800,D,LAK,CAR,8405690,1057213,1,,,0.0349,0.1773,0.8041,1.8514,0,0,0,0,0,0,0.2122,0,5.71,2.04,5.01,7.03,52,0.52,12.12,0,,1145198,1.512,4.33,20.7,182,2054,88354,0
414593,"K'Andre Miller",3000,D,CAR,LAK,8405690,1121464,2,,,0.1013,0.3081,1.2981,1.2184,0,0,0,0,0,0,0.4094,0,6.5,2.17,5.95,8.57,53,0.34,14.12,0,,414593,1.621,5.17,20.5,165,2181,75389,1
4200013,"J.J. Moser",3100,D,TBL,BOS,8405870,1167037,1,,,0.0758,0.263,1.2874,1.4582,0,0,0,0,0,0,0.3388,0,6.53,2.11,5.31,7.58,54,1.03,13.33,0,,4200013,1.179,4.84,21.9,167,2218,165063,1
2305306,"Cole Reinhardt",2500,C,VGK,ANA,8405780,1249735,4,,,0.0771,0.1177,0.718,0.2486,0,0,0,0,0,0,0.1948,0,2.77,1.11,4.43,6.28,55,0,8.44,0,,2305306,1.578,2.69,9.4,185,180961,158604,0
18667,"David Pastrnak",9400,W,BOS,TBL,8405870,831092,1,1,,0.5114,0.6924,3.5517,0.3555,0,0,0,0,0.1496,0.2425,1.2038,0.3921,14.89,1.58,10.42,14.94,56,4.09,28.23,0,,18667,0.994,10.44,20,160,2153,30380,0
2299043,"Alexander Nikishin",3300,D,CAR,LAK,8405690,1188993,3,2,,0.0756,0.2697,1.3623,1.0409,0,0,0,0,0.0261,0.0916,0.3453,0.1177,5.87,1.78,5.25,7.52,57,0.43,12.59,0,,2299043,1.476,4.73,15.8,165,2181,158548,1
414769,"Jesperi Kotkaniemi",2500,W,CAR,LAK,8405690,1121432,4,,,0.1101,0.194,1.0778,0.3686,0,0,0,0,0,0,0.3041,0,4.18,1.67,5.15,7.31,58,0,10.77,0,,414769,0.942,3.35,10.8,165,2181,75403,1
555384,"Jeremy Lauzon",2900,D,VGK,ANA,8405780,878173,1,,,0.0492,0.1548,1.2071,1.7756,0,0,0,0,0,0,0.204,0,6.19,2.13,4.86,6.72,59,1.16,12.41,0,,555384,4.548,6.17,19.6,185,180961,37816,0
31681,"Joel Edmundson",2500,D,LAK,CAR,8405690,607596,2,,,0.0389,0.1599,0.935,1.701,0,0,0,0,0,0,0.1988,0,5.56,2.22,4.77,6.64,60,0.62,11.67,0,,31681,1.34,4.18,18,182,2054,30448,0
