PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6800,PG/SG,ATL,CHA,159364,522878,-,27.5,14.35,2.83,3.16,2.04,1.15,0.78,0.49,17.51,17.18,20.34,1.27,5.99,7.19,3.3,5.22,2.14,1.64,12.41,5.34,25.15,25.15,25.61,3.77,0.23%,135,136,WED,12451,1,17121,18.19,33.79,0.22,0.22,0.92,17.83,22.35,25.61,28.87,33.64,35.65,45.19,
35206,"Buddy Hield",3600,SG/SF,ATL,CHA,159364,697086,-,2,0.82,0.31,0.12,0.18,0.13,0.11,0.03,0.94,1.13,1.25,0.14,0.43,0.25,0.11,0.49,0.07,0.06,0.74,0.29,1.66,1.66,1.69,0.47,0.42%,135,136,WED,27988,2,35206,0.62,3.38,0,0,0,0,0,1.69,2.7,4.73,6.08,10.14,
574538,"Gabe Vincent",3300,PG/SG,ATL,CHA,159364,851253,-,5,1.13,0.26,0.32,0.29,0.08,0.2,0,1.45,1.39,1.71,0.2,0.58,0.28,0.1,0.83,0.06,0.05,1.11,0.39,2.44,2.44,2.44,0.74,0.05%,135,136,WED,73848,3,574538,0.41,4.93,0,0,0,0,1.53,2.44,3.97,6.1,6.71,12.2,
1115445,"Nickeil Alexander-Walker",7500,SG,ATL,CHA,159364,1067668,,34,18.84,3.27,3.91,3.02,1.71,1.47,0.54,22.75,22.11,26.02,2.01,7.18,7.88,3.4,7.87,3.49,2.98,15.75,6.42,32.95,32.95,33.47,4.46,0.19%,135,136,WED,69666,4,1115445,24.67,42.95,1.94,1.94,6.24,24.53,29.64,33.47,37.05,43.18,45.73,56.98,
2439277,"Onyeka Okongwu",7200,C,ATL,CHA,159364,1185367,,33,15.96,7.23,3.21,1.64,1.75,1.43,0.86,19.17,23.19,26.4,2.29,10.44,8.36,4.33,4.49,3.12,2.39,12.85,5.97,34.57,34.57,34.52,4.79,2.41%,135,136,WED,91845,5,2439277,26.01,43.07,1.48,1.48,8.92,25.83,30.68,34.52,38.1,43.47,45.77,56,
3005263,"Jalen Johnson",10700,PF,ATL,CHA,159364,1230356,Q,37,23.87,9.68,7.45,1.81,3.24,1.6,0.48,31.32,33.55,41,2.08,17.13,14.41,6.98,5.31,5.92,4.49,19.72,8.79,49.66,49.66,51.56,4.82,8.72%,135,136,WED,165214,6,3005263,41.19,62.78,7.87,7.87,13.43,41.15,47.24,51.56,55.62,62.74,65.78,77.72,
3005340,"Corey Kispert",4200,SF,ATL,CHA,159364,1077554,,21.5,9.72,2.14,1.55,1.78,0.86,0.42,0.12,11.27,11.86,13.41,0.54,3.69,3.34,1.55,4.78,1.62,1.3,8.12,3.33,15.37,15.37,16.26,3.87,0.21%,135,136,WED,72585,7,3005340,10.24,23.2,0.23,0.23,2.05,10.23,13.64,16.26,19.14,23.34,25.18,33.57,
3012652,"Jock Landale",4700,C,ATL,CHA,159364,850308,,17,6.75,3.81,1.6,0.53,0.55,0.3,0.63,8.35,10.56,12.16,0.93,5.41,3.78,2.04,1.33,1.53,1.07,5.11,2.57,15.96,15.96,15.76,3.35,0.05%,135,136,WED,74198,9,3012652,10.37,21.71,0.01,0.01,0.21,10.17,13.22,15.76,17.79,21.61,23.13,31.01,
3587993,"Dyson Daniels",6600,PG,ATL,CHA,159364,1357745,Q,33,10.65,5.71,5.6,0.46,1.59,1.8,0.34,16.25,16.36,21.96,2.14,11.31,8.48,4.14,1.74,1.62,0.97,10.22,4.6,30.73,30.73,29.99,4.54,0.37%,135,136,WED,195261,12,3587993,22.71,38.07,0.97,0.97,4.51,22.37,26.69,29.99,32.79,37.87,39.9,49.56,
4878163,"Mouhamed Gueye",3700,PF/C,ATL,CHA,159364,1325101,,2,0.45,0.4,0.13,0.05,0.04,0.12,0.05,0.58,0.85,0.98,0.17,0.53,0.25,0.11,0.18,0.12,0.08,0.43,0.16,1.6,1.6,1.49,0.4,0.32%,135,136,WED,180180,14,4878163,0.39,3.16,0,0,0,0,0,1.49,2.38,3.87,4.17,8.05,
6412725,"Zaccharie Risacher",4000,SF,ATL,CHA,159364,1432544,Q,21,8.51,2.61,1.14,1.23,0.69,0.77,0.44,9.65,11.12,12.26,1.21,3.75,4.25,1.9,3.53,1.49,1.01,7.78,3.13,16.29,16.29,16.17,4.04,0.14%,135,136,WED,368366,16,6412725,10.65,23.11,0.38,0.38,2.39,10.43,13.56,16.17,18.78,23.21,25.04,32.6,
