PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
1115132,"Nic Claxton",6700,C,BKN,DET,158829,1061682,-,29,12.24,7.05,2.31,0.05,1.49,0.82,1.72,14.55,19.29,21.6,2.54,9.36,8.74,5.03,0.27,3.55,2.04,9.01,5.08,30.3,30.3,29.06,4.34,0.84%,126,132,SUN,71024,3,1115132,22.16,37.15,1.46,1.46,2.7,21.86,26.08,29.06,32.29,37.26,39.24,47.69,
1115590,"Terance Mann",4100,SG/SF,BKN,DET,158829,879504,-,27,9.78,2.7,2.24,1.2,1.44,1.01,0.18,12.02,12.48,14.72,1.19,4.94,4.89,2.39,3.19,1.74,1.4,8.08,3.59,18.51,18.51,18.78,4.58,2.22%,126,132,SUN,74628,4,1115590,12.68,25.8,2.55,2.55,5.96,12.69,15.99,18.78,21.32,25.89,27.66,35.53,
3005094,"Day'Ron Sharpe",4900,C,BKN,DET,158829,1243725,-,20,8.39,7.06,1.68,0.19,1.63,1.16,0.35,10.07,15.45,17.13,1.51,8.74,5.24,3.01,0.78,2.63,1.82,6.02,3.2,22.28,22.28,22.13,4.52,0.58%,126,132,SUN,148967,5,3005094,16.23,29.27,1.02,1.02,4.77,16.03,19.59,22.13,24.93,29.29,31.06,38.92,
3005097,"Cam Thomas",4800,SG,BKN,DET,158829,1232020,,24,17.5,2.57,2.34,1.83,2.24,0.28,0.07,19.84,20.07,22.41,0.35,4.91,8.86,3.64,5.33,5.44,4.72,14.19,5.47,22.9,22.9,24.72,5.15,13.36%,126,132,SUN,149404,6,3005097,17.59,33.06,9.41,9.41,15.73,17.58,21.41,24.72,27.78,33.13,35.17,44.09,
3587834,"Tyrese Martin",3300,PG/SG,BKN,DET,158829,1134107,,3,1.21,0.44,0.29,0.24,0.09,0.09,0.01,1.5,1.65,1.94,0.1,0.73,0.46,0.19,0.69,0.15,0.11,1.15,0.43,2.38,2.38,2.47,0.75,0.05%,126,132,SUN,89873,9,3587834,0.91,5.04,0,0,0,0,1.54,2.47,4.01,6.18,6.79,11.42,
4878198,"Jalen Wilson",3200,PF,BKN,DET,158829,1174884,,16,6.71,1.55,0.66,1.12,0.44,0.56,0.46,7.37,8.26,8.92,1.02,2.21,2.47,1.01,3.25,1.7,1.33,5.72,2.13,12.18,12.18,12.02,3.76,0.35%,126,132,SUN,90541,13,4878198,7.06,18.09,0.25,0.25,1.18,6.91,9.72,12.02,14.32,18.16,19.69,26.85,
8985497,"Drake Powell",3500,SG/SF,BKN,DET,158829,1542179,,19,5.66,1.57,1.21,0.78,1.35,0.69,0.1,6.87,7.23,8.44,0.79,2.78,2.49,1.05,2.54,1.35,1.22,5.03,1.83,10.38,10.38,10.73,3.07,0.05%,126,132,SUN,503267,16,8985497,5.99,16.25,0.07,0.07,0.15,5.88,8.43,10.73,12.77,16.1,17.63,24.27,
8985498,"Egor Demin",5000,PG,BKN,DET,158829,1523978,,27,11.33,3.1,3.11,2.17,2.18,0.69,0.29,14.44,14.43,17.54,0.98,6.21,4.42,1.84,5.4,1.35,1.14,9.82,4.01,20.48,20.48,21.83,4.37,0.86%,126,132,SUN,455367,17,8985498,14.8,30.11,2.53,2.53,6.37,14.72,18.53,21.83,24.88,30.21,32.24,40.87,
8985499,"Danny Wolf",4900,PF/C,BKN,DET,158829,1415928,,28,12.34,5.92,2.11,1.83,1.18,1.09,0.77,14.45,18.26,20.37,1.86,8.03,6.14,2.45,5.49,2.43,1.93,11.63,4.28,27.01,27.01,27.03,5.52,17.3%,126,132,SUN,247158,18,8985499,19.93,35.45,17.1,17.1,22.08,19.96,23.75,27.03,30.31,35.62,37.67,46.48,
8998169,"Ben Saraf",3600,PG,BKN,DET,158829,1590554,,20,6.66,1.66,2.21,0.94,1.93,1.16,0.37,8.87,8.32,10.53,1.53,3.87,3.67,1.29,3.67,1.58,1.26,7.34,2.23,14.63,14.63,14.62,4.06,0.05%,126,132,SUN,622358,19,8998169,9.26,21.1,0.56,0.56,2.24,9.23,12.06,14.62,17.18,21.03,22.57,30.78,
