PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
17172,"Mark Stone",14700,W,VGK,STL,8403440,556369,1,1,,0.3724,0.6702,2.2273,0.5852,0,0,0,0,0.0996,0.1962,1.0426,0.2958,11.34,0.77,9.02,13.18,1,2,22.89,0,,17172,0.673,8.21,18.7,185,180961,31019,0
31684,"Ben Hutton",9600,D,VGK,STL,8403440,681485,2,2,,0.0736,0.1895,1.6689,1.2674,0,0,0,0,0.0111,0.0146,0.2631,0.0257,6.36,0.66,5.1,7.05,2,1.08,12.89,0,,31684,0.868,4.58,17.5,185,180961,30700,0
16667,"Cam Fowler",6900,D,STL,VGK,8403440,550762,3,2,,0.0794,0.3496,1.2203,1.1291,0,0,0,0,0.0203,0.0791,0.429,0.0994,6.25,0.91,5.49,7.96,3,0.56,13.28,0,,16667,0.395,4.47,20.5,174,1944,30980,1
2296243,"Jake Neighbours",10800,W,STL,VGK,8403440,1248093,2,2,,0.2622,0.2195,1.5234,0.5753,0,0,0,0,0.0514,0.0451,0.4817,0.0965,6.69,0.62,6.91,9.77,4,0,15.53,0,,2296243,2.141,5.67,15.7,174,1944,158699,1
31680,"Colton Parayko",9300,D,STL,VGK,8403440,680852,1,,,0.07,0.2245,1.2399,2.0464,0,0,0,0,0,0,0.2945,0,7.34,0.79,5.31,7.44,5,1.84,14.14,0,,31680,1.276,5.24,21.3,174,1944,30565,1
17340,"Colton Sissons",3000,C,VGK,STL,8403440,660799,4,,,0.1115,0.1466,0.9731,0.6256,0,0,0,0,0,0,0.2581,0,4.22,1.41,5.01,7.06,6,0,10.63,0,,17340,1.497,3.6,12.3,185,180961,29962,0
17030,"Brayden McNabb",10200,D,VGK,STL,8403440,568608,1,,,0.0436,0.2064,0.9971,2.1697,0,0,0,0,0,0,0.25,0,6.91,0.68,5.22,7.37,7,1.5,13.59,0,,17030,1.801,5.15,20.3,185,180961,29927,0
2295666,"Alexander Holtz",8100,W,VGK,STL,8403440,1207286,2,2,,0.1734,0.2037,1.6481,0.3418,0,0,0,0,0.0139,0.0184,0.3771,0.0323,5.66,0.7,5.91,8.37,8,0,13.22,0,,2295666,0.883,4.3,14,185,180961,158584,0
6894872,"Braeden Bowman",6000,W,VGK,STL,8403440,1419466,3,2,,0.1641,0.2422,1.3762,0.3987,0,0,0,0,0.0153,0.0259,0.4063,0.0412,5.42,0.9,5.84,8.32,9,0,12.9,0,,6894872,0.65,4.07,13.1,185,180961,502380,0
2033165,"Philip Broberg",7500,D,STL,VGK,8403440,1172190,1,,,0.072,0.2628,1.2565,1.5821,0,0,0,0,0,0,0.3348,0,6.64,0.89,5.39,7.67,10,1.06,13.54,0,,2033165,0.817,4.73,22.3,174,1944,112788,1
